"GSM552961"	"GSM552962"	"GSM552963"	"GSM552964"	"GSM552965"	"GSM552966"	"GSM552968"	"GSM552969"	"GSM552970"	"GSM552971"	"GSM552972"	"GSM552973"	"GSM552974"	"GSM552975"	"GSM552976"	"GSM552977"	"GSM552978"	"GSM552979"	"GSM552980"	"GSM552981"	"GSM552982"	"GSM552983"	"GSM552984"	"GSM552985"	"GSM552986"	"GSM552987"	"GSM552988"	"GSM552989"	"GSM552990"	"GSM552991"	"GSM552992"	"GSM552993"	"GSM552994"	"GSM552995"	"GSM552996"	"GSM552997"	"GSM552998"	"GSM552999"	"GSM553000"	"GSM553001"	"GSM553002"	"GSM553003"	"GSM553004"	"GSM553005"	"GSM553006"	"GSM553007"	"GSM553008"	"GSM553009"	"GSM553010"	"GSM553011"	"GSM553012"	"GSM553013"	"GSM553014"	"GSM553015"	"GSM553016"	"GSM553017"	"GSM553018"	"GSM553019"	"GSM553020"	"GSM553021"	"GSM553022"	"GSM553023"	"GSM553024"	"GSM553025"	"GSM553026"	"GSM553027"	"GSM553028"	"GSM553029"	"GSM553030"	"GSM553031"	"GSM553032"	"GSM553033"	"GSM553034"	"GSM553035"	"GSM553036"	"GSM553037"	"GSM553038"	"GSM553039"	"GSM553040"	"GSM553041"	"GSM553043"	"GSM553045"	"GSM553046"	"GSM553047"	"GSM553048"	"GSM553049"	"GSM553050"	"GSM553051"	"GSM553052"	"GSM553053"	"GSM553054"	"GSM553055"	"GSM553056"	"GSM553057"	"GSM553058"	"GSM553059"	"GSM553060"	"GSM553061"	"GSM553062"	"GSM553063"	"GSM553064"	"GSM553065"	"GSM553066"	"GSM553067"	"GSM553069"	"GSM553070"	"GSM553071"	"GSM553072"	"GSM553073"	"GSM553074"	"GSM553075"	"GSM553076"	"GSM553077"	"GSM553079"	"GSM553081"	"GSM553082"	"GSM553083"	"GSM553084"	"GSM553085"	"GSM553086"	"GSM553087"	"GSM553089"	"GSM553090"	"GSM553091"	"GSM553092"	"GSM553093"	"GSM553094"	"GSM553095"	"GSM553096"	"GSM553097"	"GSM553098"	"GSM553099"	"GSM553100"	"GSM553101"	"GSM553102"	"GSM553103"	"GSM553104"	"GSM553105"	"GSM553106"	"GSM553107"	"GSM553109"	"GSM553110"	"GSM553111"	"GSM553112"	"GSM553113"	"GSM553114"	"GSM553115"	"GSM553116"	"GSM553117"	"GSM553118"	"GSM553119"	"GSM553120"	"GSM553121"	"GSM553122"	"GSM553123"	"GSM553124"	"GSM553125"	"GSM553126"	"GSM553127"	"GSM553128"	"GSM553129"	"GSM553130"	"GSM553131"	"GSM553132"	"GSM553133"	"GSM553134"	"GSM553135"	"GSM553136"	"GSM553137"	"GSM553138"	"GSM553139"	"GSM553140"	"GSM553141"	"GSM553142"	"GSM553143"	"GSM553144"	"GSM553145"	"GSM553146"	"GSM553147"	"GSM553148"	"GSM553149"	"GSM553150"	"GSM553151"	"GSM553152"	"GSM553154"	"GSM553155"	"GSM553156"	"GSM553157"	"GSM553158"	"GSM553159"	"GSM553160"	"GSM553161"	"GSM553162"	"GSM553163"	"GSM553164"	"GSM553165"	"GSM553166"	"GSM553167"	"GSM553168"	"GSM553169"	"GSM553170"
"hsa-miR-675"	10.98694451	10.1009592	10.07486167	11.30617334	12.30336564	10.4779186	10.5843706	9.864368198	10.34949966	10.65632755	10.5374791	9.813836382	9.979373637	10.28023523	12.27894596	10.183835	12.56310486	10.75878959	10.21332862	10.75878959	10.34949966	10.70032737	11.08180196	10.4779186	10.4779186	10.25218693	10.25218693	10.04809367	10.62849263	10.74339345	10.2665123	10.30748999	11.02591755	10.11444672	11.12038935	10.46450294	10.79299167	11.87129403	11.26025437	11.06388014	10.59938578	10.21332862	10.06132224	10.87803547	11.21856247	10.84189959	10.22527916	10.25218693	11.55454279	10.74339345	10.75878959	11.06388014	10.36450765	11.1991076	12.07930066	10.5374791	10.74339345	10.19944333	10.12767257	10.4779186	9.926801619	10.79299167	10.94923853	9.656400786	8.838173918	10.52245986	9.766313232	10.72901278	10.61333496	11.91872972	10.2665123	10.89418652	10.2665123	11.28454709	10.1009592	11.94184224	10.40495541	11.28454709	11.17862251	10.70032737	9.912910517	9.634663042	10.22527916	9.584027884	10.02099185	11.55454279	10.30748999	9.888710015	10.41999099	10.37679365	10.52245986	10.93240244	10.96862185	10.34949966	11.48680914	10.28023523	10.96862185	10.06132224	10.62849263	10.183835	10.70032737	10.29290654	10.89418652	10.96862185	10.183835	9.634663042	10.80915487	10.3354245	11.7973357	11.67833959	10.55263636	10.94923853	10.23844555	10.14057566	10.28023523	9.993718202	10.46450294	10.07486167	10.72901278	11.98474477	10.23844555	10.8259177	10.71526743	10.59938578	10.72901278	10.75878959	10.72901278	11.77413327	9.615992617	11.10060438	9.789187644	10.59938578	9.766313232	9.14241679	10.34949966	9.789187644	11.17862251	11.32870809	10.70032737	9.95150721	10.32224609	10.80915487	10.3354245	11.26025437	9.475156946	10.61333496	10.89418652	10.93240244	10.86016408	10.59938578	12.27894596	11.10060438	10.11444672	10.14057566	10.71526743	10.91420204	10.50834115	10.65632755	9.93827586	10.1009592	10.62849263	10.8259177	11.57759743	11.06388014	10.23844555	10.1009592	10.23844555	9.778107788	10.183835	10.67138998	10.91420204	11.08180196	10.08702345	10.45020885	10.36450765	10.55263636	9.778107788	10.30748999	12.38501774	12.83590352	10.91420204	10.1009592	9.840067594	11.02591755	10.28023523	10.52245986	9.645316034	10.11444672	10.08702345	10.07486167	11.7973357	10.46450294	12.35675627	10.12767257	10.22527916	10.4779186	10.49409731	11.15732631	10.36450765	11.28454709	10.3354245
"hsa-miR-876-3p"	8.445999456	8.38903917	8.556499631	8.831737965	8.463046675	8.657306894	8.487651569	8.39765214	8.64763324	8.857723271	8.662359427	8.502059342	8.36320655	8.291465945	8.43662588	8.509150941	8.469953976	8.871701311	8.456133547	8.642975697	8.568860371	8.618318906	8.857723271	9.107835693	8.422933487	8.325614591	8.445999456	8.548352276	8.69438589	8.633066489	8.394981005	8.502059342	8.269755539	8.243953746	8.484032996	8.459520755	8.36858789	8.354864319	8.622715939	8.56087249	8.466475912	8.589744073	8.548352276	8.469953976	8.391946141	9.031142311	8.43299539	8.469953976	9.744089744	8.466475912	8.221276069	9.33955861	8.196976607	8.376878414	8.422933487	8.798756154	8.67838784	8.845108281	8.235183504	8.43662588	8.722296322	8.642975697	9.107835693	8.509150941	8.950000314	8.805034329	8.572490826	8.572490826	8.779817373	8.762183246	8.498444131	8.580983147	8.394981005	8.65235862	8.762183246	9.465345237	8.40686499	8.473235568	8.825137429	8.49468767	8.360681043	8.456133547	8.286392531	8.097052434	8.618318906	8.607951588	8.532298415	8.183935474	8.556499631	10.41999099	8.36320655	8.673344685	8.333341581	8.516779307	8.548352276	9.092162274	8.43299539	8.35202218	8.386190682	8.628535461	8.513062505	8.459520755	8.456133547	8.487651569	8.123504456	8.192473048	8.179503046	8.061022388	8.311921538	8.456133547	8.727865875	8.279031749	8.576651474	8.445999456	8.484032996	8.241744509	8.628535461	8.036974356	8.516779307	8.502059342	8.084395819	8.552352031	8.28385675	8.589744073	9.31258052	8.598660349	8.505752467	8.491290778	8.084395819	8.52047937	8.49468767	8.544124354	8.762183246	8.225719633	8.502059342	8.673344685	8.161981483	8.449378057	8.798756154	8.49468767	8.576651474	8.170483686	8.43662588	8.700255772	8.192473048	8.330800429	8.36320655	8.391946141	8.459520755	8.513062505	8.64763324	8.445999456	8.194835792	8.338096694	8.476788061	8.498444131	8.52825149	8.42964799	8.487651569	8.544124354	9.377909458	8.386190682	8.52825149	8.878024099	8.248808724	9.001858258	8.950000314	8.513062505	8.594101345	8.301785832	8.380115392	8.357593455	8.556499631	8.394981005	8.39765214	8.314811451	8.2814769	8.42964799	9.045860381	8.360681043	8.67838784	8.539965568	8.572490826	9.523457535	8.509150941	8.612747876	8.10953703	8.684101058	8.107422064	8.502059342	8.568860371	8.637827362	8.413304683	8.633066489	8.439665353	8.628535461	8.487651569	8.667427063	8.502059342	8.589744073	8.857723271
"hsa-miR-182*"	10.52245986	10.34949966	11.52956193	10.183835	10.74339345	10.46450294	11.21856247	11.21856247	10.84189959	12.25408738	10.22527916	10.68563604	11.72864573	11.75180379	10.94923853	11.91872972	12.00853066	10.6420229	12.86358109	10.65632755	11.32870809	10.22527916	9.827103646	10.68563604	10.22527916	11.08180196	11.60201854	11.91872972	11.32870809	10.75878959	11.10060438	9.475156946	9.965078391	10.96862185	11.44444613	10.70032737	10.80915487	10.65632755	10.29290654	10.98694451	10.23844555	10.37679365	10.65632755	10.62849263	11.04447478	11.48680914	11.28454709	10.72901278	11.82093643	11.75180379	10.96862185	10.68563604	10.96862185	9.293453469	11.04447478	11.37395263	11.02591755	11.57759743	10.4779186	11.39858397	10.6420229	10.75878959	11.1991076	10.86016408	11.87129403	11.06388014	10.93240244	11.46495816	11.35182242	10.56799688	11.44444613	11.96376742	10.46450294	9.864368198	10.3354245	10.3354245	9.87709073	10.59938578	10.28023523	10.52245986	11.48680914	10.80915487	9.445907282	12.00853066	9.900225475	10.91420204	10.65632755	9.699701773	11.35182242	11.82093643	11.44444613	10.74339345	10.21332862	10.14057566	10.16948283	10.68563604	12.43940771	9.667846616	9.95150721	12.25408738	10.23844555	11.10060438	10.65632755	11.60201854	11.1991076	9.699701773	11.23969738	10.5843706	10.41999099	10.87803547	9.888710015	10.45020885	11.7973357	12.50154452	10.4779186	10.37679365	10.91420204	11.10060438	10.74339345	11.28454709	10.68563604	10.84189959	12.20739794	11.08180196	11.77413327	11.21856247	11.48680914	10.45020885	10.37679365	10.87803547	11.42271916	10.11444672	11.7028028	11.35182242	10.32224609	11.10060438	9.888710015	11.26025437	10.30748999	11.06388014	9.864368198	12.83590352	10.59938578	10.79299167	10.08702345	11.44444613	11.72864573	10.5374791	10.94923853	10.98694451	10.28023523	10.02099185	9.255423878	9.634663042	11.17862251	10.39193864	11.42271916	10.02099185	10.8259177	11.48680914	10.22527916	11.7028028	9.900225475	10.70032737	10.45020885	11.32870809	10.67138998	11.48680914	10.2665123	11.02591755	10.21332862	11.23969738	10.4779186	10.75878959	11.62716859	9.357560082	10.25218693	11.77413327	12.12903054	10.75878959	11.30617334	10.08702345	9.634663042	10.98694451	10.5374791	9.667846616	10.02099185	10.22527916	11.28454709	11.96376742	10.50834115	10.89418652	10.75878959	11.44444613	11.39858397	11.28454709	10.62849263	10.19944333	10.84189959	12.53627712	11.52956193
"hsa-miR-380*"	9.303132129	8.69438589	9.124961493	9.150049156	9.038198057	9.07723748	9.246034438	8.750790747	9.293453469	9.001858258	8.942202225	9.174687547	9.283843373	9.001858258	9.183298673	9.031142311	9.347688848	8.979614249	8.942202225	9.174687547	9.001858258	8.906981101	9.069239462	9.023770798	9.209538743	8.857723271	9.00891358	9.191323979	8.851079081	8.936016154	8.936016154	8.607951588	8.95755439	9.246034438	8.825137429	8.928225459	9.107835693	8.972323276	9.116885431	9.228091394	9.43733282	9.061182776	9.157794965	9.031142311	9.001858258	8.928225459	9.246034438	9.045860381	8.920711083	8.899608519	9.377909458	8.950000314	9.533533354	9.397874306	9.191323979	8.942202225	9.023770798	9.699701773	9.397874306	8.906981101	8.942202225	9.43733282	8.565086464	9.330032371	9.800823156	9.475156946	9.303132129	9.124961493	9.157794965	9.200809842	9.174687547	9.200809842	9.514681669	9.191323979	8.892443896	9.388084963	8.928225459	8.972323276	9.13326689	9.293453469	8.871701311	9.174687547	9.157794965	9.255423878	9.273777015	9.31258052	9.084929664	8.857723271	8.986789114	8.845108281	9.053678361	9.23673276	8.722296322	8.936016154	9.124961493	9.100509084	9.174687547	8.491290778	9.514681669	9.264465041	9.13326689	8.979614249	8.95755439	9.191323979	9.150049156	9.053678361	9.514681669	9.33955861	9.183298673	9.514681669	8.892443896	9.023770798	9.209538743	9.00891358	9.023770798	9.264465041	9.124961493	9.533533354	8.972323276	8.845108281	9.31258052	9.293453469	8.857723271	9.166307687	9.07723748	9.00891358	8.972323276	9.209538743	9.33955861	9.174687547	9.00891358	9.14241679	9.347688848	9.427149109	9.150049156	9.645316034	9.124961493	8.899608519	9.061182776	9.001858258	8.825137429	9.283843373	8.920711083	8.899608519	9.045860381	9.061182776	8.994945721	9.255423878	9.321075916	9.107835693	9.053678361	8.936016154	9.017373571	9.813836382	9.209538743	9.191323979	9.388084963	8.798756154	9.200809842	9.038198057	9.228091394	9.107835693	9.183298673	8.95755439	8.716751019	9.255423878	9.228091394	9.045860381	9.116885431	9.330032371	9.584027884	8.942202225	8.857723271	8.878024099	9.116885431	8.612747876	8.838173918	9.218309079	10.45020885	9.246034438	8.979614249	8.936016154	8.892443896	8.884870569	9.038198057	8.756440277	9.273777015	9.31258052	9.069239462	8.773494441	9.045860381	9.017373571	9.13326689	8.798756154	9.255423878	9.303132129	9.053678361	9.23673276	9.246034438	8.920711083	9.07723748
"hsa-miR-30d"	15.03159045	14.9519413	14.2487833	15.01747901	14.9519413	14.80778831	14.56149725	14.9034848	15.07495281	14.38515339	14.91477737	14.71704165	15.24111461	15.06021383	14.8208146	14.96484213	14.75614825	14.89097639	14.64846652	14.98983981	14.84495458	14.76947504	15.112566	14.9519413	14.60570234	14.926346	14.80778831	14.80778831	14.63338186	14.42369104	14.19302601	14.97781894	15.04610703	14.89097639	14.44119994	14.64846652	14.59097395	14.9034848	15.00359253	14.63338186	14.9034848	14.86694893	14.91477737	14.59097395	15.06021383	14.79505765	14.91477737	14.57582331	14.2487833	14.4934469	15.1812612	15.03159045	15.1812612	14.9034848	15.03159045	14.80778831	14.52673754	14.28550923	14.83350721	14.67495	14.80778831	14.97781894	14.84495458	14.74309703	14.47620498	14.86694893	15.06021383	14.80778831	15.09288593	14.9034848	14.84495458	15.04610703	14.91477737	14.96484213	14.66185906	14.97781894	14.84495458	15.03159045	14.78196015	14.79505765	14.87956753	14.98983981	14.54420664	15.00359253	15.07495281	14.9519413	14.80778831	14.38515339	14.83350721	14.52673754	14.71704165	14.926346	14.96484213	14.52673754	15.00359253	14.61928846	15.00359253	14.75614825	15.03159045	15.07495281	14.96484213	14.89097639	14.61928846	14.78196015	14.68988488	15.00359253	14.40484209	14.54420664	15.00359253	15.09288593	14.93864948	14.84495458	14.98983981	14.84495458	14.8208146	14.52673754	14.83350721	14.9519413	15.04610703	14.76947504	14.47620498	15.06021383	15.13278036	14.50923535	14.68988488	14.60570234	14.98983981	14.75614825	14.79505765	15.07495281	14.76947504	14.89097639	15.04610703	14.32487575	14.54420664	14.28550923	14.30530852	15.06021383	15.06021383	14.926346	14.89097639	14.15426481	15.04610703	14.74309703	15.00359253	15.01747901	15.15544046	14.68988488	15.03159045	14.83350721	15.1812612	15.07495281	14.30530852	14.60570234	14.96484213	15.01747901	14.83350721	14.93864948	14.68988488	14.89097639	15.01747901	14.74309703	14.98983981	14.75614825	14.52673754	14.80778831	14.91477737	14.60570234	14.74309703	15.15544046	14.89097639	14.79505765	15.01747901	14.93864948	14.59097395	15.24111461	14.9519413	15.112566	14.60570234	14.64846652	15.15544046	15.00359253	14.85611595	14.57582331	14.926346	15.06021383	14.68988488	14.80778831	14.59097395	14.98983981	15.07495281	14.63338186	14.79505765	14.91477737	14.8208146	15.13278036	14.63338186	14.91477737	15.09288593	14.83350721	14.926346
"hsa-miR-30b"	14.67495	14.67495	14.71704165	14.60570234	14.67495	14.85611595	14.71704165	14.87956753	14.59097395	14.60570234	14.71704165	14.72985339	14.74309703	14.66185906	14.44119994	14.72985339	14.21140633	14.72985339	14.76947504	14.64846652	14.59097395	14.36670746	14.54420664	14.67495	14.67495	14.72985339	14.54420664	14.72985339	14.72985339	14.63338186	14.68988488	14.57582331	14.68988488	14.68988488	14.60570234	14.80778831	14.61928846	14.60570234	14.75614825	14.72985339	14.44119994	14.59097395	14.86694893	14.36670746	14.54420664	14.60570234	14.72985339	14.63338186	14.63338186	14.57582331	14.96484213	14.56149725	14.76947504	14.60570234	14.44119994	14.84495458	14.56149725	14.74309703	14.60570234	14.83350721	14.72985339	14.72985339	14.75614825	14.78196015	14.8208146	14.78196015	14.79505765	14.75614825	14.79505765	14.09148115	14.72985339	14.83350721	14.80778831	14.59097395	14.56149725	14.4934469	14.66185906	14.59097395	14.61928846	14.83350721	14.89097639	14.9034848	14.38515339	14.84495458	14.64846652	14.57582331	14.64846652	14.71704165	14.70363883	14.87956753	14.76947504	14.50923535	14.59097395	14.60570234	14.63338186	14.67495	14.9034848	14.64846652	14.76947504	14.71704165	14.72985339	14.71704165	14.56149725	14.64846652	14.91477737	14.44119994	14.70363883	14.93864948	14.50923535	14.76947504	14.71704165	14.57582331	15.07495281	14.8208146	14.74309703	14.44119994	14.47620498	14.86694893	14.67495	14.8208146	14.64846652	14.56149725	14.8208146	14.85611595	14.64846652	14.71704165	14.67495	14.38515339	14.57582331	14.67495	14.79505765	14.75614825	14.75614825	14.66185906	14.70363883	14.63338186	14.67495	14.76947504	14.54420664	14.66185906	14.50923535	14.71704165	14.59097395	14.60570234	14.75614825	14.74309703	14.87956753	14.75614825	14.71704165	14.68988488	14.70363883	14.57582331	14.60570234	14.72985339	14.60570234	14.52673754	14.68988488	14.59097395	14.78196015	14.84495458	14.72985339	14.71704165	14.64846652	14.61928846	14.61928846	14.74309703	14.68988488	14.54420664	14.67495	14.67495	14.57582331	14.71704165	14.60570234	14.4934469	14.74309703	14.44119994	14.59097395	14.93864948	14.68988488	14.57582331	14.78196015	14.67495	14.66185906	14.64846652	14.64846652	14.64846652	14.57582331	14.52673754	14.86694893	14.71704165	14.66185906	14.60570234	14.61928846	14.70363883	14.54420664	14.87956753	14.56149725	14.67495	14.61928846	14.75614825	14.59097395
"hsa-miR-30c"	14.85611595	14.70363883	14.67495	14.79505765	14.76947504	14.54420664	14.67495	14.59097395	14.75614825	14.76947504	14.67495	14.60570234	14.76947504	14.80778831	14.67495	14.57582331	14.4934469	14.68988488	14.74309703	14.72985339	14.66185906	14.59097395	14.84495458	14.4934469	14.59097395	14.86694893	14.79505765	14.74309703	14.84495458	14.68988488	14.63338186	14.67495	14.71704165	14.70363883	14.54420664	14.40484209	14.50923535	14.50923535	14.36670746	14.66185906	14.79505765	14.79505765	14.64846652	14.60570234	14.52673754	14.50923535	14.93864948	14.93864948	14.61928846	14.52673754	14.68988488	14.57582331	15.04610703	14.93864948	14.78196015	14.47620498	14.4934469	14.71704165	15.00359253	14.78196015	14.60570234	14.85611595	14.68988488	14.79505765	14.59097395	14.70363883	15.07495281	14.74309703	14.61928846	14.40484209	14.66185906	14.50923535	14.70363883	14.68988488	14.71704165	14.68988488	14.56149725	14.68988488	14.70363883	14.67495	14.26801642	14.86694893	14.76947504	14.66185906	14.78196015	14.75614825	14.76947504	14.70363883	14.64846652	14.80778831	14.38515339	14.54420664	14.74309703	14.71704165	14.80778831	14.80778831	14.70363883	14.61928846	14.75614825	15.04610703	14.64846652	15.04610703	14.83350721	14.63338186	14.85611595	14.926346	15.13278036	14.61928846	14.67495	14.83350721	14.79505765	14.76947504	15.04610703	14.66185906	14.61928846	14.75614825	14.79505765	14.76947504	14.83350721	14.68988488	15.00359253	14.72985339	14.72985339	14.57582331	14.57582331	14.52673754	14.74309703	14.50923535	14.89097639	14.60570234	14.72985339	14.70363883	14.80778831	14.89097639	14.40484209	14.85611595	14.75614825	14.56149725	14.84495458	14.56149725	14.70363883	14.85611595	14.67495	14.52673754	14.57582331	14.71704165	14.72985339	14.8208146	14.97781894	14.56149725	14.76947504	14.76947504	14.67495	15.03159045	14.89097639	14.72985339	14.89097639	14.67495	14.47620498	14.68988488	14.80778831	14.59097395	14.83350721	14.67495	14.9034848	14.91477737	14.8208146	14.75614825	14.75614825	14.70363883	14.50923535	14.47620498	14.71704165	14.76947504	14.68988488	14.71704165	14.8208146	14.8208146	14.84495458	14.60570234	14.64846652	14.78196015	14.64846652	14.42369104	14.71704165	14.71704165	14.56149725	14.63338186	14.83350721	14.59097395	14.80778831	14.74309703	14.70363883	14.50923535	14.71704165	14.91477737	14.54420664	14.70363883	14.78196015	14.78196015	14.84495458
"hsa-miR-493*"	10.43529175	10.3354245	10.87803547	11.17862251	10.96862185	10.94923853	10.4779186	9.87709073	10.28023523	10.02099185	11.26025437	11.13800467	10.55263636	10.50834115	11.30617334	10.36450765	11.10060438	10.65632755	10.59938578	11.17862251	10.40495541	11.60201854	11.37395263	11.08180196	11.48680914	10.36450765	11.23969738	10.37679365	9.755390665	10.96862185	10.75878959	10.07486167	11.17862251	10.46450294	9.523457535	10.12767257	10.46450294	11.42271916	10.72901278	10.04809367	11.91872972	10.96862185	10.72901278	11.13800467	11.30617334	10.40495541	10.45020885	9.827103646	9.6891248	10.4779186	10.03443344	10.39193864	11.21856247	11.42271916	11.48680914	9.624699327	9.813836382	10.62849263	11.39858397	10.07486167	11.35182242	12.00853066	9.721511116	11.21856247	10.96862185	11.00640033	10.23844555	10.19944333	10.41999099	10.91420204	11.13800467	10.2665123	10.96862185	9.912910517	10.72901278	10.67138998	10.93240244	11.15732631	11.75180379	10.45020885	10.03443344	9.926801619	10.28023523	10.50834115	10.84189959	12.10522849	11.13800467	10.23844555	10.16948283	9.228091394	10.74339345	10.14057566	11.04447478	10.93240244	10.1009592	10.89418652	9.93827586	9.624699327	9.732383669	11.04447478	11.37395263	11.60201854	10.96862185	10.74339345	9.678858889	10.68563604	10.3354245	10.59938578	10.71526743	11.15732631	9.321075916	10.77529517	10.61333496	10.2665123	10.41999099	10.98694451	10.40495541	10.39193864	11.06388014	9.813836382	11.37395263	10.61333496	10.22527916	9.979373637	9.965078391	9.888710015	10.5374791	12.23260106	10.89418652	10.41999099	9.926801619	11.06388014	10.39193864	10.12767257	9.533533354	10.29290654	9.593963293	10.22527916	10.77529517	10.61333496	10.6420229	9.744089744	10.87803547	10.77529517	10.02099185	10.56799688	10.183835	10.15501812	10.43529175	11.1991076	11.60201854	10.59938578	9.926801619	10.86016408	11.1991076	10.75878959	10.30748999	10.39193864	12.65354174	10.19944333	12.65354174	10.45020885	10.1009592	11.04447478	10.61333496	10.16948283	10.94923853	10.55263636	10.91420204	10.07486167	10.00783239	11.8456266	11.55454279	11.10060438	10.15501812	11.28454709	10.61333496	10.07486167	10.91420204	12.35675627	10.15501812	11.46495816	11.04447478	9.900225475	11.32870809	11.00640033	9.87709073	10.56799688	9.87709073	10.5374791	11.87129403	10.72901278	11.67833959	10.46450294	10.46450294	11.50922902	11.21856247	10.74339345	10.55263636	10.71526743	10.65632755
"hsa-miR-142-3p"	14.87956753	14.86694893	15.1812612	14.68988488	14.63338186	15.06021383	14.926346	15.06021383	14.86694893	15.1812612	15.07495281	14.96484213	14.57582331	14.78196015	14.87956753	15.13278036	14.97781894	15.04610703	14.89097639	14.89097639	15.13278036	14.78196015	14.76947504	15.03159045	15.07495281	14.93864948	14.926346	14.98983981	15.1812612	14.91477737	15.07495281	14.87956753	14.54420664	15.07495281	15.04610703	15.15544046	14.9034848	14.70363883	15.01747901	15.21034013	14.8208146	14.96484213	15.09288593	14.98983981	14.64846652	14.91477737	15.06021383	15.15544046	15.13278036	15.15544046	14.926346	15.07495281	14.64846652	15.06021383	14.83350721	15.13278036	15.09288593	15.13278036	15.27573146	15.03159045	14.93864948	14.52673754	14.97781894	14.9034848	15.09288593	14.97781894	14.76947504	15.04610703	14.91477737	14.19302601	14.86694893	15.07495281	15.09288593	15.24111461	15.21034013	14.13487161	15.07495281	14.87956753	14.72985339	14.96484213	15.21034013	15.15544046	14.9519413	15.112566	14.84495458	14.34555499	14.87956753	15.01747901	15.13278036	14.79505765	15.01747901	15.07495281	14.70363883	14.98983981	14.72985339	14.96484213	14.87956753	15.09288593	14.72985339	14.84495458	15.112566	14.91477737	14.75614825	14.87956753	15.1812612	14.21140633	15.01747901	14.63338186	14.72985339	14.75614825	15.21034013	14.71704165	15.00359253	14.96484213	15.13278036	14.89097639	15.04610703	15.04610703	14.70363883	14.93864948	14.93864948	14.9034848	14.98983981	15.15544046	15.112566	15.1812612	14.926346	14.87956753	14.86694893	15.21034013	15.03159045	14.57582331	14.76947504	15.06021383	14.9519413	15.1812612	15.1812612	14.91477737	14.83350721	15.01747901	14.78196015	15.07495281	15.13278036	14.98983981	15.06021383	14.98983981	15.03159045	15.01747901	14.87956753	15.03159045	14.85611595	14.63338186	15.09288593	14.98983981	14.83350721	14.86694893	14.926346	15.112566	15.1812612	15.03159045	15.09288593	14.96484213	14.26801642	14.97781894	14.9519413	14.84495458	14.93864948	14.76947504	14.98983981	14.93864948	13.89837164	14.64846652	14.79505765	14.75614825	14.97781894	13.89837164	14.91477737	14.86694893	14.64846652	14.47620498	15.04610703	14.89097639	14.93864948	15.04610703	14.8208146	14.75614825	15.15544046	14.91477737	15.07495281	15.06021383	14.42369104	15.01747901	14.86694893	15.09288593	14.86694893	14.96484213	14.9034848	15.09288593	14.72985339	14.85611595	15.112566
"hsa-miR-668"	8.274433065	8.386190682	8.092723407	8.64763324	8.107422064	8.221276069	8.544124354	8.376878414	8.241744509	8.157552516	8.1009299	8.046540047	8.210039475	8.212164131	8.296497664	8.269755539	8.048606425	8.142405299	8.022900749	8.216992779	8.151142517	8.262549044	8.40686499	8.196976607	8.400668971	8.317594909	8.157552516	8.142405299	8.119746907	8.079946096	8.058998246	8.552352031	8.317594909	8.092723407	8.183935474	8.035083647	8.123504456	8.38903917	8.376878414	8.052957	8.235183504	8.36320655	8.036974356	8.183935474	7.991721925	8.161981483	8.198853653	8.127779165	7.940642142	8.194835792	8.354864319	8.183935474	8.241744509	8.338096694	8.146872702	8.048606425	8.107422064	8.013208972	8.293929752	8.383007753	8.42964799	8.700255772	8.293929752	8.1009299	7.989700779	8.340772331	8.330800429	8.18604687	8.25566077	8.35202218	8.219213183	8.188232064	8.052957	8.038738245	8.107422064	8.241744509	8.052957	8.272207614	8.445999456	8.374460939	8.201075382	8.301785832	8.338096694	8.35202218	8.32287704	8.340772331	8.207830216	8.524309248	8.230031044	7.973762537	8.194835792	8.088591865	8.35202218	8.237358053	8.188232064	8.473235568	8.203344335	8.633066489	8.227698249	8.146872702	8.491290778	8.36320655	8.092723407	8.097052434	8.56087249	8.603262594	8.274433065	8.394981005	8.420087328	8.151142517	8.097052434	8.14469163	8.192473048	8.223330092	7.985601035	8.235183504	8.135973596	7.971924782	8.119746907	8.090667323	8.404033103	8.225719633	8.43299539	8.058998246	8.221276069	8.175237344	8.157552516	8.473235568	8.36320655	8.061022388	8.04465108	9.209538743	7.987696869	8.177429505	8.221276069	7.993590574	8.572490826	8.36858789	8.227698249	8.225719633	8.383007753	8.276636012	8.309389846	8.210039475	8.585509647	8.194835792	8.232521744	7.913229251	8.11579428	8.161981483	8.383007753	8.52825149	8.383007753	8.291465945	8.260167348	8.383007753	8.198853653	8.456133547	10.00783239	8.073420185	9.699701773	8.314811451	8.410012776	8.422933487	8.532298415	8.28385675	8.262549044	8.328202414	8.183935474	8.048606425	8.157552516	8.194835792	8.291465945	8.43299539	8.090667323	9.038198057	8.142405299	8.135973596	8.181660383	8.733195394	8.058998246	8.291465945	8.207830216	8.253225288	8.155359944	8.473235568	8.360681043	8.376878414	8.463046675	8.133769207	8.325614591	8.513062505	8.491290778	8.346772521	8.140110975	8.133769207	8.207830216	8.042657082	8.291465945	8.556499631	8.097052434
