X8354 X5473 X3456 X3046 X5196 X3045 X6403 X7066 X22915 X2151 X5265 X64805 X3043 X7042 X10125 X11136 X2159 X7043 X5136 X58494 X11069 X2149 X2 X7450 X10335 X54331 X5153 X5575 X408 X2791 X83700 X161882 X5175 X10461 X4846 X8503 X5154 X351 X91768 X3717 X5155 X5770 X6915 X3705 X221037 X64837 X5590 X27154 X207 X5576 X3799 X5908 X801 X998 X5566
TCGA-A2-A25D 10.9253972399085 3 12.6650637225791 10.3383688081208 3 8.58034889360091 18.0282336813148 14.3863558634258 14.8296408198555 18.1204205956741 17.8396938954302 12.8311814063676 16.6518744927155 15.7778251478127 15.1607332233687 10.7260763045125 13.8440497151894 18.5197026309201 14.428014459709 16.3615076364588 15.0200542257209 18.8877436105379 22.037222178005 20.2984974434425 15.5010153212181 16.1106984466755 14.5750000991808 17.118961231645 18.4094086191254 18.3463234890894 16.624882202915 13.6337269454113 19.8120968030303 16.3259813684117 16.1440207090296 17.5337218182136 16.5903459975943 21.6929446577398 17.2328704706822 17.4619144954714 18.149750358079 18.6366945848486 14.6065189631672 18.2151816139098 16.0246248496722 17.240814327595 16.0248172515892 17.6027211033919 18.6205837958676 17.9924471791957 19.5334510278426 15.6576395022777 19.7927720615056 21.122346288918 18.7164309301234
TCGA-A8-A07P 3 9.02582674079697 3 8.65622633905433 3 3 14.5369655765599 13.5604192725236 11.7612441810367 16.7418454636789 17.5424995604898 15.4390423054337 16.3801317431289 15.0798213189543 15.5876199422792 10.321653906417 13.5320906730635 18.4853437898428 13.8878146221383 14.771358001247 14.4512152633295 18.2059013920806 20.5001586306221 18.1176166573597 15.2331807769116 15.589583252131 13.7099184233853 16.4715594189665 18.6318626920217 17.3461770186757 16.1499814617324 14.1233216676409 18.1554529353774 15.6180136897233 14.4660574765469 18.3123164916721 14.6060833515745 21.7845206522604 17.195834420187 16.0552588169223 17.7038628315463 20.2977166040444 13.6533183933628 18.1665042270319 15.9982416787095 17.7773338008436 15.8312727603283 17.7422779240216 18.2869680082715 18.0554754332167 20.0468573750492 16.7451553961646 19.6900094694548 21.2918695912125 17.8823215961722
TCGA-A1-A0SK 14.4314147231215 3 3 3 10.0788385046515 3 9.55296808007836 9.73890209181299 10.7921096658474 14.331703914493 14.72728282731 8.47893723615358 10.9165224638479 14.3427728883359 11.905584571513 13.0313700516316 12.0613074714295 16.0733044028479 11.5171996947758 14.3385970802517 15.0387722993437 17.3724878784292 19.4373799838027 16.9796861864796 13.1980178048174 15.6305408943999 13.2199004807278 17.6167118389089 16.9621156001504 15.0106956897235 18.6931307179832 14.8280042130864 16.8423560170037 16.6931583103232 14.2475045174978 16.6571790240743 15.0852822735593 21.292852232988 18.3041806297015 15.5120673452318 17.013741495295 18.8323675943614 13.0890758883812 17.6916439476442 17.1938313349534 17.1336558993544 15.1344696051719 18.4031745744836 17.9581368491803 20.5533236287618 19.3007694135215 14.9839378145746 20.0532863624938 20.5251751590654 18.9436324712837
TCGA-A7-A3J0 10.9706127148897 10.1760557568995 3 9.80284307675785 8.84971351290811 3 12.995723957413 14.8466454304205 12.8165550936855 12.6609428560288 22.0675123413014 13.5254779671085 17.5337868935754 15.2383551453567 13.2974997037645 12.0804708712533 12.417458155917 16.462105608074 12.4274978426339 14.0168721889755 14.7656493868928 16.4399393466513 19.8882151662889 17.1844581618144 14.3791929898004 14.7438600726206 12.7913660649172 16.4028848425984 17.3886349545683 16.2492856775255 14.9083398151891 15.0542204833083 17.7490718276705 14.8954826329382 15.7392246417769 16.2762118243187 16.3035245550667 22.052223677689 16.7923840823518 18.0360328658653 17.6423920416728 18.6758038513927 13.9910303855382 18.7706096575452 16.9814932244551 19.3821384886306 15.9894165749413 17.7681815151083 18.7283066924787 17.8589494456274 19.9586285797288 15.2442823058064 20.3550032848524 19.9625480969179 19.2414615412812
TCGA-A2-A04N 3 3 3 10.7273705111781 3 3 15.0193172557613 14.6645281402891 14.1343265602579 17.8343002186742 20.9515217848764 13.8275351464207 14.25841171831 14.7280964065444 16.054661924808 12.6970680670076 14.331160186821 18.9379202925816 14.2009028251451 16.1262919657434 14.8957662488875 18.4945513890811 20.7024872223897 18.2834928399304 16.0056822337409 15.8298755124489 13.8886633632697 16.9366495143526 16.8544747210677 17.4184343840168 17.030494789259 15.2306898625014 18.2203450505088 15.0061422019305 15.110915010344 18.7604137224754 16.632200580838 22.3702844598691 17.5430292032378 16.630966488389 18.0864522599755 19.129432582857 14.1427932289587 17.6424461797236 17.0573387417991 17.1694371509813 16.1466716786958 17.8044879146176 18.4128785705461 17.9051854186998 19.4785605628625 15.5416803001568 19.6078269764035 20.7746833856032 18.8766141808561
TCGA-A1-A0SE 3 3 3 8.55952741403445 3 3 16.3042205273036 15.2116846482238 15.2536682905517 18.416600828846 17.6690699571718 13.6357091637151 16.7532007789068 16.209656191234 14.0032324499225 11.4404346897374 14.2184934314077 19.2581908195662 14.2727592281744 16.504115408694 15.0692398666196 19.1916293283264 21.3811873801746 18.5849098158138 16.0026209960249 15.808371195707 13.7683438978871 16.3360562426075 17.7404935865573 17.3974763893769 17.1467905284105 14.3179918646977 18.8868908039398 14.7160495513709 14.9323650681568 16.7578472031619 16.7958070889067 22.4254506641723 16.8955211976029 16.7720442217142 17.7487422572949 18.6587853701596 13.8345968235104 18.3697214170321 17.3090819187573 17.1007583244381 15.8577790137789 18.0409475426929 18.1135301040681 18.2281910941553 20.5393724127578 15.9668978610379 19.4130433864017 21.1595155918924 18.7151034469472
TCGA-A2-A3XW 3 11.9035733300839 11.1554845735745 10.7238616902282 9.35433912872726 10.8506260753613 17.2624186629026 12.1978941186267 16.0223203176096 18.1409462515506 17.9259957962306 12.1766179628387 17.9377541610896 13.2789499880842 13.8845247203747 12.4823178129458 17.3430536449764 17.8122160499855 12.6920490008934 16.3120609789333 13.8423933135459 19.1116381383561 20.6642255924354 19.0630856225589 15.882508189172 15.4037594064362 14.1561713211339 18.0564732153975 17.023405676616 18.2944240768448 17.162071039131 17.0191123295357 19.2588450619945 15.0807937644569 15.4621214379626 14.8686067680562 17.5919909716861 21.4304014206751 17.5871516722379 15.0778069691578 18.0368808649165 18.740782313122 15.0761036904596 18.35487570959 15.2710519083681 17.8790140923259 16.8230689924561 16.5005862974941 18.1008175904247 16.8842884770643 18.0076507310385 14.9741274470511 19.8195974880231 20.2595095255842 18.8637002073889
TCGA-A2-A0CO 3 3 9.87890311982908 10.3489652973751 3 3 17.9122490483014 14.9391645550958 15.2326941991104 17.6631938305112 18.2423522963357 13.8196836853844 17.3197227385346 15.9673990462488 15.4467494829586 13.2939942178971 15.8290340758521 18.3807810589536 15.2088336916906 17.3354292123977 16.185554606849 18.7952275525801 22.3969977337536 21.0403165020428 16.0744082851702 16.6421039285966 15.6099250389527 17.3622333099019 17.8246159200205 19.2035877019177 17.4072722124701 15.0280177730745 20.6174308794234 15.62434393703 17.7270520688577 17.3301458354357 17.0787701604913 21.8331185610107 17.0424694735212 16.3994544197543 18.3555438797793 18.8545239789928 15.3993939927046 18.5854348199639 16.9900334116784 17.3413206147255 15.6674687426516 18.026004589533 18.5702403591523 17.5031103941353 19.5990608921717 16.0638082372507 19.5013309431214 20.4369869200779 18.5994522806289
TCGA-BH-A8FY 3 3 3 10.9203566867256 3 12.5961362630099 15.6854017321642 13.455231793083 14.8260574684971 14.2126276449101 19.4228747415391 17.5583773959733 16.2696077884035 13.5856302291511 15.7811467620124 13.0555868083705 13.8440497151894 17.5722429823206 12.6505011944421 15.3604949080487 14.8640439781743 17.2974324364766 20.5907952794603 18.6090537504524 14.6738111698393 14.5599980695966 14.0410885744556 15.9065234193586 17.1835188385735 17.2935172396071 15.6301982352968 15.5936778020406 18.6733134030398 15.6075791143421 15.6843990983839 17.8557602604119 17.0600324290567 21.0805941098949 17.9448279465546 16.5326753005795 18.2279165563645 18.4963846238948 15.1151722787931 18.2638673863851 16.7032219654159 17.7044025645844 15.9980662561243 17.6217889830336 18.5662868318433 17.2742787727541 19.2501147311852 15.003628422774 19.6432570783371 20.499687801185 18.7547559083592
TCGA-AC-A2FF 3 8.83328875317039 8.57366096271905 3 3 9.25599373862845 18.4903264837578 13.4749084408598 18.5179557362486 19.5514521574833 18.6294168755891 13.9845502099093 17.6466012925422 16.5543008025608 15.7410266973114 10.6545476742832 15.7811283214406 19.9798124421073 16.3948478734913 17.9862797742651 15.5209888239152 20.2664099196571 22.5622298594349 20.220791718029 17.0398904081908 17.4594738634379 15.8621629686461 16.4213133208629 17.872258540845 18.9974497004832 17.899670019278 13.3357721405077 20.5083033819089 16.2748961162706 15.6737073401383 17.8289486236553 16.5696436788445 22.1102186972381 16.8417263725226 17.1374711644523 17.9185177614576 18.5460048427437 14.1554759202804 17.7352701616109 17.7563709097036 15.9374816058869 15.8516099227833 17.6031006121549 17.771081842375 18.5783064915966 19.5478148273862 16.0186728091018 19.9359945756977 21.0780085602947 18.6473235845015
TCGA-3C-AALK 3 3 3 9.88002663030953 3 11.0007107333619 16.9860717306001 12.0731866248467 14.4532030473228 18.6183348461615 18.4676402571322 13.2928111552832 16.2504274184172 17.4964516613866 15.177274171938 12.429564401721 13.9505770191165 19.2734137838858 14.100198918476 16.052417587619 14.394364512556 18.7562766347504 20.8472270734992 18.4719767235181 16.5541208125776 15.5645887887686 13.5109794555235 16.4067999421962 16.4081136893037 17.6204827392013 17.1400301072283 15.2338581802365 18.7729244272269 14.8540811200561 15.7391858538553 18.2888648438364 17.0352245571408 22.0055253013518 16.6460331322533 16.5642184380345 19.1909002750937 18.4959484827536 14.3871702469089 17.7773594843593 16.7044354395795 17.7297043200408 16.6537659558689 17.6946680248422 18.8705947427793 17.3005718360627 19.6398759357912 15.5472252386729 19.6420798576283 20.9222994710881 18.9396441345067
TCGA-A7-A0CJ 3 3 12.3209252883264 3 3 8.58358536038975 9.43843289960134 11.030079694562 9.99661079707958 16.246031056617 17.4046539208031 10.0780844288631 11.5761125424081 18.8340373012157 14.0878120469361 10.4413695210951 13.5744980271308 16.9624616392358 12.8140786960722 13.5640107853185 13.1825478370774 17.5270597863213 20.0489123711812 17.4719157657665 14.5093838781847 13.825412159678 13.2116169412946 15.9345931775 17.105475756422 16.1608082862968 15.638686335994 14.1062639468945 17.9755987342531 15.0333584594215 14.7214126055316 18.5158095117545 15.3383299074298 21.0662252173858 18.9822481838233 16.4308425823133 16.3836208813064 21.4489733732804 13.2885875231467 18.8192986712322 16.6615832009565 17.5714359924833 15.7720980871712 17.4451322772917 18.2235493044876 18.2624756827995 20.4029430466177 15.412566898496 19.1103293673735 20.2225794182063 18.4413069843224
TCGA-A2-A0T5 3 3 3 8.73030030751977 10.3314271494453 3 15.5897305567949 15.5467020106615 13.1676875210198 17.1803914430166 18.9487229742071 15.2243987105287 16.1258440243477 16.3518809866487 12.0341111327429 10.6846769430009 12.7866216081164 18.5191777243055 14.3488621386016 16.2648515472837 15.4620577238395 19.124381196391 22.1512998134494 18.3819544733186 16.0755865975851 15.1770718721831 12.9432402877369 16.8225875629117 16.5228425839506 17.1811839874198 17.2989946326534 13.9094523987065 18.2931918577381 14.5964868955287 15.2457438759205 17.1877174099317 17.6709414027047 22.279533799002 16.9005390042185 15.8139194431078 17.7304407246783 18.3415200551993 14.3991829225165 18.2417708643805 17.2722178925492 17.2903334021965 15.8485547619645 17.8567143582608 18.3421890378119 17.8933796242397 19.5126883803028 15.897502559806 19.5078463974915 20.5060977878885 19.0096727751452
TCGA-AR-A0TT 3 3 8.97626113758015 3 3 10.9747817827232 16.1499913361581 11.9693528690158 12.157011268851 15.0492008108975 19.3859813215146 16.0392080963176 14.7635289586142 15.1375431349047 16.3631384649484 10.9478623885367 14.4288123265643 17.4997763078518 13.1408776541577 15.2449113821197 14.6387361776838 19.1103802029302 21.2272844944942 18.1134340147802 14.9416843154949 16.4764291983499 14.5631789007539 16.1613364905427 18.0218448919386 16.8301769334585 16.2576234108541 15.2522974998648 19.5376117104519 16.191382577254 16.1800204162164 17.2935790939553 16.2021857196885 20.2216966929506 17.2500417196958 17.2499343944358 17.7206737067107 19.2002405074692 14.0601063248552 18.512853018709 17.0528527039924 17.5244035758052 15.7899624313615 17.7103796768239 18.1776622043396 17.8637497788498 19.7666016807855 16.2113659928162 20.0806439054742 21.0481481067633 18.5003368458138
TCGA-BH-A209 9.5225617513485 8.73531744992964 11.6168682351268 3 3 10.147422242236 16.674724516753 13.4374372241259 13.5111231875672 15.9119594441466 19.5156011546649 15.1111528221226 15.0742274579586 14.917505917879 16.2344294008472 12.4341971772512 13.8464189769265 17.8689253397658 13.9947724272061 15.0065218125837 13.9797232425677 17.8082264538307 20.8783191722461 18.3508397809147 14.6283192435472 16.3836884655347 13.799217046166 16.0113280710771 15.7962393519654 16.3761694220719 16.0267591560188 13.4276503947196 19.2930209177245 15.8291591792237 15.0473225210307 18.0506319087027 15.5928331286382 21.0515086902312 17.6293801502928 17.2281831833012 17.0869237102152 18.9316851044812 13.7317115154132 17.9110077058767 17.0439256314252 17.8382368640335 15.3276309412512 17.6421284757228 17.7191924555593 18.6439377133862 20.2223125808261 16.0173848126148 20.5596292172975 20.950214755003 19.3171452347306
TCGA-AC-A8OR 3 12.4058555504588 3 3 10.8460507505606 12.8345395070386 11.8358830178697 16.2250422301644 10.4658737706683 9.67075795858351 20.3740937903272 13.7105749081369 17.2800376565154 15.413135305625 16.0799937119871 11.4401408225031 11.58026178162 17.0177003404934 11.2117682379516 12.9879904622448 15.1585865087003 15.7073784046581 20.5689068442141 16.9742161972614 13.8617913742785 14.5428285463281 12.2297741250087 17.1862193946428 17.0093048886156 16.0091846537562 14.5489910837323 15.663828678109 17.6874653237548 17.3575536275202 15.5641483038772 15.7506002135127 17.263572956414 22.2811429378846 18.3472268364945 15.3128209146008 17.7862846430855 18.2856817494554 14.3859984925047 18.6690343976633 16.6715251701246 18.23782806108 16.0439272712228 17.4491931241347 19.0670340968172 17.4089984140179 19.2381251910352 15.88413513072 19.3236410982347 20.3602680799908 18.5657065289514
TCGA-A2-A04U 13.4688622737704 3 3 3 3 3 11.3861458114845 11.2524484887293 9.32605955560409 16.5697763267529 14.506889435232 9.3088412441949 14.3742988492379 15.7273050715666 16.6418103418485 12.9795629257678 13.0793318435427 16.5357363040454 12.308310312548 15.0089599703951 14.7947041632284 17.7323014758529 22.9449789181444 16.9834302772215 14.493361733857 15.0473402369222 12.9010078873973 16.364668041301 17.5459955283725 17.343789098145 15.672444997842 12.3040863915728 17.6912290085066 14.6532811855675 14.5067509918534 16.5834106231725 15.9391339491291 22.7393008636003 16.6296110664263 13.8607239755326 17.9348712735226 18.3937738227266 15.0344994913271 16.7971847606464 17.1497311030779 18.2129790616528 17.2663308294044 16.1516514123465 18.1901469640943 17.1801494534649 19.2419399068154 15.8650973826893 19.9396021075023 20.429633172204 19.827983278268
TCGA-A2-A3KD 9.58560224032673 9.7848407242653 8.53836398755183 3 10.026202793741 3 15.7183191171857 16.5153981260288 15.7959688292142 17.4258694029472 20.1250029849988 13.2272796548238 18.9135839930386 17.9108811975482 16.6634302221488 10.7250561419382 14.6811688588507 19.246599334091 13.523129826233 16.1485162297671 14.8510080327524 18.6668755187379 21.385312720981 18.7942639743262 15.0539996879698 15.6146121564805 13.6306733680676 15.8989416881209 17.8539379247962 16.9985562403632 16.3727089415666 14.2507793504595 18.8068402056209 15.6644526037928 15.3920835537526 17.04645694997 16.4607936053847 23.3501352960827 17.5077487558866 16.1424057827883 18.0503893295812 18.4730107560646 14.3063124912494 18.8945918293695 17.3899285545686 17.920314297906 15.7290604412689 18.2594117865518 19.118460640876 18.3642565402645 20.0946550783237 15.6009464706539 19.3756154848279 20.4155673131242 18.5887301761792
TCGA-A2-A0ST 11.0649377343223 9.2794287321072 11.9988432075502 3 10.5120552543312 11.0174732445244 17.5010626497662 11.3034115886342 14.5678388868128 16.64833109938 19.4035633555715 15.8936405420271 17.2671803670639 15.4149771364126 17.0008377670014 12.0464916265603 14.3353852160189 17.3207010319212 13.6564223777999 16.5820589809911 14.1482576685579 18.3268225357681 21.3138783891858 19.616323851981 15.2223629116918 17.0850704789915 13.655587753673 16.8612930934911 17.3720894215491 17.6664754394534 16.1101120733147 14.2105810982273 19.7550443431557 16.3157206756077 15.0172628301349 17.0265949378103 16.0088687887514 23.0087292347987 15.4200024062761 18.372473569507 17.0969376698572 19.2096570034133 13.8806627792817 17.4285203249911 17.472136835202 16.6414935660237 15.0414923260279 17.8295722373487 17.9560451660759 17.8367245119516 19.4344871857117 16.1279647831913 19.6205034673026 20.7378222215691 18.4974534346225
TCGA-BH-A1FU 3 9.31053247133224 3 3 3 9.73507861302156 17.2411171046913 12.2655743876625 15.4017521952957 19.2697859741278 17.8061060215366 13.4383307433105 14.8929992080593 18.6105362233526 14.9284465308507 8.4644595737292 15.1869351979758 19.178710377799 14.8625074187916 17.0437101129435 15.2602520563119 20.0486585585698 22.130601772356 19.1214476411447 17.0790133633143 16.4969937338739 14.8764064137179 16.3895460157232 17.0243970876645 17.9899176960203 17.4439482983482 13.9526986706677 19.5721091952854 15.2161428699542 16.481505289817 18.0447223182942 17.1695600417679 23.1406345004275 16.9937302584762 16.4917787038503 19.4698552597159 18.4948807983825 15.3040051216399 18.1371460421144 17.9999556147116 17.08064427087 15.7974819442543 18.2979125448402 18.9378568442776 18.2759120803417 20.248686995538 15.949907173459 20.5303003752314 21.0791143108402 17.8615510335425
TCGA-A7-A26H 3 3 9.24599576100551 8.1564240776778 8.76180754496374 3 15.4737444969222 16.4235249475849 13.7990142845504 17.8867226463273 19.0757742165357 14.1471237166574 15.9501188892936 16.2136949704164 14.6020796410829 11.4422537399112 15.275368446924 18.7922022052102 13.8871309433577 15.5038206024841 14.5964222325008 18.876168281997 20.5898625489184 18.3233061518753 16.5446529247465 15.981897693225 14.4859497541471 15.3286750010193 16.5561454897824 16.782383616022 16.7989789777152 14.1946959877025 18.6602341905581 16.3934500259807 14.3799595780176 17.1903274361552 15.5318047440176 21.7525273359516 16.5965405675431 16.6965386035218 17.4386145342713 18.9649837121929 13.6764045851035 18.0449920053976 17.5019941345428 16.4948511824275 15.356979163737 18.2147235607526 18.1098383992221 17.6947636944802 20.1226243744784 15.999041996017 19.1718096318495 20.6096808630028 18.1273899731527
TCGA-AC-A2BK 10.7378208213809 10.525057915435 3 3 3 3 10.2395703597986 10.1063827413703 8.60119700733086 13.4916500331821 14.725167936474 9.56900564557094 13.2562670862871 14.1119620575991 14.9012302281153 8.68469786450405 10.5416092861258 15.7625911805454 11.4643912138124 15.0522620696841 15.6781721139528 17.0096963677997 18.6829664343928 14.8094882761831 12.1207019532987 17.3528961224414 12.0294025299825 16.7096877519731 15.9782370695254 16.566823874999 13.6679586293622 13.3380451362607 16.3843045242769 15.0329237953332 14.2718280859978 14.6625159974225 15.0098573909979 21.3545898745441 17.7838712869506 17.4255151484218 15.258533960807 18.3899540202488 12.4920079173376 16.8713047386904 17.8024552809008 17.8268881364105 15.7456700236412 19.2032561547168 18.0834684733222 17.5621462158274 20.6689482214087 16.202322310564 19.7501056223959 20.5411072395563 18.7892868559902
TCGA-BH-A0B0 3 3 10.5703590964143 3 3 3 17.2174596567926 12.9101347721717 14.8398892283184 17.0854099566478 17.795553075711 14.4792046208515 17.6295337686632 15.2550456545598 14.2278338214859 12.7053273721014 15.349001624063 19.0407198389729 14.7745039768695 16.9049523927796 14.8909805932684 18.3819483219769 21.616901959583 20.072625842494 15.9711842754365 16.5518923049178 15.5975209457055 16.285110884061 17.3371184594372 18.7565485302657 17.1528523199978 14.635637254543 20.0110430990138 15.1260909764931 15.5580035398871 19.2563379060081 16.4600727107205 22.3092841524894 17.9383515243013 17.2914627369702 17.6434957844562 18.3649740603515 14.634706324529 17.9696173701009 16.9561121054525 16.7215078438508 16.294466654529 17.3540806520141 18.8882336894242 18.0205072368512 19.5258022010248 16.2426624579286 20.1910256525985 21.0151878642826 19.081139947774
TCGA-A7-A6VX 9.98322773591649 3 11.2349843777003 8.82251422334883 3 8.63160359896326 13.9308961563521 17.9793060954632 11.8151066675708 17.1304509406933 16.8885691448454 12.0451242057678 14.641702306896 17.6712602929396 12.7264505551885 14.1456708063006 15.3416715628772 18.2528280053714 12.8246165891588 14.7463569233989 14.5734400527711 17.9771727101188 20.0040234065178 17.9237206438624 16.3188661558354 14.8006989027208 14.5414214035852 16.3878210329557 16.8594725845297 17.2123198266654 16.8535912205468 15.2948505015089 17.6535279889828 15.7044727986925 15.0872481285201 17.7841639412357 15.1476016037662 21.7771259182798 17.5589176491656 16.1189332465054 17.1077516321093 18.519798287494 15.0404068534617 18.1273922994072 16.8771306529461 17.7244768103421 14.9438910856124 18.2196365381965 18.0027229486763 17.3096040878844 18.2890804700457 16.2509125563348 19.3819870946529 20.554544114666 18.3118302833837
TCGA-AO-A03L 10.7298184731936 3 9.67368782420129 8.57853059541563 3 8.38829636256409 14.3517870915758 12.6745635762502 14.6894075065991 19.0518122845015 17.9962952539431 12.7952418800185 14.24764035035 15.9179007339216 14.4362640029387 11.9243240506929 14.2044884326683 20.0570601304148 14.2025125409848 16.0688393201738 15.3398104286241 19.6376032817445 20.9693388868429 18.1274001679159 16.3028557421619 15.7037404281812 14.0775259861073 16.3461208601513 17.1345057979518 17.1533038426986 16.9141418884623 15.0891185388044 18.6028292306889 15.1562390742113 15.3098272749858 16.7551127584688 15.9434467809137 21.18342284368 17.1644798121079 15.7513561120443 19.0477746419482 18.9471274196607 14.3252854887704 18.5861518753436 17.2525329638214 17.5428703894253 15.7134074699169 18.3472598661818 19.5621166647578 16.9274255439142 19.7711317880659 15.9362409772338 20.0137001118288 20.73497538075 18.4716730517647
TCGA-A8-A07S 3 11.5512249702087 10.7046290845249 9.60116714048057 9.22522013026823 3 14.1515672916992 18.3109555122198 12.3405293965143 16.4354785156206 16.1767337450108 12.3934015726156 13.7335635211656 14.8920308003408 11.3342357058806 9.92089123108065 12.9160064871211 17.4762127614277 13.7730665188519 14.2982550619822 15.2299896979818 17.634782156143 20.5033834656988 18.3995463658981 15.8306823846359 14.6478962857484 14.0732459619567 14.7212081529703 17.7675762627987 16.4523454065908 16.0079287727171 13.5961069720816 18.315178199834 15.6992533922458 14.6964073445105 17.6815999156984 16.2830933719419 20.6545845990791 17.8478692841882 15.4696420700672 17.8241583844625 19.0789048739429 14.5362556417069 18.5083074111635 18.2945119901717 17.2665703168943 15.7269745400633 18.4986170784306 18.7732303118479 18.4254474660775 20.1316672943586 16.0578415767118 19.3732298590557 20.9211119962307 19.0871858004711
TCGA-C8-A3M8 3 11.4142642412479 3 3 9.85855484492497 3 15.6993835265462 15.3763731729166 15.3346359995471 17.3175362241448 16.0239371243773 11.8123378475291 15.6295461618062 13.9043368552038 13.6963348780195 12.9911890533153 12.6914506296654 17.8466338379871 14.2369832931756 16.6093874628931 16.0266295095835 18.9192656199609 20.9957021653448 19.2613884470135 15.2103089857743 15.5197462214013 14.7519378422184 16.2220989389974 16.8022016578491 17.7871785721641 16.5956124575538 14.0589401498033 19.4358290956063 15.1103565813371 16.5395470535121 16.0050015940562 16.6864759594664 21.7580125417778 16.8526798898087 14.9660332675745 19.0414727927226 18.9295552092919 15.4053240700102 19.4240485422619 16.2435947167901 17.8391275072468 15.6123674100688 18.0753234580628 18.3275436297878 17.3459840577116 19.9780416035614 15.2950102004925 19.6655751534412 20.7479937890093 18.715222609093
TCGA-A7-A0DA 3 8.95815734949828 10.2644249782442 9.57380644237536 3 3 8.27038582462009 11.764682284033 8.03346310123396 17.2044483469348 16.7490350202352 11.88124246769 14.0467867875942 18.5808108492508 15.1214520996594 11.4703232621679 14.7226604088056 16.9749468035327 12.6124205682734 14.7121693764738 15.4518072379274 19.0201140178287 20.65010525334 17.6000731036644 16.1526370708507 15.1375178828104 13.6203149728969 16.4525424632255 16.7627496722507 16.3012283667683 16.5865167147695 13.6542826486077 17.3749416258962 15.2709775972292 16.5811827669311 17.0905740301935 17.468845423822 23.657060336781 16.6228098695786 16.1808166572726 19.9270178694841 17.8587050091758 14.2824250630166 17.1099493271912 16.6555618485126 17.3806376936077 15.7919603070697 17.6749905991864 18.1122429127687 18.2481939185435 20.6926574415319 15.761307929994 18.7341291009142 20.439937577957 18.3249904214543
TCGA-A2-A3XU 10.1472552795273 3 9.09478670743493 9.97358068400934 3 8.7937128023325 12.9351425540235 11.3806743837501 8.99988421972533 13.6772583783368 19.4281767396914 13.7419277393718 13.7468112462933 13.4329580835266 13.1543096968473 11.4814482598224 11.0826756969969 15.8951655640019 12.4438715949185 14.2286061827726 12.2896460071851 18.2057195166804 18.2506202884837 16.7584441501959 12.4963550625938 12.6745414395748 13.0759242289705 17.8609410210027 15.7440034656131 16.2262238772183 14.4250642577919 15.3281687186234 16.204595920083 15.9902751404183 15.8676680580286 17.0383364834958 15.5221376660101 23.8034532394658 16.5220990221722 13.4805738641886 16.1697045846996 16.9637513821617 14.9426587064566 17.2048445388929 16.3672513681319 18.2008733257941 17.1101054535754 15.4623582360574 17.7357251302773 17.8252881356043 19.0532458089248 14.9269085154193 19.427986931926 19.8093839045232 18.3889761855849
TCGA-AN-A0FY 3 3 8.33832351339918 8.22971840813979 8.83580820931916 3 14.3409707944485 12.4330920072264 10.3303255082861 15.1192632267764 15.953406722905 11.8354367352508 14.5323695832588 16.6273501481646 13.793072011188 11.1036713634621 13.8697451103287 17.6448621882193 12.5943571196324 14.9068770231704 14.0312951108655 17.9722696326465 20.2704533427436 17.8207765345509 15.5166282633753 15.0859042814304 14.4804678211281 17.0990061249511 18.3337861770992 16.551378209662 16.6245134692932 14.388190982356 17.9047882156352 16.606956829758 14.6261291840431 17.8140856718607 16.0140795661935 21.7252553484943 18.001388683185 15.9159873777784 18.4087735986916 21.7824551585227 13.3301716289384 18.577850019233 16.8042112678041 17.1492399792989 16.7557123499554 18.3438730052784 18.0841368328977 18.1145615745214 19.4800767331172 15.6818713266951 19.9526454146734 21.1439603762327 19.0525032756184
TCGA-4H-AAAK 3 14.3043362659581 3 10.9334976087768 9.56250552949333 8.75987026579331 14.1970775129917 14.2580650526491 12.6075065975779 18.4709082479432 17.5837839796828 13.73345662195 15.2549376563512 18.2965284892853 17.7264485622699 12.3992692610164 14.7537841221626 19.8568890133655 13.1830091783958 15.6478486475629 14.1765291160404 18.8935680867325 20.6773785403398 17.9722376823511 16.6944120119618 16.1592328094087 14.35035282811 17.0246073242809 16.6066919507039 17.548518662827 17.454807598424 14.8849469968511 18.0159215233687 15.345620504832 14.6041794314782 16.8015435193813 15.5479225555652 22.5006563968744 17.1497074256862 16.5391898305268 18.4150051300321 18.4708802776295 14.3385224752079 18.3704907761445 17.0823387841053 17.5569872984856 16.1468660678284 17.5328088537295 18.3301052896862 17.6708668387765 19.2403884439579 15.6872940064705 19.6201995781235 20.7055017586266 19.6025632394092
TCGA-A2-A0YM 9.57892581903184 9.77815522084288 10.8285243934556 3 3 3 12.1241823852923 11.5174884436735 10.8694896792812 10.4185258572871 19.7447898326083 10.8521277396664 13.9021369045885 18.498991789883 17.0327016456218 12.0767188483372 11.5719839227054 15.2581578295665 11.7114930125954 13.8928717946301 13.7923754414874 16.7260858447853 19.1156816457271 17.6134905421677 14.0406956849898 16.300393784296 13.9559060906401 16.3137428665841 15.7880172183631 15.4382374665474 14.7417565472324 12.2571153866217 17.7937696580603 15.7102981791203 14.7134028902974 15.4395572955457 15.1377198868735 23.2459798714464 16.0694930501703 15.8590395683511 18.0607624623838 18.3252947311681 14.3388658672629 17.7714634078521 17.710124509342 17.1983618173996 16.0617037060195 18.1968476555127 18.4047967208751 18.0572457753311 20.5487627090656 16.0569721585547 19.8327229679672 20.4289273580563 18.309056419166
