X5709 X51160 X5688 X23198 X1175 X3981 X8480 X9818 X51497 X5437 X5702 X5693 X5683 X5903 X6749 X6884 X375 X55746 X905 X6908 X2959 X7520
TCGA-D8-A27P 19.0400289567812 18.8402054189584 19.9141220990168 18.5413091587222 19.4509614915036 16.3928458425442 16.9396883957166 17.1143507006102 18.2080314367875 17.5733908996192 19.6016141940416 19.9561220566766 14.4155898531342 18.4066377711389 18.9802561897421 18.8427157160791 21.8643705244972 18.5868537015798 17.1693762898447 17.2897411074452 18.153430619624 20.7204779967736
TCGA-A8-A07J 18.8739313344391 18.7091655343765 20.3342519082638 17.7868870786436 20.0905715596481 15.8601046704003 17.0410772872052 16.7007446107542 18.0161137034837 18.4878061060847 19.7669417073057 19.9598498694879 14.519263826643 18.4886120609669 19.1197007865994 17.8837818261111 21.3889472688389 18.2413046488021 16.5698958201126 16.4638437458127 18.0892982205203 20.9108602323489
TCGA-A8-A07I 21.0712876769667 19.1373309659913 20.0016495609293 18.5732563939019 19.3497275422679 16.885186527959 17.4174973182517 18.1981312352077 18.1281719336909 17.9193877086086 19.6600580750903 19.8376660311301 14.2179355309374 18.2970138661366 19.5487224846612 18.055493126324 22.3591061290707 18.3610565194723 17.1372104745663 17.7379642676424 17.6492642064303 20.9223453514662
TCGA-A8-A08B 22.7892246857544 17.8751890123805 20.9124731090535 18.308861624493 20.425795423261 16.0434528556165 17.9830358553438 17.0300626835351 19.1260794130354 19.2963631155448 20.1265204851325 20.695115115034 15.2232788058272 18.2320700307303 19.8313968727543 18.8820931970254 22.5030057323009 19.0164817028359 16.6676806306565 16.5125492950051 18.1460607618256 21.0166631492339
TCGA-E9-A247 19.5411433025321 19.672551732741 21.3332949077704 17.2360776885051 19.9859908423528 14.6439934074646 18.7123572936662 16.9095499218066 19.1842274559375 18.4607826818631 20.1995334244438 20.7680101356979 16.0918381670724 17.3681573408921 20.0191839897002 18.4881953201317 22.0158862031177 18.4447693588863 16.9547305006711 18.2933252046754 17.9944643362029 20.6401658588738
TCGA-BH-A1FJ 19.3510692201086 18.7897018066077 20.3378048840882 18.5288147673748 19.2298128520049 15.7281168670119 17.2107396335487 16.7910716755368 18.3394282093053 17.9612981371266 19.7145233436581 20.2263787685843 14.7925321843992 18.1550163343478 19.5418156693855 18.6990213213834 22.5564359805298 19.4656213188073 16.8418998570639 17.3136652247518 18.1827252426033 21.0068529373926
TCGA-A7-A4SD 19.3000471775457 19.1288007350128 21.168595872045 18.7178259492642 20.4069095409493 16.4121391048445 17.4555947439415 16.8832548495783 18.73504105787 18.8431373843455 21.0152932563226 20.5031081444604 15.0560024769215 17.7939278184405 19.2962433945774 18.6569851768214 22.6034851883786 18.6636054264457 16.5573261404488 17.7610774902723 18.1365305875058 20.2977365536341
TCGA-A2-A0CU 20.3305367121922 20.3557092740064 20.815707175277 17.7292562949165 19.7117451382834 15.8531979043162 17.8348350137353 17.153595588394 18.5439480215453 17.5351579093541 19.9665781853981 19.9209928243572 14.9584449960579 18.1789132428042 19.2044397853918 18.6882562794396 22.1303438516325 18.077369186522 16.4689550473622 17.1698873800585 17.6695025464963 20.6262159448354
TCGA-BH-A0B8 19.0526760758872 19.0498612288453 20.390878849625 17.6769185462172 19.4165083810634 14.6627016919264 17.6280050391112 17.359265428778 18.5510513294013 18.6240638279038 20.1887262903277 20.5277479831055 14.54595245614 18.8946631298031 19.8341274137355 16.7173470095469 21.8620910906697 18.3246755783197 16.5163046281305 16.7108573950897 17.6243895575131 20.9475259732725
TCGA-AR-A2LR 19.1488115954053 18.2764621191914 21.1345668913928 17.6424064792651 20.1011611089793 16.7707126068328 17.9468189478931 17.3775083131559 18.7929270765297 18.3461585433847 20.2590869943775 20.1511531890554 14.5420534485128 18.2828798484427 20.4978788187354 19.480939697632 21.6912619537165 18.1155519486227 16.9242790767108 17.1540878040618 17.8296765605753 20.6407339650259
TCGA-BH-A0HI 19.313710620498 19.1574520548224 20.5676501737292 18.3615883942861 20.0163711812866 16.0639127679255 17.2225750452544 16.9278947184403 18.0167537242499 18.2436562387746 20.1156743904602 20.2454666932636 14.8327077440555 18.277055431576 19.1508758051991 18.847419017741 22.4047541823086 18.3673118533526 16.7422224615277 16.8063116473054 18.2878655902078 21.0648751703325
TCGA-AN-A0FW 18.9584027544575 20.0265627359703 21.0443013328378 17.4897592169238 20.566647747954 15.1435802185241 17.7609284461368 17.406015599801 18.8520084101781 18.5050549125848 20.1688177961645 20.8627709362953 15.3275722144047 17.1889712315142 19.7129902578449 18.1962145005656 23.181358857073 19.0873454729333 17.0841663134257 17.7077608290051 18.040530057105 20.6319637286392
TCGA-AC-A23C 19.313430235209 18.6393717481643 19.6277298284279 18.5644140438542 18.9741512342635 16.81115275865 17.8848481464771 17.3552404535274 17.28439167499 17.8545193626908 19.9988218834879 20.142665423217 14.9963225517119 18.5674636169377 19.5495911514014 19.2552174040442 22.7679406236707 19.415777919185 17.4960137610591 17.7433510375553 17.9165516391018 20.7416833426101
TCGA-B6-A0RI 19.4180785340958 18.8475165264826 20.3666367233537 17.6807822381863 19.8937697225039 15.9187514257157 17.2590058579545 16.9017419209787 18.3086983477344 17.9779284802354 19.7420494088002 19.8676297695673 14.339023350914 17.9742227981633 19.4443825575366 18.24180467627 21.9697410754844 18.240783205918 17.0553113957732 17.241241307858 18.362800353085 21.0678117184495
TCGA-E2-A152 18.856835768262 19.2582504801048 20.6434120401909 18.3644184961984 19.8633740944381 15.5668780172508 17.3049755633921 15.941760305354 17.9378388357276 18.3734212163592 20.1615506815064 20.9090323208886 15.2611335530283 18.3857414360654 18.7267851027983 19.3185382079385 22.1518752335959 18.143332394733 16.6310846718392 17.1978405593763 17.8486045046124 20.5100251527014
TCGA-A2-A3XV 20.4789986213576 20.7371359852874 22.8124286299687 18.1749219072432 23.1318336527474 14.8524953098749 17.6811816586756 15.6214959579948 19.5814716349364 20.1206358046765 21.4757463163308 22.0424407972493 17.1494718147213 17.2738262201516 19.001541046774 20.1999111047149 22.3330879624136 17.3739869954284 15.5502126742227 16.5894355045365 18.8512174208777 20.3507388846525
TCGA-B6-A0RO 19.5734301542696 19.3562821348573 21.2009507573537 17.998015320927 20.6224226220323 16.7537221272556 17.4312333723645 17.2310798247608 18.3374757601627 18.5131313932153 20.3477297389679 21.3937473135249 15.3872864018238 18.3352817846403 19.3052294751791 18.1939721555873 23.2013309535558 18.5697235535063 16.9095469791475 16.530140962254 17.8782209086947 20.9311421383906
TCGA-A8-A06T 19.6666422939142 19.8918587745977 20.837980677946 19.1469334570448 19.7570392698951 15.6138430562289 17.3007924801185 16.7214116242012 18.9993454687071 18.7473089131854 19.8730950992274 20.7189288112127 15.3279678659127 17.7066946576272 18.8641882489932 18.8307525700418 21.7273735127849 18.1802783055753 16.5487640353498 16.8170516403322 18.6524669167751 19.9144034199599
TCGA-AO-A0JB 18.8500730522126 20.4039167147875 20.3127328321069 18.1170245130884 21.8756532029303 14.8386592863077 16.9067592741744 16.2556682650662 18.2777762416131 19.963837400026 21.0580232648676 20.9544467485056 15.9763555510932 16.7470442922512 19.0985888191973 18.1306327765163 23.6271506850649 17.3921578707555 16.3902338686292 17.1949663781499 17.9968471536833 20.4178862298694
TCGA-A2-A25D 19.2346943960599 20.5016930277277 20.921738392342 18.2052266905577 20.1632271559698 15.2981283401255 17.2836659833385 16.2776135368773 18.937621421795 19.4099474809964 20.0915448852068 20.7519798733027 15.3446264019647 17.3162629957451 19.48695494212 18.7182659928603 22.8553180717987 18.9327244924961 16.0951229923859 16.5403650723616 18.1676431708017 20.8649681636049
TCGA-A8-A07P 20.6853473604731 19.7471472168817 21.3471019244546 17.7186049753871 20.2875874024706 15.6672859253671 17.8658610951646 16.8060670634859 18.1687395287373 18.5157454440781 20.4029890010336 20.6205920499684 15.0155098723428 17.2977895462096 18.974635191869 18.0975374588193 22.0075955636597 18.3592116556326 16.7285637721179 17.4393452171257 18.5758147406451 20.681096885346
TCGA-A1-A0SK 19.4395795970654 18.9224441000413 21.3860239659955 18.1531746581706 20.0196912655022 16.661923537784 18.6196403330024 19.5522433077842 18.549102319241 18.2528440546014 20.6817309487056 19.6227412015345 14.1800236479335 18.7058845123013 20.9858851263324 17.696153084855 20.8156706602446 17.9069613282508 17.1920846888211 18.1723907561336 18.1813345670191 21.7746314760382
TCGA-A7-A3J0 20.1109100514216 19.7687127596675 20.2558967285617 17.2959529448236 19.5704679581973 16.9426649000387 16.9883862857728 17.6405917720578 17.8998883348529 18.0201066142479 20.1790024778149 19.82433622789 14.4887759497318 18.6467774602473 19.6879104045319 18.7639814611714 22.1682891194035 18.1317285476821 16.5546111876422 17.0256798795635 18.0531652727806 20.4286695196086
TCGA-A2-A04N 19.3114363771482 20.2861137221601 20.2147888473698 17.3832306453264 19.8395974655795 16.1973386697508 17.1950080629911 16.6327095620951 18.6641575344705 18.3168120303928 19.9024944741651 19.8907900014442 14.9584650029786 17.7147835568255 19.2770360143582 18.6674722807417 21.5360288918744 17.5170235466891 16.9062260511507 17.363734860621 18.1454783449957 20.5491893853732
TCGA-A1-A0SE 19.2968259339358 19.1859021185474 20.2152297492199 18.0105558415282 19.7353716161047 15.5893000177598 17.2484198893441 16.590588704828 18.5366048893889 18.0886915657092 19.8098556481682 20.3424011964691 14.8115419634202 18.3062026242649 19.3424721574634 18.3458635686606 22.3391834595161 18.9764691447188 16.4860064869352 16.3937843989873 17.7935491063863 21.1440512592884
TCGA-A2-A3XW 19.9626177214634 20.6250412762826 21.1941851828792 16.019635828823 21.0852561170136 14.0540906715267 17.4753538079295 15.0044418298965 18.4653673561081 18.6755433697991 20.7621562999649 20.5635205045353 15.0314318092709 16.7690400098645 19.7377478998566 17.7802671796743 21.9084515055383 17.1832664297911 14.944402189565 17.3765475151984 18.0866310535979 19.9932162562107
TCGA-A2-A0CO 18.9137439111861 19.5188131904248 20.4535352130392 17.1525920225196 19.397558983602 15.7787360292676 16.4997243306599 16.2135513901943 17.8422741990434 18.1706397436405 19.5506187796886 19.8710357861313 14.5052482747504 17.714368574231 18.7174227845184 18.0808008596927 21.9175195840283 17.6226246253046 16.2871868038494 17.1863001960654 17.7054597785114 19.8475713870329
TCGA-BH-A8FY 19.0199724391906 20.3535508537438 20.2216326285644 17.3977612613305 20.2196502467445 15.6546662765929 17.0152268670735 15.6018462670901 18.0490757696419 18.928426078598 20.4832468108265 20.1509963007879 15.5181890304308 17.9826600697526 18.1885864872106 18.4366686096962 22.6072070442995 17.3716722911292 16.9599596373687 17.2633207821353 18.2226736931094 20.3404884072009
TCGA-AC-A2FF 18.735106793941 18.7843875090504 20.1994251749341 17.5238190255726 19.9099380544658 16.2323502937834 17.1229157768147 16.7917225079477 18.5771166351255 17.7160705228674 19.3929108852033 19.6671422467968 14.8104009716684 18.3568420470788 19.0962510661864 18.2541277858374 21.1626744962175 18.034897141993 16.8222627666256 17.3479000057524 18.1014878626175 20.5487788551607
TCGA-3C-AALK 21.2971936192354 19.6675286745396 20.6425727280396 17.5569331314549 20.2472152545024 15.6821898841591 17.2628948962833 16.9563539727159 18.3715566582334 18.5253412789229 20.0846909452215 20.2511604415232 14.4784264543382 17.417617035124 18.94580607501 18.8127097984724 22.1198055575729 17.6377073330642 16.618845289849 17.1251667390796 17.8892531860906 20.7710754678101
TCGA-A7-A0CJ 18.9390495147173 19.6046161293068 21.5016108795233 18.6409867794617 19.6367554728306 14.990901725543 18.3447698090788 16.4215580401948 19.8163921494749 19.4353544007647 20.6982821649379 21.5292778725971 15.3326708721111 18.2674058551599 20.0160565967345 18.8850333123754 21.7801664992829 18.2764244136896 16.9963620777047 17.220218016223 18.0156349340599 21.0231187341391
TCGA-A2-A0T5 19.2551208938316 19.4932737421982 20.302430066953 18.2596204557276 19.709175207615 15.5442179045189 17.4617265230256 16.8727018992912 18.4576236539877 18.3845205615885 19.8078519514034 20.3655215435655 14.9223874425524 18.0575964473209 19.6482829159603 18.2234150600547 22.6121411625107 18.9973388189613 16.3614450773489 17.2421746760329 18.2127841335135 20.8856296464581
TCGA-AR-A0TT 19.08128971044 18.6015078571804 20.7495118383753 17.9740739888052 19.3647948423261 16.7145059107106 17.6058187211744 17.9490321474201 18.1508345452817 17.8958030738952 19.3126943883061 19.8327258918841 14.7748544593913 17.9330957261327 19.4016930057117 18.0183456113723 21.7789707579688 18.2449006036972 16.9710899652164 17.9782447966143 17.7171304644828 20.8702811558148
TCGA-BH-A209 19.0589213264935 19.1537527842064 20.6126333139116 18.5615524978017 19.3720844623011 15.6927477476946 17.655590956771 16.4162126532887 18.5897619980994 18.9324419117149 20.6858576060606 20.912249897117 15.5602002231901 18.1593589604024 19.9630742813353 19.4938874327579 21.9642566591588 18.2790626639259 16.8820160492074 17.9642416751778 18.5555445492301 21.3203551146468
TCGA-AC-A8OR 19.8063459766016 19.658419437804 20.7120413354651 17.5288906792625 19.8942206844775 15.8404363096152 17.3805689811761 16.8479186607839 18.4033365077466 18.9406910890791 19.8731705035598 20.3063997217578 14.3535281171324 17.9678513411174 19.5964509732079 17.7994386667956 21.8405504584052 17.9580259332048 16.2817245170824 16.7183355794638 17.9823809768203 20.4262257754414
TCGA-A2-A04U 20.2445202169233 18.39243951288 21.4531824955019 18.5630855892391 20.6130455516504 13.9714015024765 18.309612870043 16.3291549935221 18.5851332558164 20.0658489757225 21.6409474279122 20.9777994466252 14.8269784853027 17.9374162882701 20.3185650658377 21.6659560835688 23.8410789339597 18.4617463287243 14.9480120991772 16.902828227559 18.6265349118214 20.2577063524424
TCGA-A2-A3KD 19.4280806543121 19.4461818234851 20.2350455734416 18.0046089589236 19.7966682630466 15.9028589116919 16.9943403012906 16.9956909271128 17.8867137319905 17.9846249510744 20.4400955670807 20.6211283184424 14.3603425963396 18.7018033887317 19.675774094372 18.8650304924091 22.6243837792935 18.5377605639838 16.6344052136078 16.428107371313 17.9185884732599 20.3946531244778
TCGA-A2-A0ST 19.5348801301135 18.8590664270061 20.9903810173902 18.5152340792894 19.8240212410145 15.8701206597774 17.1630616184215 16.6102317663739 18.177178078174 18.2067492666798 20.0923461310693 20.0432291838063 15.3888064458812 17.8354589311882 19.4389306564566 18.5604801666115 21.9695082725283 18.1582047910808 16.7720447447916 17.2790995314238 18.4092479056708 20.4143623772125
TCGA-BH-A1FU 22.7087183328614 18.5880254275874 20.6425077895418 18.5582364156636 20.1436112021548 16.0239221171592 17.0603790813438 16.5431600147694 18.5619866232817 17.5578086175838 19.8505857856091 20.9011082999866 14.5215986645727 18.723829776771 19.5101534882982 19.3051270395672 21.9781500321175 18.141597853457 16.8573226594193 17.0385749703796 17.8131099146528 20.8659910799711
TCGA-A7-A26H 20.0063567875491 19.0787385472797 20.202885079199 17.8902065448987 19.6164330190679 16.3471857829636 17.1532295055615 17.1477108732285 18.2138223121243 18.09473780395 19.7568212298563 20.0065161516612 15.0638010579509 18.4732699325982 19.040381441458 18.9836660850712 22.2755378980196 19.0027573436159 16.7852062282733 16.988954505517 17.8510141633452 20.7508520538611
TCGA-AC-A2BK 19.5580443564733 18.9461381852348 21.2062465898128 19.2093093897706 20.0074561237883 15.5173918258829 17.9562861662888 17.0597191827521 19.0497402602594 18.2795971091183 21.8536904503771 20.9965546570862 15.2336961309919 18.7940566026587 19.1694802647702 19.4706403135577 22.4092531607786 18.9361394871579 16.6796720687846 16.6903383831054 17.7165696307086 20.8602377751871
TCGA-BH-A0B0 18.5881914809012 19.067150232196 20.5612707119377 18.6882388501886 20.1062698572407 15.6861962550901 17.3637334836051 16.1041892643197 18.1367412069735 17.9347662406498 20.2965383689006 20.607518575336 15.3736964515135 18.0131041663708 19.1905181704471 18.1724852740486 22.5049343418811 18.6385406922378 16.8783996614072 16.6443640715587 18.3571257955603 21.0028595312552
TCGA-A7-A6VX 19.0517002715711 20.1514860565168 20.167624863291 17.6467781345871 20.3193512900936 15.8367231702546 17.4914267717818 16.8957704324746 18.3050110556609 19.8868417631809 20.759294211032 20.5129601609041 14.6378186722879 17.3134953430343 19.5837034505028 18.7113845822657 23.3405968398211 19.1670872040236 16.3665863592093 18.1315178376293 18.0936465181251 20.1461030707568
TCGA-AO-A03L 20.2327481089555 18.9162269870437 21.4095043642288 17.6752755257503 19.4349347962066 15.1433510849227 18.470366433176 16.6881221700045 18.5533302425769 17.5565955389693 20.5593576950039 20.7676006665992 14.7021511204219 17.5109827544816 19.9745291965054 18.341764655403 22.1848423637113 18.2063258126162 16.1748934120368 16.9773013885054 17.738705170484 20.992508485806
TCGA-A8-A07S 19.298959027359 19.287710446596 20.5452921246463 17.9168074537195 20.1165135346511 15.8511986743774 17.1223636559846 16.7917612012141 18.1846928841794 18.8740997923489 20.1823900043057 20.2293350639374 15.3378569852299 18.3193760998516 19.5582455321137 18.6214739008015 22.3711898494654 18.7273014251352 16.5436237316085 16.1861369395465 18.2412844029154 21.0240640727742
TCGA-C8-A3M8 20.4889266232049 19.4673524011121 21.4706578951157 18.3544288583368 19.9538652349118 15.7881749800617 17.8980227885113 16.5510304868038 18.9417032329973 19.3369008657832 20.2671694879655 20.9027692861207 14.8108341363305 17.6023613198799 19.1521312858511 19.0658254497054 22.901330998697 18.4024431226504 16.9565616797283 17.7885537972655 18.0622999447082 20.5792712441251
TCGA-A7-A0DA 19.0284204935769 19.4395531285911 21.1020915065024 18.4601646390608 19.8689078009473 16.4585016010999 17.6037727437672 17.6381808464758 18.4350317404959 18.5093876791589 19.6404173223712 21.636825983163 14.3461867457609 17.7988547666194 19.6193115747197 19.1754335176635 22.5653265886757 18.4939718574132 16.5666815079753 17.1049446080487 18.5649598783525 19.4841606610843
TCGA-A2-A3XU 20.3185738466835 22.0995106662831 21.6226763555596 18.1956250761224 22.1020506015685 15.2171754727456 17.2145519255999 15.5457357092028 18.0968668767528 19.9645795326379 21.2871736719584 21.0597287824866 16.5565390147572 17.146774117689 20.2460504170643 19.7530824801093 23.4644035708321 18.3717483440107 15.3529151744433 17.9499716485506 17.8729223783989 20.7561256403573
TCGA-AN-A0FY 18.7995465314933 19.8385470327184 19.8910023213074 17.6470700237436 19.7213014100957 16.4486891722682 19.9877153837423 17.6913665353408 21.5815482061427 18.1726174154201 20.3529364525928 19.8915069922148 15.4982964986943 17.8535512476232 20.1549377314494 18.7504635486309 21.6274900374299 17.9267787306919 16.8242641038302 18.1793052581382 18.1543872896731 20.5857277992975
TCGA-4H-AAAK 19.6151821348596 20.2787451474128 20.3478249150412 17.0395936901078 20.1652583684646 16.1150689183428 17.4268923093979 16.6330909923655 18.3111730079759 18.6430365606354 19.93792829053 20.0802743708545 14.662881185281 17.2671395060599 19.3931075859157 18.1369104135388 21.4481406846941 17.8609660751592 16.1409151265392 17.522308835838 18.0014098373653 20.5350019336741
TCGA-A2-A0YM 19.5060894188789 18.8639113007468 20.8041137065043 18.6243903061744 19.4320371236169 16.4765323445901 17.0845262485341 17.6558090092332 18.4516590838839 18.3786063252486 19.9098600018675 19.7602321016047 14.2293715881003 18.7677961888938 20.2857012742276 18.5972761813993 21.7827073715274 18.0331140831064 16.7425265962305 17.5690204147754 18.3530046235193 20.6201505240495
TCGA-C8-A1HI 19.494619606504 19.4201721844405 20.8223377579962 18.0944151428009 20.242301734048 15.9522740587456 18.0047100108089 16.4980473133036 18.8456665371278 18.213679853176 19.8957461355231 20.7535165700582 15.6649481659251 17.319002897947 19.1822149324632 19.1426314480525 22.8976611309996 18.0434315954938 16.7587134175523 17.4913472289121 18.8702046064583 20.6598441979282
TCGA-AC-A3HN 19.0174227010949 19.2280393872848 20.3675633299629 17.9917666839756 19.9748072230521 16.1667637892614 16.9704276907732 16.8011067057218 18.0154615873884 17.9581957581275 19.8694826914652 19.9804276179663 14.6925583522766 18.0176709535856 19.0372659634996 18.2585515432612 21.8686204147734 18.1587229561205 16.5942938369236 17.3633168731181 17.9548053975539 20.3791785320019
TCGA-E9-A54X 19.3976897426792 19.6578284276075 20.8382539219478 17.398920872871 20.0497505938387 16.801602182088 17.3063002441168 17.1366354245009 18.4466321190399 18.7742204873986 20.1803839323157 20.3821913204609 16.2158398919791 17.7504961288688 19.3623508273644 19.225616572166 22.0044341135358 17.5537947316994 17.0032265300528 17.4670729087085 18.1092131993843 20.5154752677374
TCGA-BH-A0H7 19.8863194719558 20.4952590086029 22.1540579347923 16.8540533784881 20.1288549064244 15.6227452263652 19.101186294195 16.5617166085807 19.8256295736021 18.5187133371076 20.4128206420538 21.3821982126982 15.3943405957913 18.003675736676 19.4209255484785 18.1721193268312 22.2841797272895 18.2028119488105 16.0394755072689 16.897108381664 18.3350970287593 21.2532389594269
TCGA-A2-A4S2 18.9143501665831 19.7153013840007 20.5562847341053 17.5866549646639 20.1138448641606 15.3270424880227 17.245275914688 15.9400998568268 18.0854313261012 18.6967734394839 19.7154714504148 19.7783062995728 15.0756857893541 17.8513647810174 18.6538884977624 17.4366500620364 22.2340540490313 18.4852720858175 16.3811444731195 17.3165889253573 16.8735309524553 19.9215335414455
TCGA-OL-A66L 19.37936339708 20.9315366624793 21.8480257911915 17.6164717436249 21.6748979996056 15.0954146930941 17.413975298483 15.318826884055 18.3380634125609 19.70993442666 21.2567991291478 21.1524901524962 16.2409844024214 17.4513568676055 19.2644144207538 19.2425419094275 21.9514047741945 17.937912784352 15.6879828294609 16.5578859394304 18.465934971363 20.2622333665714
TCGA-AC-A6IV 19.1701460441402 19.2723879226401 20.450302024143 17.1543971868849 19.7985999714483 16.4236000432246 17.0511546654829 16.6261752891164 18.2621863425683 18.1286203446955 19.9063582258015 19.9000877686081 14.4746459013544 17.548046769061 19.0189592776148 18.3470028518818 21.6247677880949 18.0011691946984 16.6722896043621 17.4950068269746 17.7235638010287 20.0341964007105
TCGA-D8-A1JH 18.9193387696519 19.2068072851808 20.1843518295216 17.6869076613164 19.3090279143062 16.552960083723 17.1043136379585 17.0729504666101 18.4048561458915 17.5754156023246 19.4967539160779 19.6833323756317 14.6126016646428 18.3058112535894 19.1207728290854 18.7559860001593 21.3565191976775 18.232757623886 17.0639488866917 17.2529368497585 18.042432702384 20.6894262211027
TCGA-E2-A1IF 19.1025311353162 19.6963277946843 20.9124205445403 18.2112395239638 20.7523760350424 15.9075691663121 17.2653539485554 16.2791304047735 18.2292614250749 18.8166580505009 20.4302104332233 20.6628632305988 15.5010436266627 16.8891510591809 19.2005113787844 18.6436304627453 22.8183351608322 18.0796113966413 16.5431531926152 17.2513444540687 18.1840996364615 20.2877267794113
TCGA-BH-A1F8 19.5427874277863 18.6784447188956 21.4860368633407 19.4906936926442 20.4982779564465 16.2547237988777 18.7260595257551 16.9405464955755 19.7764285774522 18.4662338652639 18.9984516158409 19.2750252048375 15.4561522755926 19.0440566194066 18.2909122462004 18.9024076187825 21.9906738663784 19.044588144786 17.7439063583051 17.8098064078198 18.1465055530412 21.6248605675621
TCGA-B6-A0IE 20.1930525993059 20.8091316430399 23.5901417203709 17.3448796676833 20.5137630185084 13.9308629460996 19.9286488798286 15.4883133294349 21.3839605543481 19.2161227596696 19.6611431142548 21.2963921628572 15.6367908164931 17.5448026880064 19.6315821221273 18.6541530819918 23.0343715808642 17.7632163686559 16.9270743193296 17.521147237917 18.4493185981738 20.7300293697021
TCGA-A8-A09K 19.1545033014862 19.9614628074678 20.4138702156718 17.3889272531678 19.0102462961052 16.4520121952424 17.6738963308901 17.0423625031468 18.1753511131216 18.063368580035 19.8641019126157 19.9808154429388 15.4247075659956 18.2503054117271 18.7081422049416 18.1858866774059 21.6914735565936 18.3756612406511 17.1822623255775 17.5388736137759 18.328694699822 20.6688854742594
TCGA-A8-A08S 21.0029824356225 19.5729692034909 21.0885563666235 17.6461586406785 19.5685340668818 15.8206602341506 17.6294093429057 16.9141997079863 18.4128737994913 18.6281011402743 20.413598700389 20.6533650187512 14.3193832281932 18.1463964653351 19.3762725127948 18.3270578504119 21.598618903918 17.9305781741594 16.1785429109143 17.9106156059729 17.2004481030441 20.6184259089448
TCGA-A8-A08G 19.9161986826463 19.29830550282 21.3465228414879 17.7908818623609 19.5252740060305 16.6364675409347 18.0278402287402 17.9072584409465 18.8666918275552 17.9258205852508 19.2658565767144 20.3414630195636 15.0402627002815 17.9490983858415 18.7999899626965 18.6985409009483 22.6441460089642 18.6511683911084 16.837167802055 17.6164626857142 17.6448034198699 20.5161508265836
TCGA-A2-A3XS 19.4313593810993 20.5161254555857 21.976033953952 18.5052661887581 20.786897129075 16.6900858451201 17.8437892326581 16.758006359574 19.5061220603078 18.932470478043 20.3793919051673 20.6198225110835 15.3629252282137 16.8527511819068 19.5593744424519 18.7588685908559 22.1820882508697 17.3700041753948 15.8636954673717 18.0011525545263 17.9982865999358 19.8612035196132
TCGA-A2-A0CQ 19.4986356634871 19.8403767700374 20.7124181817557 17.6758289936833 20.2315556391434 15.9364398088061 17.1995957090195 16.5096799721153 18.0208258724851 19.0924948367358 20.4884199881575 20.417895175703 15.5145214327681 17.5181461346184 19.1193174243791 18.5038180946477 22.7234129054834 17.8781787414547 17.0747126157526 16.2691182028838 18.5105600425514 20.6878341431786
TCGA-C8-A12Q 23.230522471737 18.167509255919 21.1369893879068 18.6606339859883 19.0712640928039 16.234999636735 17.589969532442 16.9208527714015 18.7369235714123 18.499548953934 19.1973419864421 20.5962505276576 14.8187781204248 18.597979622148 18.8519996694008 20.0473089200521 21.6988260730705 17.7895531362307 16.9679774453942 16.7030226875708 18.2235188007109 20.7527677449256
TCGA-A8-A07Z 19.4093325937956 19.5683700089669 21.6702150799015 17.7133232778038 20.7082441867838 15.0650411683054 17.8890742898452 16.7854399651518 18.8803356810394 17.9327959190459 19.8969257409432 20.4182313203047 14.4122777172539 17.5144150167897 18.9929770765347 17.6152725970444 22.7738574038639 19.0125978100225 15.8211480084841 17.3197190296451 17.7998460739312 20.439516906499
TCGA-BH-A18U 19.5832822438892 19.767722458935 21.3221574269436 18.3289486327245 20.0791302976708 16.0148260901011 18.29841184436 16.9175548475679 19.5211519306513 18.8188752711261 19.8305450388036 19.9997233412247 15.2158718730625 17.9225566097199 20.0751387894858 18.3473981937645 22.1582240282756 18.5026301823069 16.7128428693225 17.5049142530217 17.6595987411778 20.8852691407727
TCGA-BH-A0C3 19.8297679091001 18.8405879994284 20.7646187167559 18.5792182240734 20.0002561893692 16.2309334787102 17.0397380939364 17.3561802333692 18.0970610237938 17.8047598675615 19.5342704236722 20.2544661655173 14.6942783812986 18.0956250783302 18.713138463227 18.7127438808672 21.7541577570135 17.9016217252865 16.6926932090789 16.6904488945108 17.8569334717394 20.3876893277872
TCGA-AC-A2BM 18.9349846593612 19.4757866804115 21.2169475521335 18.0688834696668 19.9301752126692 16.251959347634 17.8437195919939 17.2806386197922 19.0287769666052 18.4484241399319 19.7441748979994 19.6074934183993 15.2220986910642 18.4318714998681 19.5678626294218 19.1916177085459 21.8992078593742 18.7247203669423 16.4744012901099 16.1571721166438 17.7385896025832 20.3440049144327
TCGA-EW-A1IY 18.5264096003335 17.7390322280071 20.2511275066799 18.9313012400557 19.3797343202681 16.6784462090696 17.6794261270902 17.5242871839822 18.3656382852216 17.6605041185729 18.0940066672853 19.6031909568923 16.4006524427996 19.4775743026681 18.5963535167462 19.4323483405052 21.7219773203516 18.9675796981435 17.5920252731411 17.1152500613933 18.2457124528667 21.4154193966718
TCGA-A8-A07G 19.6149396533796 19.2249907074131 21.5718598639924 18.565140945326 19.2272711205587 15.77329088522 17.6716888174595 17.0954692482129 18.3186447058855 17.1494093277977 20.1731342196271 20.568879896619 14.8226352558305 18.4788118366403 19.2904928423866 18.9133124313117 22.2353757611388 18.5591863597442 16.8595861777292 17.1880702250952 17.8134128310762 20.6127949274093
