X729 X735 X4153 X5265 X10747 X2159 X717 X2149 X2 X7450 X966
TCGA-E2-A1LS 8.84199422664811 10.0955499382922 3 15.5428622122644 13.6181759509009 12.0754684588141 13.3878529358871 17.9301826625567 21.4433849605722 16.2895648627348 24.4635830635258
TCGA-AC-A5XS 15.4090209284562 3 3 19.2470057541476 7.88720868182956 15.4035901139959 16.9384652249229 18.8399415491077 21.2198986483314 19.4610605727888 20.518648473136
TCGA-AC-A23E 7.14273211020602 8.36249605977324 3 19.0838614058945 11.3074586058843 14.324847781225 16.6394437439543 18.8168701334378 21.3340620586336 18.5440458612484 20.8645093066024
TCGA-A8-A06Y 7.60861506006131 3 7.0473069865382 22.9716467082711 10.5202497055547 11.3682049087335 15.7335756422215 17.394069054508 20.0316303513695 18.5164115586938 21.4260190338399
TCGA-BH-A0H3 12.8829015553313 6.87236901479513 7.55857833477324 17.5942543716082 12.5125004410262 14.934772342049 15.4628640088419 19.3885971379485 21.9232094782297 18.9990345934752 21.0165982589795
TCGA-AR-A2LJ 12.7149758765488 7.32094233263601 3 18.4513934251812 10.0531242850919 16.5803006456098 18.1586700616196 18.2733643306803 21.8588958888195 19.0355217007129 20.6114487450289
TCGA-A8-A06U 3 3 3 19.9763846726406 10.928602846636 11.3634815261251 16.7463036707231 17.7438037053139 20.3768569554992 17.6931485490211 20.7153517165896
TCGA-D8-A1X6 9.90345381140298 6.69099765645105 7.37183590007877 19.6762587652469 12.4078099720012 12.7592418957294 17.1789212223605 17.3803492441109 20.4912436233717 17.1152053976554 21.4144849122873
TCGA-A7-A6VY 6.3888027825413 3 3 19.2449515758743 12.6505464708807 13.0609916501076 17.7991407098626 17.3199537838372 21.3865431968733 17.5975014760736 20.880014621897
TCGA-E2-A15O 10.0720391763256 7.23823614002952 3 17.9754300318808 12.1901557359263 13.9771266588525 15.2939997470778 18.2794652666132 20.1676560897265 17.6209792861903 19.7350641734366
TCGA-A2-A0CY 3 9.37591533056101 3 19.1148020021353 9.84444941254816 13.7715913233835 18.5294246675168 15.754222117604 20.5578832389705 17.7069218170791 20.0928218449881
TCGA-OL-A6VO 13.2122178532504 3 8.63810072819351 17.1510654052155 12.2415826595511 13.6351892045185 17.0213590682023 16.6020146597475 18.7837675608281 17.2989867431399 20.3641008716348
TCGA-A2-A0CL 14.4768456736943 3 3 18.596414824352 13.6042995167476 13.9998603868052 17.4094741744391 20.6378372890135 21.9180238832429 19.811277570605 20.1992469747433
TCGA-AR-A0TQ 12.5068064123645 7.64704868588373 6.45220051520255 16.6883294401385 12.311888779342 13.3405300958834 16.5816323330303 19.1805053128111 21.2516744030578 19.103446556312 19.6525705513233
TCGA-E2-A573 7.56976380718801 3 7.00925600689114 18.1999948863441 11.062204456494 12.3760956992919 17.1949064391482 17.142378960772 22.0969797115334 17.2661162827257 20.9320151172816
TCGA-A2-A0CW 3 3 3 16.8852118678858 10.4148766062082 12.8940927546728 16.1406276994925 17.4795235761544 19.9826715442607 17.6802385764661 19.6931532678683
TCGA-AC-A3EH 8.91239848969466 7.07491130590651 6.81841249678832 17.146357058419 10.6372518526282 15.8234764374433 16.4055827782477 18.2682834795768 20.4147505400914 18.7993003439605 19.8832521054602
TCGA-A2-A3XX 10.6575826996504 7.03245272289958 7.72285907622301 17.5674756610575 11.4633700707112 12.5536686768297 17.628689144413 17.7523398859676 21.215000992397 17.540168212438 19.9544703780328
TCGA-AO-A1KQ 11.3933578885362 9.44523551741373 3 18.3470544793906 11.4297369019828 12.8842581817081 16.9058211323365 18.0416990352058 19.9329204581442 17.0383509024703 19.9545608701551
TCGA-BH-A0HN 6.94852937638372 3 3 18.9560758637437 12.220576481075 13.1833349197067 14.9723161314334 16.2227928992674 19.3498396615263 17.5958176917911 20.6306209641011
TCGA-AR-A1AR 13.0609982314802 7.49555903277678 7.79376265376892 18.0000879634614 12.5919157073968 12.1837548838793 16.6666346251087 18.6636450787079 20.9755494876756 18.3472400364939 21.8148332714634
TCGA-AO-A0JD 11.6320653829063 3 6.89028857791833 19.4102101035692 10.8654053371205 12.9751366515978 15.6819760302972 17.2766170032875 19.9385161685978 17.3639044269053 20.6773372888001
TCGA-A7-A0CG 14.9047745793365 9.9034083319047 3 18.1344135866703 11.9525852157352 15.5739592182577 16.5273726319979 19.3503331020908 21.973248692722 19.3943718498311 20.9839219441902
TCGA-A2-A0T4 14.1787081169173 3 8.20065709071624 18.4292838914163 11.0838533977987 15.6850955694624 16.250515153106 18.9331803709463 21.77573113818 19.4092004817116 22.1453853339856
TCGA-B6-A400 10.3853526658986 8.29007352743082 8.0234588340004 19.8372259629331 10.1513451481312 15.6723245609983 16.7317686295535 18.5292824414147 24.2399189995747 16.7248664782023 20.5792942400466
TCGA-E2-A576 12.6773413534446 9.01224968594287 7.21055230864012 16.6210758891177 9.21958103275113 14.6369687600542 16.6342252718652 17.4402711523201 20.6454159416306 18.0144860488407 20.3083369374928
TCGA-BH-A0WA 3 3 8.26786789968669 17.5051556570905 11.0420243541079 13.128079557389 16.3594009832678 17.6028661865136 22.555111270716 17.3048063100252 21.7535018212795
TCGA-A1-A0SN 9.98332924550248 3 3 19.6818069151005 11.1842567605746 13.4956977451472 16.4292408361427 19.5635566470167 20.9405624900922 18.6678195539163 20.0516621850629
TCGA-A2-A0T3 12.5652931499509 3 3 17.3523852572889 12.7218774431743 13.1846003263787 14.2818249524677 18.9032080326184 20.8867135244847 18.3483992692607 21.0294348264079
TCGA-BH-A0AZ 13.1005915787396 3 8.19083667980371 18.0483308318835 12.3270181600345 16.4814132828212 15.9035144029798 20.2262694758158 22.2894869322733 19.3602924080079 21.6210249588218
TCGA-A7-A4SE 11.5108211120191 3 3 16.8741860556423 11.8979938674689 14.591921989383 16.226793350169 18.1894400119495 22.1428694207662 19.0112997961327 21.0176940818138
TCGA-AQ-A1H2 6.02828424462617 6.64335173202758 3 19.6556275464708 10.703791590924 13.1159651990342 16.912383380322 16.3972476171493 19.677508337133 17.2980813421934 22.0025048399252
TCGA-A2-A1G6 12.6966247615906 6.93654564223189 3 21.7707777365201 14.1834918661226 15.0711953193099 14.5612991130409 18.6193060989833 22.1109886308134 18.6884096047571 21.557400409842
TCGA-A7-A13H 12.2941478369726 8.40482632243093 8.1376242420677 18.5948453960094 13.154887589279 15.1927237798073 16.5661313890134 18.8831136828264 21.4599244713227 18.7137837272093 20.1939639820595
