X6480 X4124 X2683 X10905 X4249 X811 X3703 X9761 X4351 X85365 X23193 X22872
TCGA-A8-A06R 18.0872650447207 16.7239202038089 19.6307292896512 16.8322130635268 17.627215807113 23.0725753836992 19.0975409151876 19.7232788479721 15.6055771868101 17.8886872264643 20.937699163158 19.1815228335734
TCGA-AC-A3YJ 17.3992722673964 16.8197635199541 18.545666129753 16.6654254762072 17.01728939544 23.0043129712669 18.9381022535689 20.4209015101581 17.2341986879458 18.1961629254854 20.6812376739337 18.4984706097222
TCGA-5T-A9QA 13.5345844691906 16.1079317475068 19.3051212958597 17.6526735618137 16.3688025704678 23.3122300970523 18.9885318181155 19.5461112099471 17.1033781490527 19.2058373881298 20.3368433801141 19.5383250383884
TCGA-A2-A0CM 17.9471750177744 16.3988183610124 19.8920850829499 17.18421139072 17.5829946645599 22.9973111558559 18.9015393459309 19.420406364233 16.0718340269164 18.1241412374878 20.335776718916 19.732455154839
TCGA-A2-A0D2 17.5497183587698 16.2630036013869 20.2101431473049 16.0134377006535 17.7067238526693 24.3097843530204 20.1752827596257 19.1499845626734 16.2333299905436 18.0944421443244 22.0176275957832 18.9464269424635
TCGA-A2-A4RW 16.8751177481105 17.0013341173472 20.1317642113982 17.1715542129705 17.7502642835164 22.3797416295602 18.2930499557362 19.4086056353064 15.839818155012 18.1821438751723 21.1320750194542 19.1766309507774
TCGA-A8-A095 17.8516553631179 17.7086387620539 20.0270368718967 17.7839346866303 17.7897683655526 22.6344919896307 19.3684501500815 20.2269014610264 16.0381970017316 17.8740001428171 21.079907157859 19.2935126243878
TCGA-A8-A09R 16.564639314505 17.1354987793569 20.0739730262937 17.531927791978 18.0862545235915 22.2509684261498 18.5426615261957 19.6527541779168 16.3822074326248 18.4251963238808 20.4466937809231 19.0593856220483
TCGA-A2-A1FX 16.1977393341038 17.2924767003613 20.2372587805691 17.8331726859105 17.1897388173396 22.6575384052632 18.3926026664942 19.9867393871422 16.8375642656788 17.5647871923669 21.3655105962068 19.090433981913
TCGA-A2-A0T6 18.2857581185529 17.8582714580231 20.5527146643962 17.8838131114549 17.8525259346344 22.3530328810994 19.0208454429002 19.8327317421921 16.1139610043294 18.0404759490982 21.0345592125821 19.673013494529
TCGA-E2-A15F 16.5384458052824 17.2968985027834 20.49273947046 17.3058927041424 17.8973328831387 22.735001894741 18.9677185776103 20.0644655976184 16.0148294997077 18.0625667762753 21.5514851907839 19.4490077769948
TCGA-A7-A3IZ 15.5239039670876 17.1171819602867 19.3025351607964 17.6440205844684 17.3960188531948 22.2049578582977 18.3394084442022 19.9234640138074 16.4297460989642 18.0268375708708 20.4058357079399 18.9120305482411
TCGA-BH-A1EU 18.6944388091203 17.6373437630244 19.8579613173907 18.5997661134078 18.0859975418674 21.6865872374995 18.6243300491938 20.343293047224 16.096353551672 18.5157214549085 20.9850898136203 19.2184983628385
TCGA-AN-A04A 15.5320696618043 16.8821371644663 19.7045192580298 17.0706760318646 17.6578108247084 22.4796343870925 19.2717414590533 19.5452863535945 17.3571614178985 18.6179568539085 21.1067190972399 19.8965535474255
TCGA-A7-A0CD 18.2060317618422 19.3320860354911 20.1636044190353 17.5819537850782 18.3378572499394 22.2746166287295 19.437837337911 19.9848198849232 16.7034124832123 18.6394382382676 21.0639705533194 19.2093289955997
TCGA-E2-A156 16.2153698244826 16.9886563353084 21.2957135826097 17.7862682427121 18.2937113319313 21.8425654470837 19.5146680908067 20.6216307760367 16.8369965754237 18.8217126460731 21.3272091642606 19.1374302669644
TCGA-A2-A0D4 14.8014303211498 15.3512955506537 19.9405777051681 17.0365778423702 17.7160004905128 22.0820308583838 18.562355283798 20.3623454295347 15.7084171330145 18.6477685847979 21.2853970431143 19.2530279572791
TCGA-A2-A04R 14.4407101764841 17.0716565438474 20.4654685048723 16.4425007215672 18.1982858722196 22.8123520051927 18.9362682789461 20.0044803173917 16.4194814980366 18.1745595971677 21.0934966407229 19.8960230652266
TCGA-AO-A0J4 18.639892488633 16.2802955625609 19.9910349970643 17.7332102267147 19.6416017682988 23.3172590214686 19.3629743476804 19.1930416498871 16.0164554618368 18.1843086066032 21.5827332194757 20.5748501949573
TCGA-A7-A6VW 18.5734824424108 16.2446955319312 20.0494554470307 16.2879924293336 17.1253511843908 23.5652448304617 18.821110962445 19.0666889409223 16.9733122146268 17.3241725310828 21.534901000226 18.3924462425948
TCGA-E2-A14Z 17.3511620625599 15.836112333823 19.8298921958213 18.5284671487143 16.6091530600314 23.231630322187 19.413980399249 19.3073274862521 16.6894254050672 17.575890545889 21.0817488371633 19.341610647567
TCGA-A7-A5ZX 17.0842647383429 16.2076405952482 19.9432329810289 17.0659901756993 17.3435190859803 22.0481789962562 18.5757476219042 19.5601114424628 16.539967326358 18.0099027150814 20.6592718557684 18.6255377487909
TCGA-3C-AALI 17.9440543910722 15.9530793314018 19.1353504662826 16.7347220133061 16.3897328823356 22.7493672153742 17.9796498339335 18.8801687981987 17.6210743090278 18.1737827977209 21.4159022334868 18.7410521621293
TCGA-AC-A2B8 18.8746101611074 16.8286498174727 19.4581042123845 17.5803266629715 17.7161785607632 22.1848441936674 18.2648895505716 19.6738581804847 16.2992521580277 17.7610459023901 20.8542130123652 19.4716009425082
TCGA-A1-A0SB 16.6566412801001 15.4479387039532 21.0870132938004 18.0087191133537 18.5415239128904 22.2390342353332 19.140160883787 19.7016600365557 16.2096777706068 18.0908910622318 21.4158343774561 19.4049186495199
TCGA-E9-A229 16.9559743533667 17.4759569503631 20.5225898651741 17.7813255064662 18.0353679227044 23.0267038157631 19.0051982351573 19.8733302225542 16.0769829812276 17.7888664596761 21.2243457826057 19.9238446619883
TCGA-D8-A1JC 15.9482210837493 17.8084209270451 20.8578636265915 17.4036555514161 17.8405908671004 21.8675929050745 18.6086178002315 19.8005797094486 16.5195299982274 18.4578931787452 21.3539811674431 19.4989036607573
TCGA-A2-A0D1 16.1354780345464 16.3909667918192 20.2340207079097 16.7324252697816 17.7977223383599 23.564039849824 20.3957605442584 20.273360918635 16.3909372718823 20.7180270170698 21.7942863981871 19.6811653165904
TCGA-AC-A2QJ 16.0920216199274 16.2559996288932 19.7904055574635 15.8133711550625 18.2781144572456 25.0737234634726 19.6527308055473 20.4770332125884 17.238645429971 17.1582723483657 21.4705447471708 18.850449056514
TCGA-A2-A0CK 16.5647979201357 16.5623766982102 19.1420390036507 16.5015839731387 17.4391369179552 22.3816782348121 18.021028910487 19.2967520345463 16.8932794697291 17.837785222683 20.1570548230757 18.7594629353158
