X4852 X5473 X5196 X6366 X8484 X6363 X114 X6360 X846 X111 X2587 X3576 X5733 X64805 X53829 X187 X9934 X1902 X196883 X54331 X2791 X351 X10287
TCGA-AO-A1KQ 3 10.4818654904531 3 19.0681844358078 8.80542871686242 18.8132574980383 8.44767438500349 11.0003872536925 3 10.4922566134228 3 14.4915567257153 15.5118472842048 12.2675282929077 14.1383797094775 16.8508307751059 13.5636951133312 16.1407247142302 14.2957416742637 15.4941266816725 17.887447709769 21.631168021807 18.2165081658362
TCGA-BH-A0HN 3 3 3 11.5363594028605 3 12.7840839305477 6.64145401190871 8.33041398137289 3 17.1051434270427 5.93434572339129 10.5042039398978 13.8652203184977 14.7102035896908 16.4177818586689 15.7413436754421 11.7765886265569 17.5079358665569 13.7291791654178 13.7990241951255 15.4799387011651 20.920244666947 17.7542192725461
TCGA-AR-A1AR 3 11.4793795613767 8.74586413832014 15.3151184957659 8.8069602701675 20.8147981217846 7.08817332465661 11.001940589657 5.78506319974803 12.8378555470621 5.03157772964504 17.8194870654953 15.3084313398787 13.7841388741224 16.0600334526898 18.7602049009088 14.6835258511996 16.3761149332476 14.2537010580708 16.8779673432568 17.3474698379533 22.2271320137057 17.2275729930144
TCGA-AO-A0JD 3 9.12981530488301 3 15.5075469519211 3 18.677370940843 3 3 3 14.1237627368865 3 17.4856698990313 15.2702736819962 13.6856253637106 13.8315392402727 16.3079178062925 13.418401486923 16.2624766998535 12.8044861659564 14.6421987285722 16.2855147491264 21.1720192580388 16.9582594205736
TCGA-A7-A0CG 3 14.377609884758 12.1823749641668 18.9127658610312 3 20.8648219062882 3 11.6536967565062 6.36050949616756 16.3032308865505 5.5507070370469 12.7470050763465 16.0485403827072 14.9108744809302 16.0884563142161 18.6501829340117 14.9661620932541 17.4321196915492 14.8814328984315 16.9648534870621 18.012736920245 22.043948090123 16.6082066572988
TCGA-A2-A0T4 9.13579485966582 12.0680413362099 10.730591682832 16.5199525226907 3 19.6561999192521 3 10.5237924329263 8.5941571954213 14.2139112599284 8.97698758532182 12.9001447480713 16.4337782547457 14.7461529818795 15.2094306635693 19.0863879500448 14.5590292576023 17.7050924397697 15.2746812971366 17.178019459854 18.849290729902 21.7783944576602 17.570729757931
TCGA-B6-A400 12.7416934403542 18.7804078141347 9.9679133298718 19.4819256910231 10.0296582887162 17.7248867023289 8.49315540929047 7.49213801792807 6.89679732139212 12.7033244016829 5.21458936424543 18.219941664653 13.6799644419588 13.1430675550766 15.3881833481986 17.6144662939202 13.9653684713588 15.1702188182374 14.288969764369 15.8709748499503 16.57065041657 22.0069100183344 18.4850611767176
TCGA-E2-A576 9.10579338828274 10.4581771640604 3 18.2272424127496 9.76886627810623 18.8672206658026 3 10.7552201987515 3 13.0467259820726 3 12.6893713961291 15.7231066384401 8.11371837363471 12.9269545855571 17.7598482373154 11.6463596965062 16.1482916033998 15.8382999071511 14.8590768067229 18.1758079222679 20.452336457782 17.4318015690333
TCGA-BH-A0WA 10.1940620028781 11.2910126670344 3 19.7825049084408 3 15.5029598227599 7.95230084196111 7.73336813196674 7.1327408939143 13.9016742377439 3 16.3397873020155 13.3139305211797 12.1734227856526 14.1641046171415 17.8814774532627 13.6606682082435 16.0280486650354 13.8912785646576 15.7717031838675 16.463766200763 23.4063285698653 17.2270327669586
TCGA-A1-A0SN 3 9.90518169243813 9.15685204013131 17.7496094470779 3 18.0067866326457 6.02295120314648 8.63601638404018 6.14921894131585 17.3160574171597 6.74172897808885 14.0949018475872 14.3936971324736 12.8380880374585 15.6806640412798 17.9404743929576 13.7241827423222 17.4503111696903 14.1691934749709 16.0657439725075 16.786724032231 21.329448250793 17.3735384146929
TCGA-A2-A0T3 8.48357395813862 8.84160168303783 9.08108542171108 17.7386464749313 10.7136994614374 17.3329448530704 5.95575978016336 13.7594879517916 6.08121869384725 12.9324848451623 3 15.4781743263811 18.1145472409745 12.2979848082626 13.3584316705866 17.9158462388465 13.0883552130346 16.5718875563698 16.0190830437758 14.8976894423553 17.2824247929245 22.138013186874 17.1356265706202
TCGA-BH-A0AZ 3 10.4784052946382 3 16.9830750315613 9.78902403951826 16.6902802866567 6.5404040043093 10.1937957213261 3 14.2340895098003 6.73454634637084 11.7114118369531 16.7238655190693 14.5352105545677 15.6178116549924 19.0059039340194 14.5160332266934 18.0861955080033 15.2153701264692 16.9259385572483 18.3560232681347 22.3279809287564 17.0930370206674
TCGA-A7-A4SE 10.93746788366 15.7344456266558 12.2795122230215 17.1167847565064 9.03959267851777 18.4152949948109 8.27503783126371 10.7541075792387 7.84649427590554 12.9867724304201 3 17.3396347824738 14.7742994137336 11.9212958001497 13.594946720345 17.8917161725177 13.3208372210129 16.4869197890183 15.3607815454163 15.1132973330777 17.0048139131213 22.2124186496037 17.7314385839133
TCGA-AQ-A1H2 3 3 8.83705786569292 14.7685219756087 7.92221281982461 10.4564684975352 5.74220567714289 7.35414236140149 3 16.7979215847431 3 12.1110500248669 14.3874259936949 13.0978984207468 14.7523045045147 15.4110345899122 12.0201287794066 17.3169176249338 13.1714689145427 13.9814566049502 15.8994987477332 21.3789750973632 17.5500493438231
TCGA-A2-A1G6 3 12.2086622954288 3 17.6893244968423 3 17.401013767957 7.87478415470122 12.244146157809 3 15.9146319566499 8.24437197187381 14.4539957946272 16.798317838882 15.4660391373594 16.7474374444353 17.5356500939803 14.1931925433286 17.8173206335875 15.4505806047402 16.68998385797 18.6599144525062 22.2557367776719 16.5995360627936
TCGA-A7-A13H 10.4734736651565 8.85572157314583 3 16.8182931942377 9.15658387315241 19.8755384902013 3 11.7953843343062 7.56156986334 17.5643853425904 7.62674719711316 15.4424038094473 17.2987969644628 14.5818330391765 16.4403110818881 17.3692201770813 14.1850078149863 16.5265058424314 15.9234741641665 15.5576856245193 17.2620063611393 21.858442328029 17.9945911455435
TCGA-B6-A0IP 3 3 3 17.9452051427613 9.54178602824275 18.9303659019736 6.69225137578995 3 5.92318013051622 15.3412365385515 5.98239012316338 14.3506686484532 18.0556347336127 13.5248833647056 13.9240339098043 17.549790212018 13.1355257052392 16.290308254132 14.8525289932203 15.2150192022287 16.9210257650957 22.4283755169668 17.2801355136078
TCGA-A2-A0CZ 3 9.44161182227191 3 18.6970468304262 8.75746238100236 20.1322989792768 3 10.1487356394663 6.63001212668394 15.6262100311082 7.23991200548543 13.4006243376573 16.9420935460479 14.5704423778903 15.4051784594578 19.1731120122162 14.4817253684914 17.9794782153873 15.06622804872 17.0066267937238 18.4915534149104 22.3620333669226 17.5393211777584
TCGA-AR-A2LK 3 8.77024892604132 9.00953409112352 10.9643710721382 3 14.5782669929222 5.89268045363607 7.5214133351926 3 14.1276165652364 3 15.3553991537166 16.3949468648536 11.1774055269416 14.14219429903 17.5422545395078 13.071572438791 16.9583267530021 13.7758531299227 15.2249923238711 16.1080079521948 21.4637238532768 17.2785192318868
TCGA-A8-A06R 3 3 3 15.2992891829036 9.39194840966271 14.7043882166514 3 3 3 13.6508495917405 9.23983944886007 17.9341715481386 13.7865696611576 12.2778166404658 13.5286651183221 17.3021626401048 14.2320711602199 16.63614854554 13.7832947925419 16.4500424119019 17.9068823120696 20.7658936258081 17.8212557079203
TCGA-AC-A3YJ 10.7494352520505 11.1131928064765 9.77959686961576 14.4015219114784 3 13.4041043415 3 8.274391316464 3 11.3203888478177 3 12.2484848104714 13.6758211650377 17.5411642777639 17.2323389885704 17.7000096607468 12.405999997292 15.5829370725791 14.7856254158436 15.3911036457667 17.4194410602783 20.6463689554855 18.2974533836722
TCGA-5T-A9QA 10.3632040014449 3 3 3 12.0280650835815 11.9246014120123 6.76996531331549 8.46629540778405 3 14.652768024177 6.05606604919571 13.0518153843052 15.718141313039 9.35884706935164 10.7755295332039 15.1216475847014 12.0671730756272 17.3926224307113 14.0252478493081 12.8858113679853 16.1983161265916 20.6389828768632 17.7664287180772
TCGA-A2-A0CM 3 9.3844397146466 9.62515099443143 16.4566768878867 3 17.8358591608308 3 8.12269602206884 3 11.7370448258968 3 15.7424541056504 12.4343699798487 11.898471897612 14.9789239518625 17.7324121863991 14.0199983039515 15.9065177058871 13.8202148226862 16.1800127674575 16.522330354503 21.6074071787663 17.6129510470655
TCGA-A2-A0D2 17.568236907617 3 3 20.7284875798734 8.4397983471167 19.450231991747 3 10.1463088021243 3 11.6994319089416 6.39611857747367 14.0467203105694 12.9836334673586 12.3092721632324 14.944584875529 17.8691603136291 13.7966622778643 17.1897577054711 14.2525781616829 15.2358510509739 17.0982275882724 22.7351274398034 17.5332017014719
