X5473 X5196 X6403 X22915 X5265 X7042 X7043 X2 X7450 X5175 X5154 X351 X5155 X27154 X801
TCGA-E2-A576 10.4581771640604 3 15.6427434730778 11.864562747502 16.6210758891177 12.461141396772 18.0667834446193 20.6454159416306 18.0144860488407 17.744432700069 16.3177884639578 20.452336457782 17.4256012942683 16.7185250270858 20.0536032830871
TCGA-BH-A0WA 11.2910126670344 3 14.371290895735 11.4149843844723 17.5051556570905 15.8572951556804 16.7228539374382 22.555111270716 17.3048063100252 18.1716632766312 16.9169685784388 23.4063285698653 19.3642090447427 18.3479065829743 19.5932896117636
TCGA-A1-A0SN 9.90518169243813 9.15685204013131 15.1798407629817 13.981194180935 19.6818069151005 15.2685511986067 18.9777741068357 20.9405624900922 18.6678195539163 18.7665730075031 16.0888316309037 21.329448250793 17.5987138183535 18.4004432345754 20.0265217599383
TCGA-A2-A0T3 8.84160168303783 9.08108542171108 15.2052723624268 14.5883295392649 17.3523852572889 15.2060943911258 18.0371419061755 20.8867135244847 18.3483992692607 18.5381581634268 16.4261138978065 22.138013186874 18.0780339556155 16.975527950589 20.0230206832786
TCGA-BH-A0AZ 10.4784052946382 3 15.7906145515433 14.6227449666636 18.0483308318835 15.4193800232277 19.9494586047653 22.2894869322733 19.3602924080079 19.8420245849004 17.3696284068506 22.3279809287564 18.5830153674516 17.8170797131779 19.8618005264811
TCGA-A7-A4SE 15.7344456266558 12.2795122230215 15.2829247292287 14.0884197352685 16.8741860556423 18.5114171724187 17.7456183696649 22.1428694207662 19.0112997961327 18.5181880343626 16.9159826362294 22.2124186496037 20.1052896018333 18.9403513573103 19.4848380604999
TCGA-AQ-A1H2 3 8.83705786569292 11.4550324605867 10.3857055420293 19.6556275464708 13.2283627723799 18.6642480606216 19.677508337133 17.2980813421934 17.6247584146649 17.1729437799356 21.3789750973632 17.7123137941856 18.1789309967912 19.985588951069
TCGA-A2-A1G6 12.2086622954288 3 17.2906408745319 16.1839643854354 21.7707777365201 17.0106752886538 17.6411713147601 22.1109886308134 18.6884096047571 19.3670397087544 18.6577746874213 22.2557367776719 17.7078098056651 17.9779732318508 19.4210359002865
TCGA-A7-A13H 8.85572157314583 3 15.6933439878665 15.7612785119985 18.5948453960094 17.1517577952461 18.8532583187331 21.4599244713227 18.7137837272093 18.958357635498 16.8217008895566 21.858442328029 17.6595471831689 17.958968367451 19.1487092439129
TCGA-B6-A0IP 3 3 15.9260312459729 13.7016855200288 18.3658546527736 18.5092030970143 18.0193823670353 20.2524942833618 17.8617270086046 18.4142182564707 16.1858028139971 22.4283755169668 17.750849759884 18.1224777813981 19.2638591678243
TCGA-A2-A0CZ 9.44161182227191 3 16.1265517158722 14.6936351556686 18.0350840883903 17.0139194808417 19.5773714527069 21.6696873365741 19.6627852478136 19.5838271072514 17.4497806999576 22.3620333669226 18.7666670075201 17.8858891236452 20.0638426298698
TCGA-AR-A2LK 8.77024892604132 9.00953409112352 13.7880912669626 12.486046733415 18.6847750790251 14.8288200595004 17.7733105938947 20.4934312542605 17.3258545671682 18.1998960633704 15.3561486823548 21.4637238532768 17.2976377885436 17.8145212566336 19.9861715440832
