X9074 X29119 X9076 X5010 X7122 X29895 X58494 X11069 X83700 X5175 X8503 X6494 X5829 X5908 X998
TCGA-E2-A15J 9.76201583628912 6.23209883501428 16.9171612518803 11.7649583590946 14.2454595854408 10.9754159721452 14.0503007507434 16.3751338774303 15.3509733915096 17.4373879200651 18.1480861108403 17.3335948600064 18.0345390070548 16.1378565632572 20.330341691305
TCGA-BH-A0BW 13.1284534242298 8.37901739410279 20.1778494555375 13.6216821945717 12.3383095874861 10.9278463719409 13.8199369362162 13.4079866592493 14.8474436699898 18.2767618640362 17.3229257035192 17.5127848995688 19.1349917120659 16.4621711150121 20.658558015139
TCGA-A1-A0SJ 10.6107224185918 10.6162907348898 15.3544704360503 16.065152418522 17.7479661843673 12.0197600003681 16.0876755128686 13.9311897456373 16.8184606170521 19.8551127238786 16.9069696267214 16.9377615360863 17.5818103188823 18.481111196713 21.3092771012199
TCGA-A2-A0EY 8.75787543893416 8.09490716441545 18.2074626742262 14.6919098529474 14.227769852957 12.0701388728374 15.037619650474 13.6093360713547 16.0587187846515 18.789668539495 16.9441919508511 17.1809760109816 18.2505108563908 15.4076818861288 20.4976186838905
TCGA-A8-A07R 17.5974773131516 6.03127126471029 19.3059481049244 14.9202265775679 9.72602796843143 9.17805161135776 13.7295659657381 13.8838666525668 15.2293285614349 17.4335064371556 16.9366279223237 16.4899322509539 18.4320988710731 16.4359338508734 21.148523721311
TCGA-BH-A18G 9.71871337046798 8.64023208794976 19.8320126784252 13.2692934321444 13.1190358011977 13.3421102366345 15.2108753741991 13.6129446877952 16.0736631175808 16.8625840907559 16.7711849824727 17.6382908067089 18.2207850744285 15.5895823071724 20.912522624948
TCGA-BH-A0BR 3 8.18577448455349 18.4412430150281 13.563554268423 15.8354581041121 12.5619775830102 16.055758918545 14.9535946958118 17.2981961854746 19.4413215978625 19.0014146822174 17.5063431501742 19.2111620933491 16.2580334141761 20.9936830807148
TCGA-A8-A06N 3 9.82193631242069 14.0909460729773 10.231216382914 13.8838980821347 10.7047443695898 12.7767220469537 14.1968624075807 14.4638608793285 17.2800781791237 16.3238364013209 16.2638694865784 16.9296534638268 15.5082079230228 20.8758095179843
TCGA-AO-A03M 10.5301122447904 7.72891565836744 14.9109629581437 15.6107810599959 15.7803037234492 12.2387262619826 15.8192665762405 13.2068834800884 16.3660126026962 19.0018230178031 17.4533482123208 17.2316714111435 19.4572346615155 15.7003896687764 21.5063930168774
TCGA-A8-A09X 11.2799785626234 8.62594261777778 16.8857563598163 12.7606000395824 15.309546162857 11.1793971230561 15.9774924532339 14.1474146055634 16.4814378549553 19.5544433799054 17.3103732544935 17.3472795175319 19.1871005036111 16.1795523703638 20.9747585832718
TCGA-E2-A1LS 8.30003748180572 9.91795296313889 19.2526025886469 10.9339108285078 13.7105419115757 14.9217335306867 15.4699763077416 16.2610740958838 16.1884846666945 17.9718842305434 16.1513140861844 15.6125909279092 17.4787809426002 16.0827812892655 20.8420045878725
TCGA-AC-A5XS 11.3016643633713 7.11875082110778 15.8306673259224 13.8649366560326 17.5988991889403 10.3569975581143 16.6247273622195 14.7141993908177 16.7770622620498 19.6018752825018 17.7545293694007 18.1911084203612 18.1808898253779 15.8730552196997 20.2702162948183
TCGA-AC-A23E 9.52077697196362 8.6622069260806 17.767884869335 13.3699026626376 14.5032260618561 11.315487635698 16.6902342283868 15.3215681493243 17.9225151937796 19.0937962050053 17.0623786655485 16.9618676065807 17.528330268056 16.5039172145969 21.1093398152091
TCGA-A8-A06Y 8.03911817532449 9.72170923575985 17.6520145672615 14.5449591956048 14.5153677082381 13.0243101964403 14.2799177777683 16.0226855374769 15.4126497014306 17.8728242364339 17.7557298448163 16.9742144245927 19.0645008935666 15.7280015808098 20.1343750132456
TCGA-BH-A0H3 9.54877429295816 10.3550724957742 16.6680780382293 16.3482201953958 16.1104208290424 10.982400426559 17.4085025276692 16.5680795526142 17.5365795425144 19.6302688077641 17.9444463297509 17.1369030589505 18.1554522553102 16.2307246179168 20.8854298074233
TCGA-AR-A2LJ 12.5353433470812 9.51670243797832 16.5239051931393 16.6872419325067 18.350576841975 13.691150722696 16.5726057601882 14.0140108409649 17.0912762533405 19.2732541161768 18.2930164563181 18.8358924823284 18.1882694581915 15.381362634014 20.8804196980243
TCGA-A8-A06U 10.2219101962767 7.8473537452239 15.3894337932171 14.0507835041062 14.2059870720297 11.1165035645457 14.6240644836733 14.0891257336487 15.8346770098545 18.2662823491878 17.6916671797441 16.8805008016568 18.9186561632513 16.0240368224776 20.9581039335807
TCGA-D8-A1X6 11.3421293890289 5.0557107798469 17.3053236648612 9.8775483430118 13.5974829989708 12.4352417467068 14.6682786235636 13.0517876990248 14.9820921011727 18.3142048106411 18.7680261357404 17.5799828871783 18.301959195815 16.1353790584849 20.6700866150636
TCGA-A7-A6VY 16.1621997467303 9.42072243428543 18.8525348670192 11.5437160050198 13.0697322023181 14.4144065370765 15.2009405192519 12.3985315644287 15.4623200016859 18.2818219447831 17.2435328723051 18.5237747080178 18.8211926570912 15.9594232047201 19.9987179782398
TCGA-E2-A15O 10.5155080455813 13.9791625009879 14.8761613621905 13.0000350525059 14.9434756620308 13.2603036797723 15.1354497096609 13.6362970602879 15.8818977652003 17.8538634599462 18.4338071834729 17.3802658295628 18.2044189955191 15.6158747137315 19.7409939501579
TCGA-A2-A0CY 8.56717653601348 9.57319181577699 14.0770321141167 17.5654703168925 15.6966607863415 14.6647674853099 13.5217873535999 13.1887174707204 15.8967768889105 17.7539009249683 17.5625845080791 18.7288421001883 18.6872846244547 16.0434814930998 20.9845937352628
TCGA-OL-A6VO 10.4616613509041 9.37697859221105 16.6321404508005 13.2192531233192 14.214070569084 11.0947883092696 14.1616269413684 15.3456436942998 15.0122054316133 17.5029172421616 16.9014910574795 16.8928485590779 16.8154654890606 15.0221670806966 20.9304623143099
TCGA-A2-A0CL 8.75005026674974 8.53497832057896 13.2493226355215 14.308560576448 16.2294413552603 10.687980995298 16.5719093785151 14.2117203801077 16.951336832215 19.7983371619185 16.8624939817736 18.7047016569962 18.7816604384034 16.2070543355124 20.6490138333588
TCGA-AR-A0TQ 9.68722998283318 8.17233731307274 15.7705280207056 14.2120996429352 15.8836474490832 11.5760295644221 15.940663078805 13.5928509048622 16.3406404956193 19.0407977046174 17.3938696707535 17.189077133939 19.5688070618119 15.8688607359559 20.6393680035503
TCGA-E2-A573 12.415569242923 10.6044825138941 20.2156323238378 17.2793072148738 16.6434912881405 10.9179771023386 15.1292855837725 13.0696719478412 15.5562985078406 18.4432268124847 17.4539269825157 18.0510633634862 17.938938508076 15.6818948134316 20.7932650791447
TCGA-A2-A0CW 19.0535150472139 7.985317844009 12.6969139426937 13.0895887104504 13.5883627658446 12.7296186943426 14.6292506831475 13.9051781171684 15.2898874227211 18.0255776620082 17.1398768366084 17.5367486163351 18.8936197454892 15.1513211552153 20.0973579292257
TCGA-AC-A3EH 10.5646022966057 7.9263047713163 15.9557909477469 14.9584054326058 16.345754206594 12.8466535932437 15.2990609216098 13.8129987938429 16.8268089043891 17.9451861094823 17.4152215581469 18.2506511620629 18.8748075872635 15.9131188994475 19.7622220279
TCGA-A2-A3XX 16.048893244455 8.75296879836638 16.2352884503961 15.052495320593 15.9393999108028 11.6659593562775 14.2832303785203 13.8694290178015 15.5542558189595 18.0281523732144 17.3849275402235 17.999169979 17.3714584889037 15.1728458598459 20.5447161187265
TCGA-AO-A1KQ 11.0045132085078 11.2453107444573 14.1061009542892 11.8265967937512 14.6800447138097 12.8291641562412 15.3490800556828 13.5664302537464 16.1283900312357 17.9265057468517 16.5634463738192 17.6999521179239 18.0568177099776 16.0100618232622 20.3750215550077
TCGA-BH-A0HN 9.89537959895829 3 16.8085424321149 11.4149922264723 14.005919427377 12.9357688184353 13.8231605666431 15.4553550788885 14.9311244181186 17.1919203811109 17.4362158358674 17.6220814310317 18.1664468993409 14.4698087466589 20.4506761285252
TCGA-AR-A1AR 9.21267356129421 8.45436308300175 20.9613153513131 12.1155590510301 14.230967486169 9.84176942957691 15.8342935138659 13.8863298736518 16.4450672598612 19.1098887963999 18.425875509565 16.8762833289808 17.3902155828774 16.229765198965 21.3301153764817
TCGA-AO-A0JD 9.42863018570522 6.83750476870601 18.2063913564662 14.6178647878745 13.8022961403023 10.0586945664408 14.0626170489487 13.8200841042523 15.2899824686506 17.7163863836841 17.2274771150798 15.8728272095236 17.9175252176947 16.3803105552111 21.0312941321423
TCGA-A7-A0CG 8.87174789249643 11.2601721203101 16.3133678478536 16.2150618286759 15.298106343478 11.9453063926842 17.0559033232902 15.4929441910197 17.4560863125352 19.9928622602904 17.8303744196356 17.0056269515164 17.9363519325166 16.1875730137696 21.0541740025224
TCGA-A2-A0T4 9.7961484989574 12.9963908421897 16.1375583919975 15.9926587462229 17.7234879330135 12.6433535315286 17.23668064578 15.8441384259607 17.0958947633173 19.7104278354546 17.2301564826369 17.3559204582185 18.1658325046167 16.1350144668912 20.7014038616473
TCGA-B6-A400 16.3256633286117 9.09499340245927 18.3047051514752 12.8473468846998 15.1725867932466 15.5264291067331 14.152688115844 14.5880247683709 15.5173977602187 17.8079317505468 15.2489289033795 17.9015590360734 17.9963226657205 15.7074568619303 20.3337896789481
TCGA-E2-A576 9.76598639040308 11.0179440096641 14.6708103249087 14.6911771782425 17.3581704281101 12.9751137062127 15.3252619654717 13.5761537243459 16.2217674228291 17.744432700069 17.9607068532711 18.8887039750235 18.4679415592152 15.0091958387907 20.0368980262468
TCGA-BH-A0WA 16.3370038015376 10.9162026109378 18.7422340634057 14.9809639305112 14.0432321805673 13.5287065383103 15.1312146480772 14.8590632667881 15.9810500792159 18.1716632766312 17.1304389578441 17.341788130943 18.7292096473877 15.9919890263884 20.6970299984215
TCGA-A1-A0SN 7.66871869733081 9.12272919065286 16.0695814970262 14.0885988708512 15.5622976227604 12.2492721946483 15.812092032185 13.4893032464239 16.7432336970987 18.7665730075031 17.451730637664 17.6837804304526 19.4181660711707 16.1737908265974 20.6940996356762
TCGA-A2-A0T3 7.59494689770463 9.39587475665877 13.991301461066 14.9273229369374 15.1620940590973 11.3443973833441 15.6675786511232 15.7275685248866 16.0682782388994 18.5381581634268 15.0439470916533 16.2620520157516 17.1512171042486 15.6417109170986 21.0082414867163
TCGA-BH-A0AZ 10.5178710814303 8.85619879301127 17.16184752775 15.9900383108909 16.3197965113504 12.5264948538676 17.2662420177759 15.0777542032278 18.5541859488225 19.8420245849004 16.6672751004678 17.768082401589 18.4138307935111 16.1654397001108 20.7146584092848
TCGA-A7-A4SE 18.9600522798382 9.09392750933417 17.9769520990311 14.8105721941719 15.6887166144748 15.4234858584983 16.3103131857632 16.9010792678395 16.5346986467615 18.5181880343626 15.8912667071757 17.734133099181 18.2628242964734 15.4742774413507 19.2246259479432
TCGA-AQ-A1H2 8.89536579047784 5.82631485111606 15.6334836754929 10.783546013518 13.8070809807034 12.5089515048917 14.3169212847744 14.0520973404697 15.1278669673975 17.6247584146649 18.9573044391273 18.6271822436758 18.00272702022 15.9240836106128 19.9118883663371
TCGA-A2-A1G6 7.66026505062555 11.8919740893616 18.1160385233185 18.1674612979445 16.2057565368535 12.3278085582302 17.6727736076396 15.2725332499332 18.2964541915186 19.3670397087544 16.7007683344618 16.9799633678929 18.6028057686302 16.0196900458277 20.666130278058
TCGA-A7-A13H 10.3644844805223 9.88173296814231 16.9259143060361 15.7314617191477 16.6524095403119 11.510286171595 15.7638936620456 14.8904969234557 16.6433492969872 18.958357635498 16.8043010344313 18.196592784205 18.0131144111592 15.6926518925397 20.5938258080992
TCGA-B6-A0IP 9.95006408436492 8.78829184949836 16.7195944840104 14.5396319154126 15.3909330918578 10.8032623537324 15.5460195484069 15.810999741539 16.3714832872728 18.4142182564707 18.3564475833331 17.6540884480329 18.4764615244543 15.6055904922355 21.1102482240244
TCGA-A2-A0CZ 11.846252568529 9.28968854250093 16.8881811522798 16.4225691713788 16.8792025709478 12.7803641913414 17.0605057036407 14.7406498606791 17.8942711514538 19.5838271072514 16.496081353742 18.1702004702566 18.524201156576 16.2652834668796 21.0155839311347
TCGA-AR-A2LK 8.49370674164646 10.2184111145464 16.5715534471026 13.3822757228137 14.243943601882 11.6858452997331 15.2068285628385 14.1544390969547 16.2808148952085 18.1998960633704 17.3947989953272 17.2552660018293 17.9678464360302 15.7120572478858 20.4070170256401
TCGA-A8-A06R 8.81269519884387 8.14913600502295 15.3597620706588 14.2876163883223 15.0072897645213 11.7481320485511 15.6675665082229 14.825894030727 17.1151793400059 19.2393048222041 17.4663089234874 17.6807743358718 18.3249895460739 15.6826510935398 20.8330155673195
TCGA-AC-A3YJ 9.2597200584087 6.67913355748646 16.1717809504707 12.448455736179 15.3856287909333 13.0481040415749 14.8105156854194 15.4535107818781 15.2966951823579 17.8259351772626 16.8830867842482 17.9611528115096 17.5280248090739 15.0269601486019 20.3547025114499
TCGA-5T-A9QA 3 8.5960227728341 15.905881932822 11.2328175519422 15.4970684897466 11.0788235579195 12.5514929665767 15.12682456667 14.3366193096509 17.4334343306701 16.0700429950049 17.5133411384635 17.9227512216387 15.4526209433982 20.1796652391282
TCGA-A2-A0CM 11.4109965967548 8.60578142651472 18.404015944207 12.1259198484237 14.4808380858066 12.0455325622454 14.9728903415484 14.9015081712073 15.7609491847329 18.6209443374254 16.390347302827 16.8612099906033 17.9693147164478 16.3533563621457 21.0365961433625
TCGA-A2-A0D2 15.8128565866408 7.77793259883813 17.8042812217751 14.0302386809072 15.6591746813554 11.2663984112295 15.0110443649962 13.57822067394 16.160301208066 18.8317349593489 17.2687407746326 16.9371963136754 18.4059594634084 15.4568693174659 20.4822226370925
TCGA-A2-A4RW 10.0615589015772 11.2833454144115 14.4138844243214 16.7131436147071 16.1552686917913 12.5631434415878 16.2499886303964 16.9964560538891 17.2396318893777 18.7598950044722 18.5518337518287 18.3472949984463 18.7390280677636 16.0847759189524 20.0310787757377
TCGA-A8-A095 9.99001330891886 8.18784787328422 18.1846608255325 14.1983169471917 15.3176885883869 11.4667474965444 15.6644865075362 15.5433318476744 16.2277469235575 18.7776985280521 18.2090314886235 16.6031567058078 17.9767644082922 16.0312467729966 21.0825422441289
TCGA-A8-A09R 10.0018659898906 7.38254383123335 16.2909809730699 13.2197649988753 13.8105806810473 10.0525597179529 14.8129195908068 14.8258857462558 16.4121082572861 18.4347559276434 17.3343952454038 17.2585554880175 18.1472131080131 15.6174131384376 20.3369924372887
TCGA-A2-A1FX 9.59535134616858 9.18446073599639 16.8357048401408 14.9899223644325 15.7928262628567 11.5986393109986 16.3707007287326 14.6950939213575 17.3360243629353 18.6299054418066 16.5636660603019 17.1467962211019 18.1380449448196 15.6352650170006 20.4388407616114
TCGA-A2-A0T6 8.52585403937928 9.87205804973563 17.6985127027585 14.105613903289 15.5755983956282 12.3024556254692 16.5941736072557 15.8043612329236 17.4407890783795 19.1980771449415 17.6814848272878 17.5278784716115 18.6091632031134 16.1500268943096 21.0883873810819
TCGA-E2-A15F 10.29717955102 10.9653574445458 17.1129500933623 15.0698518861799 12.9652432244936 11.6058051020729 15.0569709922122 13.8079294516458 16.2952097787497 17.8816216970035 17.2189278033138 16.9222144547524 17.5049549330189 16.092921358559 20.7822717530171
TCGA-A7-A3IZ 7.74070676871679 11.8173660043292 15.2332944910264 13.1963431706125 15.2456367265234 10.3307485103156 15.1176554246839 14.5932505081143 15.5215089607417 17.9985467345913 15.4963660340847 16.5970678436331 16.9935359313043 15.5212714754162 20.4772643351322
TCGA-BH-A1EU 3 9.86474322606407 16.5597488757262 16.1658845301402 15.9279289273431 10.0904226212705 16.9169095204345 15.5318104699989 17.1372705886246 20.0063918054836 17.3355971287002 16.9277762589833 17.6732405832892 16.5173333344913 21.1295267795526
TCGA-AN-A04A 10.0691501776495 7.69913527113838 15.8639879076729 15.1902960638023 15.1960077072992 12.0756023188686 15.7751044763479 15.5746771554324 17.303172886082 18.7772962546568 17.0464541578975 17.0669593402417 18.3942005325681 16.1916768768959 20.7930885976749
TCGA-A7-A0CD 9.05322582112102 9.6884181793878 15.3085270696026 13.8227157394119 15.3219926679228 9.68150708820869 15.2592457012628 14.8870450636073 16.1613065965987 18.4821625411876 16.8282006831042 16.9839029514794 18.4017722281293 16.2229449415657 20.9225335553143
TCGA-E2-A156 8.85467886901826 7.78875215008366 15.9348554666017 10.8487782349844 14.1725531772559 12.6373154878399 13.8926750963277 15.4127382134106 15.2422606373445 17.9252200453919 17.279483443164 16.9034905118499 17.1394918020694 16.1582818484794 20.7481857148384
TCGA-A2-A0D4 8.91699371120425 7.84989376109148 13.5470340795033 11.9758755449377 15.8124406753571 9.54450356084271 15.6118224085721 14.2982250711657 16.0976079785904 18.9463025289266 17.2240165889262 17.9783577253917 18.8241244282425 14.8990390875391 21.4019658688575
TCGA-A2-A04R 10.3905298967374 9.30631336688197 14.7112907916401 14.4039769906179 15.0845323382738 10.7615831291235 15.1035831575566 15.1859777095341 16.3800370809464 18.0415862117274 16.4515310586494 16.496980230244 18.3665854541135 16.2672855278539 20.9031466418131
TCGA-AO-A0J4 15.2469260275613 10.7020521875868 20.6907180639383 15.6708954600421 14.3693981261158 11.8634101755046 14.9258035919347 14.3314865802632 15.623350961822 18.6751620073791 16.6545127094066 17.4335300896979 17.5480706141224 15.5138808957139 20.3052599587437
TCGA-A7-A6VW 15.6205280300996 9.35818774782512 20.1566874544006 17.0664027261043 14.7915928041886 15.2245870790972 13.7606847252473 12.3081588035848 14.7454323109841 17.5590411128707 17.5935735341127 19.1361633140762 17.6449880926614 14.6678771731417 20.1574895743072
TCGA-E2-A14Z 8.10456937837469 8.58344554805759 15.1065163769032 15.3527216271475 16.2550609996258 12.8695318368128 16.4299145667698 14.4575397307263 16.4637291498541 19.2245173158791 16.757990738993 18.1068578913448 18.6072760059667 15.4191535605522 20.6545729460186
TCGA-A7-A5ZX 8.891041772552 9.01742295064257 16.1138471787218 17.8270827368808 17.1326271539867 11.9648936756153 17.0590007802871 15.5143235094289 17.8809772985291 18.3081623576949 17.0506450496883 17.9108657558565 18.5445632239694 15.8142712379566 20.5365553423624
TCGA-3C-AALI 10.3510118140226 3 12.4393844366809 13.940820799568 15.6802502126675 9.98959319959788 14.7519713397689 15.3622624290158 16.0227330551726 18.3005896952899 17.2576825074076 17.9870626892884 18.9247017605153 15.4418370105631 20.0520689140461
TCGA-AC-A2B8 10.3438372374268 9.70940831919876 17.2646109192979 14.5157763708503 16.3999264709974 12.3268619605548 16.7012396733261 15.7924338050571 17.0762014723923 19.8540199441463 17.5019488258547 17.6203366596692 17.9425250702824 16.1142122831918 20.7500332865329
TCGA-A1-A0SB 10.3640177794972 13.0211291177357 17.2347368838333 14.2618823520517 14.0656759446971 12.5781325632956 15.5368399599318 16.4084476689222 19.5963369327646 16.9698602213115 17.4713398226859 16.4248587641118 18.5014248884362 15.6326652361683 20.3344873308805
TCGA-E9-A229 10.1194741668532 7.8438630630891 17.7939948792095 14.7172099166172 14.1107316220845 10.2690662918621 15.8656692349357 14.1556404907621 17.2896869830101 18.5701259664045 17.5106192002783 17.1798838249272 18.1281834608328 15.993815102123 20.6387734817562
TCGA-D8-A1JC 10.7455859978695 11.6584680704081 14.8006213392103 14.9523280821455 14.0576755124562 10.6047192028839 15.7575426010754 14.1770585915725 16.8332739437576 18.4670904544958 17.3432200555317 17.564350253416 18.4659413756452 15.9805991169393 20.3092989546034
TCGA-A2-A0D1 10.9908797134868 3 12.1500104298891 14.9612545341477 14.4082966454452 11.1409384382466 14.0446462556897 15.2328127417339 16.0766408294465 18.3865854482285 18.0264328127913 17.7773052414218 19.7408456500009 14.5324910103502 21.1815629001053
TCGA-AC-A2QJ 10.6839889117581 7.08563227201434 17.1568562904637 13.0337018534128 20.5403733775078 16.1460532950707 16.8780917477698 11.4529921408628 19.1306890122918 19.3151978625056 15.8597303170067 20.2001257023171 19.0374117947349 15.5401290353245 20.767576785525
TCGA-A2-A0CK 8.90579844406 9.22208760202942 17.294676434241 16.0313061381676 17.6205925566001 12.5195472620937 16.4521200304152 16.2777334737568 16.9207381066746 19.4119678341746 16.6719236977714 18.0611154441955 17.9917527915857 15.5237990210522 20.8628372344352
TCGA-AQ-A7U7 7.8549495354966 9.39054072380055 17.7024812079304 15.9772417624456 16.945014462668 11.0307527205986 16.9141534929479 15.6683518557071 17.417525328726 19.7785524400523 16.7851576813123 18.5540734234307 18.3408052328639 16.0269170243383 20.5523388505622
TCGA-D8-A1XU 9.69648937915838 8.7953594834109 18.1715513844188 14.321656462646 14.5958390119967 13.042394435642 15.7887287773463 14.0571381757809 16.7479120223242 18.4304690931834 17.6227099572119 16.5333135271011 18.6564919616005 16.301960909561 20.6971112238153
TCGA-D8-A1X8 9.19471056761842 11.0862582240626 16.7524629876168 16.0002849888009 15.755253210951 12.036069881689 16.825837839491 15.6381801208223 17.0410866623668 19.6638385668049 18.5245629197115 17.4578156897324 18.1629166176186 16.475693549036 20.5064103147458
TCGA-A2-A0SY 8.74589478334552 8.39644913066643 16.5374126303315 15.5020565780667 16.9560641892753 10.683767286333 16.728899701649 14.7817576182153 17.0887775153084 19.7783579804916 17.9427372851723 17.7036640365461 18.180386654363 16.5852998378935 21.2000484868405
