X4161 X2558 X5617 X2925 X2688 X4160 X8484 X185 X5024 X6869 X5026 X2587 X2151 X2903 X2561 X5733 X10888 X2892 X147 X554 X146 X3357 X53829 X1910 X187 X9934 X1902 X2149 X6915 X10161
TCGA-BH-A0WA 3 3 3 10.7094674187398 10.5519057340832 3 3 11.4412723069924 3 12.4494223629955 9.24010437204631 3 14.3897366762896 12.6978966713928 10.1683344637414 13.3139305211797 8.41638487339153 11.3117117617688 14.2983409932118 10.5007087616095 9.34006842604991 11.9598846638036 14.1641046171415 14.4588176571251 17.8814774532627 13.6606682082435 16.0280486650354 17.6028661865136 14.6785909855379 15.6867826512948
TCGA-A1-A0SN 13.0973520993043 8.38944399515385 8.00684927926726 13.5496821638074 14.9967353610394 8.70072992377432 3 14.5596969403488 7.10897916338336 11.6768959996278 14.4564150445502 6.74172897808885 18.9916423022215 10.4411562177934 11.9845616898603 14.3936971324736 10.7100487602273 12.7139444233122 12.3687529318959 11.8395343349953 9.26959472473393 14.0879047137381 15.6806640412798 14.7274293620182 17.9404743929576 13.7241827423222 17.4503111696903 19.5635566470167 14.3954352721671 16.6660792200092
TCGA-A2-A0T3 9.94346824958989 3 8.90861157676517 18.0246719008873 9.09527678160442 3 10.7136994614374 13.4176770587244 7.03667492770225 13.0234873356631 11.2699679264007 3 18.2764388856733 9.93042913576765 11.2814509333204 18.1145472409745 11.1459449559151 11.7262261859277 12.89387796982 12.4245747535285 10.9452997545456 13.9729517719673 13.3584316705866 14.7682397227531 17.9158462388465 13.0883552130346 16.5718875563698 18.9032080326184 13.7339116713418 16.8367789479831
TCGA-BH-A0AZ 3 8.95524816155149 10.8665869025847 12.7949669516377 3 9.26875241955248 9.78902403951826 15.6394869437234 9.61484411857145 13.0872607136613 10.7335071601359 6.73454634637084 19.806352114461 11.483550156646 13.7890279469613 16.7238655190693 10.068734729753 13.9483653284818 13.6816113172161 13.6623975874862 10.6830050210774 15.1942970186611 15.6178116549924 16.1623402068993 19.0059039340194 14.5160332266934 18.0861955080033 20.2262694758158 15.177228947784 17.6530980226765
TCGA-A7-A4SE 9.83999167475744 9.77160769060182 8.80605642734259 11.2846619296666 3 9.50743834584222 9.03959267851777 13.7158835572552 3 13.8205108605453 14.4093890136989 3 15.9933020999395 9.88534584489815 12.2830217596163 14.7742994137336 8.17022972664319 13.3134910279785 15.0307108465464 13.1589160556323 12.3348145193532 12.8694214117005 13.594946720345 14.7352324960375 17.8917161725177 13.3208372210129 16.4869197890183 18.1894400119495 14.9943468298706 16.2523354043335
TCGA-AQ-A1H2 9.28723401982531 7.11544799202391 7.69324592791823 17.8887926043665 3 8.95621750690484 7.92221281982461 15.8097225210688 6.80505098598289 10.7701361193922 10.6682335946613 3 15.4385465202024 5.39078588549333 12.022166255555 14.3874259936949 9.17595093962949 9.85924503006466 10.7529248686836 11.6306113512758 9.78700115859677 14.5755438806045 14.7523045045147 13.9087532975601 15.4110345899122 12.0201287794066 17.3169176249338 16.3972476171493 15.904086394897 16.9297423415462
TCGA-A2-A1G6 3 3 7.99832313338336 17.3305767572965 12.1446427865466 7.71973752208285 3 15.9443087515664 3 15.7605328403412 9.51910014420528 8.24437197187381 17.2825893445286 11.0365238812823 10.8915356589889 16.798317838882 12.746647991176 13.4323897332255 11.4144703190964 14.7976126233771 12.207887755981 13.2341493448335 16.7474374444353 16.8922249770436 17.5356500939803 14.1931925433286 17.8173206335875 18.6193060989833 13.7007201993102 18.7855460412285
TCGA-A7-A13H 3 3 7.94633105414301 18.564945769955 9.68741737913806 10.6175824815229 9.15658387315241 14.4436839357963 7.05017271727615 13.6875056248964 12.4110595574707 7.62674719711316 17.4469336757721 11.5612369740873 9.2138826903868 17.2987969644628 8.60029848395624 8.99445828472136 12.3063459800825 13.9445352936209 11.7277289957726 14.5106595518626 16.4403110818881 14.9309067029337 17.3692201770813 14.1850078149863 16.5265058424314 18.8831136828264 14.5019126563377 17.4683009269246
TCGA-B6-A0IP 3 7.17906893357858 9.71757425270166 17.5064918339113 9.49447936244042 7.48133508912821 9.54178602824275 15.9719512158048 3 13.7273205218931 13.1303756626795 5.98239012316338 17.9742785364403 10.3118530755267 10.1968466262131 18.0556347336127 9.65273196573604 11.074830439974 17.2865029342291 13.549505351416 10.486799468766 13.2334125748116 13.9240339098043 14.2271634460394 17.549790212018 13.1355257052392 16.290308254132 18.5174270665301 14.0280715304558 16.8282421136094
TCGA-A2-A0CZ 3 7.93440175379661 10.0886897525406 15.6798000111365 8.71053252880073 3 8.75746238100236 16.0193655227815 3 14.4816361813345 12.2339324726618 7.23991200548543 19.0047311216522 10.2000585518192 13.3612803118874 16.9420935460479 11.0958583644421 13.5669281233907 13.1447795757362 14.5251987823984 11.7120394807177 14.5155346592962 15.4051784594578 16.4127645630021 19.1731120122162 14.4817253684914 17.9794782153873 19.7520041501898 14.8170690591062 17.3867021869455
TCGA-AR-A2LK 9.46048587771579 7.28125732235264 3 19.3945632379296 3 10.7000764139275 3 12.7109772950562 6.96855637120745 8.87619048533137 9.90516213738557 3 17.1075879656802 9.4474894253278 11.9403084795782 16.3949468648536 10.4912691782344 11.0599705266705 11.7135255312654 9.70079304539186 10.3730121880073 14.2826311587281 14.14219429903 14.4139323975606 17.5422545395078 13.071572438791 16.9583267530021 18.7375899103291 13.5731328887213 16.568758836181
TCGA-A8-A06R 3 3 3 13.7041559163291 9.92373208424186 3 9.39194840966271 13.7988342305965 3 12.7021813782827 12.8595084147925 9.23983944886007 17.3269733846088 9.3589798817649 10.1797142683195 13.7865696611576 6.61004240353237 13.1086465362765 13.215105747346 12.3364882210983 11.0172595930042 14.6755258718028 13.5286651183221 15.2164980526582 17.3021626401048 14.2320711602199 16.63614854554 19.3471187286961 14.6193977243435 17.4145956696321
TCGA-AC-A3YJ 9.6528963662461 3 9.60606846670972 12.415215315508 3 3 3 19.1920718048381 3 9.23510050519997 10.5646786344431 3 13.602016367188 8.24875568646713 10.0496681744419 13.6758211650377 13.8722481648593 13.6649586218453 12.3313018639065 14.3413229922203 10.1538895618599 12.3333376327408 17.2323389885704 14.922888728655 17.7000096607468 12.405999997292 15.5829370725791 16.4439051820332 14.7864373439471 18.6234706305738
TCGA-5T-A9QA 3 13.3721001549784 3 12.5377045579518 3 8.53084680952742 12.0280650835815 10.7660011420426 7.89862417397019 3 13.4365655024813 6.05606604919571 12.4599499172225 3 8.52999983625819 15.718141313039 9.9564216721357 13.8615074479888 13.9308520494029 11.7817187897761 15.3331311488983 10.6604410996139 10.7755295332039 12.79399491895 15.1216475847014 12.0671730756272 17.3926224307113 15.7972428033706 13.9834037033724 16.981158364976
TCGA-A2-A0CM 3 14.4872945705449 3 10.7493041462207 10.6321549157056 3 3 12.6412204130755 3 10.1852997664187 14.7880830140057 3 16.6619111588242 7.53309582995719 11.1206466948071 12.4343699798487 9.96630567136049 11.744154893945 13.4086434536024 11.7287957146492 9.99910146452891 13.0746142614951 14.9789239518625 13.9756888042032 17.7324121863991 14.0199983039515 15.9065177058871 18.1268837327454 13.7240474012043 16.8856530712621
TCGA-A2-A0D2 8.25432429110078 6.67931131441755 9.18863303467833 9.27245451986355 8.39308976197164 9.89236766034141 8.4397983471167 12.7972049872269 7.30518844373838 13.6930796742169 12.9433937493989 6.39611857747367 16.1653591957577 8.81371849478778 9.70059902780555 12.9836334673586 6.63899361211906 11.7044986136061 17.1320957918231 11.8543080298859 10.1465141654158 12.5803713835064 14.944584875529 15.215714409008 17.8691603136291 13.7966622778643 17.1897577054711 17.7503496320543 14.3349759239868 16.7489788515363
TCGA-A2-A4RW 12.8650234207261 7.2854580798853 9.82891608608471 17.6715666995445 9.02807489156224 3 11.6422024990813 15.0052653207692 8.90208348209655 13.9226776995787 12.1995191311089 7.94712318805457 19.1060074756841 11.897751134216 10.3430276894607 16.6342981450038 11.6288094477225 12.402153243649 12.6383218183607 14.3548014241405 16.7922786574555 16.3256147605069 15.128494966751 16.1354284987813 17.7519681368579 14.2472056033945 17.5828749982556 19.2575780479299 14.725138600696 17.3987568841051
TCGA-A8-A095 3 6.53098707504014 10.0182775888725 18.6091003156899 3 8.74570145511533 3 16.0977247434904 3 12.2970033850394 11.2002670623475 5.39478998307629 18.4034124663926 10.0220340807882 11.3072191468055 17.0244426733577 12.8500812354947 11.9897242229144 12.5174716561023 12.5086936252746 8.01985164099584 13.7313833472277 14.6180069933885 15.1488953723069 18.8627512447802 13.8574095958454 16.7684129759146 19.1254990919098 13.9962076306059 16.9713114297573
TCGA-A8-A09R 3 10.0670497067225 3 12.9578986985881 3 8.49971567102095 3 19.3959008654592 6.91645646856478 9.97711438580232 13.8791437327737 7.49006260877622 16.7946808750415 9.26844528655843 11.8273381965792 14.317153237263 10.4358604032164 13.1303162933598 12.6177235772187 10.8597495028729 10.8995751455028 13.0602225916944 14.9173852931163 14.826663268147 16.5136058824355 13.3117742246842 16.4898241905055 18.6141255497363 14.1573052552679 17.2453448812386
TCGA-A2-A1FX 7.71225812137512 3 3 16.12021940185 7.84939936724558 3 9.85877839862061 19.7616429121105 3 11.7810811158008 14.1350328909496 3 18.7968360824676 9.46675796251088 9.95559048727353 15.0232624610753 8.57396941291644 9.28530667468991 12.1686548299294 13.8770399776473 10.5839570674222 14.1660777068674 15.4574609081765 14.4693224244257 18.3228106099741 13.5070545451233 16.8079020877308 19.4170637555758 14.8184411723334 17.2806997065078
TCGA-A2-A0T6 8.91600955975844 9.8356023621031 9.44621362248444 14.1001457149068 9.63380061686992 10.5637113684527 3 14.8825954917034 7.95352302794904 14.1281043496422 11.8724414880348 7.32384928027565 17.7572968859987 10.0858262546614 13.0800952693475 17.6017932184524 9.90668350127799 11.9560298136384 15.6399102230349 13.0668465488677 11.0655118191777 15.079625734626 16.5689665052398 15.8370539109511 18.225880775164 15.3153020234056 18.0675665787055 19.2559485555466 13.7656636609918 17.8352647282267
TCGA-E2-A15F 3 9.72352291325972 10.3254863904684 19.0228796848608 3 10.8415771411318 3 16.8805301067816 7.44581397773565 11.2677181333958 13.6869171240971 7.07319657387439 16.8445984106487 11.3699407057546 8.47489974756788 19.2485489508977 12.1280348475384 12.9636864374928 14.944525162375 12.0687375153272 8.89348053840891 13.4308848298524 14.2868118716629 14.3092785978366 17.4272082440032 12.6652676443199 16.7194047812961 18.1362712267835 13.5502406689033 16.8931635855628
TCGA-A7-A3IZ 3 3 8.07943767371513 12.2933042864918 3 8.77418571061511 9.29210863321369 19.0788538949955 3 10.2552000752269 8.04631509781785 7.20023523524916 16.4860259081945 9.20544537824965 11.6730854823101 15.0351091074297 10.3017474702149 16.9874590520349 18.7330090662236 12.9127382035168 9.02601449567688 13.1252580033323 15.028783654909 14.4713978485323 18.0910236461952 12.5473520550343 16.8944131082112 19.7380949754638 14.8851776362238 16.7613952992819
TCGA-BH-A1EU 8.29376224239989 3 8.81993123076581 18.1563144042458 8.43262369446468 3 3 15.992106181418 7.90473225746006 15.1560831770387 13.6994868651859 9.06914872287377 18.8001932599931 10.5966082597131 12.010054462792 16.9701802725784 10.3748334064771 12.9331807024461 13.0704124928532 13.9676804308091 9.88943978620258 15.6772592384265 16.645726987781 17.1284195936396 17.8577867206413 15.6994021919312 17.728855582195 19.243901346509 13.2638659511004 18.1978412888182
TCGA-AN-A04A 10.4642792688128 9.08654489131576 3 13.0145033262258 3 8.82400215269922 10.915258763236 16.4576657496133 8.18855045558839 11.8021887012573 9.07427983495755 7.24824857039842 18.5180747412747 11.017361730327 10.7736763293301 13.719901732741 8.06512501053355 13.3546142757564 12.439786762083 12.1868382725574 12.4827137709158 13.9530287609685 14.0228284940933 15.1632451371676 18.4442380964597 13.7972597871115 16.6522487632642 19.7032382285331 14.4371053742188 17.0162021732301
TCGA-A7-A0CD 10.1760316149039 3 7.84777853762153 18.1057823446121 3 7.57028413180835 3 18.1516124791516 6.95456139680751 11.1270340181618 10.2744914690843 6.97499027574616 17.4788317457651 9.1730086515367 9.93425882547401 15.920745360745 10.6769746080631 8.74482881805547 13.3063231238317 11.7341878908693 9.10737194163806 15.1436805280061 13.9977470168548 16.2373606124985 17.9497397314514 12.6601702648416 18.0386234154546 19.5195277576709 14.3558224334419 17.0305036689205
TCGA-E2-A156 9.24637936768053 3 3 17.4776594410572 3 3 3 21.0680891553469 3 9.23884969764085 7.62070404874189 3 11.5542825182855 12.4126191185641 10.9552522113435 17.0284378479378 9.13513938592101 16.1380780958108 13.1535550206566 10.0658682247645 10.9606805072865 12.1633878619413 14.5877637525921 15.9093436826904 15.6266162090887 12.4586328698091 17.2703288139667 16.4403577516225 14.0535417795385 16.5950153183106
TCGA-A2-A0D4 11.2952367333589 3 10.4738619665695 12.4823056381341 7.89723842673275 3 3 15.8912269767648 3 11.5348289940328 8.65318115113925 6.463808896125 18.2891863494053 9.82082339477295 9.26234480384129 15.1151706623235 8.84067874327175 9.33421126447661 14.116788876315 14.0577231420663 14.1343836760073 13.2619578183831 11.9278221984371 16.4151933562971 18.2980591545101 13.6252182589175 14.5779245500126 18.7291872824048 14.8868725011138 16.0840585223996
TCGA-A2-A04R 3 6.65963090754628 8.18750079530737 17.3753366846428 8.37224265177998 3 8.41893492975416 15.8055737089233 3 12.4370434655663 9.35335999717166 3 17.6955188703202 9.25936773653612 11.6341724928192 16.6840832847348 8.52851566253479 11.923659155628 13.8646365402345 10.7660818574604 14.0344875681442 12.7514464002042 12.131019312107 14.8356882932232 17.4175147015116 12.0589703244225 15.716598693735 19.0410001108467 14.2637199084219 16.2080173405485
TCGA-AO-A0J4 3 11.8041392048558 3 8.68789020094732 9.36685197622132 8.89553420394679 8.83758188670051 11.2733259334035 6.7478555174795 12.9733388124355 14.2415672364099 3 16.1106277904085 14.3598118711192 9.88250719137118 12.902796909917 11.6003817248648 12.7619260576962 14.6767430822594 11.117958757974 10.71904265443 11.6137364156236 15.423303108058 14.567397485731 17.6472971624301 13.9976956713297 15.7560248377841 18.2265626616642 14.5855673565336 15.9508364641674
TCGA-A7-A6VW 3 12.8120631007593 11.6364733700823 10.5555607621036 3 9.19421251536278 9.71417977582707 12.2847441996873 7.5858644114096 17.1320308145546 15.3637219741017 3 9.73157696257145 8.93587661189248 9.06961887951166 12.2714777746235 9.82525620113032 11.7091824031244 11.7017656255878 11.2173588104552 12.1335078021089 11.2077239867051 12.6552482536629 12.6310149720736 16.7767827576728 12.0641811540269 15.9658415348455 16.1161331824593 13.7517117054389 16.9864864527996
TCGA-E2-A14Z 10.0555844156267 3 10.0086401575916 19.9035999461278 10.6094629132432 3 3 12.9941685029426 3 14.0674876927476 13.1521440038163 3 17.7000075818691 8.79474311022782 10.3542562259905 15.4583753624329 11.0155026288098 10.813672668408 11.6514006290619 12.9519681290517 11.7053970557312 14.1029628915599 16.1945699992256 14.5234866611354 17.823790265702 14.6155262630501 16.7999054406764 18.8573206647032 13.9938756975106 17.5122981865691
TCGA-A7-A5ZX 8.30130272744794 3 3 17.4517028909847 10.4150427619996 7.97501067589276 10.0502819298949 14.7976667404271 3 12.6334706312674 11.0626694852436 3 19.2921535658619 9.76690668873954 9.74836446441547 16.6033739380219 10.382524128437 10.4994548572731 11.1942161888521 13.9172286826369 10.7760762311467 14.2661942943692 15.0501136901709 16.2741307234957 17.5578032458035 13.1952459956321 17.5758306798553 19.9435365861365 14.5671462886478 18.1415914294074
TCGA-3C-AALI 3 3 3 10.5223493789438 16.0622660621946 8.43769359714208 8.95348741331467 12.2514074248719 3 11.8228894860949 13.3225100413806 3 16.3906581129611 7.99507655434565 9.29609798672732 13.1744580012191 13.7844060874487 11.0926723909502 12.6666818476535 12.8422686712006 10.4756239800481 12.2972707414289 14.4290588828978 13.995059805114 17.4873153799963 13.2922779166104 15.254389308637 18.2551041580959 14.4664549519737 16.8997313858215
TCGA-AC-A2B8 3 7.00175316139487 11.1056278234532 15.4832661667137 9.30832722021222 7.30193399197242 7.80541232851021 15.0631864646759 6.69309371026635 14.0949119548721 11.2230758872594 7.65717098085242 17.5001193754542 10.3994502156047 14.4712761261958 17.5688607060357 9.68640799366022 11.2933514560632 12.0265836613977 14.1191029834599 10.8814452774444 14.9611726477273 15.7611545928726 15.9332531743967 18.0889425981969 13.7470909192532 17.7529593758369 19.3408151239414 14.0670812949888 17.5861198861676
TCGA-A1-A0SB 3 9.79015705572783 3 10.8898058999551 3 12.1851183567179 8.65019181686699 11.8943215123938 7.51005166185916 16.7832468683376 6.86703796379493 6.5920218220312 13.8094670644214 7.23364476030167 7.57134239008584 12.8006093098881 11.5445025288844 10.8956378114879 11.4975640674261 11.8469343951524 11.8139390464078 13.091792810653 15.3594337376121 15.8830028789504 15.6090078262614 11.8650876791335 15.8061952409178 16.2898966198228 12.4810510043539 19.3453591050443
TCGA-E9-A229 3 9.64491459105274 7.70838731286213 18.3845659334872 7.89120072014959 10.6924953635027 3 17.3617953713755 6.81967698078031 10.7858112530553 11.1256517579408 6.45812846987502 18.2825767248362 10.3003241858302 12.4592788750919 18.7091714321182 10.7090307282905 13.5689373181592 11.6983310411852 11.1174033725493 9.80260621117673 15.2043752535743 15.4726644399886 15.0317348687449 17.0219477927193 13.5266710522342 17.6713169170666 18.8433216887107 13.464660197125 17.8105739690965
TCGA-D8-A1JC 11.8766061830805 8.25777907354727 8.53573914905399 18.8120727108805 3 12.3472546758653 3 12.8696738628837 3 10.7600988266955 11.0605322431042 6.32440199412876 18.7035690104011 11.7316813167081 13.2821375501436 15.34054814839 8.21515692652346 11.8282922915864 11.0669957519274 10.6092155427349 14.2206757536333 14.914442252012 13.9537188972973 14.0531252650059 16.6424466673137 12.5694329982602 16.7794162813022 19.0567097951488 14.5845398078325 16.7198804955801
TCGA-A2-A0D1 10.5831057519535 9.9334507617255 11.1184199261352 12.7847711221017 9.73152355668876 8.27739782881289 9.77890930574978 17.1708589075703 3 8.91398756454798 10.9151394100906 5.83027541676637 16.6035697471672 9.00017080778755 9.37184976313889 12.2773054097056 11.4056379997637 11.4127388161866 11.7669502720952 10.1505280924742 12.0221745723941 11.8992299803084 12.0356562202775 12.7392900511181 17.9807689269513 12.3920048870722 15.6915711699429 17.5964044968053 14.5281962662408 16.7968973174407
TCGA-AC-A2QJ 3 3 3 3 3 3 11.2695081283708 16.3981890507075 3 9.6662830887658 11.4125042095255 11.2031482789369 13.7426626127185 10.3434590468787 8.19298603318147 12.8781959291757 8.41123642283803 13.9982040746928 14.9069804899066 13.3186537496319 15.5187568495466 14.4981796154637 15.623395041658 13.5252708531533 18.5637904502214 11.1570673093747 17.4743232885822 17.4058667134335 18.6399855443651 17.8306451571001
TCGA-A2-A0CK 3 6.73770397334171 9.82964893504126 14.1919855870176 3 3 10.7978274310663 17.6281036758857 3 12.916971246994 11.7037670930117 7.38606082541548 18.2656262787795 10.6425777799363 8.55844195536554 16.8108594511024 9.18641498667349 8.59796695037746 14.1497838834397 15.2705846628128 12.2892956562632 14.870369774503 14.6646882558009 15.6872024319984 18.4375521453493 13.5095734654691 16.8668241845122 19.049591824632 15.0185014753464 17.6568679912842
TCGA-AQ-A7U7 3 3 9.1747395523658 15.6206332492667 11.1566749987019 11.04149577301 3 14.1623966658532 8.25451051470948 14.591377040865 14.2434770678589 6.38337509241454 19.0891484015146 11.1786694787577 10.609590331746 13.9904164249281 10.3205966544241 9.82525828522002 12.0556860667152 14.4452999536465 11.2967280643976 15.630099536249 17.0426914807816 15.4466944710972 18.7656484731025 14.7170969915656 17.1228015448765 19.6028048682879 15.1039787772978 18.3209663020649
TCGA-D8-A1XU 10.9341395416215 9.2927854455587 7.76505608798653 16.686831314447 7.94813251155074 9.02966973335597 9.54890651906518 19.5247202625826 3 13.0649037376882 9.80528877737994 5.15986621037945 18.5074665181641 11.7928080104508 12.1610754035242 15.7722410026695 11.1101815696946 12.3589740307679 11.6130303959565 12.6753419662671 11.6820931814351 13.3848805003234 16.1960634823068 14.5982166222675 17.2566487576583 13.0069594843008 16.5875450309671 18.8886808838667 13.620457270958 17.4114209484483
TCGA-D8-A1X8 10.3186302568653 3 3 18.6165229095483 9.72858788009595 9.25575305559311 9.19757749312176 20.3191209361431 8.61658583277431 13.9975199295256 10.5767283637414 6.72236905968585 18.2565317800429 11.7058694361393 9.08733316821761 17.9424001844094 7.36182061403096 11.6721111493666 13.0839290722892 13.8751082083894 11.3047959956076 15.175324518614 17.0208511758694 16.852658214259 18.5079595487573 14.171789166649 17.5987821876152 19.5514670024614 14.1454003983679 18.0504535211722
TCGA-A2-A0SY 9.71523630169234 3 3 16.63805375831 9.27751643990256 7.83218306809505 3 14.3846331232428 3 14.8674564629702 13.370019013704 3 18.213985455708 9.48871983511101 11.8127206130018 17.6338429251949 10.4271377946475 9.9195610330116 14.1631601181693 14.9371217269236 10.9494890956511 16.0879154947064 16.2228362605071 15.7818453820828 17.9036620282939 14.5789410524603 17.8461509286617 19.3753009184184 13.930756909109 17.6249380566889
TCGA-BH-A42V 3 3 3 13.8820933884167 11.2682230026007 9.0700347514138 10.8032647261971 15.0848940602776 6.91268856091271 15.1384906579743 12.8758783002892 6.54918338368951 18.2322447935607 11.9046316273353 9.41814030280093 17.4624848872057 9.12239905252958 11.6151495669092 13.8125905146936 15.9965076232894 11.8519687978341 13.853426296156 15.3145514934257 16.0847007042423 18.2346020564123 14.0382933865292 17.0094093498178 19.1682878464408 14.8373450878627 17.7572450764394
TCGA-A8-A08R 7.93533846336793 7.30816519637751 3 10.9309710478594 8.07322286681785 9.15687445641105 11.8879524238284 10.9549375827297 6.99511437862724 13.7571202369175 12.5083720853529 3 16.2348134324483 8.41106501012413 6.13949543813623 12.2766761968535 13.2132366490077 9.60594140374126 11.8156432430454 10.4603904292859 7.85828781271584 12.9799901522844 15.3760404830483 14.0815827594432 17.994894171648 12.654575022395 15.9340581769926 17.7908777382983 14.2579225945979 16.4565802913288
TCGA-A1-A0SH 8.23883446469581 10.9443370299795 8.19280171166926 11.3576431663082 3 10.4574575859803 3 15.4062859007237 8.2527369357578 11.7194719096547 9.35874366536422 8.43977161096856 18.5019350641186 10.5405122280376 15.5050954796861 17.3233907467441 9.97332582944991 14.0541933496244 11.8064495360407 12.5741380935907 9.71910819237767 15.0035007814175 16.7245877059633 15.3056418347421 17.4682866153824 12.8370154718116 18.359031800283 19.0981716854528 14.0264185377023 17.6383347732677
TCGA-AC-A2QI 8.02527940844696 7.39650103325117 3 14.3523837640728 3 7.70099471612613 9.19032552035996 14.7924239995712 3 12.6326834306138 12.403466296664 5.33505449687552 19.4457932225784 11.5559384155207 10.9225448183499 16.2985764450236 7.35482667341933 10.2172279249836 13.3658471405508 13.2016368264816 11.9478751747096 16.6037487049663 16.6335665109232 15.4258094187046 18.7706150081133 13.5325174070749 17.0259780472384 19.7753405715882 15.2346959356084 17.7372688704501
TCGA-AC-A2FM 10.8252474437815 3 8.98713670594503 11.9266015223715 3 3 3 20.5713601756727 9.36533035505337 10.59632372168 9.17260008523306 7.13232740454059 18.2654809463592 8.44686865938618 8.81611471102317 14.1860912326524 10.4097426315997 9.31832657016726 13.9007840919962 14.4545511465942 13.0416839088211 14.5398026298148 13.7405568916066 17.3876566740829 17.8723285061458 13.3462936550115 17.2354765279706 19.3691371283064 15.1784783745502 16.5829914980783
TCGA-AQ-A0Y5 8.16869573787245 3 9.10187256800328 9.59569771626547 3 3 3 15.7020586912624 3 6.27742219645444 9.79657097242336 7.54903535682337 16.9724455186027 10.371538183617 15.018864932864 15.4315174917302 10.0263440277542 12.2769434340299 12.7328249782067 11.5446596692921 12.29851185569 14.8128108038513 13.3483082568427 15.0452862693519 16.2300664802787 14.0584660588986 17.9836228871502 19.1393236191387 14.2664952390708 16.6238518939337
TCGA-BH-A1EV 13.7560536582314 8.23323854640059 3 17.2019567516996 3 7.97416060409967 8.48606838571034 12.5400107054983 7.35017405197877 10.9056209531761 9.61178101492798 7.67885350015372 15.8140944343513 10.4807119174607 13.4142074464573 12.769619853121 11.7783620212897 10.8313492540978 13.5678664320738 10.5141273610515 10.0022911191821 12.6276540103872 14.1864502739304 13.9825114339318 16.6135016158681 12.2175885480158 17.2986099498364 18.3868418105382 14.5134988967116 16.805747686939
TCGA-AC-A2FK 3 3 3 13.8022844122861 8.52283700389597 9.03511061589839 3 15.3817943868853 3 16.2116778532944 10.1519906621363 7.45234937578141 17.1700648224456 11.787374493532 10.0232093511612 15.4371649241072 10.120878826181 14.1083813714966 12.9533572474948 14.8494177724463 10.5984557507993 13.137841413832 15.8488214214573 16.8818696083839 18.0164050766369 14.2225826351442 17.215750091895 18.4274915802247 13.3560778465739 17.9627370855002
TCGA-A8-A07B 9.35645339531103 3 3 8.81723873951456 3 3 10.536677664209 12.4666203175563 3 3 3 3 15.6055755414391 5.94178547964323 13.6847224582114 16.669307724812 10.2355585024437 10.0532950465712 15.1709792532836 10.909526106655 10.2683987990848 14.2729406801384 14.6128288588269 15.5063188899297 16.3801763255561 13.6732893329335 17.5642125856023 17.8514236300553 12.6515724692535 17.8357190111377
TCGA-B6-A40B 10.3379740750937 7.42205626607461 10.2909655667794 11.7111599517124 8.18950809110044 3 3 15.866962171191 3 10.1793834956145 10.1581799393576 6.20839442339334 17.3111606067421 9.67114632850031 12.363738409453 15.9689405468029 8.66009917769771 12.4941167383846 14.2690072535316 12.4219783280484 12.0176230866718 12.1008920299944 13.0507667753892 13.8306623701309 16.987260827091 13.1252498742499 16.9458184724874 17.7155593561816 14.8149672758231 18.1821437546907
TCGA-AC-A2FB 7.98633930071802 9.30449882148642 3 17.7404516438111 8.12437801576039 9.61899520061823 8.1708572065706 14.8556450741423 8.97745240233509 15.6825512408452 13.9678879020247 6.14878745760929 19.632642401637 11.0199779752589 9.04050039893593 17.525041747731 10.7725210101893 11.578263409484 15.3182722085344 14.2603440453293 8.8849872602387 14.4499129938869 16.1548020671847 17.6109161300257 17.7910102655571 16.4231663831582 17.2010965495557 19.880467090379 14.6141629315612 17.3952714081759
TCGA-A2-A0CP 3 10.2076320348099 11.002776949554 19.0613023549847 9.20643768200334 3 3 15.1939293890386 8.10137499767857 14.7719387604795 11.1903370435589 7.72127153301153 19.3281018122143 9.91775159880864 13.6628173021413 16.9628162210022 8.38172486191626 12.6567798094338 11.9723600544679 14.6627788641324 12.2889560515721 15.1483095481452 14.6791070395699 16.4114769620187 17.8781566041216 13.7855575651444 17.2896870711373 19.3139352206956 14.5929930527647 17.4306068124061
TCGA-BH-A0BG 3 11.978607736281 10.1863497156825 9.95114182489555 9.06580774902623 8.59607553122327 9.11293381086194 11.6369794168932 7.96307728346341 13.6499431018479 12.7606016597338 7.0290845678852 17.1180101626399 12.2660260731678 9.24715582607644 13.0327263640012 11.3377900543098 9.86579242918444 16.0711194077141 11.6077697471195 9.83475523683739 12.1375317051691 15.536250802988 13.8597834085378 17.371670845896 13.9494719673623 15.5386532442076 18.241648830959 13.2646269748525 16.2616055576696
TCGA-BH-A18K 3 8.48508308090209 8.10180137880161 14.6785367158268 3 3 3 13.74301569173 3 12.5270617300908 10.0360557972248 7.78099186997375 18.8700745405788 10.3501213164913 11.7273587213195 14.7323103264988 10.5041555154014 12.7425469462802 13.5685118374356 12.6365339752577 11.837256083443 13.2235008976685 13.8483886038715 15.1268130438066 17.8408053732079 13.8220257355253 16.7176655344901 19.1792985618661 14.8959363465848 17.2282961624935
TCGA-A2-A0SX 3 10.8661078386565 8.90587087373928 8.4157941006156 10.4017174145654 3 10.1294019067085 14.0157045094809 9.28375570974099 14.7450689099915 13.6297324950752 5.29401014466971 16.9611431758968 10.4682560961613 12.2669645708722 14.9384231790708 9.56837549212112 11.9392882088036 12.3921513093489 13.031119640094 10.3176880249807 14.2070962453766 15.2850459344226 14.8926104239489 17.5073963700555 13.8814738408989 16.4281619987662 19.0032634387459 13.3565295633668 16.9823260918135
