X3381 X1287 X10125 X3908 X58494 X11069 X7450 X3384 X83700 X5175 X5770 X207 X5908
TCGA-AC-A2FM 10.7900479491062 14.3487004398305 15.9827987055883 16.6691968699788 15.2593294543053 14.4275022672099 18.9268841463023 15.4631745120447 16.3166148431979 18.5321953487434 19.0414457992659 19.4480479497711 15.2789103672344
TCGA-AQ-A0Y5 13.149214746394 17.2491678854554 16.5242058067429 16.5208058541517 16.4932496134609 14.4300893869757 19.7788976588935 14.9190629566001 17.7272968975515 19.1744761143393 19.4792835513519 19.0215725912847 16.4461535264634
TCGA-BH-A1EV 14.9426208660851 17.6771662684668 13.2953577381117 16.1263008283133 14.8899383079961 15.3481504266281 17.2380008157299 14.6535234360166 17.0886011081898 18.222291956087 18.9632309664203 19.2800313220379 16.5533944975099
TCGA-AC-A2FK 8.16166770339972 18.0519985246576 15.2578684347995 17.8262582009085 17.4509273833244 14.6234461687802 19.2583533803046 15.7698833985108 17.3689658756557 19.4719646713236 18.430313038037 18.0500030721772 15.8400463605908
TCGA-A8-A07B 13.5040466400703 16.9181275382351 12.9140320845864 15.8219014465292 14.7483621999113 15.821654710241 17.9041247541167 14.534286325993 16.1663558857956 18.2817918528074 18.2284267222092 18.4615201257927 16.4722537136451
TCGA-B6-A40B 14.507514873162 18.3053381336153 17.1011178716912 15.8845811355362 14.9762265720117 15.8338802840659 17.9327977711815 14.4723691706115 16.5878570339975 17.7435672732024 18.6011901561873 19.2919520838212 16.0378054020764
TCGA-AC-A2FB 11.8850700455142 16.4913214380409 16.8339491202686 17.482519974151 17.0258029111135 14.8065418303746 20.1675669393863 16.6192643091231 17.2104674278293 20.3315836482725 18.9346582485231 18.0062422084846 16.0828257465809
TCGA-A2-A0CP 13.5178686119774 17.176517820865 13.264323615637 16.9065035726088 16.9329530894353 14.4383536309836 19.2467168785948 16.2595556605644 17.6867690038105 19.3629598763262 18.7104902569917 18.6218083253016 15.7069643178277
TCGA-BH-A0BG 15.7720238399131 16.5255317888028 16.3982634637632 14.7535872271933 14.3077804261224 15.3377273709349 17.8858368548625 15.1366986541924 15.4410268557031 18.1482031654269 18.2827101113944 17.7067897551263 16.0473066567313
TCGA-BH-A18K 14.9341194264258 18.5280536990886 15.7984684891265 15.9604818438965 16.1993197297734 14.7016480654105 18.8403617972044 15.3177568219218 17.2651320840472 18.9103617697193 18.6344316539535 18.8499761259006 15.8159199768661
