X9074 X4622 X29119 X9076 X5010 X84612 X7122 X29895 X58494 X22800 X260425 X83700 X3993 X10207 X2017 X5590 X207 X998
TCGA-AO-A1KQ 11.0045132085078 8.74997083114226 11.2453107444573 14.1061009542892 11.8265967937512 19.8976560960338 14.6800447138097 12.8291641562412 15.3490800556828 15.2022431746816 16.2661719611578 16.1283900312357 19.6182533156009 16.7499239882595 19.5159113168745 15.3146412979731 18.1454749273546 20.3750215550077
TCGA-BH-A0HN 9.89537959895829 7.56976544192533 3 16.8085424321149 11.4149922264723 17.2926688792857 14.005919427377 12.9357688184353 13.8231605666431 16.3283857372716 16.5043592765066 14.9311244181186 18.3439655595707 17.7478376454405 19.3470113568036 16.3287351330711 19.0626981393672 20.4506761285252
TCGA-AR-A1AR 9.21267356129421 9.01006555394407 8.45436308300175 20.9613153513131 12.1155590510301 16.4037052236858 14.230967486169 9.84176942957691 15.8342935138659 18.5417059107071 14.6214819655208 16.4450672598612 15.879948097549 17.8093212944531 18.8122634713886 14.7800391257764 17.6052886195826 21.3301153764817
TCGA-AO-A0JD 9.42863018570522 7.12162911563125 6.83750476870601 18.2063913564662 14.6178647878745 17.3048841137148 13.8022961403023 10.0586945664408 14.0626170489487 17.0935204894454 17.8580562843023 15.2899824686506 17.7970857190315 17.1170279145562 21.9313394792638 15.6654643749923 19.3483035963282 21.0312941321423
TCGA-A7-A0CG 8.87174789249643 10.1539792703292 11.2601721203101 16.3133678478536 16.2150618286759 16.6643899563231 15.298106343478 11.9453063926842 17.0559033232902 16.4101065042585 17.1638797441912 17.4560863125352 16.1089064463716 17.8958066632704 19.3202966377737 15.5502065896606 18.5175333646902 21.0541740025224
TCGA-A2-A0T4 9.7961484989574 9.8793371890121 12.9963908421897 16.1375583919975 15.9926587462229 17.0389579551067 17.7234879330135 12.6433535315286 17.23668064578 16.0128587648074 16.4063422683667 17.0958947633173 17.754006015964 16.5329032815709 19.4469484661111 14.6750524797679 18.4394255371682 20.7014038616473
TCGA-B6-A400 16.3256633286117 8.83557067012878 9.09499340245927 18.3047051514752 12.8473468846998 15.7550809568517 15.1725867932466 15.5264291067331 14.152688115844 17.3953758925015 16.4119206863998 15.5173977602187 18.4983120837596 16.2796514705621 19.4029092807582 15.9696348074521 17.6583881961427 20.3337896789481
TCGA-E2-A576 9.76598639040308 9.71290683816048 11.0179440096641 14.6708103249087 14.6911771782425 18.5026313944832 17.3581704281101 12.9751137062127 15.3252619654717 15.4167829080288 15.2806675033845 16.2217674228291 19.2779694680969 16.54201035907 19.7565982213493 15.8455208630653 18.5502138187414 20.0368980262468
TCGA-BH-A0WA 16.3370038015376 7.54003042773079 10.9162026109378 18.7422340634057 14.9809639305112 15.1350052003576 14.0432321805673 13.5287065383103 15.1312146480772 18.0633654841794 17.3284216412376 15.9810500792159 17.7237575254736 16.8292609213058 19.2257642617311 16.4644227382483 18.0982003744661 20.6970299984215
TCGA-A1-A0SN 7.66871869733081 10.7339882358961 9.12272919065286 16.0695814970262 14.0885988708512 17.6402217216453 15.5622976227604 12.2492721946483 15.812092032185 15.9343265831752 16.2552072720473 16.7432336970987 18.1332293179088 16.5594985488202 20.6187251710698 15.6275370776347 18.979392278666 20.6940996356762
TCGA-A2-A0T3 7.59494689770463 9.08674472587913 9.39587475665877 13.991301461066 14.9273229369374 18.8614792731243 15.1620940590973 11.3443973833441 15.6675786511232 15.9239505138483 18.5980843918628 16.0682782388994 19.8067761647401 17.5750085321729 21.3017318736032 15.9455323905222 18.2071024168977 21.0082414867163
TCGA-BH-A0AZ 10.5178710814303 10.4929968481575 8.85619879301127 17.16184752775 15.9900383108909 16.4217765187449 16.3197965113504 12.5264948538676 17.2662420177759 16.4886016766905 17.0384365520963 18.5541859488225 17.513638195345 17.0066460530682 19.6032768866594 15.2945690709147 18.1043427624873 20.7146584092848
TCGA-A7-A4SE 18.9600522798382 9.65347936892722 9.09392750933417 17.9769520990311 14.8105721941719 15.8171842652009 15.6887166144748 15.4234858584983 16.3103131857632 16.7162625118335 16.6897450354659 16.5346986467615 17.9146462973798 17.5226018588693 19.9911808945463 13.9468468956266 17.9381542033465 19.2246259479432
TCGA-AQ-A1H2 8.89536579047784 8.33886217176442 5.82631485111606 15.6334836754929 10.783546013518 19.8732422613664 13.8070809807034 12.5089515048917 14.3169212847744 16.8500942047702 17.1071418731933 15.1278669673975 17.7815725104301 18.6056821362993 19.4488751391794 16.1585854953261 18.0597054445208 19.9118883663371
TCGA-A2-A1G6 7.66026505062555 8.64792279126788 11.8919740893616 18.1160385233185 18.1674612979445 17.9108617516505 16.2057565368535 12.3278085582302 17.6727736076396 17.5659870730859 17.3473452070603 18.2964541915186 16.8384510675236 18.2160331254985 19.0429662852009 15.437857794206 17.5090301610388 20.666130278058
TCGA-A7-A13H 10.3644844805223 8.37788328307659 9.88173296814231 16.9259143060361 15.7314617191477 17.4251595962149 16.6524095403119 11.510286171595 15.7638936620456 15.7805479138676 16.2557003458049 16.6433492969872 18.668915235793 18.3705306832902 19.6821534717487 16.209980838603 18.5286700629913 20.5938258080992
TCGA-B6-A0IP 9.95006408436492 8.40466011451737 8.78829184949836 16.7195944840104 14.5396319154126 17.9988628057814 15.3909330918578 10.8032623537324 15.5460195484069 16.5891182439734 17.058472241739 16.3714832872728 18.1167391260478 18.5607902552345 20.3340939625364 16.0746413707644 18.3425856368765 21.1102482240244
