X26330 X57818 X3938 X11081 X4969 X4958 X63827 X4166 X166012 X10082 X1634 X230 X727936 X3037 X6382 X10057 X960 X3099 X375790 X2683 X22856 X4669 X2806 X8480 X9818 X6548 X5903 X8604 X55746 X801 X5566
TCGA-AC-A3W7 9.22036214244291 11.9001363577045 6.62186178881759 14.03809862814 17.1748775345778 16.5744254937507 12.5772625978759 13.4954017005919 12.8077635296216 15.1966855029203 20.0970398793922 15.5520093234721 17.5995279875426 14.1011154647241 21.6579135257048 18.0940508712271 19.0749711990047 18.8267260841576 20.3913633482282 20.4242618956965 19.0743711237096 18.1350286544302 18.7799935751568 16.9834781741336 16.8375798655092 18.8962817354383 17.5701826481041 17.082859186036 18.1010920965337 19.4184787970421 18.6360652958727
TCGA-BH-A0H5 9.5941464444656 8.56911433767612 10.279525997367 12.2422005239879 16.7144078368985 15.5674350588863 12.6722238026823 10.1105437997006 10.7647906465244 13.646343004011 20.1213414969671 16.8628598656977 15.9802614079974 15.1416891455235 19.3214140049478 14.962629502102 20.5368493625436 18.0878410125836 19.0037588117564 20.0306609688601 18.5085928083904 17.94045441727 18.8873281417565 17.1351691365072 16.7061924832642 18.2549481697365 18.0378883877179 16.8981608294718 18.1935480660939 19.6417070595003 18.4987669076571
TCGA-C8-A1HL 3 3 7.47752442498336 13.1070736847264 17.3778291740133 16.4198081300665 11.6902662049358 11.7243175115775 12.878011790519 17.6266128591977 19.8172596423508 17.1257982530632 16.4311247097967 14.9588986336006 18.7420841010309 16.4585766312836 18.5800841912526 19.361525325585 18.6768762254811 19.7681580028071 18.4480769197555 17.4188310736223 20.507518212769 17.5497264479468 17.018322040302 18.4273695723799 17.579692007909 16.3663996031701 18.0687038686542 21.2947088535627 18.8167222083532
TCGA-A2-A0YF 3 3 5.66910580769541 10.3600991106492 15.465649094969 14.7568440636782 13.2672848923082 10.4255063521975 12.2119014159711 15.0597723848462 18.5217954489833 16.0493648226729 15.5200401101169 13.2558685441815 20.6426737766399 17.9162295983419 19.3501711751058 18.9987341917694 17.4428018107747 23.0505486572932 18.4165875517085 18.9096682688878 19.79154767211 17.4918572907763 17.4237927937063 17.8499274210061 18.1954701003413 17.4416798216357 17.549294854581 20.0673688514616 19.0131731118139
TCGA-E2-A15J 7.98992761636061 3 6.01765734500882 10.0305926667654 15.6420761887767 15.2323067237008 15.4026528572128 12.195111965326 11.2973221001463 15.226766109368 18.4226114797387 13.3200612550918 15.2909928558641 13.8644478010962 20.9605297551965 16.9351288467165 20.8750090828248 17.7847231257398 18.8293365332826 22.3516721090942 18.0320910114244 17.4629305848599 19.198531753864 17.3482588898225 17.1097870918095 18.4849388781707 18.0131078644483 17.3350827613172 18.8884988886537 18.7874192862667 18.9639376749251
TCGA-BH-A0BW 3 3 9.87952252398493 8.42086674402518 14.8393955543752 13.5829446979787 14.6774976939127 13.1863885209079 10.9876271656562 15.0938799334894 19.4164239126161 14.6150375400948 16.7920767537947 17.3003292828734 21.3491048230628 15.617148974014 20.2885871623394 17.5333055569528 20.5770798732531 20.0906434885084 19.2150593708419 18.5439343564114 19.5501189871757 17.1897602523918 17.1851087244566 17.495588847945 18.5486905905722 16.6849292851069 17.6072406970694 19.2659075167557 17.44037667576
TCGA-A1-A0SJ 3 3 3 12.3909000744972 18.0580221992273 16.4745869041126 13.1883998671115 10.1659713331966 9.76836716442156 15.1131197328522 19.9487244264026 17.1331783998317 15.9121051557775 13.4471721711331 22.0052190103165 15.2545525979425 19.52664793515 17.86975320809 20.3020444897777 20.1956924771142 17.8547734336204 17.7147533950794 20.3866172404119 19.2905725298797 17.2862095329984 18.2029185088673 17.9091688948553 16.3185591299233 18.5036660278698 20.883440922299 18.4729307651209
TCGA-A2-A0EY 3 15.0455790947815 9.73036242428244 12.1198912358197 17.1878511808094 15.9376534844027 10.818709195428 12.2822399726132 12.4994188162851 16.3258914308492 19.7079326519826 15.6125326715388 16.2713171441936 14.4906798238117 21.4244385907772 17.7514371076862 17.8624786871911 19.1268040468465 19.0110495451045 22.1831922195964 17.550351443607 18.8589880243876 19.2730795840112 17.4194501951141 17.5093939270201 17.9040414216195 17.6151709978967 16.0872811817101 18.0979324727507 19.4569839589758 19.3405143620118
TCGA-A8-A07R 9.32020766706245 3 12.6360327034271 10.2175574224322 10.1835018467594 8.07155854287961 10.6692787777825 14.0620484532594 12.652762896712 14.8680555562026 17.5943614699228 18.2840461006809 13.7951379373036 14.8974820541488 20.130752773152 16.5961499730573 20.7520949451192 18.1488514092582 18.229961789422 21.5478669535275 19.3140342449739 17.9561533756738 19.9721591593999 18.4374509484598 16.3083772150173 18.1572819100116 18.4115070758459 16.9954780826469 19.367531739583 19.9357023957624 18.5114213698996
TCGA-BH-A18G 3 3 12.2456161214637 10.3994126225552 9.37405263944323 14.8407656190363 14.9565786741346 11.8165376132166 9.67821169370906 15.5105756955738 20.1791962923825 19.2171678001279 14.9952837618776 14.5965954204652 24.04698305412 15.7751755280888 20.8615552283883 19.0309545107308 18.3748261030427 20.7885113135877 20.5923866546199 17.0559596436562 19.9143676233252 16.939472993807 16.3601900884776 17.9744045247575 17.107073861013 16.4257759362882 18.1321976725091 20.618538615852 18.7224729398465
TCGA-BH-A0BR 3 8.21101587832219 9.1169230419415 14.1130629852635 16.4697589329005 18.4450675868684 13.4803013941461 14.2256511197407 12.6219220441322 17.7941014586527 21.3543550222938 16.7969543558703 17.8514783497425 15.7542702158408 22.8861626571497 18.3411108280314 19.7941083891495 18.2996293379592 20.1909789347391 21.4553139635182 19.4699326681813 18.711841105899 20.1494014258393 17.5029900097235 16.4694404796973 19.0190955609289 18.3433951306237 16.4610448756973 18.12312265647 20.1182711064636 19.1137877697081
TCGA-A8-A06N 7.33045379281708 6.36361131943957 6.83071615571997 3 7.20862252636052 6.6846320135355 9.89226660480656 7.43126267231523 12.6665015881438 10.7281119407967 10.593542631198 16.8513010897584 8.81856918312083 8.98594150253453 18.8113119462951 19.0481843777334 21.3609831133845 21.2795650706901 18.3057795872229 17.3051097942736 17.2731480722982 19.1473704077753 21.0513887173485 17.6984247886736 16.9199432666236 19.1032192779989 17.7372308037855 16.3207934201588 18.1091064905671 20.2102928048373 17.9949407439065
TCGA-AO-A03M 3 6.62840798684516 8.63056023180057 12.397944349175 13.8544087271319 13.7661452336384 12.8836894986597 9.72597679140958 13.7880149853655 15.8379572148182 19.1100082130554 17.9505828709074 14.8348342148855 15.8717635797662 20.3296022426113 17.8972069415246 18.8623451188576 17.7340373399245 21.307029120525 20.6474907789213 17.5728449515409 17.2220209377039 20.0991676474966 19.0551415395386 16.7984470040359 18.7870249636137 17.9135488343516 15.6574738354927 18.1427770826153 20.3919522624626 18.5039129692723
TCGA-A8-A09X 3 3 16.7746693475433 11.344178940436 15.7884300220828 15.9515019442739 8.07809526667537 12.1314740958795 14.0629277440675 15.9548539242155 19.8766225023656 14.9368215804561 16.9606290346517 13.4801354973818 22.5520314078813 15.7445136349924 19.3255249020788 18.2995842709794 18.6030903024235 20.8264137790938 17.2708838868145 17.9494551101388 20.269872020495 16.9544618368807 16.5784515255852 17.459584038012 18.8440347149136 16.0455030336832 18.0187667990857 20.5518614110692 18.4228210028821
TCGA-E2-A1LS 3 10.2343159285126 13.7855623939405 11.9517538605187 14.7562679891169 15.0912698366195 8.37936879246171 13.579867947675 11.0349166694849 12.6176492809541 17.4547240985911 17.3138755013689 17.4732247774321 14.2522330154816 20.7692077401404 16.2933991572347 21.124739380075 19.0025367314955 19.8179788397865 19.977439929434 19.0100292334619 16.6241804191619 19.7764013821815 18.6155068460045 16.6119735806441 17.6443246934716 18.5112055748665 17.2227755657204 18.9209355654718 19.3927130610336 19.0234832816529
TCGA-AC-A5XS 3 9.29998885941724 7.28214069145716 13.5953438532581 17.3166988147451 16.1530197163501 11.0214182040929 11.3711519527736 14.3347506415032 14.417501030988 20.1528982235218 16.41180828481 16.2007179393361 16.0459902652437 19.8276313238754 16.9441573346474 19.0836527837567 18.0312554396004 18.9102761445649 20.6637913977558 18.7034362244961 18.9230490453006 19.1189680530913 17.8347172501226 16.5169604510418 17.7923036683313 17.4426133923818 16.5243218842144 19.0074311682255 19.9804263201704 18.1623153680293
TCGA-AC-A23E 7.75457489358901 8.28190998612506 5.80638806920481 14.4675043887604 20.4538881967595 19.0683800534028 12.3434292803364 13.4508951062091 12.2213900009844 16.6310109377806 22.0171536063285 17.4998979922763 18.4991242559661 15.8101347935962 21.7035809342042 16.9289760466395 20.0055960767533 19.2347328714425 18.0507111465063 20.9374815658955 18.9268469709976 17.7114663850065 19.3944411688407 17.0303600278384 17.0516885920311 18.6608374227864 18.3981969302995 16.7639706696882 18.7281342532824 19.9199345783104 18.9287430119105
TCGA-A8-A06Y 3 3 9.54834325543408 8.70831075162377 15.2010568673541 12.750227704866 14.0614673754998 12.2521518436921 10.5463644163973 11.7467157719575 16.8233728119922 14.901489893394 14.0686355261388 13.2506132227469 19.852600273972 16.732108799534 21.3906791349149 17.5676458953985 18.8622320063195 19.7034080620079 18.0967373460885 18.9844421050666 20.6911653147931 17.8661628863321 16.8249838939488 18.5216356841199 17.8039053939533 16.9871699361941 18.9507349544459 20.6926657146222 18.4639774039295
TCGA-BH-A0H3 3 3 3 14.7114563772117 19.1600354727093 17.9552715549646 10.7368779461007 13.4887570186356 10.6694154169834 16.9551578780649 21.4040757286584 14.6400570786968 17.9276444361102 15.8212946933731 20.6360161528604 16.2862015861271 20.2811036051408 18.2570721027308 18.6443266707503 20.6953419117048 18.8043186394809 17.7517342853436 18.618820811808 17.1184580406132 17.0899330798079 18.5442389047687 18.683636034427 17.5527691364628 18.9505876830431 19.6763532417929 18.7192400644105
TCGA-AR-A2LJ 8.2435641608504 7.24253999083792 9.68771702371895 14.3401400285636 18.6824459220482 15.2304467685608 12.7367241416903 11.6836114319484 15.0027149863246 15.4703794349344 20.7453042397696 17.4431183301512 16.8359672811311 14.3855390622813 20.1841518462062 15.5891028864828 19.6521251384874 17.1408567762376 19.6640751106293 19.8139518872687 17.8386785451025 19.5757486176346 19.0384654198761 17.6105256997057 15.8169024276416 18.496507007094 17.0379361147536 16.5429282053277 17.7710794170182 19.5678380626708 18.9333520203658
TCGA-A8-A06U 9.10651273707109 8.65849875701689 9.88826186987036 11.2812613639614 13.7391296860718 14.672916936948 10.3952586695926 10.3699871499753 11.4385169192839 15.0095941061984 18.5210374830991 14.0219648460959 15.7999873707757 13.9261155382743 21.3617621287888 18.7359823726069 19.8470208496522 18.2983719183765 18.305293560157 19.8590037498305 17.2344220541095 18.1657669029641 20.8856733626597 18.4854193975281 15.9264714174334 18.7794212628416 18.3082511922449 16.8324846800735 18.3336204535404 19.5561437885511 18.9225029825248
