X112714 X114 X113457 X111 X3357 X80310 X1902 X196883 X7846 X5154 X5155 X10746 X5566
TCGA-A8-A06U 12.8202248573513 3 12.2625543237489 13.2545484136496 10.9863175532743 15.4538975835323 16.6985044168982 13.7107951921151 21.3833261308629 15.8201593015092 16.8925655959527 17.5879405146395 18.9225029825248
TCGA-D8-A1X6 11.4222343107428 3 13.5480940465367 19.4056995389958 15.0023514883232 15.3241029086342 16.8831174480507 13.922307603071 19.5709848051493 15.1569332072174 17.9240034534215 16.9943520758562 18.9645080583894
TCGA-A7-A6VY 8.88838555392699 7.56050651165988 11.9851324314909 11.7349106440002 12.4526106279417 15.2878133586811 17.2748115164313 12.7262246295516 20.9442331254296 17.6700389154478 17.6597135487692 17.0625053037586 18.9047849830938
TCGA-E2-A15O 14.2666051635714 6.29982309498683 15.0107637466804 14.0397662589204 12.947318740394 14.9637648387486 16.9043531636735 14.3018935534112 21.1994449507054 16.3150382896272 16.9835471232778 17.2537207386496 18.6532149578201
TCGA-A2-A0CY 9.72359344599628 6.8619272367126 12.5672062164007 11.097425792768 8.20692084990321 16.216362218287 15.6318174707402 13.0105475710051 22.3044672775078 15.1519028452227 20.3144067968674 15.9122776150972 19.6713471134332
TCGA-OL-A6VO 10.1516640963653 6.96432182902543 11.771394540308 10.550578001254 13.0597107663839 13.8913911513529 14.512735034789 13.9605254996745 22.5941033011323 14.6440139499673 16.4462588767367 16.2151380414739 18.1212746865394
TCGA-A2-A0CL 13.3569790520267 6.1217561373363 13.1316711013325 16.3312452523855 13.7641125455549 17.392051482432 16.7295618560805 15.4416915761226 19.3365002036752 16.4279236413577 18.7336346968273 17.8357407440988 18.4441684143115
TCGA-AR-A0TQ 12.2818960226063 9.58900184484269 13.3811971179876 18.3946999746703 14.3046324145303 16.0153347935802 15.9988183704159 14.7744960195787 19.7728948730709 15.9742630571476 19.9801696006553 17.1148558434003 18.2678087564678
TCGA-E2-A573 9.14796823058171 6.32805141719669 11.6645363513326 11.7959336086137 12.7159230728042 14.2598987725687 16.1308338583772 14.5480859973649 20.0773859846453 16.4370448813521 17.7069523738586 16.7543198892061 18.5281322944382
TCGA-A2-A0CW 9.95507226475729 3 14.0784667860859 17.6029678463056 11.9886477399902 15.2384952547612 16.708796473771 13.6317543412549 18.0483810683627 16.3452367967385 18.8912066740465 17.1076511551242 18.3013220307418
TCGA-AC-A3EH 13.6518789290446 9.3125050199229 16.1432193724659 18.6229248514066 14.2390843285039 15.062647917244 17.4327404355931 13.7654797352106 21.2096419273495 15.5767905530826 17.8953613446699 15.7360375399835 19.5091956568429
TCGA-A2-A3XX 7.92613288133313 12.0996876806679 12.1508858908757 15.4685612658706 11.4269878118475 15.6697657411853 14.7183395805623 15.7136624537832 22.1375608969001 16.2405380465419 17.7034105240429 16.2584578207882 17.9034920319361
TCGA-AO-A1KQ 18.0250237253529 8.44767438500349 19.4828343670676 10.4922566134228 12.8240219341288 15.7949518382958 16.1407247142302 14.2957416742637 21.144725087221 15.6195522477613 18.4710202076639 17.3119587221793 18.7693786328085
TCGA-BH-A0HN 11.2836941782108 6.64145401190871 14.5292503259062 17.1051434270427 12.6857874251864 16.8062381926236 17.5079358665569 13.7291791654178 19.32456799104 16.3308985466073 16.9031593657736 16.4531824588159 19.4761093887164
TCGA-AR-A1AR 10.1838556261725 7.08817332465661 12.6743980199879 12.8378555470621 13.5528699784886 16.8351994370499 16.3761149332476 14.2537010580708 20.2892377687615 15.5473075989812 16.7851008849732 17.8689091493432 18.9522142566076
TCGA-AO-A0JD 14.7555816475314 3 15.7238125395041 14.1237627368865 10.6349232765018 15.1361425221487 16.2624766998535 12.8044861659564 20.1548800864366 15.4575735592623 16.3158755740585 17.7543073649661 18.9020681094902
TCGA-A7-A0CG 13.1915117044506 3 14.6835719763334 16.3032308865505 16.3878249599685 18.3009191501705 17.4321196915492 14.8814328984315 19.7938915437677 16.5861670184811 17.2963530235879 17.3644274116598 18.4738667904532
TCGA-A2-A0T4 14.9418231234854 3 16.0684969150039 14.2139112599284 13.5024658055577 18.0871963814653 17.7050924397697 15.2746812971366 21.2579059835895 16.4568005034076 17.7018901914459 17.1913042415189 18.8292338610481
TCGA-B6-A400 9.61891392656947 8.49315540929047 12.8396731198881 12.7033244016829 12.5870440168698 14.9913017787943 15.1702188182374 14.288969764369 21.1253721022552 17.9650827870971 19.2474934874774 17.2107814149449 18.6131557552085
TCGA-E2-A576 16.8569589422424 3 17.4621886524314 13.0467259820726 14.1390965439359 15.7771680520578 16.1482916033998 15.8382999071511 22.1319544086379 16.3177884639578 17.4256012942683 16.3026291103152 17.8491698775314
TCGA-BH-A0WA 7.90466975234123 7.95230084196111 11.8947159826556 13.9016742377439 11.9598846638036 15.769351916649 16.0280486650354 13.8912785646576 21.4119206512192 16.9169685784388 19.3642090447427 17.9948842281491 18.7608797867333
TCGA-A1-A0SN 12.2461162843824 6.02295120314648 15.9473440188375 17.3160574171597 14.0879047137381 16.6606329920252 17.4503111696903 14.1691934749709 19.488601536822 16.0888316309037 17.5987138183535 17.0673331697726 18.5144760967853
TCGA-A2-A0T3 13.8579587162482 5.95575978016336 17.9858102197392 12.9324848451623 13.9729517719673 15.8707225490798 16.5718875563698 16.0190830437758 21.6260967438175 16.4261138978065 18.0780339556155 17.1395082587049 18.4962927130006
TCGA-BH-A0AZ 14.4705378149722 6.5404040043093 19.6499042665515 14.2340895098003 15.1942970186611 18.8355962678153 18.0861955080033 15.2153701264692 20.7730645696984 17.3696284068506 18.5830153674516 17.4163682498676 19.0779567155965
TCGA-A7-A4SE 11.6067838519185 8.27503783126371 13.3600668749366 12.9867724304201 12.8694214117005 15.9712273017079 16.4869197890183 15.3607815454163 20.6219857224661 16.9159826362294 20.1052896018333 17.182668637494 18.5556392564578
TCGA-AQ-A1H2 7.52354584915513 5.74220567714289 12.7671587352869 16.7979215847431 14.5755438806045 16.2780365884283 17.3169176249338 13.1714689145427 19.6849883544212 17.1729437799356 17.7123137941856 17.192270270624 19.5465378389453
TCGA-A2-A1G6 7.82724228764655 7.87478415470122 12.7257464188481 15.9146319566499 13.2341493448335 19.0589901885771 17.8173206335875 15.4505806047402 20.6144939839393 18.6577746874213 17.7078098056651 17.2220559289041 18.6142472477604
TCGA-A7-A13H 13.1824769473877 3 16.5500421982811 17.5643853425904 14.5106595518626 16.6036720930993 16.5265058424314 15.9234741641665 20.2247062862977 16.8217008895566 17.6595471831689 16.8312686205468 18.4386971042641
TCGA-B6-A0IP 10.5346431003856 6.69225137578995 14.2961294565999 15.3412365385515 13.2334125748116 16.6067342607067 16.290308254132 14.8525289932203 20.6014610492433 16.1858028139971 17.750849759884 17.3552807824545 18.6614546384272
TCGA-A2-A0CZ 8.35189557605083 3 12.1740556059076 15.6262100311082 14.5155346592962 17.8037491221806 17.9794782153873 15.06622804872 20.9817033359205 17.4497806999576 18.7666670075201 17.0879914293791 18.8878323522453
TCGA-AR-A2LK 10.9625061596498 5.89268045363607 13.6716654714936 14.1276165652364 14.2826311587281 16.5254748867675 16.9583267530021 13.7758531299227 20.625285128651 15.3561486823548 17.2976377885436 17.4527608375388 17.8871952887035
TCGA-A8-A06R 13.2833382911248 3 15.6437225077249 13.6508495917405 14.6755258718028 16.9455329504625 16.63614854554 13.7832947925419 21.5553692193078 16.9579513211046 18.8022803801576 17.9597029665908 18.1099382870999
TCGA-AC-A3YJ 15.6905656488357 3 18.1507005649387 11.3203888478177 12.3333376327408 19.2959938090323 15.5829370725791 14.7856254158436 19.5083921564217 16.0942562590952 17.670029331749 16.491865693385 18.4950236207768
TCGA-5T-A9QA 10.2056544525627 6.76996531331549 9.57463639310972 14.652768024177 10.6604410996139 15.0011368344793 17.3926224307113 14.0252478493081 19.5029444010369 14.6745234108124 18.3805655667079 15.0198090872851 18.271629520363
TCGA-A2-A0CM 9.85575177462445 3 12.9631478475913 11.7370448258968 13.0746142614951 15.2823404704479 15.9065177058871 13.8202148226862 21.7702779274377 16.2391629143082 17.3898851082227 17.5990678315617 18.0424340925597
TCGA-A2-A0D2 8.03640237652773 3 12.1128263113993 11.6994319089416 12.5803713835064 15.0278478662842 17.1897577054711 14.2525781616829 19.1803411386825 15.6022526580224 18.8859988907609 16.5729039428644 19.4610504267755
