X11081 X4969 X4958 X63827 X4166 X166012 X10082 X1634 X727936 X3037 X6382 X10057 X960 X375790 X2683 X22856 X4669 X6548
TCGA-AO-A0J4 9.73115189895018 12.9071147820734 13.3896138611301 11.5573637390128 16.5463907072593 12.1858452372833 15.4766576922221 18.8095259467503 15.6218536910284 15.8820561800342 21.9735078379745 15.8352504081521 20.0645526004167 20.7363770437999 19.9910349970643 18.8489663781096 16.988392357799 17.7130024644172
TCGA-A7-A6VW 9.40053742647406 11.3534871147626 13.07933516784 10.9367103553089 12.5447489980996 13.4649473366771 14.9760239118866 18.7167756393718 16.7192635008613 13.0350122810611 22.0386498225299 16.5169249402827 18.6588127949114 19.5846759673614 20.0494554470307 17.4531514561076 17.8257642607262 17.3293145379412
TCGA-E2-A14Z 12.5571785237819 15.2684998822372 15.1458282632029 9.57362032226409 10.7390472328075 11.4845854050737 15.5335197093546 19.2566674099706 16.2218387591604 14.8160915477991 20.3372047332224 15.169404536997 19.9488003610608 19.7115439197324 19.8298921958213 17.9794557195432 17.7602760117587 17.5647244651417
TCGA-A7-A5ZX 16.4290632628525 18.3802813582283 17.3513687366193 12.668456493286 12.1549789914666 10.6402333606906 13.5797356353317 21.3758893653476 17.5822173998969 13.7382279741922 21.2730298363885 16.8753807015593 19.4291603776453 19.836148633832 19.9432329810289 18.577964857061 18.4664845839969 18.2848728950582
TCGA-3C-AALI 11.0335556544414 15.6804707746336 15.0773654659161 11.3025337368386 11.7619807952043 12.1112182792454 15.685709733336 19.0008249364866 15.7006503780448 13.2840663432735 22.0418753167866 15.3524607861327 19.4539243944535 18.139634506822 19.1353504662826 17.4414706725558 18.2090896790648 18.3357066992335
TCGA-AC-A2B8 13.6972544850877 17.8124238452517 18.0915969335386 11.6192512826248 13.9262058659875 13.0562014147977 17.2332743633208 20.5990875983678 18.0638350883174 15.1350370542728 20.7972511795706 15.3722051787373 20.3402318251117 19.2941649540155 19.4581042123845 18.5801129884576 17.7246051182273 17.9613302866585
TCGA-A1-A0SB 13.3052999447203 15.9171157815944 16.2190019852339 8.87638143866709 10.3432462710181 11.3188631517394 19.4464566224527 18.3189465425732 16.351563803663 13.6962202443801 20.7919261582379 16.5834967090637 19.8709764629937 20.1544188145811 21.0870132938004 19.236612401906 17.55193940506 17.8312882888313
TCGA-E9-A229 16.7207200890766 20.3160837870933 19.8033747763541 12.9391058940017 13.7362951873549 10.8520313004922 17.2268989497643 21.8686077088912 18.8835995042067 15.4699800386338 22.0139415598714 17.9111419346908 18.5491753782354 19.1764095522155 20.5225898651741 18.5285831484283 17.755114934152 17.7689497379612
TCGA-D8-A1JC 14.040134472581 17.7460989608556 16.556402763149 12.5225906789814 12.8373139508221 12.0226571095268 17.0071041700128 19.9275646965535 17.6379325304066 14.307827096472 21.5097999975638 19.3581855472742 19.3502187912643 18.5181283703204 20.8578636265915 17.741384836051 17.8800204616742 18.3701302206019
TCGA-A2-A0D1 9.87606841089752 11.0572638945779 12.6399132562887 11.0017876803996 11.1469349885533 9.7355122207625 15.2858845518963 18.2786189152365 14.8832416905553 13.7803352856735 22.3259826944119 14.7890416950704 17.5109938808068 18.6515862164776 20.2340207079097 18.3060765079228 17.5629522119277 18.4459222393566
TCGA-AC-A2QJ 11.82546289438 16.8522184445924 12.6442569942356 11.1783228008118 14.9932892729467 17.2323254828614 17.3575024521802 21.3571394704794 17.9382817428077 17.0193755906491 21.2643782338104 16.9605715950663 19.5352701919319 20.3865513378507 19.7904055574635 17.5201418007056 20.6045129863451 19.2131002929653
TCGA-A2-A0CK 12.476341211527 16.9412026464833 16.3302521281607 10.386557748171 10.0678240204371 13.7483664396464 17.3213730345199 20.1918125572912 15.9423644582123 13.3004850323496 19.6553872192877 17.1334755880564 18.4523262709152 19.2264375065095 19.1420390036507 17.8615825856471 18.4630799184558 18.4586771164066
TCGA-AQ-A7U7 14.5566746840837 18.3597339458209 18.2276899164082 12.5504455505088 12.7886999508851 14.2874588743385 13.8228393688063 20.7170095696361 17.944664352698 15.6468834031994 20.5997225803518 16.612946154742 19.3429025306055 20.1992886864174 19.5900372859106 18.1269642401104 18.5499211540241 17.5769840788685
TCGA-D8-A1XU 15.391039626178 18.1933771599129 18.5907655421527 11.0717866949128 13.7105064203169 12.1801583493847 16.8573997539864 20.9392515846123 18.3826362524264 15.131132018989 21.8665421528193 18.5195357721576 20.2242235988792 18.3860614748076 20.4267035146975 17.8798594146327 17.8469662346753 18.3180607763159
TCGA-D8-A1X8 13.5621644134347 18.3630867139867 16.8273996933713 14.0177272775538 9.84217367506238 12.6800635621183 13.3253360128715 20.2576429650502 16.5457402954068 14.3161433078467 19.45602285469 17.6499607740082 19.2434047283182 18.3098764340087 21.5909254988391 19.316750878411 18.5060886148798 17.2766456752645
TCGA-A2-A0SY 15.9283959708586 18.7917492426284 18.2753879633889 11.3488500897453 12.6066005591405 13.9823561006044 14.8269079647919 21.1814723662259 17.8123903326537 14.5220182270692 19.9657992768766 16.6087823341146 20.2819224800704 19.4260609317147 20.0287869625859 18.7568559115225 17.6529941733541 18.3060415856033
TCGA-BH-A42V 13.3365024772592 18.2727784018946 16.77192178969 13.4612111913827 11.3699286549646 11.6122906438951 15.5249505865952 20.5253395937124 16.2217084475938 13.6176093431047 19.6289537582734 16.0873944738073 19.8932901304545 19.3944986416956 19.6159550325349 18.2025697048568 18.4971421791239 17.6601027555374
TCGA-A8-A08R 10.8821392602852 11.604425658064 14.9960982619279 9.46194840379214 15.5324192196826 10.9142092928399 15.5663995674884 19.2834164863456 15.32650779911 15.3219317165299 23.0096955764303 17.9391038161694 20.5159092193611 18.4583352928838 20.4258450376794 19.0213394787545 17.9678845654432 18.1077579415021
TCGA-A1-A0SH 17.0938471980279 20.7705673065972 20.402544929963 10.5543943836063 15.1261131500356 12.3486753067879 18.2060055886349 22.4973464613614 19.5975862355604 15.9154311527078 23.3993340736706 17.0884624923631 20.4517227189855 18.7983628752892 21.6320409516111 18.5176019074528 19.1568509050628 18.1130999203589
TCGA-AC-A2QI 12.8549764725975 15.4568156312342 15.1001848940909 11.0842671363857 12.0293143414523 13.5199312161719 15.3602018725135 20.413861236346 17.6591958543508 15.0455318892823 22.3024218728417 16.1275238956344 20.1981864651235 19.5975799364146 19.8707558846248 18.2077115507116 18.5781923215853 18.6655642623267
TCGA-AC-A2FM 11.0057524118205 15.7002449691221 15.3775213861218 12.5715038952976 9.15757109782411 12.8598574420746 11.7880919630207 18.3441299962755 14.46870136776 13.1792397538914 19.2220601322442 16.894246493058 17.0296502626856 18.3830938260677 19.578169200999 17.3128352922979 19.1901450282225 18.108941311373
TCGA-AQ-A0Y5 15.0089971331515 18.2988117992099 17.6927726644886 13.6869833059325 13.9349420729914 12.3919918283714 17.9263879583766 21.1205445002505 17.8542905923142 16.1288789130691 21.273390259425 17.4077480217885 20.2090534772833 18.2519548185236 20.378234144242 18.3548705714016 18.1253474786624 18.5939700706789
TCGA-BH-A1EV 12.308701778635 16.5471166856089 16.808523356517 7.99301582904755 12.9668590362315 12.8706865843989 16.0935774070553 20.4802113852803 17.3256212471705 14.2910166181505 21.5904366925473 18.5275777977326 18.1535954365757 18.899591731636 21.2587670348576 18.596617004581 18.326167790801 19.0324999702091
TCGA-AC-A2FK 12.726130147943 18.5368868312818 16.8623749807924 13.577676502678 11.6249929414649 10.9161611556795 12.7015995866625 20.7766212709037 15.8056680094209 13.7812312776301 20.3171066186241 15.9915885339452 19.9982925146031 19.1077708171921 19.913645837726 18.4237341034321 17.6392473473062 18.5789913963776
TCGA-A8-A07B 15.4345247984939 18.5292889785852 18.4764018538678 9.45394679018364 12.0174227590567 8.92408032036435 15.8242321473278 20.9262866673738 17.5806963575192 13.5312816969348 21.0496884461961 16.3265627552127 20.9737791133268 18.9225244983183 19.9028224815635 18.5692992638311 16.1067508112254 18.6514574237836
TCGA-B6-A40B 13.340779624642 16.364408518641 16.9951179576888 11.9666264600547 13.8614985024857 14.3105208628979 14.8821198515734 19.9772517449163 17.1560848322804 15.7755228831054 22.123922121756 18.8048800155694 19.3454122969664 19.4364150892915 21.0005984190371 18.8996600982571 18.6257205192417 18.2309255278482
TCGA-AC-A2FB 13.6042307117622 17.26461701309 16.1855839111099 11.8492369363176 11.2174904460217 13.0877661626421 13.2183781280401 19.7801523603987 16.5050735322625 15.1005574992249 19.4703237047239 15.8126645286005 21.3390942344499 18.927597927259 20.6168240159393 18.4252973008042 17.9442336814884 18.0822115091012
TCGA-A2-A0CP 13.8252668443725 18.1992348451769 17.6061206202914 12.5712670862907 13.6210974357853 11.6095298416385 16.3517160892643 20.9045359786835 18.301739394075 14.6168988243719 21.8927551133343 16.9719607286867 19.7922588297161 19.3701212534602 20.3651734472673 18.6620968318219 18.6121812683501 18.5191633673268
TCGA-BH-A0BG 11.0029492112276 13.1569348009885 14.6105073299579 9.82062057003749 15.2497176695516 12.5095472118009 14.8738331853339 18.6288232941914 15.3288727952118 14.5889907782102 19.8393755564306 16.1378360330959 20.0918381674648 19.9327372892111 19.7236158442014 18.2645061955558 17.231215845779 16.9555405575904
TCGA-BH-A18K 13.6992907667037 17.3585423106665 17.55472576254 12.6826183938829 13.1607874236421 13.1926504482947 17.1135507021873 20.4754093606444 17.9436347620461 14.7072763995664 21.4246482668306 17.9210967545556 18.0416897624125 18.8166259660099 20.5202866669147 18.141132513297 18.2256532180401 18.4276917134845
TCGA-A2-A0SX 13.0513334473223 15.4560697353206 17.312288298569 13.982478964333 14.3003982428623 10.9555515082231 16.6813168811312 20.310601798263 17.0567048683269 15.2343424362071 22.2773936477343 17.2179935371405 19.4820822787713 19.1903482206376 20.7672746488692 17.6743001276617 17.6052601113709 17.5313531391462
TCGA-A8-A07F 12.6847188844306 18.4834161772274 14.5036355075915 7.47248383783075 11.0005550603515 10.4618841112007 14.8050289886784 19.1069556206952 16.8722834255539 14.4827247068953 20.4623397019641 17.1733726105451 18.7051329027246 19.0093232260964 21.2709954571421 19.2855351909237 17.9665187934048 17.9657927464776
TCGA-BH-A1F2 14.940109619265 19.7217284953686 18.9409631927042 10.2070536653767 15.2191685761329 12.5432735558206 17.9451446822866 21.5375994890237 18.5276558600531 16.8576650662666 20.6402662365229 17.6358026252157 18.5825544400569 16.0978312293409 20.9332253263888 18.7940817323958 17.5652505531658 17.8219912083949
TCGA-E2-A1BC 15.1098702276485 17.8819189082475 18.5416055225484 11.1931639330421 13.7612626686307 9.85610538717249 15.9525098518936 21.1587557661103 18.6106964421934 14.8923052406916 20.8989804666688 17.2804249267608 19.4608371183827 18.3840860711098 20.7085073194152 18.5376698558983 18.086012141038 18.8174657704511
TCGA-LL-A440 13.6145500642216 19.8541685603299 16.5162679171902 12.0741233683491 12.7939530947382 14.1271582848132 16.2266936601246 21.796490733222 17.4925308354208 16.5867626193791 19.0944025990089 17.3394557575617 20.1523739379757 19.1249204710794 19.587447741365 18.5478561285791 18.2514464626726 18.0649107506025
TCGA-BH-A0W7 15.1732431977179 16.9536216286791 17.9035628252093 10.9354556454522 13.620946708795 14.3770522741983 15.2722283391966 21.033424295443 17.5697294863567 15.3994085315148 21.2920723876922 17.1460031346 18.7899387148266 19.299530918925 20.1910293769493 18.5537836959278 18.4058410129236 18.3667141496985
TCGA-A7-A3RF 10.1716698582213 10.6491180378934 12.9038744086222 13.852040995667 11.004786029164 12.3845342011187 13.5686864003408 18.0601740064184 14.1162517295492 12.8606739278686 17.1383976091432 17.7439514150409 18.1495252220592 20.223295656966 19.4467928030291 17.6613505824779 19.6572299476438 19.6509616005442
TCGA-AN-A0FK 11.8522212325182 15.1982427400219 15.272445951509 14.038779969799 10.4237509030358 12.0510311126621 14.1852393354396 18.6161996005357 15.3388600208398 13.0817108984703 19.540701944499 15.7620369530133 20.2237543127068 18.2451404205371 21.0334566822737 17.459858008067 18.4080340491352 18.9392944557548
TCGA-AC-A2FE 12.6601979989452 17.283706931533 15.8585540224552 11.5052973750017 12.7776961058064 14.426915760611 14.7347963889077 19.8945313441486 17.3734543909312 15.8463652010782 20.497841034382 16.4454910358823 20.3234082966591 18.6910910123747 19.9417972534482 18.4081622998607 18.8589145267425 17.8824463916831
TCGA-GM-A2DD 13.5234012992827 16.9840500094791 16.9989322227908 12.6846037195768 11.92753040411 10.4533917469726 14.4344705502386 19.9353828542293 17.0171071087175 15.279406229132 22.3716959924376 15.7717324653562 19.3122813692525 18.021148147614 20.726861182039 18.5836717146295 18.7347040768603 18.8800431199005
TCGA-D8-A1XD 14.1619450191722 17.2563832770006 17.5235268223342 12.0696462108917 11.9637695240495 9.98651872240443 16.3630505497126 20.3140307407346 17.3596786814525 14.5679541367155 21.4686063190602 16.932558465359 19.1685615219661 20.1908006480278 19.3711824597684 18.1239111783681 17.1728872796231 18.3457445703969
TCGA-AN-A0FZ 11.5028541043058 16.0090784017213 16.5007361960466 9.90639731758079 12.5459281246028 10.196988389816 16.3998513308745 19.2924871368188 16.2913705884429 13.6467260473255 21.3901982473234 17.434084062615 17.3524178348474 18.9447815036531 19.886050730209 17.921859860279 17.9810160493313 18.8867837412846
TCGA-A2-A04P 8.02119138723204 14.029930419419 13.9467181329105 10.1188974324456 13.5229217271185 12.3389715710803 12.0702247116855 18.2951831769073 16.7037884809222 15.5531039514126 20.8600292035791 16.8226893987963 20.002679371119 18.8235108766945 20.3584421726307 18.7202536524441 17.4973773752484 18.1395873327848
TCGA-AN-A0XT 7.77390440243168 15.4587401659915 14.7206934165467 14.0470511622545 9.85037802306589 8.03799087046456 13.5495837292682 18.5294109503044 14.8038429384227 14.0971749178016 16.9306301175063 18.0229476786078 21.932697209712 18.0257037921242 20.1485466425343 19.5214840212603 17.0352843406328 18.2745215014354
TCGA-A8-A0A1 13.7096398068011 17.0514035128062 17.8257925790394 9.56062481015032 13.947008905083 12.6618452197279 15.8993231360212 20.0917800651335 18.0524476718751 14.2495516951325 20.6713053244714 17.45518407913 20.4090748298416 19.4517651944938 20.4685635113401 18.7425091172475 17.9891916282686 18.9584631789061
TCGA-A8-A084 10.8829589225151 16.0495672074539 15.3809748691646 10.3741151596171 12.2022420843839 10.1601694177262 15.7766748876699 19.263396824995 16.93614758267 14.2733306671846 22.3969107873828 17.6903447211003 19.9783042543043 19.8679364493472 20.3847329814642 17.8664012569385 17.5439725487987 19.1213301211179
TCGA-A8-A0AB 12.2025145335701 15.1537079542451 14.5035165619254 13.668548930832 10.9506797270766 11.100032849711 15.5936850251771 18.5782908401118 16.3717323914829 13.9323597770246 20.1261243331444 14.9417061140731 20.2495782703532 19.093878727299 20.339787296788 18.6931394063558 17.8206541317678 17.7971096164526
TCGA-AR-A1AM 15.0107875684117 18.1825990256579 17.2322030044884 12.7261657283613 12.3106979862319 13.0933522018644 14.2178307810048 20.6176027748426 17.0182523017839 14.1401515058032 20.8206010107485 16.3772860079018 19.9117323888508 20.3444541911971 19.8460222028734 17.87107354143 18.5595314842458 18.3266760715833
TCGA-BH-A0B4 15.2560906522192 16.3724229907839 16.6028332909693 10.0022911191821 10.4118246445196 12.8958084797034 15.8904215868752 20.6805526816123 16.7505749267997 14.5483337194368 22.283723934204 18.368155715083 19.0587291955897 18.5993068506361 20.4857788229829 17.7000367640444 18.7347111629044 18.256140019631
TCGA-A8-A09I 11.5804714489242 15.7142176154729 15.9573857703692 8.01739266871646 11.071676670531 11.4390363406219 16.2331044335896 19.3225694967844 15.8740006991211 14.6532291934035 20.9693793184385 17.0066914566671 18.9954129793682 18.3289436084263 20.9418331882721 18.577935674206 16.2238638190225 17.8590277957029
TCGA-A7-A5ZW 16.3975459818836 19.7461645113371 18.8313935508892 14.0577363566121 13.6211485332568 10.794495315661 17.0763713828955 22.0668031602793 18.314813310365 15.5212603493972 21.6991054500822 15.2033024623232 20.7233913998704 19.1734121640405 20.3107348852717 18.9896468454637 18.1277540809947 17.7519000537154
TCGA-E9-A1R4 10.8487667050247 14.302766076938 14.0138636034432 12.5617818004499 11.9630262809032 9.80672451153461 15.6263422033461 18.7807084667548 16.0759126031203 13.4858525541523 20.767444494198 18.5120891339634 19.5928384968286 19.2557173324557 20.2964236409979 17.6364552211414 18.1395058842214 18.387983997145
TCGA-A8-A085 12.9247277725136 16.277761327233 16.4663266783865 13.150036718773 13.2124318102767 11.0932239297818 15.2396879401326 19.1989401283863 16.9275584074203 13.6811923681711 19.7874938089164 17.8466627086946 21.3003510264952 18.7270132232965 19.3692643099934 18.9571462373992 17.9410878982459 18.5681907418245
TCGA-B6-A0RN 16.8073827986169 19.4865492842908 18.9442909421024 9.81050022126891 14.0491778180743 12.3329444634697 15.406415817706 21.4310064484929 18.4382492329799 14.369348300667 22.1226501656889 16.4927467197366 20.7665275657041 19.1450455211199 20.1854566548662 18.560288142548 17.712310999979 18.6114430557132
TCGA-AC-A2FG 12.3714828141733 18.2426706300296 16.7273310614325 12.7444084763051 10.2713434035782 12.4705218323654 14.3711222122172 20.6872675878259 15.9291824062973 14.1258584692465 19.634666997802 14.9973005251596 20.9873462557687 18.3875206132555 20.1718559682823 18.6375987630133 17.9822921953293 18.6292189818931
TCGA-A8-A06O 15.0269025997883 14.4078367173171 16.24145296904 11.354674994624 9.85807420810655 13.4240917885613 15.0577462426329 19.7799578884337 16.3160245823151 13.4572311472365 20.3897355635687 17.9810393825291 19.5256984267877 18.2129279376622 19.0671716917055 18.4140237686628 17.8528641419067 18.3505823851641
TCGA-BH-A0BZ 13.100460942799 15.4892866203593 16.7354873755112 11.2412185406265 12.8181327357033 10.954973867206 17.5292917781053 20.8664234421393 16.8369920563825 14.4960387081756 23.6209305910975 17.8309781327768 18.8122472676759 19.4684341139332 21.3368296178158 17.8136856058912 18.8911206218002 18.5050909916753
TCGA-AO-A0J9 12.9511979491627 16.3824626942098 16.2673763099643 10.8014729981792 11.4593573702042 14.1879476118119 15.4272384296499 20.0446566095558 16.9528730863129 13.4588085425043 20.0432936925401 17.9187175401968 18.9377647102186 18.4915668225883 19.6131571095376 17.3646202649148 18.2281904596757 18.380033816916
TCGA-D8-A27P 13.8354309519431 16.8375403501905 16.3016965088113 12.1836634231855 11.1916869848867 10.9616501979063 14.141851906284 19.3903693684692 16.6255748385782 15.3032486748352 21.121375947898 17.2217791451638 20.1911042979991 19.4122290698046 21.4802853625272 19.4754890725021 17.9496323721119 19.2958100850786
TCGA-A8-A07J 15.1867145761086 19.3252936965905 18.8521692992971 13.8792627851371 13.4135583173355 13.5205432357486 17.2580989642463 21.3569037171045 18.4914658816588 13.9954889824999 21.3627317295622 17.5462953709577 19.9938444573087 19.8464339698248 20.3954166343115 18.0812135505844 18.5286100985672 18.8080765915429
TCGA-A8-A07I 12.3050993066582 13.8190139855805 16.0342288542259 10.9877533734449 12.3507998318069 13.1412089452864 16.6183766315812 20.1674585376524 16.9404403978712 14.6892942401277 21.7100802872209 16.6534606711723 20.3924129658536 20.1288518802766 20.8820013741932 18.3400819973585 17.2705938785844 18.485383129703
TCGA-A8-A08B 12.4223980558152 12.7461401456528 14.0642638491693 12.1766918107082 13.8903407551047 3 14.6862333983607 18.0353628177338 14.6305009417088 13.9359321335545 19.7506990350657 17.4766445372208 19.1006309915613 19.5106430759648 20.7759127039953 18.1682411578614 15.6118886505053 17.9135661603897
TCGA-E9-A247 11.2767526428851 14.0227694850954 14.3823142170904 12.2188584985385 10.388904296297 11.5491629964447 14.2833453171033 18.525205605923 15.419682677805 14.0186448587144 20.539023420467 17.113952646212 19.6716089107312 18.4468906145537 19.8002885988221 17.5221689379566 17.8553146232243 17.6380059440411
TCGA-BH-A1FJ 10.8277817741886 14.4232430086938 15.2139186118769 14.4286988434841 11.1785089471041 11.6831075490597 14.7096648347733 18.843173150491 15.2577482127443 13.083177438614 19.5137730353508 16.6981909072661 20.7191245397915 18.1484086762225 20.5610683962253 17.9023955604118 17.6184198009547 18.5716892678352
TCGA-A7-A4SD 11.798045890512 14.8983938918371 16.0301848191801 12.4553408402319 12.8621508746243 12.9175037032074 15.4846286304669 19.6680775710794 16.3808405850501 14.6411376754593 20.8669257563859 17.0578675558759 18.9932257932242 21.1903826254184 21.2119004977932 17.5209049192475 18.0937929915802 17.640804782557
TCGA-A2-A0CU 12.6489894045349 16.7620008173982 16.4242757869356 11.1003738826617 11.5556745046015 11.214775287994 15.1958287283509 19.1378144626449 15.9246715038535 18.8420970347109 19.3906665019197 18.1755062472118 19.5210273838621 18.8705406642623 21.6154561023587 18.299206936947 18.0641613352694 20.191320647827
TCGA-BH-A0B8 13.9880923380445 15.0704680747544 16.1337024760006 15.7853165281333 11.456883822077 10.7027519999376 14.4470230062121 19.5735014122215 16.3632503174751 14.1690799350593 20.2402089397923 18.5289578516819 21.2006076193173 17.8522281427693 19.0382191348023 16.8909945808138 17.8818174170789 18.4218658204261
TCGA-AR-A2LR 13.0293323300666 17.7538876470787 16.0007913245482 12.4889741865415 15.5424014926633 12.617111151554 16.9983527273791 19.577806131718 16.8572611502192 18.9096971536899 20.5707092491539 16.7789603424586 19.5293623443526 19.696217996324 19.7962527346387 18.7988994678026 17.7911136014313 17.1054656618272
TCGA-BH-A0HI 13.6692432137046 16.0662328304153 16.7324540038005 11.5212494127996 11.3010149537936 10.7388862485235 16.0492974657163 19.8975760526978 16.7882072455426 14.8622594616244 21.1850990208057 17.0410564156051 19.4901970663573 19.5876674028718 20.4718812869558 18.8741458987789 17.9738246640551 18.6208192167564
TCGA-AN-A0FW 13.0043800154037 16.7711391213237 15.3952034283537 11.2069171048026 10.0178530136844 12.1412415720357 14.9493657290389 19.8138910135995 16.1407794213989 15.2616785456296 19.3903816685794 17.2678358317149 17.5751911431037 18.1684838232579 19.5378991181706 18.3697562994595 17.2218921673785 18.3880859905464
TCGA-AC-A23C 13.1386583511197 16.7787570095446 17.533438300704 12.9923500664801 13.007204375272 8.9742913893653 15.0042350582944 20.3801988661033 17.9450456093415 14.4563262958223 21.4211558197726 18.656643492364 20.0596820885091 18.7103463699419 20.128348084024 17.9765666407515 17.5373895071238 19.1932022097164
TCGA-B6-A0RI 12.8956625801472 14.7533612816871 16.5955827181574 13.8654842107724 13.1118165850439 12.1989635765929 17.6447157994585 20.4931636531197 17.0966019406982 14.6290899712499 21.599911295775 17.3308029846137 20.291742771854 19.5905888128181 21.2956032834532 19.003843338788 17.7943643749618 18.844832393509
TCGA-E2-A152 12.6880366011303 17.4370184420812 17.3934790947055 10.3252250124895 14.0726121267892 12.2666983608715 18.0122676551058 20.8204746783086 17.6440012483494 15.9088702034616 22.6465343260638 15.5115776101306 20.30002745662 18.5892308005928 19.7856781248893 18.8724652498104 18.532665605074 19.585392373022
TCGA-A2-A3XV 11.9334126844085 16.4636201544035 16.2625320174057 9.34378041386598 12.8202114350185 11.0166086611558 14.3444140224747 19.0610098903861 16.0842705607523 11.8370142993189 20.6360222095936 13.741845910501 19.5673856893939 18.6896560916671 19.7933018749404 16.209435666497 21.013648973248 17.6577092610861
TCGA-B6-A0RO 13.7548845030996 15.1351189327281 15.3036119970609 10.8023387386286 12.6886763239535 11.9660199720343 12.7492436435125 18.9457139467177 15.2433383097005 13.5342647084139 20.5386144384968 16.6913948255525 17.1049041218632 19.8761634451493 20.7496820718971 17.9304844164724 19.3308166391888 17.9015152256
TCGA-A8-A06T 14.0082932700654 16.3967745918659 17.2243807381287 12.6304225567861 10.694805153638 11.8465379456316 14.4048039179476 19.4694030204893 16.0159556189597 14.036952502486 20.1244769601146 17.4727277156329 20.9422191975307 18.1916470318538 19.2364232505383 18.7624222446897 18.2232713099413 18.3411013882268
TCGA-AO-A0JB 12.2259562259326 15.4976280299205 14.6630734717782 14.1099722291067 12.3554596168476 12.4987536418344 11.5395589412002 18.2798614390071 15.6199697669883 13.7103951143297 19.7118654421929 16.1824954887104 19.1853564214739 19.5246124362075 22.0023225901549 18.3585847211036 17.7587073999239 18.6045242933267
TCGA-A2-A25D 10.989414014026 15.7725279066143 14.251950193054 10.1523129436532 9.65630625804734 11.6085630242377 12.4531952795868 18.4032567970091 15.3207631671459 14.5185695044659 20.4890558722496 16.0646677518727 20.5652532586876 18.86364727044 19.9745453713205 18.0348219926562 18.9159190038878 17.8479535009236
TCGA-A8-A07P 14.0372048219286 15.8021328150809 16.2691405785986 12.3491446003331 10.4897794566426 11.2700183481894 15.6875140002818 19.7582083104268 16.3050662327094 13.8712007553704 21.4611368073313 18.2115067377894 18.9304686239753 18.9972229845992 20.4333980923472 18.0531613118327 18.5143454249858 18.0163534985752
TCGA-A1-A0SK 3 8.63838807154347 10.0594119415704 12.7684429593836 13.9837824422959 11.2069247695795 14.8425776963931 16.318416548118 14.3432197225844 13.3938111888558 19.5171390631021 16.2494457336857 20.8636670407254 18.5572957595694 19.5293600606855 18.3888401280887 16.5271242467734 17.0980812359654
TCGA-A7-A3J0 8.59975407352927 12.4336567206227 12.4508239556156 13.0060742771698 10.2721968067193 11.1698530530227 17.7878030778022 16.9255832934047 12.4144375646232 12.9857671378463 18.0010191732103 14.3043343795022 20.6517670085617 19.977896389373 19.7575033564507 17.061147083495 19.1597131523941 17.7535692255435
TCGA-A2-A04N 15.008521654666 17.8591695376412 18.0779822958976 12.8822482118647 13.1611688533854 12.8626032909795 16.0359394188702 21.0382402264415 18.007897991874 14.7161469781679 22.0327355088723 17.1502679885213 20.5412256408822 19.0516430075964 19.9327775283226 18.9836844660428 17.900887043061 18.044616904593
TCGA-A1-A0SE 14.5086054607861 17.9448511722764 17.3454267933574 12.0988376599289 12.962111689184 11.672653652058 15.143545388388 20.3677204578472 17.6915539938616 14.4733027379253 20.8191827041695 14.9370768465633 20.2453059362264 19.7008390878152 20.577915875694 18.8696259884918 18.1371695723724 18.3740099125312
TCGA-A2-A3XW 9.51273806071524 16.0651205696423 15.4258117783513 16.0217566213562 10.7432287081471 13.0933138237175 10.0145622651965 20.5912014962205 14.6359378084383 13.1434565618169 22.9431560550031 17.4260178938251 20.2576306896266 19.9944693761893 19.5736916852817 17.2322210799656 19.163501912612 18.2832222468355
TCGA-A2-A0CO 13.2086013660976 18.2172391650797 15.7941250354874 13.3689017907235 11.6348542659217 10.9838048662416 14.3382647480279 20.6010198237208 16.0255610137424 17.4220026480633 19.7958739555832 16.1613164027962 19.5691357060852 19.8652612991825 19.9881611797185 18.8707447684116 18.553322629661 18.5403310704813
TCGA-BH-A8FY 8.1504587082211 13.3240213909373 12.1798475868849 13.6071686681821 8.4937383149048 13.4709494948422 10.1236485706326 15.7552181387714 11.9937119641427 10.333570162144 19.8188464752807 18.0905767751896 20.512925127915 19.3533209555636 19.4219185957064 18.0493750193315 18.2531608205642 18.939004754152
TCGA-AC-A2FF 16.2255805009335 20.0455681258532 18.8449880514577 12.2530806978239 11.1535503489661 11.9469803683259 15.4667614883398 22.041073333956 17.723024607635 14.4172246470814 19.1640854591873 15.6782195278524 19.9498992278475 18.7185375467701 19.7386112901676 18.4462110871135 18.0136407483409 17.9144241044436
TCGA-3C-AALK 14.1559831338976 18.5055882412357 18.1939865022293 11.5910713945736 13.8683275232905 10.7349123719995 16.2688729462029 20.5571714013695 17.3043004050462 15.0420426831127 21.9879914481736 17.0033413520705 18.8943639559217 20.3256644826484 20.5606016069208 18.5859454512332 17.7514628122584 19.241433290466
TCGA-A7-A0CJ 3 10.0889099710766 10.6767695404624 10.5159149273116 9.57300779260817 11.390082090927 16.507103240184 17.1256727158126 13.885070025699 14.1050524964816 20.8995614732089 17.6830178139274 19.3401777260231 18.6934456003191 19.4492099567535 19.2503417683838 17.5727768048943 17.9481542698345
TCGA-A2-A0T5 12.7323201086399 16.6033408217815 16.1703044850708 14.5744256741899 12.3479759709653 12.0066436832411 15.7982772880751 19.4597576100062 16.4000753087771 13.8326837950208 21.9088262741711 15.9994498018994 20.9142801333108 19.7620616050631 22.240120497324 18.3942299255247 17.6439516696394 18.5082488232191
