X84618 X114 X8382 X7498 X111 X5169 X956 X9060 X93034 X4881 X5136 X196883 X5153 X2987 X3251 X9583 X5437 X87178 X56985
TCGA-AC-A2FF 9.19692193349867 8.11246738153863 15.5893546127936 15.034068915754 15.0264488638402 14.3607634550052 14.7732539920803 17.1768673067859 10.4243585578967 16.8204629936043 16.3948478734913 16.2225373463061 15.8621629686461 18.8033034306661 18.1605109029224 17.5402115852312 17.7160705228674 16.8356965492819 16.7311760176396
TCGA-3C-AALK 8.64244261442202 3 15.605224604262 12.6436290389566 15.3181423359837 14.4607314622184 14.8298914384438 17.1461144046361 8.38453722752453 14.992072232087 14.100198918476 15.4641077163105 13.5109794555235 19.7134550565281 18.2403173578815 17.1075642842212 18.5253412789229 17.1193092213251 16.3401923426621
TCGA-A7-A0CJ 3 3 15.3362241081474 14.3134878726513 12.1078711720755 12.6146303496239 10.7036518400515 14.3790626919695 10.5592228038825 13.7937190906943 12.8140786960722 13.5830710103134 13.2116169412946 19.4557975179435 20.553290527925 16.6107590386697 19.4353544007647 18.2586301278139 16.0682616424144
TCGA-A2-A0T5 3 3 16.7163301794108 14.5330985682443 15.4288952795079 13.7148216675823 16.206551904669 18.6389328701664 11.064588903573 14.3496370923855 14.3488621386016 14.1573087489416 12.9432402877369 19.9415989297822 19.2004512048158 17.9733734801014 18.3845205615885 16.8959606267535 16.6030877155238
TCGA-AR-A0TT 3 3 10.2922623161655 12.9869717361497 16.8860606440653 12.2377996940483 11.8932126549379 16.97698081457 9.75203472156885 14.715307540241 13.1408776541577 14.3408007052429 14.5631789007539 19.5247763569525 17.9591972853425 16.977564298371 17.8958030738952 17.1237580732037 16.1360896589595
TCGA-BH-A209 9.09854737067868 5.86193287415726 14.5208562508875 9.23441429597083 11.9104630859646 12.7434965762411 15.3775402270884 18.5807950323926 9.70204536362125 14.8902650803466 13.9947724272061 14.0860693925809 13.799217046166 19.13312907356 19.1197198492064 16.7528941349283 18.9324419117149 18.9237850624338 16.218149301899
TCGA-AC-A8OR 3 3 16.0735058930996 11.0475805729668 10.7246895196215 10.3333712496955 9.37921743558875 19.5329532846163 11.2094289304937 14.5779684841422 11.2117682379516 14.1010120896972 12.2297741250087 19.6342616259215 19.1610482961392 17.3800954015398 18.9406910890791 17.0038743267065 16.6738918124498
TCGA-A2-A04U 3 10.7038987864051 14.9606218722765 11.5949583574289 11.5630139008954 11.6231206708149 13.412786366685 15.6068670863712 12.6178527348419 13.9504528754754 12.308310312548 13.1285076916696 12.9010078873973 20.5606068753158 20.3814649580228 17.3354635945231 20.0658489757225 18.5529214180222 15.8901299298974
TCGA-A2-A3KD 8.1813733766725 3 15.8594118740556 13.9425413412609 16.5194153899357 11.9765208139479 17.5747119518791 20.1335542436273 10.2090829110414 15.5926863904602 13.523129826233 14.8055137857913 13.6306733680676 19.8583834124149 18.5122618016471 18.3074504383289 17.9846249510744 17.0837952486769 15.443726595209
TCGA-A2-A0ST 3 6.35010239779199 12.9462609181835 13.9115882690966 15.7962034547685 11.7763262418546 13.6852318962548 19.0296517650592 10.3751260478311 16.1441143564306 13.6564223777999 14.9173760760079 13.655587753673 19.4014127131734 19.3597252897154 17.2030822106435 18.2067492666798 17.3363451482884 16.7673606412857
TCGA-BH-A1FU 11.2513051191946 7.86793539802678 12.4589800328627 15.4217009358007 13.7785960676907 12.7100453719136 14.7995207126099 20.2996217384762 10.8193532813699 16.1402578246551 14.8625074187916 15.1715753809791 14.8764064137179 19.3311709808985 17.9775710850827 17.0129969320973 17.5578086175838 16.9320802288047 16.2519608809457
TCGA-A7-A26H 9.46235305636606 5.67729351693726 12.7733910729125 14.1825645653075 15.6633293199231 11.8601394771917 17.9721335916947 21.0959344858992 12.2434884171572 14.615994792319 13.8871309433577 14.0863350384451 14.4859497541471 18.9944636242307 18.0663048330565 18.3046222777383 18.09473780395 17.0023961604597 15.9116974676422
TCGA-AC-A2BK 10.6308268285484 3 13.3204509432654 14.382442323754 13.7874911473655 13.246417676121 17.919283792538 18.214298841981 10.5481447798005 14.2449987761064 11.4643912138124 11.848747912351 12.0294025299825 19.738483743004 18.8991105591467 17.5123851387793 18.2795971091183 18.8532765486402 16.3634244985472
TCGA-BH-A0B0 3 7.81992808397869 16.2078103472676 12.0742537974116 17.5209219829539 14.5221912966986 14.7362529966469 19.6954055902509 11.090443413972 17.5397266636085 14.7745039768695 14.9947649132638 15.5975209457055 19.9713550098576 18.7154161566341 17.1481727142841 17.9347662406498 16.8823441332771 16.2275796428131
TCGA-A7-A6VX 10.8704410001903 7.75292146177571 15.0531638269975 11.8795840934972 12.6075076698706 12.9804316238044 15.356511018368 21.0489297552959 10.6079909372129 14.6840475636762 12.8246165891588 14.1853718982873 14.5414214035852 20.4650565705909 19.2777457483468 17.2853743180531 19.8868417631809 16.4977034346147 15.4444660332289
TCGA-AO-A03L 3 3 14.3424261523241 13.7897144100481 16.262484903128 11.5306025822928 13.1003157716265 16.2372848246524 9.46137864882407 14.5357615596234 14.2025125409848 15.3187309460054 14.0775259861073 19.848047241582 18.8288153427742 17.0083742048941 17.5565955389693 17.665620763986 16.6330794916531
TCGA-A8-A07S 8.36715597494189 3 16.3802158324178 14.6631168295861 12.0596312625916 15.2384869786523 18.0727126126046 18.8197817381307 12.009486934732 14.522445839773 13.7730665188519 14.0369367195522 14.0732459619567 19.2189847600947 19.272248286467 17.2973535910918 18.8740997923489 17.4961585001955 16.6185978170932
TCGA-C8-A3M8 9.9834802656691 6.66187309868866 10.8666664227591 12.8393162305775 17.4882291445095 11.8363597502085 13.6169293173553 16.6475929134837 10.3024790347324 16.0918300857717 14.2369832931756 15.8466335745783 14.7519378422184 19.9515237812456 18.296457695251 17.298275611713 19.3369008657832 17.368776306421 15.5675914517549
TCGA-A7-A0DA 3 9.5907102247174 11.7195493836184 14.2369228137027 12.246248479994 17.041771222752 13.6435885024524 19.2455295031122 10.6326876756533 13.5801387359694 12.6124205682734 13.7794171663259 13.6203149728969 19.550189920195 18.4586179062487 17.5175751524782 18.5093876791589 17.4609015281007 16.0903403398408
TCGA-A2-A3XU 8.73494292468047 11.0913521398296 16.758530164872 11.3093694639142 11.0677691301073 9.49735795769404 13.1049562388134 18.9986339648468 8.47667921898307 15.5203889412075 12.4438715949185 12.3363065482207 13.0759242289705 21.8748235849941 20.1391289447506 15.8283810172285 19.9645795326379 17.4822063902737 17.3555438267564
TCGA-AN-A0FY 7.98265703291043 9.33275696960895 13.1114352031343 11.6013576391123 14.1338381780786 12.7117150668902 14.808474836432 19.5740722854551 10.0982099574516 15.5629069923811 12.5943571196324 13.5272185354421 14.4804678211281 19.2674719755059 18.9015789202976 15.8662798577352 18.1726174154201 16.9384872264007 16.7179757640677
TCGA-4H-AAAK 3 3 16.0813661591698 13.7503487553125 13.2639896707476 13.3548214503867 14.7630764296244 17.0628653539183 9.64630698565351 14.2457744525274 13.1830091783958 14.6661735627171 14.35035282811 19.0529398139201 18.512577486062 16.7050359127558 18.6430365606354 16.9725277511656 16.5585348303367
TCGA-A2-A0YM 9.73290041693562 5.91120017949335 13.1325583865914 9.94680332554219 11.4025996729037 10.2395201596754 12.439329173114 18.2961074641587 10.4637826247934 14.9214400800154 11.7114930125954 14.6003149003979 13.9559060906401 18.5472368782003 19.2284413431555 17.0590825390552 18.3786063252486 17.7190024675616 15.7946281661077
TCGA-C8-A1HI 7.94861662054782 5.71127258884684 15.9571619516657 15.1616220232806 14.4706188939577 13.0570043871333 15.1678515500387 19.9312381383068 9.52763045016975 13.6267658397504 16.2061335788226 13.8694089116674 13.0563609569141 19.6644883506757 19.407589190256 16.7886843170865 18.213679853176 17.4321751436629 16.5466633777672
TCGA-AC-A3HN 9.93143503796244 8.52240219400971 16.223897105416 14.0840796336142 16.9582075179227 13.4222420622359 16.1565513522302 17.0373824312868 10.7216256733799 16.8644110503857 14.7660047511164 16.089841607096 15.4724538721925 19.5707562538303 17.9365719074591 17.5853669480555 17.9581957581275 16.8792868294225 16.545274480424
TCGA-E9-A54X 3 14.2203831931927 18.2541167138024 13.0792038773935 9.66712996982938 13.3348732644809 14.2098295405217 16.4055045814435 9.7053958858054 12.2408704623752 10.9707890431738 12.1367728778699 11.4983566289272 19.8951384101165 19.625706883674 18.9588825749227 18.7742204873986 17.1522931256763 15.2135107427735
TCGA-BH-A0H7 3 3 12.0896621691642 10.6590174606508 14.947493392986 12.0067931708038 15.7859684241421 17.9946546306765 9.0499386247278 14.5754495348498 14.3597071948822 13.5253176159283 14.1316212490562 20.4504759721669 18.833549135554 16.8998776270778 18.5187133371076 16.7472451649671 15.679202664867
TCGA-A2-A4S2 3 3 17.3375037869708 14.0318032393551 17.1849362644436 13.2983392563961 13.5605983312351 16.4223474002436 10.3239779198145 15.1696666340107 13.6686767176785 15.1811707490554 14.1256439074517 19.6835539635357 18.5695699778786 17.754727805931 18.6967734394839 17.9698016603082 16.6098553770999
TCGA-OL-A66L 8.89663312628395 9.7784422203266 16.144512552699 12.3341620207245 15.4751772682939 13.2119157651261 14.3456298853102 16.0795158447617 3 17.5384838344637 14.2838765155057 16.4998132311591 14.6898036469327 21.4989070341221 18.6911185982499 16.4164706291221 19.70993442666 16.6489992984505 17.0610491723657
TCGA-AC-A6IV 8.34659920789028 6.06534793804666 14.707364373689 14.7250369736966 16.3045497549742 12.4084561781131 13.7950241829782 17.2423829695959 10.2787279228181 17.657689825298 14.9496242217949 17.121802191591 15.947032783172 19.7467289838042 18.3124283064628 17.2447372488128 18.1286203446955 16.9199362501336 16.6318401963038
TCGA-D8-A1JH 9.85928364295361 6.54694233530777 15.729807689469 13.5039091268243 13.844821924536 12.5765941310651 14.6484436823063 17.9457993766773 11.4286135388214 15.3661673751777 15.0613362615782 15.48451055909 14.1653375949531 18.5475909024012 18.1331515452104 17.900941512238 17.5754156023246 16.9452157282801 16.5070427232646
TCGA-E2-A1IF 3 7.25496205314925 16.0722826706051 15.6370566874217 15.7922739936691 12.6297014335884 16.7320239896206 16.6242552155862 10.6715842777622 16.3235525333517 14.6047386448948 15.3279918721657 15.3374978050678 20.1422974888701 18.7880872031053 16.9289843650451 18.8166580505009 16.5439577580264 16.8898949609894
TCGA-BH-A1F8 3 3 15.5125124032887 15.7466370962557 11.2578064719229 10.8851112369214 17.3433837459193 16.6772622001741 10.7892496578446 12.7423106942706 13.6263431281621 13.7132628296944 12.3950691355187 18.4274923912839 20.3184699715727 16.7989346756462 18.4662338652639 19.2317331802228 15.8635760273728
TCGA-B6-A0IE 3 3 13.1748845474978 10.0878535682766 14.5761682994874 12.326809480319 13.3809484650597 17.1926626881457 8.85292042867483 15.0643558318811 13.4192177994536 14.3319938482096 13.3929560501099 20.572628345449 19.7185768119793 16.2666785200892 19.2161227596696 17.3723219299939 15.4200953135414
TCGA-A8-A09K 3 8.53326315845019 15.7874009639827 11.8086408342396 17.5507456263652 14.0835479984468 11.1796980546179 15.8908627413474 9.58257874248187 13.6526669612643 12.4190514717613 13.2602398270808 12.038183276398 18.9981631107477 19.5341230215952 16.3155126653508 18.063368580035 17.4594452455906 15.5674339508901
TCGA-A8-A08S 8.25292263056373 3 15.8779998017474 13.5431609181349 17.5641954104141 11.314752496641 14.5059458783446 20.0824309432909 10.5436131746809 13.5862781795862 12.3469308065178 13.1706374392669 13.0697937720907 18.7108362178373 19.701647531608 16.9411906434765 18.6281011402743 17.5871152391468 15.4663995037575
TCGA-A8-A08G 10.329975008177 9.28915975175291 16.1567747376758 12.8388541184002 14.6224519915972 11.8057302465943 14.0324145337618 16.0935228849757 10.3293275815058 14.3193337157092 12.4063173689318 13.5775630967927 13.2005153365116 19.9888004473307 18.5908433064742 16.6861786610513 17.9258205852508 17.669850036802 15.1082519291824
TCGA-A2-A3XS 3 3 13.9349310932867 14.5990446936522 12.9224862772366 12.0865931346758 12.6264952631916 20.3143671965789 11.3612819802297 15.5772753079777 13.4110997333905 15.3155047021477 14.0466941953786 19.8762260276214 18.6907013980234 16.9346043785502 18.932470478043 17.8143952975969 16.4025746277464
TCGA-A2-A0CQ 3 3 17.0411685447281 14.3998417974158 12.3883991546771 14.24018000562 14.7193990198337 19.4812807364728 11.3854851896867 14.6863807911433 12.6689509396897 15.3173628463228 13.7059362234829 20.071329410579 19.9270686382568 17.500513168355 19.0924948367358 17.2362735507017 16.7249750725473
TCGA-C8-A12Q 9.14654238820777 7.75170368011323 13.6003623668273 16.4026500453509 13.4774248278056 14.5867052401508 14.2708579965102 19.3341803272896 11.1404867684474 15.1474289551846 14.1941231070651 14.7648957765021 14.1512647693087 19.4608803743148 18.9782998524626 17.1570495456905 18.499548953934 17.2300920681544 15.9519153828557
TCGA-A8-A07Z 8.96602532290459 8.54509430571318 16.632210823569 14.0961548970272 10.5913492146572 12.4190113555049 13.6065203412874 20.5729032335529 9.91348355812453 15.137628847311 12.4084381485253 14.1812916266445 12.8757842938117 20.2169340650428 20.0622989358781 17.3551344095815 17.9327959190459 16.6438292379931 15.5021940287989
TCGA-BH-A18U 3 7.0372811749747 9.86138413124534 11.6324255659894 16.7060189762662 12.6745539742941 14.0760203140149 16.417492433367 9.35199963314827 13.9143774066336 12.7822991252195 13.4060268142682 12.8980589215818 18.916470823487 19.7347800853112 16.9503040391794 18.8188752711261 18.0236123258835 16.5371116251173
TCGA-BH-A0C3 9.62839316005855 9.01468057218772 15.2640189612187 14.183988486946 15.7262263803338 12.8701088020382 15.1445302669117 17.0069742425174 10.8587795055021 18.2614003308126 15.437892675275 16.3896425476515 16.0967592258391 19.3616589228165 18.0453012651362 17.6826917647459 17.8047598675615 17.3918974325424 16.0475619423138
TCGA-AC-A2BM 8.37571815275629 10.8720141379477 17.9628912064969 9.60866803845911 11.7334896162321 12.7788568240233 11.4411906121215 15.2684352180593 10.3083827518065 13.1082294026519 13.7524687056779 13.6658813005459 13.210058599992 19.3077689329824 19.8490324822182 17.5016435911165 18.4484241399319 17.6927500201909 16.1267585485955
TCGA-EW-A1IY 3 6.6823548236408 18.0165251681976 15.1948490023595 12.2699558513367 13.5933250875644 18.0110298519704 18.2364129669283 11.9299317600679 13.0862354559878 14.8230065036986 14.5429938655087 14.5112046982781 17.6298530576246 19.65781968159 18.5219712852632 17.6605041185729 18.0880735557568 17.2889139364521
TCGA-A8-A07G 9.88924327528397 6.04894598244961 17.0260730911898 13.5323571391345 13.8253626653019 12.1837220439803 16.8976553416836 19.6167232061815 11.0925615523819 14.667110983757 13.9639307125803 13.3761348755891 14.714302226049 19.5800924752868 18.2469940571386 17.2223939453402 17.1494093277977 16.6749307224141 16.2897586681416
TCGA-A8-A09B 8.35155449476759 6.06982192633896 16.9840265533292 14.0341987777679 16.5509412681164 12.3396393914618 13.5707588991454 19.169438887158 11.0575198942613 15.3518064188909 13.6855738139217 14.6257855730938 14.4313911878105 19.3623290481437 18.6263243983384 17.5972950569474 18.6669256047804 16.9789585517075 16.3211715570375
TCGA-BH-A1ET 10.2288266756225 3 16.6926858561655 15.5080857150935 13.3973889665302 13.0627090067834 15.1074053606108 16.8519996232664 11.2166881881029 15.0694363343362 15.0456420411223 15.0557336991464 13.643522056512 18.1442211359026 18.0918870653579 17.9308955668934 17.8544688692158 17.1372568401852 16.6395773689018
TCGA-A8-A08L 8.18576460834963 3 15.0677695695709 14.4703940611617 15.0694375954468 14.8582638513139 14.5644655946049 20.3247375651686 10.0086116817476 14.9442151511607 14.0795968337042 13.812379564713 13.7814879608006 20.8241827667804 18.5714163161595 16.5446657896883 18.945648162566 17.1538108385636 16.0184726938549
TCGA-AR-A24P 9.07306391662631 5.83965396915967 16.3451922012079 13.5181711179071 12.9081907485249 12.7176627678054 15.9455577131418 16.8759550153747 11.6658141385433 13.9845726808617 14.4086439456797 14.2146104271138 14.2089060190176 18.8404827941439 18.8244702965911 17.7349741251048 17.7764834007729 17.2352608042698 15.873015406881
TCGA-AR-A2LH 8.96989726508201 3 13.7428648202293 15.165167758013 14.9638794441861 19.1897193311026 15.0365733860108 20.8388218978076 10.9114057310438 16.7762834146561 14.6477372754524 15.8562988608578 14.881995915714 19.6642230215969 18.5922721014129 17.2021990961721 17.9693063472065 17.3690524951211 16.597144444873
TCGA-A1-A0SP 8.44873262516625 14.9811271890961 13.7640153181146 12.9121520414401 11.7014213008694 10.4198613170054 13.6577480893038 17.1145649724935 11.4776111440108 15.3216086783683 13.320571310017 13.8034119042259 14.3090846722685 19.911670777048 19.2850280918006 16.9983724233474 18.1427111119199 18.0364019083113 15.8995892278549
TCGA-AO-A0JL 3 3 15.8203920401453 13.1505614987741 12.1242206831965 3 12.7773505118284 17.2224696809975 10.9125179090334 15.4247802358199 14.0749991157642 14.9309048595462 13.5880563292454 20.4751624169792 19.8292077774809 16.7702722397602 19.0594307376135 17.0216049429356 17.1983704852381
TCGA-AR-A2LE 3 10.4909742543537 14.8321429740164 11.2887031973932 13.6679786443997 11.7713020342911 17.7341975827336 21.4315595158203 12.4696093601073 15.5126631505275 14.9146426027591 15.0886055942968 13.4435270763449 19.4631046425708 18.7773091657945 17.3367221797688 17.6383620056472 17.15694900983 16.3573162652585
TCGA-E2-A1IU 9.58149356293768 6.29273454905708 16.0548703337166 15.4209328390435 15.9795037740648 13.1825974108549 17.094338272656 18.2307898484428 11.4223528549474 14.590352177634 13.7188164996709 14.8561803811981 13.1511845309946 18.8722600224597 18.3499948042821 17.5711793974019 18.1542637307338 16.9219211467021 16.4222844100113
TCGA-BH-A18H 8.96370729725628 6.63276711151673 10.4222398646131 10.5882066898645 13.7586488965884 12.5573252132485 13.2203053561607 17.1944974391175 8.7046497870519 14.5656414283099 13.7129399074925 15.0001914075873 13.8308642773647 20.2485667098698 19.1281514979656 16.6728890748692 18.7396283299221 17.1247310444295 16.430114834778
TCGA-BH-A18P 3 3 16.1556609814407 13.3703173945479 15.6036295625849 13.2249904874496 13.4618632590977 18.1763247746998 12.3315943877997 14.6922317451338 13.6097045273359 15.3247662450523 13.4030998082448 19.1942665616177 18.0981247469018 18.0931397573797 18.2401714535117 17.243053828335 16.4400314591635
TCGA-BH-A0BP 3 8.09433375565996 15.3076937707795 14.7247835216554 16.6061448525896 14.6845012339407 13.7680190974909 16.9073467004811 9.86653272581039 17.4318634310821 14.5916044822118 15.2201593114798 15.1709569356968 19.2240967473525 18.9274986226293 17.0402470755293 17.776614622272 17.7044031631418 16.0673380704413
TCGA-A8-A06Z 3 3 16.9068480530534 13.2593939435251 17.8843066266533 9.79385342490658 13.2430477820107 15.6272510218281 10.2225805624894 15.0127389593262 12.9339504919529 13.335690649472 12.7398995814894 19.4838122623771 19.2083283031044 16.9013092809179 18.3418851478576 16.9968148046969 16.070361416946
TCGA-A8-A07L 3 3 13.6089740357657 8.93859963817196 16.1009246120191 11.310240545398 13.579231132648 17.5771769110489 10.6903385003425 14.7255068300628 13.9365334894464 13.6774733930653 13.1878707877188 18.1268109672664 19.1727705167609 17.1896468590404 18.7477657390306 17.8573335179149 15.9677197756699
TCGA-B6-A0IH 8.89149186629507 10.6153838280283 16.2593926104637 14.1686250438451 15.7683038083314 12.8386586907064 15.8254718152959 18.3552741035316 10.0294195471119 16.4950996517494 15.111805296501 16.1297601608944 15.1720003470755 19.0791204037746 18.4134663599519 17.5785339250096 17.9711881679624 16.7344772091797 16.5704273449334
TCGA-A8-A09D 3 6.2727904553574 14.1197088692117 12.55829188434 18.1698399472557 12.0575009433511 12.6967976741281 17.6689311695411 9.70932680813023 17.2376523116954 14.8794021221 14.52472476634 15.6937974689558 19.6432321454526 18.4059440702887 17.8176135081908 17.8021806560235 17.2600258842062 15.702359035264
TCGA-GM-A2D9 3 7.07570841688076 16.6358749366581 11.9721059451037 15.259424472703 12.9285567711687 15.3125851250389 17.7766579239473 11.0327098591101 15.5936489039568 14.0931661700423 15.6753717307672 14.62845900834 20.492524052507 19.0030837946347 16.9200893759014 18.8261941916986 16.9104316422323 16.4521595285754
TCGA-AO-A03V 8.50694888814927 7.13076843759541 11.0691281073641 15.1853488126572 14.4355189037536 13.4195505390619 16.456008275726 15.9757777177213 9.95978483769528 15.5132963518848 13.6967219779588 14.4648705002082 14.4239558031708 19.6119949822788 18.7540972081305 16.3898875939386 17.8399596502227 17.8949373227057 15.6331163319881
TCGA-A2-A0SU 3 3 16.5715410887866 15.6264365653915 14.031292032614 13.2412242644743 13.7665298136889 16.2756955575345 11.0382164811945 15.4484504399041 14.5291205022369 14.8771148831478 13.5734873831631 19.2679545821648 19.035083214457 17.186800426142 18.3033035214068 16.6655422985373 16.1846253790257
TCGA-BH-A0BQ 3 3 17.1157591686942 15.7369474077852 14.1817670747039 12.849555851159 15.9368388700546 18.0778543217548 10.8906947801166 15.9030761945485 14.3075575621145 14.7196346487251 15.3106741176536 19.8454790577372 18.4283150489556 17.6135558260249 18.2795353880443 17.0714229756001 16.4866011025658
TCGA-A2-A1FW 8.14332791670738 7.72849230407397 10.4580168101581 11.4138659794499 15.6297860025323 11.2952592494815 10.9631918727257 15.8737726724344 10.3496059560284 14.5483141431196 13.5834869095103 13.9061786844607 13.0209906161427 17.731120236024 18.1170190265207 16.2161428169695 18.3196044472621 17.4977317915575 16.3982038625337
TCGA-A2-A3XZ 11.1072852898714 3 13.2287239894549 17.627699243117 17.4919640862008 18.39934259601 13.167726154843 16.611502482182 9.78114627020588 14.8536504795833 13.367018736099 14.9765646706504 13.73194918915 20.3213578021862 18.1026808887064 17.3056789547509 18.7096936207876 17.5636244993156 16.0029142287068
TCGA-A2-A0EM 8.44301740651819 3 16.5926419555655 14.8144396695949 15.7523141972045 12.6224065655975 16.6682634847012 16.5053267746321 12.0230256387293 14.5145923121597 13.8507185316742 14.3487738423748 14.0197219868132 19.2781794406161 18.7491391868846 17.8317421787939 18.2590918979246 16.8782510888156 16.3481063900706
TCGA-LL-A5YO 11.0132528620546 9.40326045529017 11.4850903100113 16.2365879672757 12.7614419630635 15.5585815959682 13.4047713493725 19.5113699901866 9.1790592908864 14.6648542122467 13.7893683734933 15.0614818005683 14.4445871989245 20.6245972823985 19.0509726274894 16.8277825833406 18.9107392436244 16.7102169846139 16.6383416776665
TCGA-A7-A0CH 8.69809275167176 3 16.9637019155858 12.8825963602821 11.399464881212 13.6798316502041 17.2901547243819 17.5888248794873 12.0719945423204 13.5609386209292 12.5675999485038 15.1865077757125 12.229530565028 19.0304369629918 18.7382984136166 17.7943196926583 17.9511169747489 16.7281735884375 16.9725325192423
TCGA-3C-AALJ 3 7.43965831289219 16.1153600613459 12.8784138455433 15.3754285140735 12.4507302849767 13.8697401578885 17.1294893357701 9.96345329309992 15.9006697384769 13.3753184822386 14.9298411112711 15.6582059661708 20.5405240973321 18.9772415855256 16.5943869646931 18.9221002152071 17.5398686303322 15.7749241126197
TCGA-A2-A0ET 3 3 16.0466706922886 7.65805518237499 12.0692160127418 14.0242627173022 10.4512428261046 15.4725452246137 10.7286580191267 14.6460257394646 12.5794818736991 13.8441127748786 13.1783045697294 18.8676768286059 18.9914053036615 17.9769994118787 18.0138125847911 17.3309215028101 17.1859158037706
TCGA-A8-A076 8.15016681375941 7.33817042997234 12.9761071908946 11.5724650222439 16.1737800617837 13.5178497739142 15.6524340586786 17.507394431184 11.020761165295 14.3927863449705 12.6523068878486 13.5019623421233 14.6418003665003 19.055436841894 19.1564572084306 16.8734943777693 18.3678274727789 17.2504026112903 15.2946145339539
TCGA-B6-A0IK 3 3 12.4266179569792 14.7950263031833 16.4528749877467 12.8259488775999 17.4056132136232 17.4382749299364 10.6243745954947 14.8567588073904 14.8398859185107 13.7221854985626 13.9910732914717 20.5944737017341 19.3706047213722 16.658635040787 18.9205917282577 17.1866227371286 15.8800197728684
TCGA-BH-A0BL 9.67050739589092 7.30241055440751 13.4526328114894 15.4041210061038 14.5984411765805 11.3090029578836 15.0933997719941 17.7501553050179 11.4746524266614 16.8487405575654 13.924650835986 14.5836156727215 15.6252898865621 19.3003031674136 19.2036215360109 18.2210859590031 17.8064820832303 17.2789693906703 16.2703123196658
TCGA-A2-A0D3 10.2854059745 7.89649832713883 17.6724159096146 15.2596983843325 12.1214440951646 14.4369328293801 14.9299345409831 15.6507660438516 10.8929936365954 13.57666836528 13.8769119230374 13.5097730778751 13.4427752631994 19.7862240809568 19.0647716454346 18.2204919002006 18.12355453294 17.5784589194756 16.7155815289327
TCGA-A2-A4S1 13.5315345844891 10.3034674861633 8.64085023212118 11.9793290444453 11.8528446384422 10.2434259932975 16.7377444750645 18.6873149849423 11.4636112678293 15.2888217447696 14.3495831406546 15.4279450532717 14.4408125326362 20.8978010147784 18.8338910366518 17.9274717326747 18.8172082958756 16.8474963470338 16.0069313425185
TCGA-AC-A3TM 3 3 16.5298658377272 12.3019902061793 16.1498246436472 12.7904087237543 14.8895518121667 17.2934848777629 9.54453572008718 14.8361080209292 13.5745244032059 15.3412120392849 13.7522296778992 21.384269750847 18.8030081787926 16.8072039189637 19.945158064413 16.5393781213196 17.2630086020507
TCGA-AN-A0XP 3 3 15.6653993454268 12.8828873032046 14.7723344173739 11.9352632718829 18.0938588344869 15.694294408092 10.3842118138242 14.516701464048 14.8346441693817 14.7073908161139 14.4892489698364 19.1337492866853 18.3983482013273 18.1182381864744 17.8041408388188 17.7917436514354 16.0160708894296
TCGA-A7-A4SB 3 3 16.2858218686122 12.0634654732768 14.1859154226133 12.4487713647541 13.6742619735637 17.8599434745741 10.5296202099073 16.12992198112 14.7001261909462 16.6074162692007 13.6928909208317 20.4224660715439 18.293312459431 17.5896659964885 18.4380128704987 17.3935710882561 15.9256230190819
TCGA-BH-A28O 11.3668312059842 6.11101585805525 15.1215806548052 14.1495326332677 17.4581127933288 13.1070924675498 15.4382431027677 16.8740387534421 10.6907307533158 17.1376808395288 14.8935018730769 16.5388576546459 15.6726753671299 19.5219193521893 17.8703020033728 17.0252172831737 18.0796342016216 16.85216218773 17.2889212284021
TCGA-E9-A22B 9.82045499968204 6.89421697823782 15.9024600851222 14.7213655033112 14.3953655426799 10.8769933564868 13.3063599515349 19.0388566317623 10.6292553678243 15.6466705342922 14.5517760886976 14.0162021141454 14.6473779904732 19.5581719372524 19.4454009599144 16.5768648711802 18.3731599175493 17.8081699069948 16.1733344004541
TCGA-A8-A0A6 3 6.63837036909842 16.6647689318777 14.5925450744336 14.6990520117646 13.6280029267063 14.1505356924071 16.6239700396181 11.27244718263 15.2504354271644 14.4162930006999 14.4653348489654 13.5992987004675 19.700887748623 18.2500634110949 18.3909929595732 18.2340871228449 16.9858235574525 16.267669695176
TCGA-AR-A1AU 3 3 15.5423748267665 15.3297049826235 14.4684426916324 12.2694630106775 13.1537704145783 18.0892973929904 11.050760815946 17.0381934869352 13.5216953285323 15.5192220638907 14.6911249044845 19.0964016247381 18.6986409456845 17.4323028079216 18.1414148716017 17.374718477437 15.9568318472845
TCGA-C8-A8HP 3 3 13.340792644473 16.0111595179859 17.6281860936993 14.2255476567061 15.9414502008396 18.5093084800274 10.908172245359 15.2284068881011 13.0963758250178 15.2694217097974 14.6409223080175 21.3292044343195 17.7499867613769 16.816290142677 18.9769764422432 17.555170421114 15.5709345472491
TCGA-A8-A075 3 6.17161631424199 12.7132766664895 13.7259442093744 12.25058438895 13.4150152934125 14.588870121513 17.6616252258502 9.40661487152918 14.2439431719588 12.1863409345686 13.6695985234868 13.9616512266907 20.7614466569536 19.9423227461206 17.2618640461935 18.4396705904057 17.5522656433611 15.4890444393119
TCGA-A2-A0D0 3 3 14.0469968291601 17.9796591428199 11.1271128514312 8.50428857317228 10.5615827717993 15.3035964499663 10.3182965973273 12.9994506618405 10.1021491488639 12.227793951771 11.9846282403466 21.004136423895 21.003341087565 16.5045196414743 19.754552822728 18.8827157912423 16.528607218767
