X114 X111 X5136 X196883 X54331 X5153 X5575 X2791 X5499 X5576 X801 X5566
TCGA-AC-A2QI 3 13.52699865562 15.3298997377661 15.1405985471306 16.4840504564547 14.9173489372254 17.4110679797544 17.7851155560562 20.3647270398206 17.9097361152572 19.3941399208078 18.6572467678443
TCGA-AC-A2FM 6.93411162132992 16.6356116195806 13.8292828780924 15.1568951935027 15.1356503172962 13.8409816256491 15.5716849361512 17.483062552954 21.5083877734865 17.9622679843183 20.7616410511189 17.9974922000211
TCGA-AQ-A0Y5 7.04327238155669 15.598535731297 14.523301756571 13.4948043840803 16.2412376682089 12.9044311633858 15.2475129194417 17.5070972723635 19.7270488541124 19.028946976271 20.4956119633909 18.6309332251494
TCGA-BH-A1EV 6.24872100718853 15.4454780739913 13.0816705492717 13.5835495948238 15.4563968807028 12.2126588026202 15.0479548405122 16.7909257019673 19.7789609912316 18.7524559758291 20.0638020540291 18.8363203866248
TCGA-AC-A2FK 3 15.9466039461974 14.1770344517332 15.4688707068948 15.9995028081145 13.6409998484264 16.7473045394929 17.9374846390411 19.6120149046214 18.295181773965 19.328216135453 18.4683622761501
TCGA-A8-A07B 3 13.0175110974868 13.8076203260681 12.5365423562219 15.4193557017267 12.6942490333914 15.600377366086 16.5998947917788 19.2539380648713 17.8298440522838 20.859576054642 18.030033743685
TCGA-B6-A40B 3 12.6862341423496 12.8985175569464 15.639007050999 14.9562590770523 14.3916532380097 16.2137340579079 17.3917913427206 20.7156499089607 17.4305398915061 20.0085687401679 18.6588535157032
TCGA-AC-A2FB 3 18.426058944471 14.5199448246811 15.16811575607 16.9289002491717 13.5102400303079 16.6300622029497 17.6639419498692 19.9901080389421 18.2429731437981 19.7484092422491 18.4275494992807
TCGA-A2-A0CP 6.96490990783501 13.9183604073697 14.5729800562121 15.4472314835168 15.763383990356 15.2873507320764 16.9055760867524 18.3156473380344 20.4714790444263 17.7470964473746 19.7275710259727 19.3530565558557
TCGA-BH-A0BG 3 13.6456577709257 12.2442385021488 13.5104514454138 16.061706171075 13.5587456538594 16.3951662650951 16.7191664011343 20.4035159317326 17.6102785730831 19.5681298472788 17.8680711739694
TCGA-BH-A18K 7.02304058265154 14.5179499935859 14.0567583399748 14.4612723724914 16.1647522984458 14.1855461707214 15.9251198683578 17.872448427136 20.3115151103338 18.0493772123335 20.4187169549742 18.6454568720112
TCGA-A2-A0SX 5.95333218042098 13.3758707178676 13.2775617343669 14.2368785614549 16.6133365701485 14.3372330469581 15.0934804572125 16.6623684943229 19.9008147633449 17.5818748980976 19.5974570022793 18.7741978200324
TCGA-A8-A07F 8.57787641492361 11.420643927811 13.3340078177645 13.2968963678368 15.6905852994265 13.3893266217599 16.0448282414999 16.6411295577 19.9455996185383 18.218035962832 19.4069228241509 18.0177455402763
TCGA-BH-A1F2 6.78435442723443 15.6585162913091 14.3987173728463 14.6103257136882 16.9066476389617 15.0432378080966 13.7216515472939 18.4210193489282 19.8629249421997 18.6339037346699 20.3131510629763 18.6406627659016
TCGA-E2-A1BC 3 15.1073037399009 14.2128029950855 15.1588748145509 16.1894847641932 15.4470845648325 15.0317592188381 18.2639086123457 18.7358059312204 18.4791851324637 19.3895942921335 18.8701470032589
TCGA-LL-A440 10.177719032729 15.7997895472385 16.1347156005032 17.1551871768897 16.6840620913322 15.9005027027622 17.584858097351 18.7708220057765 20.0993392377489 17.5367103157501 19.5355865868943 18.6081324286998
TCGA-BH-A0W7 7.21232078801837 14.5645474727368 13.9247467565225 14.7379178365643 16.3270002481848 15.2706013129149 16.5812392072648 17.7744672332693 20.6061149499929 17.9165437187649 20.4998567943175 18.6490511881204
