X60482 X2558 X496 X359 X57818 X89872 X114 X26154 X153201 X477 X6521 X111 X2561 X51761 X554 X10350 X368 X57030 X11136 X23460 X55630 X9429 X64116 X6578 X10057 X196883 X3162 X3099 X126969 X54331 X5575 X2791 X5825 X65010 X84679 X2512 X6560 X54407 X23446 X8480 X9818 X6548 X5576 X5903 X374868 X7355 X148867 X55746 X5566
TCGA-A2-A3XV 11.0007908080655 3 3 3 3 9.44780310725526 3 16.8169397611031 7.04135064775494 13.5284600160591 6.75166538649731 10.9436693259693 10.0534391000703 11.1268364863036 14.5860438767349 9.86323435446213 16.6355074683315 9.92608459581495 10.4814299892224 10.3580967448362 17.9652993076611 13.0147583523815 16.3803898083621 16.9118568427344 13.741845910501 14.6858670626045 18.0851689608056 13.3743801773663 19.4920392554412 14.8973502920705 17.9692511394112 18.7054755393245 16.9770797514429 19.167925775378 16.4296614415774 26.3833620815391 15.8820364942602 17.8907741106659 17.8379928884023 17.6811816586756 15.6214959579948 17.6577092610861 17.6540149234988 17.2738262201516 14.3181738743931 18.7806348798311 16.6986260069035 17.3739869954284 17.9457838875637
TCGA-B6-A0RO 3 3 8.79568762433151 3 8.32052218763724 8.18642033895928 5.9650128004408 12.3766980250855 3 12.6897081898396 6.11707419760995 16.0390934285419 9.55957579583294 13.040449176694 12.9939338547296 11.3839614648703 14.8741915556104 10.2875946111938 3 11.1398556257367 16.7437079388794 13.9303898326743 17.5060686204005 16.3328799427747 16.6913948255525 13.0936938065901 17.952611889625 18.1933184584583 16.7308047086513 14.4448283405119 16.6707834267336 17.2523741596251 18.8462299506514 14.6514693896904 17.3143061701545 24.2640272255904 17.4168607088134 18.95745599934 17.9236750470072 17.4312333723645 17.2310798247608 17.9015152256 17.7694632058544 18.3352817846403 16.0849294179937 19.3464401952993 16.8192405660132 18.5697235535063 18.4267468607882
TCGA-A8-A06T 8.09282012198778 3 3 3 6.57974165937703 3 3 10.3946382867709 6.17501265593147 12.2524199891262 3 11.5219551307063 10.1431693318627 9.85876759567321 12.5268204820495 13.4764237021928 14.000279456678 9.61179635818024 11.8531514701871 13.0343589010836 16.0701213222259 14.2045174643659 14.9850362979598 16.1278927806124 17.4727277156329 16.8620890746826 18.1169973303994 20.3428693867681 16.9489113152481 15.1040689728961 16.0496659182462 16.5075228521974 20.3403342285625 17.3220215913436 15.3868093037568 23.9624683258416 15.0253134632111 19.4269330365752 17.496028742413 17.3007924801185 16.7214116242012 18.3411013882268 18.9446423925357 17.7066946576272 15.1351437270256 18.7366525103018 17.5141995772588 18.1802783055753 18.3911490158986
TCGA-AO-A0JB 8.1987765489988 3 3 10.4309283199166 3 3 3 17.8793915423262 8.46961830833025 13.0043511285869 8.1668375146006 14.7194124820805 8.81712070080364 11.1530428557806 15.5805549491422 13.5853870305777 12.1364887984696 12.8961826954688 13.9073493942637 12.9925435409807 20.6786920144843 13.5740416438705 17.3795248812648 17.6449248386394 16.1824954887104 16.4265484125521 18.5663301334798 18.0355468244795 16.5395112077871 15.2649103687945 19.5654944021832 18.5080021759351 16.777989788539 16.7605696858756 15.2574525159527 26.8245636329228 17.060839810685 19.3010266675597 17.8604845308052 16.9067592741744 16.2556682650662 18.6045242933267 16.5614954003174 16.7470442922512 14.403733929737 18.1603115704512 16.4195288231743 17.3921578707555 19.2898574017866
TCGA-A2-A25D 3 3 8.10580275213746 7.59175346019786 7.08069159953316 3 9.08255336825632 9.2282739773169 7.60531381706907 14.4169228957482 3 18.1907483412617 9.41886799000038 14.3493799317644 14.7178032936711 13.1463376387893 11.6527915652934 10.9125568511023 10.7260763045125 12.6982093735212 18.5304800091511 16.9244658590839 15.7156684259291 18.0121911686229 16.0646677518727 16.2237622197303 19.13717272023 18.8685138954707 16.6784651875752 16.1106984466755 17.118961231645 18.3463234890894 19.7038605201612 15.654909716971 15.4356534493757 26.1997638446475 16.337253186593 19.6451967332545 18.7564521517153 17.2836659833385 16.2776135368773 17.8479535009236 17.9924471791957 17.3162629957451 14.371873957417 18.6855562685259 16.8685582715478 18.9327244924961 18.7164309301234
TCGA-A8-A07P 6.30393790650599 6.59009228027193 7.99220923475253 6.5429284126966 6.97075235690438 9.34083066462121 3 15.5792702445004 3 13.4506280795222 3 15.2237172993563 11.4110095164686 11.2312089903847 12.1193214695322 11.8541745423044 11.249935762112 9.85088648071961 10.321653906417 12.268892080841 14.496947743377 15.6873719416966 16.5507240311784 16.4025496318008 18.2115067377894 13.024581382403 18.3216328663208 18.7682982241925 16.4169645139525 15.589583252131 16.4715594189665 17.3461770186757 19.5352057655456 16.1763861726851 16.5847449398065 25.4197490334947 16.3233306843375 20.181013673365 18.1910690269544 17.8658610951646 16.8060670634859 18.0163534985752 18.0554754332167 17.2977895462096 14.4304802294325 18.9430562008159 17.3167492706001 18.3592116556326 17.8823215961722
TCGA-A1-A0SK 8.80454287779902 8.89564778244472 14.0899632138628 7.30939751111538 7.75147080577114 3 9.48186526516687 17.4815503615542 9.07775258135369 8.30770870658948 8.96163564718206 11.5527247150687 12.8338938933581 16.9144464523644 11.9932458145639 8.00181153863812 11.8008302112672 10.6666711031389 13.0313700516316 9.29134174110285 16.3604054089305 12.6197816720412 15.3609900910465 15.7209636472201 16.2494457336857 13.1373518099151 16.2769799223018 18.6202812043767 14.4280536645487 15.6305408943999 17.6167118389089 15.0106956897235 17.5200497316957 14.2987044093339 16.2089757125647 24.1598314358668 16.2895362700023 20.2806331826761 19.0318326203059 18.6196403330024 19.5522433077842 17.0980812359654 20.5533236287618 18.7058845123013 14.7322002026746 18.0685748970246 15.4633305334493 17.9069613282508 18.9436324712837
TCGA-A7-A3J0 10.1301446195878 3 7.58511682805218 3 3 3 12.5008157786327 13.0580939650332 3 11.5956849083719 8.72223841858143 12.079627490312 9.2533492041368 19.3141113314712 12.2272183954245 10.8420996300136 10.4724507971256 8.70682698022836 12.0804708712533 11.074044828786 15.1497007536318 12.5897656267262 16.1376657286434 15.4136809706057 14.3043343795022 13.491209393565 18.1083888670474 18.91588955553 15.2243095115475 14.7438600726206 16.4028848425984 16.2492856775255 17.6906853888702 14.5077694246837 16.7991143605527 24.3681806503473 16.9953425567094 18.8580344484153 17.8121718604813 16.9883862857728 17.6405917720578 17.7535692255435 17.8589494456274 18.6467774602473 14.9786724828588 18.1694842986754 16.4254299122825 18.1317285476821 19.2414615412812
TCGA-A2-A04N 10.4990619395409 9.89236573925826 3 3 10.2999993703285 8.44953415224025 3 13.7707724384531 3 11.8916277124465 3 14.6658892817715 14.1429139301228 13.9844087446901 12.5444489802063 13.3759894070962 14.6665353923714 11.0301878047068 12.6970680670076 13.1131425432678 17.9166360549474 15.0045897788086 15.7291393387974 16.2950088152099 17.1502679885213 14.3223737704141 17.9185056853352 18.1089001569676 17.48779231112 15.8298755124489 16.9366495143526 17.4184343840168 19.0124110990249 15.6397014438746 16.1946087144779 24.8292418907391 16.4654942454413 19.8271344740009 19.3809467537007 17.1950080629911 16.6327095620951 18.044616904593 17.9051854186998 17.7147835568255 15.1713205178719 18.3047423170952 17.0248324932673 17.5170235466891 18.8766141808561
TCGA-A1-A0SE 9.24033367742618 7.4346100785774 3 3 7.82863353038611 9.56148155632584 3 14.3785248699609 3 12.5879654284842 3 17.3189177991943 11.6258065281037 11.0456836960702 13.4929340470105 14.3008024304602 13.8162922928965 12.2613370158435 11.4404346897374 13.4096049724457 16.5136754515603 15.1771492587853 16.7114712920506 17.2962247235787 14.9370768465633 14.5741523092101 17.207411823851 17.7939240574226 16.7982031676896 15.808371195707 16.3360562426075 17.3974763893769 19.27877624981 14.9780081062012 16.6212259535667 24.2436067084471 16.6407834844527 19.1339821538841 19.174667344795 17.2484198893441 16.590588704828 18.3740099125312 18.2281910941553 18.3062026242649 15.4073864312201 18.4484132367779 16.8757485809572 18.9764691447188 18.7151034469472
TCGA-A2-A3XW 7.31402930912505 10.6493833448246 8.07916428529761 7.56545916047708 7.05488525604904 7.47880876240946 7.67618812243232 16.5340965134522 9.12315882515636 14.0582886283824 7.28285520300364 14.7199669044811 7.92040945237183 11.4028208371075 16.5860709998318 13.7534079057377 14.3569085575342 12.7642598276994 12.4823178129458 12.8806740891944 16.7041721282013 14.2512833668201 15.6328400464533 17.5764259763947 17.4260178938251 16.0288558532153 19.3817739760762 16.8932134606168 16.362602480936 15.4037594064362 18.0564732153975 18.2944240768448 16.8466159000929 15.2367521735759 15.6436092829702 25.6079361154804 17.8514109002285 19.0414705782286 17.066191138658 17.4753538079295 15.0044418298965 18.2832222468355 16.8842884770643 16.7690400098645 15.4355542294718 18.6042849229154 15.3360257871269 17.1832664297911 18.8637002073889
TCGA-A2-A0CO 3 6.70769579201829 9.67311779864468 9.14677863633874 3 7.51522615946196 7.15510701075523 11.8909840718588 3 14.7343195510595 7.31902692888993 16.5587163499321 9.66135817007496 11.7778171888865 16.5423212905501 14.7154588470017 15.0309684069194 12.2514314614778 13.2939942178971 14.0825439816301 15.4454459174681 13.7371008325273 16.7377042499479 18.4693956243233 16.1613164027962 16.9085971908832 18.6322048676267 18.6197819445403 16.407678385772 16.6421039285966 17.3622333099019 19.2035877019177 16.8853539415239 15.4206281722624 16.519209597515 25.675488506282 17.2568561636668 18.8974231031572 18.0631976594347 16.4997243306599 16.2135513901943 18.5403310704813 17.5031103941353 17.714368574231 15.1779444937514 17.8587718047024 16.1689955453734 17.6226246253046 18.5994522806289
TCGA-BH-A8FY 10.4452813851929 3 3 7.19652270713107 3 9.04700236133555 3 14.4788675186262 9.72838712762805 12.8162580779731 7.86939399350025 13.6505278521769 8.51624105390099 10.0995180891327 14.0418970389374 11.4261047543471 14.7591712890944 9.81632175817242 13.0555868083705 11.1587358032919 17.0066362061577 14.8026184033693 17.2705362140178 17.4183841691887 18.0905767751896 15.6733361849316 21.1303609963707 17.7325421021013 18.2079167777527 14.5599980695966 15.9065234193586 17.2935172396071 18.9735506665313 16.6648052685049 17.2958932037387 24.8678975395105 16.3551114626018 18.2431706598563 18.8683748850699 17.0152268670735 15.6018462670901 18.939004754152 17.2742787727541 17.9826600697526 15.0700093537726 17.94628224037 16.8145658464553 17.3716722911292 18.7547559083592
TCGA-AC-A2FF 9.77476084816994 6.41164510876014 7.803029279191 8.25601878319945 9.28352234656422 9.94627022888778 8.11246738153863 14.7472928006449 9.06103360150284 16.9965230842963 7.56841349234127 15.0264488638402 11.0514019907401 14.9477707110757 15.0551677086122 16.4385009343277 14.9605314247242 13.550434485881 10.6545476742832 15.831498484977 15.7771977100881 17.2764793647234 16.9870714499262 17.4218318829368 15.6782195278524 16.2225373463061 17.9988307036818 17.5631632553058 16.8721024583305 17.4594738634379 16.4213133208629 18.9974497004832 19.3230520739567 14.5977126732781 16.6946056034023 25.7606337831659 16.8499543714199 19.8037744569795 18.7931174630535 17.1229157768147 16.7917225079477 17.9144241044436 18.5783064915966 18.3568420470788 15.4026106013724 17.8453218101214 17.2204860680706 18.034897141993 18.6473235845015
TCGA-3C-AALK 10.4858503235551 7.75968499507335 3 3 3 9.16847638005112 3 17.3844105538765 7.72371389844434 17.1839243379262 3 15.3181423359837 12.9705261614939 13.9499168114989 13.2181536335382 13.4018430934915 11.4896027643519 11.6672438772963 12.429564401721 12.7842176875439 16.5266583670891 13.7871303493173 15.9664841900264 17.9155968566138 17.0033413520705 15.4641077163105 17.854781508976 17.9866429626432 16.8578573379987 15.5645887887686 16.4067999421962 17.6204827392013 17.7143954088325 16.0452226943963 16.788143809093 25.0385695339802 16.8544613006013 19.0926615086725 18.832062567408 17.2628948962833 16.9563539727159 19.241433290466 17.3005718360627 17.417617035124 15.0744340361336 18.5319404331403 16.8934283396724 17.6377073330642 18.9396441345067
TCGA-A7-A0CJ 3 3 3 3 3 7.50819199599557 3 18.6300877270293 7.6084836412459 9.69946082107904 3 12.1078711720755 9.72378139373949 12.6873908081216 10.8106440332819 11.0383903563182 11.186164202376 11.0116784650172 10.4413695210951 10.8235170133962 17.8612651345045 12.0931409352339 23.5332440622102 13.0979067904784 17.6830178139274 13.5830710103134 17.5724335264484 20.954554338925 14.8340589213483 13.825412159678 15.9345931775 16.1608082862968 19.369009225303 15.5847772082934 15.2038551289538 24.9752363592357 15.3818887021561 18.8792599905047 18.1231348853399 18.3447698090788 16.4215580401948 17.9481542698345 18.2624756827995 18.2674058551599 16.0809531762334 18.0086911471948 17.0413958371116 18.2764244136896 18.4413069843224
TCGA-A2-A0T5 3 6.65950246654867 3 7.55190397130201 3 3 3 14.5051023737703 6.6251273331104 12.9074555383132 3 15.4288952795079 11.5246955335773 13.104525336043 12.3937141922819 11.8818206741972 14.0351062949268 10.6579941138438 10.6846769430009 12.3058925772913 17.3728891158369 14.2840352621385 15.9202342687836 17.7231884947787 15.9994498018994 14.1573087489416 17.268677424492 17.800586682866 15.5825439084093 15.1770718721831 16.8225875629117 17.1811839874198 17.7677197985951 14.9374776862659 17.2485945561734 24.1108135521367 16.8173587669304 19.3416908771891 18.6725898815933 17.4617265230256 16.8727018992912 18.5082488232191 17.8933796242397 18.0575964473209 14.9120400191553 18.031916116184 16.8355306204354 18.9973388189613 19.0096727751452
TCGA-AR-A0TT 3 3 9.7588625150108 3 3 8.56802036930488 3 14.3227074010788 6.75318932098989 11.9399189427412 7.4013795105723 16.8860606440653 11.565235417706 15.8701778434965 12.1636808487373 13.5143850476675 11.7962245549093 10.3247585216574 10.9478623885367 13.9452139149642 13.7956018371506 12.7619447677629 16.1788826625416 16.6680349094093 16.1858514097475 14.3408007052429 19.3837504802524 19.262117442977 15.2850946094666 16.4764291983499 16.1613364905427 16.8301769334585 17.8742673224888 15.445881355534 15.9951642014131 25.959627913883 16.1509279091462 19.2201555931682 18.2110828669216 17.6058187211744 17.9490321474201 18.5275453839758 17.8637497788498 17.9330957261327 14.9176011611488 18.9520963823496 16.6775684096394 18.2449006036972 18.5003368458138
TCGA-BH-A209 12.4263416316812 8.52313888091031 3 3 6.69598649056378 3 5.86193287415726 12.915186887087 8.74425558957625 10.5311172329173 3 11.9104630859646 9.56099463958525 10.732843826785 11.3925308211748 12.174008543101 12.3954050614588 10.5018713222648 12.4341971772512 12.4853249151847 15.6526873876233 12.7032232477394 16.2896952372796 16.70691474287 16.4409975429359 14.0860693925809 19.2471297474171 18.1278383950658 16.42979467505 16.3836884655347 16.0113280710771 16.3761694220719 18.5779250337588 15.7810447567209 15.9915674282744 25.4290424296661 15.5882619060633 19.2752781260575 18.1538143577923 17.655590956771 16.4162126532887 17.7208290795523 18.6439377133862 18.1593589604024 14.3439973117366 19.1489255974909 17.2326177029941 18.2790626639259 19.3171452347306
TCGA-AC-A8OR 12.9340813823256 7.14200748690927 3 12.0091767704544 11.4725982582675 3 3 13.7969474393488 3 10.8560513683544 10.7168121795248 10.7246895196215 7.84139283477365 12.9132025692678 12.3492279530209 6.09934624021567 14.7644623543141 6.64453744147082 11.4401408225031 8.32597748362877 16.3958124974126 12.3917358766701 15.6904074565411 14.9781741550466 15.821652873875 14.1010120896972 19.586145770038 18.7671720760954 16.716067945941 14.5428285463281 17.1862193946428 16.0091846537562 18.0932918568378 16.0772062931969 16.1044128739001 25.142248741794 17.6347469110768 20.0691947490449 17.8639435313525 17.3805689811761 16.8479186607839 18.322035876264 17.4089984140179 17.9678513411174 15.5025126224585 18.3581559002746 16.5707862341815 17.9580259332048 18.5657065289514
TCGA-A2-A04U 3 13.6072116401501 8.64088673225886 12.5404113547111 3 8.03319277081694 10.7038987864051 10.9557626685391 7.17533003940721 3 3 11.5630139008954 8.223895001996 12.2497785693993 12.1174264178846 9.59300293052025 12.4976746050872 8.62647259272864 12.9795629257678 10.5792392096134 15.9412819290938 13.2307937452206 17.9894487557651 15.145958976416 17.6078152364698 13.1285076916696 17.9593523615914 18.2434794776089 16.2383027713463 15.0473402369222 16.364668041301 17.343789098145 17.8166279847618 14.383986233311 16.0409386445405 26.175391510316 16.1083019420531 18.2349154710971 18.977524245896 18.309612870043 16.3291549935221 17.1042907641535 17.1801494534649 17.9374162882701 13.8248663806636 19.5648830932049 16.3727763063466 18.4617463287243 19.827983278268
TCGA-A2-A3KD 10.5109998746392 3 9.31750379142851 8.53508115607676 7.70043971814109 7.17336537594841 3 15.5366566659053 6.34527543855759 12.4928034317833 6.97973371892969 16.5194153899357 9.78598373165792 10.2386340603099 13.4529795622134 14.4338195603508 12.2787321829957 11.8524990150889 10.7250561419382 14.3511290178298 16.5243723050001 13.2306923865823 16.8385576495526 16.5912401108176 16.398782554328 14.8055137857913 17.4605313308367 18.2130014199935 16.905530228748 15.6146121564805 15.8989416881209 16.9985562403632 18.6963063258466 15.4297824129438 16.7338640759373 24.4656126551865 16.9149620053201 19.4838745058077 18.1947500880997 16.9943403012906 16.9956909271128 18.2294258331064 18.3642565402645 18.7018033887317 15.5868634663516 18.8246868346082 17.9663298426593 18.5377605639838 18.5887301761792
TCGA-A2-A0ST 3 6.82761751152518 8.24201034248833 3 3 3 6.35010239779199 11.7348509554396 3 12.9306906017181 8.40867001439996 15.7962034547685 7.12466557409626 12.4206340170822 14.4140046190342 13.3205523900699 12.871323466301 11.3629791168966 12.0464916265603 14.124489708605 16.3250557019879 14.2614997725185 17.7716792343691 16.4918622502054 15.9672853877227 14.9173760760079 18.5775050027888 17.6272334878137 15.5372159976296 17.0850704789915 16.8612930934911 17.6664754394534 17.3210934939626 14.8296880614164 17.9212829410173 25.7173610920757 16.3598421637916 19.2546111535684 18.092766473189 17.1630616184215 16.6102317663739 17.4215173842076 17.8367245119516 17.8354589311882 15.4314582509038 18.3579549991629 17.1146474849418 18.1582047910808 18.4974534346225
TCGA-BH-A1FU 8.06729613221462 6.8569259069176 3 3 3 7.66948407758721 7.86793539802678 16.4312527318574 9.06010048486014 12.7249231332771 6.53588271486123 13.7785960676907 12.04336461333 13.5054729069162 13.4329686318746 14.4369185665704 10.8034233279777 12.431714400193 8.4644595737292 14.3258354840473 16.5254460776761 15.2927045493489 16.6954531540197 17.963928135429 15.0884851072307 15.1715753809791 17.5366326921627 18.1498066192486 16.9742976445426 16.4969937338739 16.3895460157232 17.9899176960203 17.9772441553922 15.8053693283885 17.1232553571724 24.6493959466983 17.1257149761943 20.1228235732494 18.15353883014 17.0603790813438 16.5431600147694 18.0437828034162 18.2759120803417 18.723829776771 14.9678178559126 18.8319906571259 17.3622823305974 18.141597853457 17.8615510335425
TCGA-A7-A26H 12.9156040676004 8.56877258193656 8.46720329830091 6.08277624036124 6.4974875735346 3 5.67729351693726 17.2299328433601 7.00828115865206 12.8699399003913 7.26705182163564 15.6633293199231 13.427889252318 12.9859756169488 12.3439755167399 14.4417824507437 12.3395518863574 10.783620584866 11.4422537399112 13.9470412965096 15.8223039561752 14.0023679865669 16.2579199152103 16.2610167903906 18.9006655537046 14.0863350384451 20.6133705046813 17.6558979397194 16.265266900826 15.981897693225 15.3286750010193 16.782383616022 18.5643036041143 15.0066254379702 17.6726642756575 25.6549783265538 16.888244514287 20.2341593990263 18.8984749739963 17.1532295055615 17.1477108732285 18.4432955854897 17.6947636944802 18.4732699325982 15.3431425655598 18.2125949255032 17.3158966447257 19.0027573436159 18.1273899731527
TCGA-AC-A2BK 3 3 3 10.4380498216121 3 7.32546427672166 3 10.3512876768109 6.49079219507643 6.89383556846478 7.13061546999856 13.7874911473655 8.48064531873246 9.47627871988682 9.62716336890246 10.1245771519427 11.416931562007 11.8406019543704 8.68469786450405 10.2200959042171 17.7932867147026 12.9002978510184 16.5589319725738 17.1370916992861 16.3127182256493 11.848747912351 17.2456890703479 18.9980734832602 17.0788085615647 17.3528961224414 16.7096877519731 16.566823874999 17.9553500654913 14.619093017397 16.6472087264552 24.4033728745388 17.1166733623923 19.9910528439179 18.5128960983626 17.9562861662888 17.0597191827521 16.7128027425733 17.5621462158274 18.7940566026587 14.886117456954 18.2994947058514 17.0398458662568 18.9361394871579 18.7892868559902
TCGA-BH-A0B0 8.99664592100814 9.30731072531661 3 6.76289546537933 7.19562450886116 9.57709896231628 7.81992808397869 16.7803027201339 9.01111941807771 13.5054945748254 3 17.5209219829539 11.9937211913715 11.0836926258193 15.3222065361815 13.7472284703243 13.3649770637621 12.4013848392422 12.7053273721014 13.2811398100981 15.6847045011127 14.4123931474004 16.0442603798464 17.3920247690201 17.8518332755347 14.9947649132638 18.6897232068124 18.9980626917724 17.0661887366401 16.5518923049178 16.285110884061 18.7565485302657 17.7436031840434 14.8518054186635 17.1534405981232 26.192073188245 16.8130697699881 19.356571706592 18.9345069880574 17.3637334836051 16.1041892643197 19.6510000269217 18.0205072368512 18.0131041663708 15.4036045756536 18.5803640675416 16.8999735174596 18.6385406922378 19.081139947774
TCGA-A7-A6VX 3 8.2576630979645 9.71438233815512 8.20752121496793 3 3 7.75292146177571 14.0507455695315 6.71166641546338 10.2137728049327 6.42729723531307 12.6075076698706 12.2759928889707 13.576130817962 12.0575713998009 13.2260790560723 16.0342356816202 10.6317594909091 14.1456708063006 12.5191769608637 17.4984633848848 13.2831231987251 15.2003169778825 15.8914486998426 19.4473157297683 14.1853718982873 19.8050491754968 16.7190942385724 16.6279874920413 14.8006989027208 16.3878210329557 17.2123198266654 18.9250409421974 15.8164988517229 16.2281923542629 25.0138886702208 17.7891957542513 19.0624935564817 18.4074279240967 17.4914267717818 16.8957704324746 18.0384837276833 17.3096040878844 17.3134953430343 14.6347914256655 18.7966925757871 17.0390838863205 19.1670872040236 18.3118302833837
TCGA-AO-A03L 3 6.51753511316377 3 6.4705951637874 3 8.28119503821549 3 16.5726353457986 3 11.4333582866496 3 16.262484903128 9.38331421129186 11.5392422021819 11.745323308487 13.5252838434301 14.8777556201799 10.7169858189499 11.9243240506929 13.4670269559523 14.0694713094094 13.5816210516663 17.8670989543238 16.6628518164131 17.6712745381708 15.3187309460054 18.1784389739374 19.1638655749459 15.7653658062543 15.7037404281812 16.3461208601513 17.1533038426986 18.4900710507608 15.9458462310265 17.0750686327536 24.5938887169527 16.4617221839504 19.6498189867902 17.9400218388668 18.470366433176 16.6881221700045 18.2627021388138 16.9274255439142 17.5109827544816 14.3861034207157 18.8177011154376 16.8149243323824 18.2063258126162 18.4716730517647
TCGA-A8-A07S 10.5090795792762 3 8.92892894396608 10.9020194911954 8.45285309073853 3 3 15.7817060746558 3 11.2875888536089 6.23765524024154 12.0596312625916 12.5759539943228 13.5458842280693 11.133238524984 11.6822240436238 13.7705106828731 9.08172605967168 9.92089123108065 11.360430570872 15.4556038654064 13.7096932290665 17.7708140143264 16.0153527422598 16.9861285800399 14.0369367195522 19.5121855134651 18.8383644214958 18.7148786517297 14.6478962857484 14.7212081529703 16.4523454065908 18.3800969040182 15.387923692623 17.0136949849511 25.0689962313996 15.6832701175457 17.8565628456153 18.2089188932028 17.1223636559846 16.7917612012141 18.96853010911 18.4254474660775 18.3193760998516 15.5385287555994 18.1790644682824 17.0965577951444 18.7273014251352 19.0871858004711
TCGA-C8-A3M8 14.8262962133939 6.22712052762342 7.6058155116771 6.18119813951856 6.59908683670262 3 6.66187309868866 11.098302341829 8.07040895557561 13.8177419337818 7.77010568085054 17.4882291445095 10.0171075151084 10.6992532154283 13.9951288290214 10.8869571148446 12.8386949868891 11.800629907409 12.9911890533153 11.9061977532163 16.239661150252 14.5000093260941 20.3827511699443 17.9295705373851 17.5823893333115 15.8466335745783 19.1091764273351 19.979782296282 16.8426034202326 15.5197462214013 16.2220989389974 17.7871785721641 19.7327035054436 15.9246605133453 15.3903294478018 25.0065791452236 16.797770286675 18.5481011597772 17.6198152543744 17.8980227885113 16.5510304868038 17.898415827266 17.3459840577116 17.6023613198799 15.3968569530845 18.7937978769727 17.4364672038219 18.4024431226504 18.715222609093
TCGA-A7-A0DA 3 9.22307517089848 10.4705237103438 9.81704876837452 9.40896328438989 3 9.5907102247174 12.7871534365312 7.42755896070247 9.13843899669581 6.21296340783647 12.246248479994 12.0261493345521 13.002332063991 8.90237456644271 10.6582192314764 12.3549668001121 11.9740895498914 11.4703232621679 10.8629753278964 16.838847056203 12.5846597335563 15.8129767778766 13.7506982403831 17.146300835767 13.7794171663259 18.0909218094943 18.6629143116102 18.7307524313779 15.1375178828104 16.4525424632255 16.3012283667683 18.7302430556182 15.3046117236193 17.7114597227033 25.2220387487205 16.9914944123216 19.0781446823672 18.3891953090605 17.6037727437672 17.6381808464758 18.4288593627784 18.2481939185435 17.7988547666194 13.6336934936274 19.9815476038697 17.0329605767027 18.4939718574132 18.3249904214543
TCGA-A2-A3XU 3 12.6344572201386 3 3 3 3 11.0913521398296 12.4791416915924 3 10.3779827644238 3 11.0677691301073 13.6978112919063 8.82133161996943 12.3991396513629 8.28467223219713 11.8698810875228 7.90026816873853 11.4814482598224 9.22081875969768 19.4033903042031 12.1340213578802 18.2030321846423 14.3360959164043 16.9739186568287 12.3363065482207 17.8480074131188 18.3008010823702 16.2527152121977 12.6745414395748 17.8609410210027 16.2262238772183 16.3286353136569 15.4609848283165 18.9788044247475 26.2193886974554 16.5714448267951 17.5059071418572 16.5215102656011 17.2145519255999 15.5457357092028 17.8301932652648 17.8252881356043 17.146774117689 14.4344115044721 18.879706072549 15.1763197003903 18.3717483440107 18.3889761855849
TCGA-AN-A0FY 3 3 9.11549299097318 3 3 3 9.33275696960895 9.66942977994404 6.16199579684202 11.4545380483189 3 14.1338381780786 12.011454728986 13.0959909112841 11.7359975973909 12.7629354893103 11.5947514413917 11.4531792309151 11.1036713634621 12.0310582426145 16.5932081212203 12.7844726743084 14.8791879487328 15.4549843998009 15.5900996254189 13.5272185354421 18.643882562714 17.9123909253005 15.1476781467043 15.0859042814304 17.0990061249511 16.551378209662 18.9658274675894 15.4542573553636 15.4447735871928 25.0953757190921 17.6835297447503 20.3313702519027 18.7190143760672 19.9877153837423 17.6913665353408 17.5700604072013 18.1145615745214 17.8535512476232 15.3360010127819 18.4465702804239 16.951571842784 17.9267787306919 19.0525032756184
TCGA-4H-AAAK 3 3 9.84398207937521 6.81973488103131 9.77412903773939 10.2178602884217 3 11.0165134430371 8.34871969080839 11.6919417615925 3 13.2639896707476 12.6592209342991 14.2977440874893 12.3647200299073 14.7076607070609 14.8590759004363 12.1649487375022 12.3992692610164 13.9460474326829 17.7691846729943 14.6249970227714 16.2900941417747 16.0642503051351 18.1082148318193 14.6661735627171 18.0753861658868 17.7509448650846 16.9699790239836 16.1592328094087 17.0246073242809 17.548518662827 18.379932740587 15.5805856194994 15.9821223468565 25.2549708116538 17.3459308513162 19.6460747807635 18.961662935924 17.4268923093979 16.6330909923655 17.7841665495287 17.6708668387765 17.2671395060599 15.2463650189663 17.9702853597569 16.8364323587402 17.8609660751592 19.6025632394092
TCGA-A2-A0YM 6.09140668987487 13.2388859662888 11.2971473581933 3 3 3 5.91120017949335 12.0144279367349 7.82584608521806 9.95963753595752 6.97341546667026 11.4025996729037 11.4059520672075 10.5519393758194 11.8268952335616 10.5560474489604 12.6499692390034 10.1624185026314 12.0767188483372 11.6115736415597 16.4554869397634 12.8253458839418 17.9864290570647 15.0040807174146 16.569074028954 14.6003149003979 18.241378090917 18.8682266407286 15.9989985616146 16.300393784296 16.3137428665841 15.4382374665474 16.7714073591016 15.4358017876776 16.0306043488459 24.8712521751462 16.7211633439286 19.3494461016402 17.9832857864373 17.0845262485341 17.6558090092332 17.6579740245575 18.0572457753311 18.7677961888938 13.7457983559834 17.7383571710994 16.5674181841693 18.0331140831064 18.309056419166
