X60482 X2558 X114 X131096 X3785 X3752 X111 X2903 X2561 X4128 X2892 X55799 X610 X3772 X10089 X57030 X9495 X3786 X9424 X5924 X196883 X782 X54331 X2791 X6196 X784 X6195 X1175 X54407 X4905 X8675 X1741 X10228 X801
TCGA-A8-A07S 10.5090795792762 3 3 3 3 18.8747390023333 12.0596312625916 12.4591108497453 12.5759539943228 15.4610734906728 10.6467405630656 13.2895801444533 12.6885305991109 10.846421726057 9.43583292045942 9.08172605967168 15.8800336813768 13.4231253977009 19.3913530671741 13.914234206026 14.0369367195522 14.6352744170686 14.6478962857484 16.4523454065908 15.7358211503099 17.182987515894 18.2665166083451 20.1165135346511 17.8565628456153 18.0784256843979 17.7132284426468 18.323855832521 18.3198689878912 19.3732298590557
TCGA-C8-A3M8 14.8262962133939 6.22712052762342 6.66187309868866 11.6720384891466 6.72674051789651 13.1727659041204 17.4882291445095 10.68167536174 10.0171075151084 18.603791786967 11.2844208539954 9.71640675067047 12.3519734504197 10.7014748724431 9.80922190794185 11.800629907409 14.6001260295721 12.3251155771358 18.125324868976 14.3432923809358 15.8466335745783 14.1661620683567 15.5197462214013 17.7871785721641 16.7958655504453 17.2539121157938 16.574634891821 19.9538652349118 18.5481011597772 18.95678880614 18.6855014316602 18.1165269420498 18.2804088763122 19.6655751534412
TCGA-A7-A0DA 3 9.22307517089848 9.5907102247174 11.0839156220738 5.27851196153763 11.4570895137707 12.246248479994 7.51658003111991 12.0261493345521 14.4883487319589 12.0784933955733 11.8155239963127 11.854897313333 12.6134216280872 11.2705715909086 11.9740895498914 12.5435158605341 17.215478592522 16.9945022341177 14.9561454801203 13.7794171663259 14.8724913703326 15.1375178828104 16.3012283667683 17.1758711495226 17.5646667149875 17.4141747543152 19.8689078009473 19.0781446823672 17.3117347398998 17.9636338926735 16.7063109657558 17.9876181159597 18.7341291009142
TCGA-A2-A3XU 3 12.6344572201386 11.0913521398296 11.5234631497282 8.95736589364501 9.35632109243766 11.0677691301073 8.69115719135027 13.6978112919063 13.089259190535 7.79524830342661 11.3357416772983 11.7325785847678 8.6021197045231 13.0186806945486 7.90026816873853 9.76572955400898 12.8365678718125 15.6577989201979 11.6858785650646 12.3363065482207 14.646488386018 12.6745414395748 16.2262238772183 13.6699494183076 17.9098103967301 18.9013365708222 22.1020506015685 17.5059071418572 17.5936611732516 17.2664930296023 17.5001923106199 19.0894996234676 19.427986931926
TCGA-AN-A0FY 3 3 9.33275696960895 8.94585618123067 3 14.6200768359203 14.1338381780786 8.36759990987365 12.011454728986 16.0384242712156 11.6933316483679 13.099243640776 13.348550217098 11.1278971697091 12.7622182255332 11.4531792309151 14.4150683142453 12.8355281194201 18.1728374740698 14.1232156382516 13.5272185354421 13.3449188528902 15.0859042814304 16.551378209662 16.5372503871757 18.0447331295841 17.5145396728599 19.7213014100957 20.3313702519027 17.156794355084 20.8552014158214 17.5621115067962 17.5728642506061 19.9526454146734
TCGA-4H-AAAK 3 3 3 11.1589165578198 3 14.5421523582044 13.2639896707476 9.92055538454257 12.6592209342991 13.5923627089559 11.9072644257274 12.1838036191189 11.9606446910834 11.4486633924984 10.1854090229961 12.1649487375022 13.781768203972 13.8727225987359 16.076025227701 15.7881935641974 14.6661735627171 15.0186687994513 16.1592328094087 17.548518662827 17.331270181445 17.2215029703128 17.4651711979849 20.1652583684646 19.6460747807635 17.6955239618582 17.966465336593 17.5905592113832 17.0917639793402 19.6201995781235
TCGA-A2-A0YM 6.09140668987487 13.2388859662888 5.91120017949335 14.1412675197708 8.13916829615447 12.1029276845253 11.4025996729037 6.71824972973663 11.4059520672075 13.9442233431469 10.9821160136749 8.67110114640556 12.396825020253 13.3263758792612 11.640268026435 10.1624185026314 14.3438671924897 13.9304090278592 16.3720269772059 13.0224161825189 14.6003149003979 15.3219267607038 16.300393784296 15.4382374665474 16.1455970692584 18.2449706230903 17.9959672576389 19.4320371236169 19.3494461016402 17.4866007398366 17.9877719483165 18.1026138760282 17.7303511226915 19.8327229679672
TCGA-C8-A1HI 13.4929563404553 8.82628675450104 5.71127258884684 11.2397979592652 8.04629048194478 15.2702086954221 14.4706188939577 11.2729730346843 10.2585776220764 16.4985188918524 9.2765176930907 11.5561156676386 12.5475700940434 10.7496355855999 11.3148901809537 12.2564714470611 15.9732331723808 12.5782784261067 19.1233114199037 14.8739083844825 13.8694089116674 13.0234671521643 15.2756072950831 17.5333833819332 16.6134422416719 17.4381150098323 18.2193660518311 20.242301734048 19.6574167155605 19.0559076960324 18.039682929768 18.4409045206581 18.4546259026342 20.3356880968228
TCGA-AC-A3HN 8.06237961885595 9.03390892207566 8.52240219400971 11.0662074195791 3 16.6192223674002 16.9582075179227 11.3294548760239 12.2541645139377 16.0342645235025 13.1585032391107 13.2702328272464 11.4307664903388 11.764679420336 11.4261046016414 11.3893366062002 14.1855504155505 14.1636284203986 17.2098592967905 15.720768592409 16.089841607096 14.5575139353323 16.8229209452405 18.2997910759895 17.4624278000988 16.5952048151915 17.5869666578866 19.9748072230521 18.6694950287205 17.8073081370555 17.6854488626829 17.3390658380147 17.6456218099433 19.6492003248829
TCGA-E9-A54X 6.83690663589773 3 14.2203831931927 12.9261558004733 7.25894540136463 18.1888507436555 9.66712996982938 11.6146787617346 8.80565535743907 13.3086515348525 11.9624455729544 7.92665612133648 14.0615161463474 6.01080999004407 12.1604910903079 7.57557113085944 14.6525285996993 12.1772706555569 18.5489718855964 11.9329197163471 12.1367728778699 14.0896898276984 12.6003003991825 14.813002569775 16.3103007852408 17.5083176936175 18.4890598714919 20.0497505938387 18.8278581291076 18.1255837800217 18.3205729063534 17.9851691651476 17.5046142399988 20.3107196618472
TCGA-BH-A0H7 3 10.9133959269534 3 9.01069730911547 3 13.5249341266117 14.947493392986 10.4921216561042 12.8319512706546 13.415581087209 14.5716512594171 12.6090819781737 12.3720318517528 11.2271072621062 9.80696336229964 10.2520664247784 11.9071890520909 13.0791288230017 17.5897934514133 15.2738499520356 13.5253176159283 13.5075483616016 15.7003901027649 17.4647605337481 16.3422142641435 16.6271190307714 17.6056866394156 20.1288549064244 20.0915711375988 18.5638889013542 18.9381386405166 17.8878094659013 17.8832512553572 20.0722235655976
TCGA-A2-A4S2 6.73162381775273 3 3 10.8339723875355 3 13.2432507798951 17.1849362644436 10.2089124015652 9.99935307156974 14.3738563305645 12.5413021240505 11.2930674468112 11.1314404117863 11.2654628054706 12.869108859702 10.4087514992358 14.9651813534232 11.5602866318757 18.6165698228683 14.2165774435055 15.1811707490554 14.1510410891943 15.6858972652977 17.4580304247283 15.5490187809804 16.9377672308356 17.6800994899741 20.1138448641606 18.6445537647147 17.7216422176844 18.4495137702482 17.6940652579512 18.4475294088665 20.0035346213921
TCGA-OL-A66L 10.243773074239 3 9.7784422203266 9.73429164052506 5.74641468771134 16.2715483080805 15.4751772682939 9.42937417742702 10.0995254015576 16.4770477358543 11.9396332350044 12.0461030071593 11.7128150993014 12.2626357434191 14.9896131915435 12.6025632848277 12.2819137272571 11.571174158852 18.8300454321098 14.1846402370062 16.4998132311591 14.3577237599527 16.141735287111 19.6847043715001 16.6097156453673 16.8607743782442 17.9738665569014 21.6748979996056 18.4441543123337 17.6151619747299 17.8398779727837 17.4902829635159 17.2836148463958 19.5721846076555
TCGA-AC-A6IV 8.12956154655789 3 6.06534793804666 12.0298257779288 3 15.3728120917233 16.3045497549742 10.4213461564371 11.3096182640791 17.8175936290583 10.3542780012372 12.7591608468388 11.6919230713525 13.0220905952543 12.4001371987516 12.8595091792172 13.1787604197093 12.9050092176324 16.9636231973794 16.3009592615252 17.121802191591 15.3314759648708 17.4849614269278 18.9099388042765 17.953148021284 16.5496648479672 17.4197690001413 19.7985999714483 18.9229100229431 17.3908511085511 18.1607672231599 17.1197505494627 17.774356715185 19.9325192952953
TCGA-D8-A1JH 12.1961704062135 7.0300839641803 6.54694233530777 11.7689704282566 7.71416564201117 16.9264893108875 13.844821924536 11.7859870238357 13.3270022522881 18.9048845013911 13.6149080191936 16.056763780322 11.7824029676377 12.8676791631144 10.6781309338542 12.338342054923 15.4199158324427 13.7771330749324 18.0989338441413 15.9943141435055 15.48451055909 14.0161796063576 16.5663946717674 17.7714319717178 17.8369882566778 16.6408530601101 17.7870997683636 19.3090279143062 19.8254571096894 17.9590005456308 17.7314236347164 17.8008187301578 17.5088667270069 19.7966035519506
TCGA-E2-A1IF 3 6.80546331692103 7.25496205314925 12.3828766492223 6.93047607733613 15.2558771373599 15.7922739936691 10.5170422073569 11.9094240097953 16.7240047985545 12.7016094615463 15.4839293480795 11.6879205909586 13.3173816467919 12.2808321544868 11.7828078907392 15.882816669106 12.6447737182694 18.8152677766979 15.3777604141438 15.3279918721657 15.0377832148829 15.8611270715836 18.8811139505813 16.5886686184257 17.5938937185993 18.5191919531738 20.7523760350424 18.4544614746961 18.0107779317087 17.9668839209096 17.9745763164864 18.5247046120861 19.6343663944682
TCGA-BH-A1F8 10.5317054289679 10.7889471101213 3 8.41451993313294 5.89594105814266 12.8705678212886 11.2578064719229 8.91889190813921 12.6605237477527 14.6692539693788 11.6291013862173 11.0625010425273 13.2581972080602 12.9676348092964 9.15410076203078 10.0751396182175 13.7604223407655 13.0328972683236 15.8856206579453 15.0762185658486 13.7132628296944 13.7935325162139 15.4313769602527 16.4873942889315 16.2295195414231 16.0341576946953 16.358347785739 20.4982779564465 20.1926479003865 19.7746136473467 18.7113033456669 18.8724280876161 17.661433642727 19.5572476919048
TCGA-B6-A0IE 6.28740090453306 3 3 10.2826121072429 6.16624578114254 13.1272395288946 14.5761682994874 8.34574444124741 9.65274113261208 16.1804459611104 10.7650756706374 11.8657518418435 11.3216694747312 9.32454982094861 12.3184912168476 13.064126438221 13.2513145679431 11.4638060050388 19.8799605653163 13.0882579228929 14.3319938482096 13.4764295826546 15.1204314203538 18.3509459212807 16.2508848243535 17.437007893636 18.0387692649551 20.5137630185084 19.4316341174266 18.8851289191192 19.7576668949575 17.7323155299877 18.2328786318167 20.1469702177997
TCGA-A8-A09K 3 3 8.53326315845019 10.6659615491617 5.52538959140692 14.8251073547747 17.5507456263652 9.52736169935307 5.6782570327222 13.499088374315 7.1425972398604 10.5397470419012 14.8997370396648 8.31725306159436 10.1214759057117 10.6978377596255 15.1974447407705 10.6133203664565 19.1019228402703 12.4669100374843 13.2602398270808 14.3887658487394 14.85394440989 15.3924189181483 14.516849361839 17.5526251343495 17.0052355344186 19.0102462961052 19.2966595436862 17.9707442344243 18.3229612929526 19.1208904678226 17.9579604622334 19.6594104235271
TCGA-A8-A08S 3 3 3 6.84516841800935 3 14.4201081885484 17.5641954104141 7.03815536706217 11.193704882257 15.6003455818271 11.4234500822085 13.3386028469747 10.0625779391001 15.4147498364315 11.1813307991299 8.13668465881079 16.304713501121 12.6226217367697 16.209045023984 14.1612285530155 13.1706374392669 15.9694472564615 14.5401417589258 16.1121728072476 15.9320430539539 16.3643911828183 16.1915356902639 19.5685340668818 19.6364109771526 18.4456995760901 18.2104277998646 17.8767832269173 17.9076449507566 20.4062205870076
TCGA-A8-A08G 11.5079902115732 9.42996468862407 9.28915975175291 8.72308910570134 8.48048741676791 15.9206831121471 14.6224519915972 9.68471527919796 11.1141094560635 15.0543285223726 10.5856365341982 10.6300260351388 12.5881111262121 11.2259428834061 11.6748490942196 9.48075791697119 13.5503557342016 13.3541182512633 17.226810331632 14.5369561683403 13.5775630967927 15.1554747595347 14.6502456427825 16.7306285167588 16.9768403863758 17.7506729686809 17.8895963008294 19.5252740060305 18.7266116802293 18.9781266832045 18.9206069242632 18.5102369245183 18.1373599207458 19.8557348728105
TCGA-A2-A3XS 3 7.97507181273466 3 12.2559733429395 6.98673760129128 12.6820607859025 12.9224862772366 10.654454669038 8.8023057759841 12.7908484662378 10.2952881506142 11.9847783251438 11.6769934234398 11.6430275461594 12.4561728081264 11.3379380569228 12.5887053675765 14.1453350384137 17.269885652518 13.7103673056981 15.3155047021477 15.581460178612 15.3615639963737 17.4855906654042 17.6107974051019 18.0766660486784 18.1648552785421 20.786897129075 18.934270158361 17.8779972514594 18.7626965339971 18.4801937378475 17.7006090541042 19.4910494695462
TCGA-A2-A0CQ 11.3896817798046 3 3 7.49964968734312 6.13825491381823 17.186754706189 12.3883991546771 9.69438227132333 11.4369322355876 15.7512221219871 9.7858279872905 14.4802798044036 10.8767286071294 9.84390453228287 12.1497301597628 9.70276422355398 13.3880060914147 14.5274562837257 18.6302262192887 12.8714890150373 15.3173628463228 15.0334914237452 15.1252452363948 16.872521902087 15.0414602509905 16.9479676525824 18.493070222068 20.2315556391434 18.3627980324143 18.1560756806894 18.3631665426415 18.0274618354182 18.4100031314661 19.7447030991869
TCGA-C8-A12Q 10.0018452386479 6.36543541144216 7.75170368011323 10.5670889415334 3 14.2051096282787 13.4774248278056 11.1858941718146 10.764476193866 15.5891624175319 12.3723978090081 12.8452502513035 10.9021235281355 12.7865947253858 9.96191719349244 11.082253197075 15.2706732034893 14.0541162970332 16.7138475954512 14.5676000545973 14.7648957765021 13.8939299539213 15.7236920089828 17.0667408341839 16.8949488058537 17.1928559088005 17.6407594087688 19.0712640928039 19.7243334880758 17.7117534094083 18.3992529245666 19.2270422120795 19.0032554193013 19.6331822539451
TCGA-A8-A07Z 6.8253489166463 3 8.54509430571318 6.59400881534534 5.80666613492736 16.7974307466025 10.5913492146572 9.27938681266932 8.387054600196 19.6344226455939 10.9832059032361 12.3917034725643 12.8456201632638 10.9424313784922 12.8389904172664 8.84851542030723 14.8740889721741 11.8088723877611 18.4787788745066 12.0646204344382 14.1812916266445 13.698312127221 14.2870265937099 16.7143638351153 16.6656591695135 17.3089290493531 18.1724493990951 20.7082441867838 19.5014346629715 17.7042079892727 18.2919054073867 18.770471894113 18.0388893903625 19.5880022413841
TCGA-BH-A18U 3 6.59252202934281 7.0372811749747 6.99547222974303 7.87432260801926 14.2584932175554 16.7060189762662 8.46349391762062 11.4136513178669 13.8570979172 11.4441515497547 10.9484636075128 14.433254192969 12.8265866098567 11.3417452578765 10.1144667652521 13.5268480998141 12.3343106146143 16.4247491954732 15.0942209404373 13.4060268142682 14.3614626435671 14.5635695941086 16.2642987160645 15.3966477967695 16.1493543956823 16.9527353892286 20.0791302976708 19.4517994920656 18.8144622362796 18.3220630934836 18.9215711347773 18.1675757433897 19.9396391643788
TCGA-BH-A0C3 12.226086778627 3 9.01468057218772 9.95927015601182 8.74178303873957 16.9249560293165 15.7262263803338 11.4523700261386 10.4906135329816 18.8758001306901 12.6351786792267 12.4931688388887 12.3512290235444 12.38729510297 10.9293594225037 13.1622510681879 15.63605621519 12.3786337616125 18.4308697597487 15.7060280212368 16.3896425476515 14.7796928810567 17.1586027457702 18.7417027590734 17.5814672684648 15.9177969292479 17.7673192189355 20.0002561893692 19.2861755258574 18.0705130053476 17.9075772683269 17.5320145294297 17.6321282142218 19.6279914465301
TCGA-AC-A2BM 8.94850206161274 3 10.8720141379477 8.89159178726903 3 18.0484106375527 11.7334896162321 9.59105955291199 9.87774408705695 17.4293689112544 13.4060900812245 11.6596674170823 13.1289552903779 10.1693117366822 10.84915320949 8.73383784247792 15.0960026088629 14.9806692275414 15.9162765810125 14.1660522444721 13.6658813005459 15.4340013166291 15.2797269969124 16.0310188044084 16.1201502856882 16.267184106089 16.9410232924979 19.9301752126692 19.1051417450318 17.8695112154391 19.0219416925828 18.2405885492656 18.2438959141486 19.3891650560525
TCGA-EW-A1IY 9.59367889418731 8.69941047113369 6.6823548236408 9.92503619071709 7.29599955726674 15.8170863881951 12.2699558513367 10.4175178709306 9.29660045216548 16.2526775208537 12.1470172627452 12.7894879287145 11.2835173950441 13.6637919985892 9.83125050730085 10.807212836006 16.314008270822 13.5257183345844 17.6864837263537 15.3434355458563 14.5429938655087 13.2042819269962 17.1475837166987 17.6218958775132 16.6365323686109 15.5903125232521 17.3991670849861 19.3797343202681 19.6891233596181 18.7975308986611 18.2019847116764 17.2552032470654 18.474044688335 20.7489654661964
TCGA-A8-A07G 11.3215520526518 11.51743817474 6.04894598244961 10.4120550354239 3 15.5763098470737 13.8253626653019 11.074784520528 13.6252056902109 14.2854174012619 12.1872502593799 11.7105923094576 10.997373580712 13.7498658050925 11.4988295654411 11.1775486672764 14.9707455341271 13.8696327699203 16.8972511884348 16.5936156570034 13.3761348755891 13.5730638950201 15.944231584444 17.5841566290341 17.0367788929365 16.6453551574572 17.2998407500886 19.2272711205587 19.7413096360143 18.8528268768678 17.9135051003732 18.6989727139794 18.2367806904582 19.3916316238708
TCGA-A8-A09B 13.9201227023909 7.47434232500506 6.06982192633896 9.31992275177685 5.2877741724972 17.1952231033562 16.5509412681164 8.66248242314104 11.7135153797635 18.7994307577135 9.36808638648203 12.3704772797208 10.7875176508689 11.3141153767028 10.9937140405543 11.8083096941512 13.8893896160198 13.7877213621216 19.5116066128186 14.9241122726896 14.6257855730938 14.4078567533804 15.0373760378993 16.9012060182606 16.9705835300112 17.4927722411937 17.634890869724 20.2338898172977 19.0471814638413 18.2417346051019 17.8127110612885 18.1982435214667 18.1589298469763 19.2104732361304
TCGA-BH-A1ET 8.256851846733 3 3 9.69827430196258 4.77442546428825 18.8421593370677 13.3973889665302 11.5868792590329 10.595414839664 15.1878650262442 10.9965359493749 13.3594452218027 11.3383363767115 10.8089546524251 11.5327696193443 11.1977065263238 14.8262658783054 14.96884425328 18.2923791464472 15.337903575351 15.0557336991464 13.0483901445352 16.0597211457326 17.299051489274 17.0004699572056 16.2934037292486 18.2119069767119 19.5540234813575 19.2820613104992 18.7269447421648 17.6374207003062 17.8573042649652 17.7156367101077 19.439643784135
TCGA-A8-A08L 6.10135218586471 9.42454570085479 3 7.33061786801051 10.880569832356 10.995238614465 15.0694375954468 9.01648072939673 9.16025085887313 16.6020193089663 9.85578136934007 10.9327030559771 13.9752304548525 11.0156700775659 13.1086489692787 10.7552300808699 14.4306774386046 12.245748488242 14.8147966615857 13.941931169403 13.812379564713 13.3185077951991 15.7263275698002 16.8783679777943 17.2221136442533 17.5794746768828 18.2700131945836 20.1768291417578 19.4280020695584 18.6016548606883 18.4606986706651 18.9184814074422 18.4361384462749 20.3940764536629
TCGA-AR-A24P 9.17061961235393 7.78200566023652 5.83965396915967 12.9717671845696 6.80033063816871 16.2614296961098 12.9081907485249 12.3412599226121 12.8374925397 18.0812475793592 11.8619015558419 12.0218790823571 11.2413344122577 13.5751437192906 10.8818691996354 11.7219896358873 14.2054228823225 14.8881122293219 18.3638828031945 15.9446670476864 14.2146104271138 13.9534584584176 16.3136592455686 17.3234294102428 16.5312072499413 16.435858768918 17.7927167903654 19.2930212221515 20.4209527257393 18.519772981329 17.7586099262111 17.8160070438793 18.2817384358393 19.6303726017925
TCGA-AR-A2LH 6.82900649860415 3 3 11.5215576116013 3 15.3059066587769 14.9638794441861 10.3132558626835 9.87097419649089 15.7816148887289 10.9259718316735 13.5147695488924 12.4963480486622 13.3745358397991 10.7775498788999 11.8659120641331 13.2621432951023 12.5519899801853 17.2538391610539 14.401994641772 15.8562988608578 14.0618410659261 16.5286657510751 18.2586469430747 17.4127379482037 16.8585245232216 18.5485084116656 20.2196301784068 19.1087701769818 17.7679162602136 17.4719694877449 18.3717962468959 17.4809011779133 19.7435244244411
TCGA-A1-A0SP 3 13.0166580275477 14.9811271890961 12.885894208252 7.6983452915399 17.1961469702834 11.7014213008694 8.76011792784447 8.84994940464302 14.1237662766308 10.3334914573781 12.0417284219074 12.9644156764233 11.9692099438828 13.088903737464 10.1539770775992 13.511743647209 13.8102033737335 15.0895504793332 13.5354524916235 13.8034119042259 13.955267221545 15.8632491675425 16.6754229715103 15.5931766903273 16.194235590456 18.5573926543313 20.3276007259296 19.3310639092857 17.1395479009338 17.8131135288404 17.3432498582641 18.1305417177859 19.6543376331873
TCGA-AO-A0JL 7.99327384064204 10.8535710833171 3 10.6110305783888 3 12.0169916754729 12.1242206831965 14.4684682172534 9.18454020924111 13.0214149024939 10.8740648627178 11.3458049386886 12.6372090662636 12.081774565595 12.7616667041635 10.5438805583093 12.5181550055459 14.1274000732283 16.0713680660341 14.1168684894312 14.9309048595462 17.1178744283883 15.9429196944358 18.7336188198664 15.9302989330123 17.465638062341 18.040875047039 20.2132788011269 18.846941100913 16.7367457363716 19.2687303324166 17.3111244496792 18.9810303352952 20.7454306262886
TCGA-AR-A2LE 12.5102877416334 3 10.4909742543537 8.70084099508204 7.13525783721067 13.8359369883058 13.6679786443997 10.8612376381278 11.113457311159 19.7548734929666 11.1372536758844 17.9024662229725 10.3807061630367 12.4324368147596 11.7894017125744 10.2990195688679 14.0681231496499 13.47538072185 16.6210618920193 14.5174915079756 15.0886055942968 15.0960385153963 15.73253350332 17.4327189489738 16.1029437347909 17.0197825885893 17.2792587851581 18.6839250582858 19.1345991662506 18.4602639331166 18.1473482106898 18.023231698796 18.1841291855087 19.5101927904267
TCGA-E2-A1IU 8.37850326980851 3 6.29273454905708 10.9566881623062 5.49045231372744 17.5811202510193 15.9795037740648 12.8908046348606 9.57591614901373 20.0299729639294 10.8298311806079 16.4409972312451 10.8572059031744 12.520290917385 10.3991877387537 10.0427943071683 16.2323183672624 12.7598560564792 16.9591944551965 14.1140268207181 14.8561803811981 13.6751911433636 14.857047638894 16.8144600970244 16.7817260158317 15.8098228800355 18.3509994607761 19.8213765887825 19.3717973372617 18.2186029293817 17.7901547608922 17.9069978989828 17.6830703513799 18.3727238983474
TCGA-BH-A18H 7.77127410509126 3 6.63276711151673 10.0627362732678 3 16.7054782133229 13.7586488965884 9.56318164530502 9.86473750982131 16.470615261842 9.98655899939324 10.4568342562887 12.4494815668188 13.128133532908 11.6163470283026 10.3154151017146 16.779735251821 12.9066795630489 19.6090826184623 14.6131548633185 15.0001914075873 13.480638176908 16.4110406007931 16.9333596630848 17.0140825413393 15.6324420236607 17.8601065462364 19.8751305672749 19.3355371747679 17.7833307655089 17.8043293896931 17.7620800400516 17.4558664794528 19.8881050750663
TCGA-BH-A18P 3 8.57286751899079 3 11.472539795232 5.39557095091117 12.5893151383749 15.6036295625849 9.82036554240283 11.6001705512367 14.479212612354 13.0097770524898 10.6285504984713 12.321920387973 12.0178189936806 8.97553070654574 9.03088678509164 14.8875927343867 12.7579888948107 16.0895086217587 15.154524515358 15.3247662450523 13.7765845254007 15.1086084208237 16.5874522587113 17.144233875993 17.5097941031965 17.9736748885752 19.4599137232391 19.2063087840348 18.0498421376893 17.7192666286936 18.6365774159948 18.5536136474249 19.7946564518926
TCGA-BH-A0BP 6.78139049335732 8.60252811681564 8.09433375565996 11.7827787985439 12.4337142186893 17.6757567294343 16.6061448525896 10.3377660636729 12.0975234224575 17.5956507623196 10.9360460435196 12.4930708408907 12.6672321694684 13.0280902951867 12.721384951279 12.1004664506827 14.144732139257 14.4097088017746 18.4036143929439 15.9700572602942 15.2201593114798 13.683948064314 16.7417047109564 18.3043719921041 17.1819877335175 16.6974802157935 17.2830012576866 19.1519763678673 19.1939699946692 17.505026213661 17.9911025869409 17.2878991028694 17.0721888796305 19.7787284901969
TCGA-A8-A06Z 3 3 3 7.0903923203181 7.19875767110794 18.901035770318 17.8843066266533 9.22890930133494 10.2799523262053 18.4382412998092 9.52703712272587 10.99045361454 13.0122063779966 9.29813679694513 10.7227232965764 8.07848619593678 15.7494993204312 12.751773419855 19.010955658412 13.1196017733889 13.335690649472 14.5273061289832 14.7316832515358 16.5769598426457 15.391970772696 16.9534441616591 18.9043465108152 20.1790570363175 19.8644386498147 19.3484771561775 18.2035443905613 18.2475561543615 17.8338415738224 19.2943842068695
TCGA-A8-A07L 3 3 3 8.91274670311451 3 15.3620460779915 16.1009246120191 10.1350787113089 11.789675306992 13.5186749412981 11.1388867751822 10.5409878073112 12.4697466115261 10.4443327519407 12.0370714945192 10.9265724132744 12.8771776111514 13.6594557155848 18.4303647468503 14.1690183277302 13.6774733930653 13.1911452652859 15.1257268028389 17.0587594195786 16.7654298868813 16.8723869577549 15.9992182553515 19.6213007335149 18.6066184509344 18.1744239555634 18.3044688325647 17.8363831719828 17.8724441228286 21.0021074891175
TCGA-B6-A0IH 3 7.04903482918287 10.6153838280283 11.485014956851 5.74196595704598 15.4858920237269 15.7683038083314 12.0064828338233 10.7425668438575 16.7330997024152 12.8102139891006 12.2189024393145 11.8916088025864 12.7104968108696 12.6190826307804 12.694081426854 13.6131560739834 12.5836571171648 16.4083239119913 15.4014502078187 16.1297601608944 13.4169121606603 16.4199232724848 18.7775298607014 17.5643851169754 16.7944931781058 16.5926659508657 19.3506375621824 19.1374196822105 17.7516905461564 17.9746482558947 17.4772601828267 18.0222583085575 19.1401622600496
TCGA-A8-A09D 3 3 6.2727904553574 3 10.8066892880822 14.937652326691 18.1698399472557 9.10555317743787 11.4388133852855 18.1533176193303 10.9539196556618 11.6803290443732 13.6092762824571 12.6771838129449 12.7485772579689 12.2548029054723 13.7539594003393 13.5261745090727 17.4495093668567 15.5658274255648 14.52472476634 15.1522072748215 17.0849643408446 18.2476872078348 17.6303017643318 16.5096709472892 17.8091051680355 20.0795250454241 18.9168121285386 18.7241608778525 19.2061219530657 17.8355810060451 17.4818468000111 20.3034119129719
TCGA-GM-A2D9 8.23235344849877 3 7.07570841688076 9.76363884224788 6.22142158360886 16.1712214312326 15.259424472703 10.3283078753098 11.2456066983806 14.0856531670444 11.4552568272818 16.1695188879691 11.9669477224248 11.7760666386659 12.5056928096895 11.6224985197913 15.1738135735861 13.1803789747303 17.7960571703578 14.5699929372033 15.6753717307672 15.3254585281924 15.9011476972312 18.4010717154073 16.1012573777297 17.1072194434102 18.101702915306 20.555695493025 19.8161985119281 18.2326678454861 18.2093593394574 18.2501673832069 18.0520343276587 19.7609822182023
TCGA-AO-A03V 6.39592817496657 8.19200134325964 7.13076843759541 9.82157324418686 10.481913135747 17.0002302880834 14.4355189037536 11.9832824803098 9.4039090257056 16.9853704362503 11.6830416703162 12.4445674520278 13.2461043933023 10.1568808817605 11.4407955678656 10.7948378312034 13.6615850050104 12.1526711245054 16.8159680731444 13.9167073796197 14.4648705002082 12.1550094944371 15.4443075211239 17.5398426334023 17.5606946998271 14.9074723592322 17.9071239423981 18.7074938993522 19.4241579665924 17.6910624026411 18.5257782811545 17.7291388810212 17.6396411818049 19.9312117048648
TCGA-A2-A0SU 11.300428651155 6.90338182596514 3 10.6375599512043 7.02899977135644 16.5887660507716 14.031292032614 11.3716066244851 12.2387095703972 14.1928551273026 11.4507437682901 12.4696002055093 11.9500720141886 11.3876222842976 10.5434608629822 10.4482212751283 13.1100766638189 12.1965225529294 17.6377257632779 14.4859148881363 14.8771148831478 13.0101766660022 15.9094675178163 18.2769377201025 17.3213049778271 16.8682673914278 17.9843382612467 20.3424363408173 19.6659792368974 18.6048762403983 17.7540810629515 18.2344424489158 17.4563065004882 20.5506317480151
TCGA-BH-A0BQ 6.71747632378622 8.53493429491752 3 9.94958058146827 6.59259873224701 17.1337255478514 14.1817670747039 11.129277858 11.631720968586 17.0230298507258 11.3250316450132 12.7956116478052 12.4540764031737 13.291936708025 9.92557739768056 11.7458473838101 13.6940465287424 13.5469847956381 17.0844641891726 15.157149574143 14.7196346487251 13.0181731604106 16.1855368145998 18.0889544273505 16.8435819292999 17.0689793994477 18.3332526034591 20.4238722740114 19.4030479396808 17.5988010847405 17.3777567898327 17.6694802182723 18.0026741749669 19.4234406938352
