X282617 X5473 X6346 X1437 X282618 X3456 X5196 X6366 X5617 X2688 X64806 X6363 X6360 X6358 X2322 X8600 X27190 X3576 X1524 X7042 X7173 X4982 X55504 X1489 X7043 X9180 X3791 X5154 X5155 X90 X23765
TCGA-D8-A1X6 11.3229990069058 3 8.91635333832611 3 10.9493787319881 9.37272041873046 3 11.5756842851251 7.74299811128113 3 3 14.4312080951741 9.930374286515 11.2896840441216 9.41859048224165 11.5472918345141 11.0351711722938 12.0826488214114 19.0535790297155 13.2069315532572 10.9525258412861 15.7661529732044 16.8049267559844 17.2119269533951 18.2235885356425 14.8576952559412 16.2467073075369 15.1569332072174 17.9240034534215 16.9819854860654 16.982013659485
TCGA-A7-A6VY 10.8700024382064 11.2991255534883 10.8362452565508 13.083447361541 12.8827119810576 8.73523546303575 3 16.6688602853655 3 9.8281234884307 8.08088048727378 14.7357047152498 7.74120179236124 7.83136160601011 11.958852548621 10.9508727592683 10.8038594252635 18.686044211665 12.9600528356615 16.2232712114139 5.91901277736056 15.5287561644264 15.9738381796424 16.2932721728584 16.7377625965102 18.3566881458455 15.6726366179188 17.6700389154478 17.6597135487692 18.2017892689516 17.1667186705453
TCGA-E2-A15O 3 9.22430844927085 9.49333121051052 11.071833472235 8.96678365126666 9.95186793936407 3 15.8904049265987 9.87039950647032 3 9.28845999202264 17.2091082096279 9.51927419115839 11.6007313208664 14.2872897226263 11.5960728822361 12.3537956067497 15.730634103131 14.4735850472143 13.9640973715169 14.5358905889321 14.5884161371086 19.5457182915127 15.8993199799138 16.9259292498284 15.452024169683 16.5528433706933 16.3150382896272 16.9835471232778 17.1840176101705 15.5580767441226
TCGA-A2-A0CY 9.72359344599628 3 3 3 3 3 3 3 3 3 12.3453180435244 9.71251593871116 8.56312191577392 8.65475539324436 3 16.5209419023608 11.6470469036185 20.0627217173531 11.1702652037896 11.7281210915561 12.8658005744363 15.7059887738372 16.867827098366 16.7396813924847 14.70355069498 16.8094153650585 16.0309948713451 15.1519028452227 20.3144067968674 17.6375558772646 15.8316189992046
TCGA-OL-A6VO 11.6305534911392 3 9.22017005918888 10.3835493406171 13.4753581469184 14.0905530407035 3 15.3400298326927 3 8.22523172679641 3 19.0551318694215 7.69861318385858 10.6496005653157 12.4126061561034 14.6381800065443 12.9245305318542 16.9717411320289 12.1006773646188 19.3865793537501 13.9654917792402 11.4087676336315 12.750074382345 15.6929126286701 16.0872037328342 15.6746020601274 15.7040276437293 14.6440139499673 16.4462588767367 16.4704627628725 16.4666307616588
TCGA-A2-A0CL 13.5412716108941 10.0164213303592 11.2822223309217 10.8729815404432 14.0299749573007 12.0651436626276 9.26747918814635 20.0921630345135 11.8838183103399 10.8542429949102 3 21.5439247903338 9.32195914144977 13.4998975220753 15.2597231300004 12.532145758313 11.7079366546975 13.8445968854571 15.2700559447713 14.3857551421239 13.482760675453 15.2749344117305 14.5555763572577 14.5013375505309 18.8494001624853 17.582789057742 17.5124569383729 16.4279236413577 18.7336346968273 17.9965803277859 17.0264509489468
TCGA-AR-A0TQ 13.7734409935406 3 9.91780417456822 8.52669554587871 13.927454486831 9.9653160007007 3 18.0498391891599 10.0346222033429 3 7.75299900986584 19.6095759481822 10.5248717103155 13.0713405594432 16.01378240188 12.7881018725049 11.2001349268231 14.4242162250472 13.6114597131099 14.533318919603 13.7511612814559 12.8015845316092 14.8644869972503 15.3693053610502 18.6380746865976 17.0244770392099 17.3581071441066 15.9742630571476 19.9801696006553 17.6520082839815 16.6123586312925
TCGA-E2-A573 12.9363068491117 12.9381773536187 10.5165131145109 12.7999050373263 14.0630516711718 12.2957767961431 9.49573709430218 19.8176139131143 3 8.5257249061263 3 19.663203322031 3 10.0543276394304 13.5917976611257 13.4321236208129 10.8044786277785 16.1408561353806 14.6707551999123 14.1628453715147 9.79844869908228 13.0872264294052 15.9738300305957 16.1927058118983 16.4597321324743 17.4836871281694 16.6782119943051 16.4370448813521 17.7069523738586 17.4830252789298 16.9014345888647
TCGA-A2-A0CW 14.6879959983415 3 9.02493096834539 10.9197350880246 14.7172611940493 13.5109253853831 3 15.3718069747156 3 3 9.80819053638276 17.477627724277 7.50868254370125 10.9356449675492 12.9596694401076 11.7061358785688 9.98153503295607 11.5883550227712 13.0216456024736 13.0626784135747 13.2933940597764 12.5038763517533 14.1311503334159 15.4307413824161 17.1722474420803 17.7566934461515 16.9452822190067 16.3452367967385 18.8912066740465 17.803083245923 15.721853243372
TCGA-AC-A3EH 3 3 3 3 9.78365154699731 3 3 18.4334215925271 9.69893692209566 8.32606679869113 8.13840382160893 14.3047656055168 8.7721083307234 11.6499657955172 10.8199544558381 15.1089327141986 10.6010434558255 12.4091496692268 16.7265861776859 17.176028015869 12.9942407785448 13.4246818282789 16.8950954124078 17.2162966643305 18.9433868696014 18.9555557043774 16.5504099402505 15.5767905530826 17.8953613446699 18.1108933916602 16.3842410112228
TCGA-A2-A3XX 9.89009703823254 9.0092436979092 9.27773150296424 3 17.1004394748554 9.73555737911008 9.24915699952773 18.0409293460574 3 3 3 19.2374045941254 9.30362796608565 11.9260875957945 12.1768636043885 14.0752361714616 16.4065281124514 13.5851787233941 13.1576391701711 16.8944835395799 12.1061375024785 12.0062215043164 12.904908152663 17.2679486025114 16.4238761393995 16.1559203769946 16.4343120047331 16.2405380465419 17.7034105240429 17.3048393571958 16.6697417557854
TCGA-AO-A1KQ 12.1748378100028 10.4818654904531 9.75949576333118 10.344257576775 12.7990031269301 3 3 19.0681844358078 9.55734412523121 3 3 18.8132574980383 11.0003872536925 12.6750212832361 19.0200403457895 12.9670088135218 11.3031257722842 14.4915567257153 13.406381551824 13.8545328621574 12.6767754789713 12.5368530795622 14.410934293416 14.3849544744924 17.4962758150486 16.1086226229042 16.1910667702318 15.6195522477613 18.4710202076639 17.5384236426165 16.3160817084341
TCGA-BH-A0HN 3 3 3 3 10.3281440977394 3 3 11.5363594028605 3 3 12.5543025653911 12.7840839305477 8.33041398137289 11.1999252496078 9.06202512826497 7.7025199970261 11.147331725979 10.5042039398978 17.7443556233616 12.7776911938291 12.2788186152909 12.1846770257354 14.985864767036 19.4042096584446 19.629146001975 14.9614482688634 15.6182205275918 16.3308985466073 16.9031593657736 16.4839465510018 16.3783371778148
TCGA-AR-A1AR 3 11.4793795613767 10.7543747067188 11.6624043688133 9.81184084616887 9.80850788666157 8.74586413832014 15.3151184957659 12.8304907303288 3 3 20.8147981217846 11.001940589657 13.4332882478189 13.7173269475484 12.4256037673326 10.7219972803071 17.8194870654953 15.430075823295 14.5187696729387 9.9294638672314 14.8456137482682 15.5473108499839 16.1364347934791 16.4242008878154 18.5366166419324 17.8219574619947 15.5473075989812 16.7851008849732 17.9451950860869 16.7479820969745
TCGA-AO-A0JD 9.02264039370704 9.12981530488301 3 8.99346806064012 3 3 3 15.5075469519211 8.21656721729116 8.40140665834589 8.21348295335143 18.677370940843 3 11.3799989131422 13.6782480888025 10.3533686984961 10.9397311781538 17.4856698990313 14.104591679534 16.9702623365654 11.3787750838519 13.6965329470269 15.1811133620177 12.936291533752 17.8808986616933 17.170397392358 16.7088759195394 15.4575735592623 16.3158755740585 17.1698657500505 15.999356201412
TCGA-A7-A0CG 3 14.377609884758 3 3 8.89228447696163 9.8767539313528 12.1823749641668 18.9127658610312 12.1068211924589 8.42101047770653 3 20.8648219062882 11.6536967565062 15.3795200936026 14.531920317558 11.7216531462304 14.3918611345585 12.7470050763465 17.4028842798068 15.526099979149 13.3477889076344 14.8877310780009 16.9810723660907 15.7051316962806 18.8260404437689 18.2197403801747 18.1543970381773 16.5861670184811 17.2963530235879 18.3936338056075 16.3996025013877
TCGA-A2-A0T4 11.6970093171453 12.0680413362099 10.759408098361 11.346407371822 12.2214552323719 10.2253469815797 10.730591682832 16.5199525226907 10.5562454136348 3 10.1406135287893 19.6561999192521 10.5237924329263 15.391110559067 13.6825119336847 13.247545007812 12.5295130131024 12.9001447480713 16.9030593242792 14.811861407742 13.2234035616452 14.6061189582491 16.4641351445942 15.9414116067521 19.6520789318921 17.1926218152425 17.7913913890126 16.4568005034076 17.7018901914459 17.9571621700157 16.4309519515753
