X63928 X2925 X89869 X114 X185 X5024 X6869 X5026 X2903 X5733 X8913 X147 X3706 X146 X3357 X1910 X5136 X2149 X196883 X5153 X4846 X6915 X818 X801 X5566
TCGA-B6-A0IP 3 17.5064918339113 9.21807615814621 6.69225137578995 15.9719512158048 3 13.7273205218931 13.1303756626795 10.3118530755267 18.0556347336127 10.2394524290388 17.2865029342291 13.6112457647707 10.486799468766 13.2334125748116 14.2271634460394 13.1219149495299 18.5174270665301 14.8525289932203 13.2177971908705 14.8935559755778 14.0280715304558 16.4619490190913 19.2638591678243 18.6614546384272
TCGA-A2-A0CZ 7.7436414049711 15.6798000111365 10.8870459754161 3 16.0193655227815 3 14.4816361813345 12.2339324726618 10.2000585518192 16.9420935460479 11.8741412958148 13.1447795757362 12.4017463012794 11.7120394807177 14.5155346592962 16.4127645630021 13.9817050265894 19.7520041501898 15.06622804872 15.8712477973626 16.2301033543017 14.8170690591062 16.8163720943629 20.0638426298698 18.8878323522453
TCGA-AR-A2LK 7.09443978459098 19.3945632379296 6.62141377062022 5.89268045363607 12.7109772950562 6.96855637120745 8.87619048533137 9.90516213738557 9.4474894253278 16.3949468648536 9.17035935418201 11.7135255312654 11.1068358336775 10.3730121880073 14.2826311587281 14.4139323975606 13.2585939131619 18.7375899103291 13.7758531299227 14.0587699437789 14.5629622719613 13.5731328887213 16.4075758449001 19.9861715440832 17.8871952887035
TCGA-A8-A06R 3 13.7041559163291 3 3 13.7988342305965 3 12.7021813782827 12.8595084147925 9.3589798817649 13.7865696611576 9.41025816009222 13.215105747346 14.3536134147048 11.0172595930042 14.6755258718028 15.2164980526582 13.6871003567014 19.3471187286961 13.7832947925419 13.7857430231104 14.9096584282745 14.6193977243435 16.9919033844282 20.0466046971514 18.1099382870999
TCGA-AC-A3YJ 3 12.415215315508 3 3 19.1920718048381 3 9.23510050519997 10.5646786344431 8.24875568646713 13.6758211650377 8.9531049158159 12.3313018639065 14.1040814767727 10.1538895618599 12.3333376327408 14.922888728655 13.3797279659688 16.4439051820332 14.7856254158436 13.5781630154183 15.9594454498994 14.7864373439471 16.7756951871754 19.7214618271944 18.4950236207768
TCGA-5T-A9QA 13.1547055834486 12.5377045579518 3 6.76996531331549 10.7660011420426 7.89862417397019 3 13.4365655024813 3 15.718141313039 8.79003213302817 13.9308520494029 16.571802891283 15.3331311488983 10.6604410996139 12.79399491895 12.2501033511151 15.7972428033706 14.0252478493081 11.7690179679787 13.9665728064466 13.9834037033724 16.8817658886254 19.6145097308273 18.271629520363
TCGA-A2-A0CM 3 10.7493041462207 3 3 12.6412204130755 3 10.1852997664187 14.7880830140057 7.53309582995719 12.4343699798487 10.8196126399214 13.4086434536024 11.1452317955951 9.99910146452891 13.0746142614951 13.9756888042032 12.31243438149 18.1268837327454 13.8202148226862 13.7489238687414 15.6650380501055 13.7240474012043 17.2848893394015 20.2624608041704 18.0424340925597
TCGA-A2-A0D2 7.43278270579492 9.27245451986355 3 3 12.7972049872269 7.30518844373838 13.6930796742169 12.9433937493989 8.81371849478778 12.9836334673586 10.2536136438438 17.1320957918231 12.5078570249964 10.1465141654158 12.5803713835064 15.215714409008 13.1173502712487 17.7503496320543 14.2525781616829 13.743272600603 15.5803976489302 14.3349759239868 17.1068394750628 19.7552548883781 19.4610504267755
TCGA-A2-A4RW 8.05587680307147 17.6715666995445 9.51939278552408 7.7433523787487 15.0052653207692 8.90208348209655 13.9226776995787 12.1995191311089 11.897751134216 16.6342981450038 13.3608277225063 12.6383218183607 12.5230209581092 16.7922786574555 16.3256147605069 16.1354284987813 14.7889155431872 19.2575780479299 16.5293906291452 15.2977837399275 16.2355105937358 14.725138600696 17.4460402235569 19.9240568305604 18.6762193953247
TCGA-A8-A095 17.7736314558178 18.6091003156899 7.74918269912334 3 16.0977247434904 3 12.2970033850394 11.2002670623475 10.0220340807882 17.0244426733577 10.3140043428532 12.5174716561023 14.6759092938657 8.01985164099584 13.7313833472277 15.1488953723069 13.7023246156574 19.1254990919098 13.7791282375347 13.6659762258319 15.0615786612081 13.9962076306059 16.3121910012949 19.777562601778 18.5892256716153
TCGA-A8-A09R 3 12.9578986985881 3 3 19.3959008654592 6.91645646856478 9.97711438580232 13.8791437327737 9.26844528655843 14.317153237263 11.9048310582416 12.6177235772187 14.2376076189885 10.8995751455028 13.0602225916944 14.826663268147 12.5897473810981 18.6141255497363 13.7999682846327 13.4454085260848 15.6597540923728 14.1573052552679 17.1663149323546 19.8882310720092 18.5653874610954
TCGA-A2-A1FX 3 16.12021940185 7.36787192022293 5.71882010297424 19.7616429121105 3 11.7810811158008 14.1350328909496 9.46675796251088 15.0232624610753 9.87714876222283 12.1686548299294 12.6660027322264 10.5839570674222 14.1660777068674 14.4693224244257 14.1880835745442 19.4170637555758 15.430774718711 13.7428229568954 16.7191875286939 14.8184411723334 16.2728236744812 19.977598856208 18.5073214047473
TCGA-A2-A0T6 3 14.1001457149068 3 5.92116667508023 14.8825954917034 7.95352302794904 14.1281043496422 11.8724414880348 10.0858262546614 17.6017932184524 13.1692029162995 15.6399102230349 10.9339226130443 11.0655118191777 15.079625734626 15.8370539109511 14.8419193982534 19.2559485555466 14.5145346330989 15.2821946292693 15.252462550193 13.7656636609918 16.942771341985 19.7540726561043 18.6244068954486
TCGA-E2-A15F 7.57401236169618 19.0228796848608 8.61850427159268 11.7770078861413 16.8805301067816 7.44581397773565 11.2677181333958 13.6869171240971 11.3699407057546 19.2485489508977 10.4930153655416 14.944525162375 14.9665714578666 8.89348053840891 13.4308848298524 14.3092785978366 13.8461771108666 18.1362712267835 14.0521625950594 13.121592764423 15.9804025271693 13.5502406689033 16.3351981266769 19.4087650296075 18.8969059267082
TCGA-A7-A3IZ 3 12.2933042864918 6.82881259398481 3 19.0788538949955 3 10.2552000752269 8.04631509781785 9.20544537824965 15.0351091074297 8.69225298560138 18.7330090662236 10.7477419249909 9.02601449567688 13.1252580033323 14.4713978485323 13.5319215661798 19.7380949754638 14.8166323758859 12.5788120054288 15.1585949179646 14.8851776362238 17.0869010027561 20.0085893729654 18.5609185112317
TCGA-BH-A1EU 3 18.1563144042458 8.73138014682424 7.16428505063954 15.992106181418 7.90473225746006 15.1560831770387 13.6994868651859 10.5966082597131 16.9701802725784 11.9428990367879 13.0704124928532 12.401651485664 9.88943978620258 15.6772592384265 17.1284195936396 15.8901553651239 19.243901346509 15.2909589099547 14.8181445398263 14.5995927220686 13.2638659511004 16.7338874949787 19.8396190418174 18.4292771572954
TCGA-AN-A04A 3 13.0145033262258 8.80038462950543 3 16.4576657496133 8.18855045558839 11.8021887012573 9.07427983495755 11.017361730327 13.719901732741 10.7539257646907 12.439786762083 12.4718465547301 12.4827137709158 13.9530287609685 15.1632451371676 14.0449232224264 19.7032382285331 13.9242860202016 14.6610119799839 14.8502134135474 14.4371053742188 16.5808836435456 20.7664051663732 18.8184833233876
TCGA-A7-A0CD 3 18.1057823446121 3 3 18.1516124791516 6.95456139680751 11.1270340181618 10.2744914690843 9.1730086515367 15.920745360745 7.82449896135672 13.3063231238317 15.4421016706821 9.10737194163806 15.1436805280061 16.2373606124985 14.0112132734283 19.5195277576709 13.3422343791151 13.5401889704748 14.9050094211476 14.3558224334419 16.1399298276092 19.0551001956504 18.2509697302814
TCGA-E2-A156 3 17.4776594410572 3 3 21.0680891553469 3 9.23884969764085 7.62070404874189 12.4126191185641 17.0284378479378 9.68448813476555 13.1535550206566 12.0251083973822 10.9606805072865 12.1633878619413 15.9093436826904 11.9702860577289 16.4403577516225 13.6500766512117 11.6561524108742 13.6400377849529 14.0535417795385 16.614810404701 19.1716095318986 18.8308068197185
TCGA-A2-A0D4 6.95050878944953 12.4823056381341 6.4811298911751 6.65038569897188 15.8912269767648 3 11.5348289940328 8.65318115113925 9.82082339477295 15.1151706623235 10.4202992174972 14.116788876315 14.0532357121637 14.1343836760073 13.2619578183831 16.4151933562971 13.4068961573734 18.7291872824048 15.4662115981161 14.2407912994256 14.8927243528303 14.8868725011138 16.709716495264 19.877087981212 18.3124258085013
TCGA-A2-A04R 3 17.3753366846428 9.43648413434444 3 15.8055737089233 3 12.4370434655663 9.35335999717166 9.25936773653612 16.6840832847348 9.24195795794845 13.8646365402345 15.0852395391169 14.0344875681442 12.7514464002042 14.8356882932232 13.2847056346982 19.0410001108467 14.6115363583906 13.1100387049447 14.5919076495545 14.2637199084219 17.1406274554565 19.8399380123241 19.1630856471381
TCGA-AO-A0J4 6.87237858929547 8.68789020094732 3 7.82086258236713 11.2733259334035 6.7478555174795 12.9733388124355 14.2415672364099 14.3598118711192 12.902796909917 10.002420378919 14.6767430822594 11.2841998637041 10.71904265443 11.6137364156236 14.567397485731 12.1847983531529 18.2265626616642 14.2083135977513 13.7449995870383 15.6536974598531 14.5855673565336 17.2464386342174 19.396060382399 18.6083995219262
TCGA-A7-A6VW 9.67279895595313 10.5555607621036 3 6.47150914838889 12.2847441996873 7.5858644114096 17.1320308145546 15.3637219741017 8.93587661189248 12.2714777746235 8.97646436483139 11.7017656255878 14.1502949927893 12.1335078021089 11.2077239867051 12.6310149720736 10.2598254791499 16.1161331824593 13.2574610515928 14.0427298972081 14.5025495620815 13.7517117054389 17.6814006190733 19.4942914146109 18.461854011556
TCGA-E2-A14Z 9.6228140922437 19.9035999461278 8.14130795505352 8.32126239190002 12.9941685029426 3 14.0674876927476 13.1521440038163 8.79474311022782 15.4583753624329 9.98470492155212 11.6514006290619 12.0460503045542 11.7053970557312 14.1029628915599 14.5234866611354 13.2885096016723 18.8573206647032 15.103597981719 14.4192284561126 15.9234672588155 13.9938756975106 16.8176213428297 19.5374609710704 19.0132257548858
TCGA-A7-A5ZX 9.01997632760881 17.4517028909847 11.8616491636876 3 14.7976667404271 3 12.6334706312674 11.0626694852436 9.76690668873954 16.6033739380219 13.7785982591439 11.1942161888521 11.9950468286723 10.7760762311467 14.2661942943692 16.2741307234957 13.8125583154512 19.9435365861365 15.1588768527863 13.4574953119573 15.5343518478595 14.5671462886478 16.6229999325257 19.0692566534579 18.2419357882184
TCGA-3C-AALI 7.93614364563484 10.5223493789438 3 6.68188553224045 12.2514074248719 3 11.8228894860949 13.3225100413806 7.99507655434565 13.1744580012191 11.6196429250455 12.6666818476535 14.8832597081852 10.4756239800481 12.2972707414289 13.995059805114 13.1106866879436 18.2551041580959 15.3332241749033 13.2782448063368 16.6463860876912 14.4664549519737 16.9538048578784 19.9368263804169 18.8383820146179
TCGA-AC-A2B8 7.7651431499378 15.4832661667137 7.27911726210272 7.0617548082755 15.0631864646759 6.69309371026635 14.0949119548721 11.2230758872594 10.3994502156047 17.5688607060357 10.6909378806375 12.0265836613977 11.6025349581703 10.8814452774444 14.9611726477273 15.9332531743967 14.3882274685076 19.3408151239414 15.4572976352161 15.032784264585 15.9644189267895 14.0670812949888 16.5847179596114 19.5983287573311 18.4867007280324
TCGA-A1-A0SB 3 10.8898058999551 13.3010921158686 3 11.8943215123938 7.51005166185916 16.7832468683376 6.86703796379493 7.23364476030167 12.8006093098881 11.6219962841533 11.4975640674261 9.77986956032285 11.8139390464078 13.091792810653 15.8830028789504 13.3016088719098 16.2898966198228 13.3520168141183 11.5207941532842 13.3570789288002 12.4810510043539 16.6591042370041 18.8730564389924 18.2581816039499
TCGA-E9-A229 3 18.3845659334872 7.97123428305912 5.75560998441476 17.3617953713755 6.81967698078031 10.7858112530553 11.1256517579408 10.3003241858302 18.7091714321182 13.3724772079786 11.6983310411852 12.0821399658552 9.80260621117673 15.2043752535743 15.0317348687449 13.5012750136243 18.8433216887107 14.1944564202218 14.2926608698909 13.8714137531977 13.464660197125 16.9880241197817 19.4500979744478 18.3103462631803
TCGA-D8-A1JC 3 18.8120727108805 8.23065339780974 7.75303613354481 12.8696738628837 3 10.7600988266955 11.0605322431042 11.7316813167081 15.34054814839 11.8558469786808 11.0669957519274 16.0011786656015 14.2206757536333 14.914442252012 14.0531252650059 14.0067091994309 19.0567097951488 13.222090260092 12.9129715979572 15.0009303354379 14.5845398078325 17.6171802634715 20.2703235650939 18.1849480866468
TCGA-A2-A0D1 9.32697296935377 12.7847711221017 12.0257918239353 3 17.1708589075703 3 8.91398756454798 10.9151394100906 9.00017080778755 12.2773054097056 10.8324042557307 11.7669502720952 11.9142109358913 12.0221745723941 11.8992299803084 12.7392900511181 12.602977856356 17.5964044968053 14.2361292619115 12.9669934377513 16.0283649219348 14.5281962662408 16.6906575559543 20.7630622180914 19.1162064207801
TCGA-AC-A2QJ 9.82082154602761 3 3 6.99322217451582 16.3981890507075 3 9.6662830887658 11.4125042095255 10.3434590468787 12.8781959291757 17.4289772787483 14.9069804899066 14.9184986819976 15.5187568495466 14.4981796154637 13.5252708531533 15.1945193116739 17.4058667134335 15.9207488444518 16.0695316559068 16.0181151443098 18.6399855443651 16.0977977503917 20.1765500351761 19.2111307017721
TCGA-A2-A0CK 8.46075304653703 14.1919855870176 8.94299968751229 7.18577135877067 17.6281036758857 3 12.916971246994 11.7037670930117 10.6425777799363 16.8108594511024 9.66270553904825 14.1497838834397 14.154699223765 12.2892956562632 14.870369774503 15.6872024319984 14.814225824162 19.049591824632 16.1446635767014 14.9131434786505 15.796374210189 15.0185014753464 16.74991700832 19.363710590726 18.7636764173939
TCGA-AQ-A7U7 11.3547134657903 15.6206332492667 3 7.66970767021694 14.1623966658532 8.25451051470948 14.591377040865 14.2434770678589 11.1786694787577 13.9904164249281 14.3038606462881 12.0556860667152 12.998432880782 11.2967280643976 15.630099536249 15.4466944710972 14.9452728757524 19.6028048682879 16.6163873048527 14.5923912510935 16.5816428959879 15.1039787772978 16.8483128251951 19.417934088035 18.1641756526761
TCGA-D8-A1XU 6.99979151156906 16.686831314447 6.52912370486684 3 19.5247202625826 3 13.0649037376882 9.80528877737994 11.7928080104508 15.7722410026695 12.9524381113716 11.6130303959565 12.2662286177766 11.6820931814351 13.3848805003234 14.5982166222675 13.7984788745022 18.8886808838667 14.9863687602544 14.053475539809 14.2547002659374 13.620457270958 16.5192127506494 19.7030962457875 19.1380849056968
TCGA-D8-A1X8 8.74805946411637 18.6165229095483 7.68494702244024 6.00460782992167 20.3191209361431 8.61658583277431 13.9975199295256 10.5767283637414 11.7058694361393 17.9424001844094 11.434954303065 13.0839290722892 13.815944949823 11.3047959956076 15.175324518614 16.852658214259 15.0523134157575 19.5514670024614 14.9311002798539 14.5387316845096 15.0979747781293 14.1454003983679 16.5614362962501 19.9158429872744 18.6845293277295
TCGA-A2-A0SY 8.3018855089583 16.63805375831 6.85955830369173 3 14.3846331232428 3 14.8674564629702 13.370019013704 9.48871983511101 17.6338429251949 11.7005961783309 14.1631601181693 11.9145570089207 10.9494890956511 16.0879154947064 15.7818453820828 14.9681302221863 19.3753009184184 14.9232072379285 14.1235253239945 15.0960129828617 13.930756909109 16.4131808895413 19.691715025426 18.4450051124711
TCGA-BH-A42V 7.99366051893809 13.8820933884167 9.91086252362692 8.81996289619695 15.0848940602776 6.91268856091271 15.1384906579743 12.8758783002892 11.9046316273353 17.4624848872057 12.3902596544683 13.8125905146936 11.5981018143165 11.8519687978341 13.853426296156 16.0847007042423 14.1584610489522 19.1682878464408 16.7984577871189 13.8785098397282 16.2000088918085 14.8373450878627 16.8033227807213 19.4874410112223 18.3482454146168
TCGA-A8-A08R 3 10.9309710478594 8.55844707918656 6.81844879694199 10.9549375827297 6.99511437862724 13.7571202369175 12.5083720853529 8.41106501012413 12.2766761968535 7.86629988578288 11.8156432430454 10.2326792617055 7.85828781271584 12.9799901522844 14.0815827594432 12.7377719436595 17.7908777382983 13.9241066701614 12.9820046211382 15.6846459681054 14.2579225945979 16.7941260411795 19.986291912171 19.6933069133498
TCGA-A1-A0SH 3 11.3576431663082 9.66189128094937 3 15.4062859007237 8.2527369357578 11.7194719096547 9.35874366536422 10.5405122280376 17.3233907467441 13.3224561147321 11.8064495360407 11.7091451194181 9.71910819237767 15.0035007814175 15.3056418347421 14.3115258052984 19.0981716854528 13.6448032449932 14.1148335892123 14.8022258843312 14.0264185377023 16.6379513961894 19.7145525968463 18.7469930170182
TCGA-AC-A2QI 3 14.3523837640728 3 3 14.7924239995712 3 12.6326834306138 12.403466296664 11.5559384155207 16.2985764450236 10.7520630664104 13.3658471405508 13.7261817914083 11.9478751747096 16.6037487049663 15.4258094187046 15.3298997377661 19.7753405715882 15.1405985471306 14.9173489372254 15.7277704441984 15.2346959356084 16.5481753299302 19.3941399208078 18.6572467678443
TCGA-AC-A2FM 9.49786213870476 11.9266015223715 3 6.93411162132992 20.5713601756727 9.36533035505337 10.59632372168 9.17260008523306 8.44686865938618 14.1860912326524 10.0020129269588 13.9007840919962 13.9328729972486 13.0416839088211 14.5398026298148 17.3876566740829 13.8292828780924 19.3691371283064 15.1568951935027 13.8409816256491 15.8244791173288 15.1784783745502 16.9454820917175 20.7616410511189 17.9974922000211
TCGA-AQ-A0Y5 9.29487618056727 9.59569771626547 8.38795710400425 7.04327238155669 15.7020586912624 3 6.27742219645444 9.79657097242336 10.371538183617 15.4315174917302 12.0201994266324 12.7328249782067 14.003535393252 12.29851185569 14.8128108038513 15.0452862693519 14.523301756571 19.1393236191387 13.4948043840803 12.9044311633858 15.4490531334544 14.2664952390708 17.1177391712937 20.4956119633909 18.6309332251494
TCGA-BH-A1EV 10.2287362639319 17.2019567516996 9.50441183307999 6.24872100718853 12.5400107054983 7.35017405197877 10.9056209531761 9.61178101492798 10.4807119174607 12.769619853121 10.3931892335659 13.5678664320738 11.9239226769184 10.0022911191821 12.6276540103872 13.9825114339318 13.0816705492717 18.3868418105382 13.5835495948238 12.2126588026202 14.0796385869949 14.5134988967116 16.4942661351043 20.0638020540291 18.8363203866248
TCGA-AC-A2FK 9.10325771823532 13.8022844122861 13.4328830897921 3 15.3817943868853 3 16.2116778532944 10.1519906621363 11.787374493532 15.4371649241072 13.6458331230832 12.9533572474948 8.7122307087795 10.5984557507993 13.137841413832 16.8818696083839 14.1770344517332 18.4274915802247 15.4688707068948 13.6409998484264 14.6066277784924 13.3560778465739 16.963982398116 19.328216135453 18.4683622761501
TCGA-A8-A07B 3 8.81723873951456 3 3 12.4666203175563 3 3 3 5.94178547964323 16.669307724812 10.4681240311922 15.1709792532836 10.6814380694506 10.2683987990848 14.2729406801384 15.5063188899297 13.8076203260681 17.8514236300553 12.5365423562219 12.6942490333914 14.4699482979816 12.6515724692535 16.7279662401451 20.859576054642 18.030033743685
TCGA-B6-A40B 14.0016595661234 11.7111599517124 6.75798875121426 3 15.866962171191 3 10.1793834956145 10.1581799393576 9.67114632850031 15.9689405468029 13.547133461785 14.2690072535316 15.0296019096234 12.0176230866718 12.1008920299944 13.8306623701309 12.8985175569464 17.7155593561816 15.639007050999 14.3916532380097 15.4654544027495 14.8149672758231 16.6513886588494 20.0085687401679 18.6588535157032
TCGA-AC-A2FB 10.555578021472 17.7404516438111 9.91413702421627 3 14.8556450741423 8.97745240233509 15.6825512408452 13.9678879020247 11.0199779752589 17.525041747731 11.8845427339075 15.3182722085344 11.1875953385923 8.8849872602387 14.4499129938869 17.6109161300257 14.5199448246811 19.880467090379 15.16811575607 13.5102400303079 15.2551490074882 14.6141629315612 16.8238087705069 19.7484092422491 18.4275494992807
TCGA-A2-A0CP 3 19.0613023549847 10.6915468900761 6.96490990783501 15.1939293890386 8.10137499767857 14.7719387604795 11.1903370435589 9.91775159880864 16.9628162210022 12.7672315531468 11.9723600544679 13.2392771098291 12.2889560515721 15.1483095481452 16.4114769620187 14.5729800562121 19.3139352206956 15.4472314835168 15.2873507320764 15.9295446747092 14.5929930527647 16.5308788798347 19.7275710259727 19.3530565558557
TCGA-BH-A0BG 8.6638559505822 9.95114182489555 9.14735276525604 3 11.6369794168932 7.96307728346341 13.6499431018479 12.7606016597338 12.2660260731678 13.0327263640012 9.04501977602064 16.0711194077141 11.3293979178995 9.83475523683739 12.1375317051691 13.8597834085378 12.2442385021488 18.241648830959 13.5104514454138 13.5587456538594 14.5397651973935 13.2646269748525 16.7949895186426 19.5681298472788 17.8680711739694
TCGA-BH-A18K 9.59179837507752 14.6785367158268 3 7.02304058265154 13.74301569173 3 12.5270617300908 10.0360557972248 10.3501213164913 14.7323103264988 11.4412956363586 13.5685118374356 12.1994692339275 11.837256083443 13.2235008976685 15.1268130438066 14.0567583399748 19.1792985618661 14.4612723724914 14.1855461707214 15.4843902654449 14.8959363465848 16.6676751185299 20.4187169549742 18.6454568720112
TCGA-A2-A0SX 12.2495733677396 8.4157941006156 3 5.95333218042098 14.0157045094809 9.28375570974099 14.7450689099915 13.6297324950752 10.4682560961613 14.9384231790708 9.86986988556203 12.3921513093489 12.074600000724 10.3176880249807 14.2070962453766 14.8926104239489 13.2775617343669 19.0032634387459 14.2368785614549 14.3372330469581 14.5145492037213 13.3565295633668 17.2803339663863 19.5974570022793 18.7741978200324
TCGA-A8-A07F 12.9382929697104 20.4937446880756 8.97062580811999 8.57787641492361 13.2683328040911 6.84100575144917 10.529919995219 10.0667574800819 11.0721442871555 16.8343079934291 12.6591499310827 10.9164244403106 10.9706764752929 11.6462461392354 14.3484188929918 14.6584772676758 13.3340078177645 19.2723664618581 13.2968963678368 13.3893266217599 14.2503211679869 13.548944335224 16.9569689246471 19.4069228241509 18.0177455402763
TCGA-BH-A1F2 3 12.7968318493151 6.61371994301394 6.78435442723443 15.7637713516514 7.9136277497093 13.429050003552 10.3629744500021 10.1454316754019 17.718799702851 10.7067292336134 13.1829430422499 10.9993303062837 10.4794903251563 15.0383904406403 15.6903369311187 14.3987173728463 19.6030600849741 14.6103257136882 15.0432378080966 14.8072777837681 14.064687931059 16.7182482646813 20.3131510629763 18.6406627659016
TCGA-E2-A1BC 3 16.6716468700787 3 3 18.5463018243803 3 13.0039093478789 9.94944981947989 10.4472823989471 17.5861343325423 12.8144229085135 14.015303621227 10.9456604929682 9.80045029867107 15.1156315529339 16.6652396005842 14.2128029950855 18.884975076469 15.1588748145509 15.4470845648325 15.0519889148681 14.0345139030212 16.6323862850671 19.3895942921335 18.8701470032589
TCGA-LL-A440 11.0112763718528 15.9346692717287 11.6815037631177 10.177719032729 16.3666165303501 8.01017421397759 15.6658178674507 11.8720513015904 11.5161271859794 16.5282177227428 14.601528858918 13.461442764802 12.7140573190008 13.2469187291387 15.5057749253382 16.8571907449788 16.1347156005032 19.084340449204 17.1551871768897 15.9005027027622 16.802580313802 15.2745737719683 16.883238530965 19.5355865868943 18.6081324286998
TCGA-BH-A0W7 11.7809067908898 18.0338539562518 7.9934500915491 7.21232078801837 13.9764159801244 8.35724103698488 13.6581452014555 12.6427241636198 9.96871354315772 15.7869293589853 10.6452238490887 11.4993950212367 13.6438875884057 10.4060596074962 14.0489862899193 14.9214372888912 13.9247467565225 18.8378349427262 14.7379178365643 15.2706013129149 14.5818055580364 13.5124431512796 16.8399831381918 20.4998567943175 18.6490511881204
TCGA-A7-A3RF 7.29015876460447 11.224059523306 3 9.49216428558641 19.1865627556157 8.1224038493624 6.22201557829439 15.8198494699268 7.34798993294294 10.5954589507292 9.84378844106041 13.5281701989926 12.3109209983895 12.2741091497495 11.3910488284037 15.0835249441084 13.9967896955938 17.0977480913002 13.726922246573 12.3596044403885 17.6205754367881 15.5203453826812 17.3870997050459 20.2460075174411 19.705456267987
TCGA-AN-A0FK 3 10.5069895647916 3 9.25294722329074 20.5731333856746 3 9.82907358440894 11.2776804025425 7.86131972187526 15.1035946778916 9.54566319167087 14.2856280256638 14.1751885986992 10.1693273069896 12.9330847979579 16.2620866816797 13.3201325022453 18.646964393351 14.2391240930062 13.0061466194384 15.6014252341533 15.2024192740191 16.3581669743469 19.8217464025578 19.146596737019
TCGA-AC-A2FE 8.67270146167679 12.9195748741648 8.17633658431965 5.9375810539152 14.1719277305581 7.01706827021375 14.0737748534716 12.455907624017 9.28551246169431 16.905425304013 14.4140977571287 12.1603005013642 14.6731724878955 11.0066292491601 14.5790906633882 16.1542171306131 14.0482539197934 19.4608069812619 15.4632216747981 14.8801710685203 15.8633389410942 14.8688379542907 16.721972533075 19.6574578840958 18.7171637934951
TCGA-GM-A2DD 3 10.8282258323561 8.2406007572782 8.73606031774229 13.9461951215074 7.63535192870451 14.3361114366552 12.7796970028643 10.8767569045704 14.7659403502278 11.6865450717622 11.4908777393967 15.057688885393 11.0724288918838 14.5234146523567 16.5702092236239 13.8496573947152 19.1402830498227 15.1029425337371 15.041720501782 15.5438047902388 15.4637953567424 17.0036808715338 20.0249188853083 19.0213653781771
TCGA-D8-A1XD 8.59229477742687 16.2152768601169 8.6674476507757 7.31315934431401 13.0397312863665 3 9.74155556372145 8.36763513236418 11.6137067837318 18.7500080927965 11.516153299449 11.8273564473872 10.7560565092762 13.4435458364033 12.5068575863349 15.2764815297896 13.3348956507406 18.3240048322465 13.0889453593073 12.8171753076846 13.8188609782474 13.4831899471728 17.4378136284258 20.1783675326086 18.7033889522018
TCGA-AN-A0FZ 8.80022730562869 10.5455966951823 6.4085350625927 3 12.8589287226826 6.7513325379474 10.0215713760964 8.79293892445694 10.5273234382385 13.0964665736818 10.1149504594205 14.6471499077291 13.7171375233468 10.8004241590631 12.3529786608522 16.2032983695257 13.2126009559779 18.9361946346217 14.5712235883921 13.3123175089129 14.9746176528344 14.6217334956746 16.5195513234246 20.4286982655945 18.6777122395046
TCGA-A2-A04P 7.88589819774202 10.4706641810843 11.7237327222567 10.9112014851465 10.7562944560142 3 13.7896040167872 13.8551514789123 8.13153967598179 14.1843975464138 7.85967553893876 13.0996749271312 9.04555821118869 11.9330502610094 15.6894774760879 15.3439487787767 13.855095458393 17.3732294579318 14.9502091495095 14.5038131639272 15.6874619987038 15.2793326755867 17.0023102221387 20.7373771158043 20.1748965797898
TCGA-AN-A0XT 3 12.4716923086802 3 3 15.2095219689448 10.0422405078653 13.9329140079215 9.58802890552132 11.0094374156698 15.3217422228263 8.89952763016932 13.7908235817296 12.229503699748 11.8149230891681 15.2123901461296 17.4247710319321 15.0459538739875 19.1869825519863 15.6053836998032 14.0687160481873 16.1279164153835 15.4595146298106 16.6240476757475 19.4729065743151 18.163237390985
TCGA-A8-A0A1 3 16.8569005537963 3 8.49654550207765 13.4125108370294 7.70973854406299 12.2777987878233 11.2255899624777 8.97121034185466 16.1298155360041 9.94216717293822 10.5718873207521 12.8833209800764 8.58979083787661 13.0437194152538 15.6740455719131 13.4138847262328 19.1611711620049 14.3814403157876 14.5986778708475 14.9094865427528 13.667381122663 16.6644731089775 19.7144522774417 18.6017879185834
TCGA-A8-A084 3 16.5333223302884 3 3 12.3947215020458 3 10.437376731195 9.20497509819045 10.1383344031763 15.5500878237806 12.0200879831442 11.5740746822275 14.0460157244314 9.20667438205119 13.2559824701667 13.8015507616988 12.1180147944264 18.2771480843402 12.1655494529956 13.2547414622763 13.5209026865008 13.8586595181747 17.2734749217731 19.5181410482376 18.8325494665976
TCGA-A8-A0AB 3 11.6064430860965 8.87632782934477 3 15.5953254566193 3 11.3238089594501 6.13449353019877 9.76958549390894 17.5354203737961 11.6701145905136 12.4795497753381 10.7760968231197 10.5544579927177 13.2870899665122 14.0680603778239 12.6903223519558 19.7930660391695 12.7309400188568 13.529044991393 14.2386431412539 12.1915381874247 16.7721534546734 19.5663854067551 18.5214598779134
TCGA-AR-A1AM 8.83012634042316 18.4217779410798 11.0387436386238 3 15.1042750785058 8.69850839208555 13.5802268795473 11.5785063323586 10.4356597108077 15.4875843759902 12.0026004084645 12.6760892821141 12.2166517276747 10.8053067745424 14.2591798687169 15.9436354294875 14.67599884682 19.0942718091012 15.4627911081817 14.8258262978934 14.78728734963 14.0674252173956 17.1586626801624 19.6880480388335 18.9413857107554
