X359 X89872 X114 X111 X554 X196883 X54331 X5575 X2791 X5576 X5566
TCGA-A2-A0CM 6.87864312984321 7.74144207778658 3 11.7370448258968 11.7287957146492 13.8202148226862 16.1800127674575 16.4559539779833 16.522330354503 17.9047112753762 18.0424340925597
TCGA-A2-A0D2 10.1060204957182 3 3 11.6994319089416 11.8543080298859 14.2525781616829 15.2358510509739 15.9634320820133 17.0982275882724 17.7854263891665 19.4610504267755
TCGA-A2-A4RW 8.19785217946476 10.6595221925115 7.7433523787487 17.3440805543841 14.3548014241405 16.5293906291452 15.845907728501 18.4368592683821 17.1803957955826 17.2777083515062 18.6762193953247
TCGA-A8-A095 6.48400475947586 3 3 13.6193273475667 12.5086936252746 13.7791282375347 15.6194758589021 16.0278655624473 17.4713739411247 17.9302624850846 18.5892256716153
TCGA-A8-A09R 6.25722261218929 7.09429090606022 3 16.702005511849 10.8597495028729 13.7999682846327 15.5335888753618 14.6071422147518 16.4785111881524 18.5823214341539 18.5653874610954
TCGA-A2-A1FX 3 8.47778159263499 5.71882010297424 16.0437824799503 13.8770399776473 15.430774718711 15.4999460219158 15.8671195666752 17.2203735139453 18.3281841597685 18.5073214047473
TCGA-A2-A0T6 9.52412993893937 12.9047077525888 5.92116667508023 14.7037974310693 13.0668465488677 14.5145346330989 16.838995733242 15.4453481013787 18.0328160734572 18.4550623717409 18.6244068954486
TCGA-E2-A15F 6.76826079428332 8.59780191033941 11.7770078861413 16.1512910800617 12.0687375153272 14.0521625950594 14.8328394982557 15.7724024263868 15.9379535734134 18.9371009226446 18.8969059267082
TCGA-A7-A3IZ 3 9.8845859031322 3 18.3190004953817 12.9127382035168 14.8166323758859 15.5740874091113 15.3805976429359 16.3385020214348 18.0063986193975 18.5609185112317
TCGA-BH-A1EU 6.66914738616018 8.49283689661437 7.16428505063954 15.491579575617 13.9676804308091 15.2909589099547 17.5209943024921 15.2233251535735 18.287593792668 18.4510350553827 18.4292771572954
TCGA-AN-A04A 3 3 3 13.739265337474 12.1868382725574 13.9242860202016 16.3137489088904 16.4944890122963 17.3850707470875 18.1657230580633 18.8184833233876
TCGA-A7-A0CD 3 3 3 12.7042691921298 11.7341878908693 13.3422343791151 15.3837474072327 14.6249449986061 17.1756005259057 18.5133134399092 18.2509697302814
TCGA-E2-A156 3 3 3 18.155243995558 10.0658682247645 13.6500766512117 14.5095413107218 16.4063278240102 16.1253013669837 18.4589640508396 18.8308068197185
TCGA-A2-A0D4 7.08765012692407 3 6.65038569897188 17.1261696388686 14.0577231420663 15.4662115981161 15.1594155170282 17.4235605831985 17.8271260293679 17.3582912166027 18.3124258085013
TCGA-A2-A04R 6.61226272115354 3 3 12.4365477574125 10.7660818574604 14.6115363583906 14.795721175839 15.5421488385886 17.0461605304295 18.2490488627835 19.1630856471381
TCGA-AO-A0J4 10.9666789463885 6.92421817633159 7.82086258236713 12.8346800741807 11.117958757974 14.2083135977513 15.7964750583234 15.3172447494063 16.3930483233195 17.5223497178459 18.6083995219262
TCGA-A7-A6VW 8.83032982211429 3 6.47150914838889 12.0120647611515 11.2173588104552 13.2574610515928 13.9863360994614 17.7709919741308 16.330397035167 16.8334449980884 18.461854011556
