X5473 X6346 X5196 X6366 X6363 X114 X6360 X6358 X111 X3576 X1524 X57580 X196883 X54331 X408 X2791 X8503 X3717 X5590 X207 X6774 X5829 X4790 X5908 X1399 X998 X5566
TCGA-AC-A2FE 10.8018135163018 10.6597940858323 3 16.778633474159 20.1021613891236 5.9375810539152 11.6001340594197 14.0950121567916 16.8317966111097 15.8057980893126 16.3318815409619 19.8596988821489 15.4632216747981 16.6542422099171 17.1644959925085 17.8980546138019 16.6372180618235 16.4413660436736 14.7232543127931 18.233608166074 19.6928797854986 18.303142964558 18.1907027671598 16.3556585661339 18.6994942302991 20.3328884108372 18.7171637934951
TCGA-GM-A2DD 11.4504767895925 3 15.8192241422229 22.3161470833817 21.4058643803566 8.73606031774229 9.17999841028556 14.5207901817899 13.329761254326 15.7996998589752 14.1911397844165 18.1656917652846 15.1029425337371 16.7679047152472 16.5742974608207 18.588428808636 17.0304394699116 16.6152693057103 15.738839729536 18.8783332448759 19.1390525266316 18.8572138756661 17.874402576998 15.4221570880253 18.0059786822771 20.9262461507418 19.0213653781771
TCGA-D8-A1XD 3 3 3 8.95178394006322 12.8802350021337 7.31315934431401 3 9.92467995567648 13.1974388410514 13.1221660572171 16.0425818184509 19.9069911462508 13.0889453593073 15.1774049767794 17.9647813396922 16.4296207162528 17.8129991720597 17.1393051975084 17.0127342295995 18.966857777386 19.2960491865027 18.2002841780676 17.1814812269853 15.5206817199958 18.2993498520337 20.9312210680092 18.7033889522018
TCGA-AN-A0FZ 3 3 9.7669632696172 11.466323738527 13.0355205494728 3 8.26197200857291 12.0480746609178 18.3443664890774 10.4343708069662 14.2338189491416 20.7271379851869 14.5712235883921 15.3948723723866 20.115257649684 17.1750693886656 16.9430404556586 16.0125091871169 16.4620927993329 19.0305963906365 19.2084714387537 17.7723896395537 18.362227635043 17.7954454896867 18.4454273843654 21.3695652651918 18.6777122395046
TCGA-A2-A04P 11.1624242898769 11.4339038540996 9.82856161772111 21.4030642011336 20.4297342494916 10.9112014851465 3 10.7084256642823 13.3495078133334 15.0015843637249 14.5853530428741 16.6556551757258 14.9502091495095 15.9563805226548 15.4675274672684 18.0575611518026 18.0403697108503 16.4197379035048 15.3233152343507 19.2521217778519 19.227576614259 17.3799632150894 16.9468786528787 15.0682824838535 18.6597413719125 20.5002528609718 20.1748965797898
TCGA-AN-A0XT 3 3 10.5675544927321 18.4101423281016 19.2959288163483 3 12.5556298627453 14.9442453089736 18.2030477801474 11.8982716350142 14.5023343786011 18.3217358896087 15.6053836998032 15.5773078968126 18.7210730145527 18.1814179559312 17.9045727691785 15.9811629131731 14.3349193121716 18.9366591711649 19.032534102328 17.7897529288587 17.2109089085531 15.7167370729498 18.5799840830362 20.3555054741721 18.163237390985
TCGA-A8-A0A1 3 14.8409032432078 3 15.8544546447544 17.8714520438575 8.49654550207765 10.2469143124197 12.7919954107915 14.3625861084882 14.469771207765 16.663880070447 18.7163711764023 14.3814403157876 16.1561462858965 17.7358386217967 17.4934178012655 18.6822075374701 17.2492921260278 16.1267198021386 18.2354760942471 19.8743834019719 18.4616147061276 18.2531088053991 16.3940981386829 18.6153617299886 20.669089679147 18.6017879185834
TCGA-A8-A084 9.171414360913 3 9.41169820531609 12.8703128966287 10.6235827574716 3 3 7.04836519997774 14.9632268282164 13.9905442253585 13.6056822665463 19.483084606592 12.1655494529956 14.5680647393452 17.5406019967688 16.3346893243025 18.3028660854479 16.153851151185 15.7790548790436 19.7664313827838 19.2780048213575 18.607033673456 18.6039724372943 16.3140778253927 19.0231106128648 20.8060145585917 18.8325494665976
TCGA-A8-A0AB 3 8.80931847450631 8.78088850736093 16.2019123160082 12.3931886879365 3 8.26270483692635 8.92704943374264 15.9398358138675 14.404570469119 14.6494588779931 19.5831135864519 12.7309400188568 14.7507212403301 16.9542684749657 15.7758109360845 17.1372822817731 15.3890697307889 15.9724413509891 18.0007191343451 20.2607727366752 18.1401730867799 18.2918608392045 16.4334704918454 18.927294372223 20.8843368863517 18.5214598779134
TCGA-AR-A1AM 8.97879677515896 3 9.21863573247168 18.8873080020244 18.520545570306 3 10.2637338931491 13.9534556648645 17.0111055985973 12.536392158319 16.5103976157078 19.4281559844189 15.4627911081817 15.7672962265518 17.2176936821207 17.7286843732252 17.779239969654 15.9680402793105 16.4653592140207 18.6660008527164 19.817999298467 18.5385887729815 17.4965577084998 15.8681830634003 18.0128475560237 21.0843145493204 18.9413857107554
TCGA-BH-A0B4 11.972379109068 3 3 20.0300177377984 19.9169786785371 3 3 14.2850426884567 14.9101192922867 12.1102546404489 15.0917117520053 19.5439034080754 15.4652639021821 16.1184128154871 17.8059806101912 18.2848342739219 16.8493999470852 16.7042843183327 15.1750658842622 18.3013739288054 19.7424000204676 19.2662569150603 17.820951511039 15.9519908623864 18.6763915318121 20.502324383723 18.6933138252582
TCGA-A8-A09I 3 9.46185551352011 3 13.6113769832144 15.7537264297071 3 6.98104616035722 9.99159660806766 16.7876718742695 15.0000393354237 13.7209147504612 17.0547674301244 13.3327871691209 14.6528067743168 17.7651888887933 16.1373965106538 16.7881999283745 16.2214176182454 14.8781640320998 18.8577649891133 18.6206667517333 19.0596511041969 18.5357271183521 16.0400279474611 19.2977144857739 20.6503376113562 18.3515608992865
TCGA-A7-A5ZW 3 3 10.5548533563177 19.4004190930643 16.3638402803667 7.87906761115638 10.8310851980706 14.0064506884524 14.2101267666076 16.09823747947 15.9302338527151 19.9651611059348 14.7359495640185 16.5527756210559 16.8580776990688 18.7593812483614 17.4796738087125 16.9559681849336 15.8471614675219 18.4435606906705 19.5258166795276 18.1028323231099 18.1694093466467 16.2687761875538 18.5700496047542 20.9002769279696 18.0055841476576
TCGA-E9-A1R4 3 9.40637355423315 3 14.9172664649865 17.5166444631504 3 9.43229860526073 11.5130008720906 16.3117895670352 12.150681174235 16.5096997771491 18.7183435631762 14.7350663561405 15.2908077115278 18.2169972079895 16.1408615921045 16.991772271179 16.4283006960972 15.9810652778497 18.2519586810571 19.5691247786305 18.9173791409125 18.1051460934192 15.7973441561117 19.1819824504143 20.6964811770215 19.0338882884907
TCGA-A8-A085 8.4445835783305 3 10.2489428319514 11.8516013200985 11.8791280021433 5.60967304355024 3 9.69169136190166 12.9032914250209 10.9954444489644 12.5186132067176 21.4451224476699 14.5503446402237 15.7062115970456 18.5727023041675 17.1079708821834 16.63693994247 15.2177866896839 15.5681524033356 18.606224871252 19.3644709374278 17.7475532590509 16.7645252565363 15.9775523335859 17.9125592488103 20.8677981377553 18.4900217954002
TCGA-B6-A0RN 10.8527436496986 3 9.52071975371124 16.309571493598 18.8228184270265 3 8.99789510065657 11.5320265764969 13.397374059454 11.7655531638289 16.2653687555368 18.2478707630567 13.3135379574002 16.0232478926631 16.5002803074002 18.1713310249391 18.1450536753629 15.6376710457673 16.1058077251152 18.1417636540087 19.8930387676972 17.6716024878859 17.8429260506531 16.4387114666345 18.2059694627637 21.3555010680577 18.7124994335067
TCGA-AC-A2FG 9.52200723928268 3 8.77618572286953 17.1559429835595 18.1478424448051 7.51137055061507 11.7467622407585 15.3931416131604 15.2273662853512 13.9252106764567 17.1573682063121 20.0398294267065 15.3603142158864 15.8309051530974 17.9801236174971 18.0281170023754 17.1124497125585 17.6507550188112 15.5032973129077 18.5515729865494 19.5804566949779 18.0972680389985 18.3506781053954 15.7684456829811 19.175529981211 20.6108504593697 18.3483552707362
TCGA-A8-A06O 3 10.1705936567681 3 13.104522506332 16.3152632515378 3 9.93557598169877 12.4787475308545 14.6039834843006 13.8779598040624 13.9696901460075 20.6837528391619 13.5829469253036 15.364152341446 16.7786876077187 16.8388994905184 18.7108312709668 15.5633793934084 15.1721489997605 17.479540658624 19.7786080255017 18.6207515353484 17.584952563667 15.6353581700183 19.1721379553244 20.9182828259477 18.5464091349022
TCGA-BH-A0BZ 9.82563002015111 10.0957863904422 3 15.5306116379676 17.3186626490765 3 7.58774917128249 11.7526519780818 15.8298001248673 12.6689727403865 14.2343842904376 18.5456998386684 14.1021287407883 16.1364898485247 17.6890521219291 17.6734024457077 17.3167509943657 16.4826863665377 15.7193213105322 18.4032079922682 19.1562858634648 18.7478392290097 17.5664831301073 15.7424029943477 18.4206918101704 21.1780492829662 19.081488937557
TCGA-AO-A0J9 9.20818541238145 11.4649739333501 12.0196786925955 18.2821501993437 20.0770069288111 6.28514823397497 12.4891257689866 16.6717725863005 15.2349118324773 16.2575617048845 14.6489134952395 18.48464993068 16.329286918479 17.3882934679875 16.870733623211 19.7379274897811 17.376436612101 16.0875325228692 14.6301734782566 18.3946152564134 19.2484270403094 18.9908799503461 17.3680593045405 16.1801198214612 18.2218086666218 20.4514585287455 19.329162714615
TCGA-D8-A27P 9.12981530488301 9.39861283396532 10.3612602795562 17.0012976718461 17.3771781851235 6.21403064174684 9.42453623166228 12.5619963332505 15.8767289047015 13.9951431916644 17.3882706751923 19.4383999449898 14.179723452261 14.9408010334994 17.3802089515591 16.5198416115014 18.4628139550202 16.570418785271 15.8256034669827 18.5046110109537 19.9523989806095 18.068150526144 18.4950931945363 15.6414632247563 19.0625059974376 20.8042412513256 18.7081010245376
TCGA-A8-A07J 9.43322635925921 3 3 16.646509982557 18.2272378350107 3 9.72867955918458 14.8606126337 14.3572246455007 12.3344161511084 19.0062136041019 18.379478671358 14.8603844100328 16.8366465540217 17.9402411875879 18.6716913910541 17.2089011799151 16.5208404475419 15.758063780564 17.9307415558703 19.8386665564334 18.2886485357561 18.8899328353998 16.0318628122937 18.4962632006686 21.1385063283128 18.7737528212659
TCGA-A8-A07I 10.3842677297438 3 3 18.0582669886481 16.2099834794293 7.38673600238012 8.13099133081658 12.3943708062547 12.5385565283633 15.1413367686939 14.6660502207181 19.1410304373672 13.5099355054138 15.4133124907066 17.6386959370023 16.4201320045961 18.2685317590163 16.0296596034763 16.174493362114 18.6764473354941 19.3711279136309 19.7570934715207 18.3146281222975 15.5906827366041 19.6624891733838 21.3905285714242 18.6184314684019
TCGA-A8-A08B 3 3 3 17.0231582547492 15.6558894398589 3 12.2021970746707 13.333942938548 13.6948966502951 14.9327597958592 11.9652387255783 19.1934142755307 13.4211539201495 14.0422178174919 17.0869643138002 15.561137125186 18.6453809666465 16.0759052975085 15.5542795657453 18.9315075263418 19.4262067298819 17.497302991439 17.158372111507 15.7846919019881 19.139275824695 21.0301080140617 18.1960745507139
TCGA-E9-A247 9.71234377055827 3 8.96519374870249 16.0222304483591 16.6339442436398 3 9.01950979495445 12.3153067246615 11.9868225136854 10.3600392648343 13.7633461796111 20.6403076296534 14.7897498893102 14.6158057710508 16.3764378524504 17.2337044530944 17.347845041923 15.7808424905512 15.8883132278245 18.5453156788768 19.5723082606574 17.9432279026777 17.441803424914 16.1058635561051 19.5388044841039 20.5391494966266 18.5492193742193
TCGA-BH-A1FJ 8.63964654285376 3 3 16.9548009263033 13.3984027086635 5.77818659463708 9.66029186408623 10.9470001700115 11.2671002290282 14.8181135996594 15.3416442651671 20.1468411524605 14.0575885885942 14.8110525942734 15.9993463966921 16.6420742520715 16.9681526402148 16.6587431105902 16.1178446937239 18.0910911993809 19.5757477652626 17.4060484336382 17.4848903542279 16.2344887333239 18.7414073649915 20.9259111172673 18.199032962544
TCGA-A7-A4SD 9.50028705833343 10.7632637497577 10.7344469740494 11.4403993437853 16.7567121765475 3 9.21739727315821 8.32780319355947 11.378757816866 15.5363868334136 13.6858705395947 17.0850250300151 13.1188258600971 15.017292782727 15.2257617018777 15.5082933678522 17.8819280049491 16.7809693971972 16.5443268910656 18.1815702969283 20.8044733145374 18.3982425461161 17.2929871195137 15.7237019066283 18.552588273569 20.2516167041448 18.4069636826814
TCGA-A2-A0CU 10.0842884795013 3 9.33499508574151 18.3128822678473 18.6985073066435 3 8.81312334365448 14.4435439763471 17.416124835045 12.4065279807233 15.6178364340965 20.5693102582615 15.1759648972197 15.1810558762043 18.1184700444898 17.3228267722539 16.4816451421409 16.3406144585104 16.2881370296555 18.0360040500157 19.5445860729435 18.5299928576241 17.7655889268829 15.7676389728719 18.7184587349269 21.711512701152 19.2719690530332
TCGA-BH-A0B8 3 10.7132234838928 9.69140798814295 16.8779135561195 16.2330278716488 6.50725422214882 3 12.6352845898235 13.2447123788842 17.0292979209487 16.5820847121946 18.684546810482 14.1865156879181 15.2224167750353 18.8956174096145 16.7756433241182 17.6007138506153 15.8165210470954 14.7590674698885 18.7013258971882 19.6908942374729 17.9838330782586 17.9650169425052 16.2157955168859 18.9645551677173 20.4000173249173 18.7730148084547
TCGA-AR-A2LR 3 3 3 14.7732322290164 17.814564116681 13.3106426416731 9.14893989777091 12.6161718266019 14.845229573888 13.8961363900184 15.4406308049501 18.1607627657762 14.9163848111075 17.9901697870183 16.8828145166326 16.9851168084132 15.8031438615259 16.1362454742607 16.0883252785005 18.9393334497154 19.5844030778967 17.7721646669019 17.1961127920492 17.1227910369594 18.908006411149 20.0045911516084 18.5855110243128
TCGA-BH-A0HI 3 9.34545306893486 9.31686128576616 16.3293017524772 16.3277413901885 7.63974357289312 7.82084047047501 11.1155594082654 16.254885785725 13.8131047392475 17.8844614367515 20.4348830701281 14.5709394345016 15.819980330228 16.6476846369508 17.6571211294656 18.3325467668908 16.2167710970188 16.2878534800885 18.6665498143297 20.2854116428852 17.967216353684 18.0564119413223 16.1150657919377 18.4832632236618 21.0063001312627 18.8631335391124
TCGA-AN-A0FW 8.84331597991758 3 3 17.9598146986196 19.7071372997915 12.5931862124326 8.56243822019575 14.3536040267507 13.8648135097901 9.74720429104359 15.4977825872398 20.1660431924726 14.5938791109235 15.7797974888304 17.2793954834926 17.7319909557705 17.4599870564476 15.2652813399834 16.2389415978404 19.567557231015 18.9317824576089 18.8018311176806 18.5253803750619 15.8846352212183 19.0641258487852 21.2568353494039 18.2415842963729
TCGA-AC-A23C 3 3 8.95615681098438 15.4895615425377 17.9998604903999 3 10.9935846482194 13.9484424002896 14.4029750396895 13.9866136233554 16.2059964084353 17.5507718200352 14.5839571414894 15.7907897728756 17.5184474069937 16.9218236352971 18.3020212622 16.6835249220606 15.8186627876166 18.3373845936999 19.3038555613916 18.521140945344 18.8761848243893 16.0511363240183 18.725732876171 21.1302685937492 18.5805550726037
TCGA-B6-A0RI 3 3 3 13.2074995361283 13.2805397420109 8.84162905924508 9.60430849841595 11.6407698450788 12.222079644315 16.5104760417462 16.3406537640757 20.6613388541412 14.5325435878537 15.1196772903672 16.4801063563588 16.0569252465677 18.2172576794019 16.7292557040523 16.1997642025629 18.5744231440278 20.2472274351606 18.7619522585585 18.3495300452325 15.7503501887676 18.3703000399039 21.1753357639012 19.2941214089067
TCGA-E2-A152 9.21473172894379 3 9.45510768554768 16.7911115469937 10.0858628405615 7.21546353389658 8.9326058225459 11.32876306513 15.1508002064486 15.0961431464172 15.6327089115014 17.3314078938235 13.3223370314729 16.0052617017256 17.1476940484146 17.0234319860958 17.8722937079719 15.7390840188698 16.1921552249333 19.3024819676451 19.5655585579867 19.1833090251844 18.258356996553 16.3187971247397 18.5663955328918 21.2027362195726 18.1631784701035
TCGA-A2-A3XV 9.54237214027238 3 9.78336189869608 13.9649374374051 16.2896259515106 3 10.2499347706433 11.4256405932092 10.9436693259693 12.6143224100565 13.3439893441835 16.513240773657 14.6858670626045 14.8973502920705 17.5639530891822 18.7054755393245 17.0771341344694 13.8577714266549 16.0468166538043 18.5660249966116 19.7181519221518 18.5423707297947 17.2491773471782 14.8014751927271 17.583571518553 20.646075199828 17.9457838875637
TCGA-B6-A0RO 3 3 10.080929230961 14.9002101677834 16.8259078547002 5.9650128004408 7.60115454221571 13.5176320702921 16.0390934285419 13.498469314731 17.0419742147277 19.3797598137905 13.0936938065901 14.4448283405119 17.7187697982443 17.2523741596251 17.685406286785 15.4158885966013 17.0665457824657 19.6380575833664 19.9371527578661 19.3217983242809 17.9292502495897 16.8929573608693 17.880311595119 21.2864190097434 18.4267468607882
TCGA-A8-A06T 3 3 3 14.0702787489266 17.7970459368195 3 8.90444293536412 11.3002166837482 11.5219551307063 12.4689851991783 14.3104372132799 19.8316064014599 16.8620890746826 15.1040689728961 16.5455242743178 16.5075228521974 18.5750842861861 16.6512695517359 15.8575842009748 18.4558113797113 19.4233858549075 18.1811167787644 17.3744009502599 16.5204972507931 18.0473442944493 20.5347218746433 18.3911490158986
TCGA-AO-A0JB 19.1000247793704 3 13.2571154679831 19.1778866258621 20.9680548181682 3 12.0508074258394 15.8199067077916 14.7194124820805 14.5137427699136 15.1981510023117 19.2460415396856 16.4265484125521 15.2649103687945 16.8498395304514 18.5080021759351 17.6078075787344 15.954180597853 16.0917597372346 19.3463992299453 18.4484637762922 18.3565587107295 16.9969158540169 15.3104944472504 18.2412257398422 20.8853270211519 19.2898574017866
TCGA-A2-A25D 3 9.4100571910101 3 17.7619751130604 20.4137814319243 9.08255336825632 11.4234314061401 14.8230273180011 18.1907483412617 13.285474859087 14.4326472148416 18.6613586944557 16.2237622197303 16.1106984466755 18.4094086191254 18.3463234890894 17.5337218182136 17.4619144954714 16.0248172515892 18.6205837958676 19.6449666842892 18.7386228790972 17.8173907683991 15.6576395022777 18.4895255688965 21.122346288918 18.7164309301234
TCGA-A8-A07P 9.02582674079697 3 3 15.2485696473235 17.4648059363333 3 3 9.41267563322006 15.2237172993563 13.3797731345114 16.747793611409 19.6397083494125 13.024581382403 15.589583252131 18.6318626920217 17.3461770186757 18.3123164916721 16.0552588169223 15.8312727603283 18.2869680082715 19.4682001650182 18.3436517346964 17.0060016035755 16.7451553961646 19.1079992008359 21.2918695912125 17.8823215961722
TCGA-A1-A0SK 3 3 10.0788385046515 14.3133309092336 13.9149619054436 9.48186526516687 3 7.6889435474007 11.5527247150687 17.2614973520927 11.4749366937442 17.4468825910244 13.1373518099151 15.6305408943999 16.9621156001504 15.0106956897235 16.6571790240743 15.5120673452318 15.1344696051719 17.9581368491803 18.7257240483249 18.1363291059393 16.717751434204 14.9839378145746 19.2945794872912 20.5251751590654 18.9436324712837
TCGA-A7-A3J0 10.1760557568995 3 8.84971351290811 17.845992801105 18.591710793428 12.5008157786327 7.36639522441393 9.98464749268319 12.079627490312 12.6685266502748 16.120689630133 20.3887548267556 13.491209393565 14.7438600726206 17.3886349545683 16.2492856775255 16.2762118243187 18.0360328658653 15.9894165749413 18.7283066924787 20.810066276149 17.2415482309368 17.7356357857267 15.2442823058064 18.7800683018441 19.9625480969179 19.2414615412812
TCGA-A2-A04N 3 3 3 16.6810847460154 17.6562928173215 3 8.83582602638938 13.1146491776314 14.6658892817715 13.2615768428123 17.5267498238939 20.5415739339989 14.3223737704141 15.8298755124489 16.8544747210677 17.4184343840168 18.7604137224754 16.630966488389 16.1466716786958 18.4128785705461 19.756737021713 17.9142069144916 17.5161557256678 15.5416803001568 18.4218838497717 20.7746833856032 18.8766141808561
TCGA-A1-A0SE 3 3 3 19.1550792404983 18.9243924484706 3 10.6257276066068 14.377833175904 17.3189177991943 11.2403507489685 15.8480448869098 20.096837568212 14.5741523092101 15.808371195707 17.7404935865573 17.3974763893769 16.7578472031619 16.7720442217142 15.8577790137789 18.1135301040681 19.8964015679282 17.7909776745898 18.0842826311776 15.9668978610379 19.1437520883473 21.1595155918924 18.7151034469472
TCGA-A2-A3XW 11.9035733300839 3 9.35433912872726 21.5464250623034 20.9321522925755 7.67618812243232 12.3326190927657 16.4892085994204 14.7199669044811 11.1295859551147 17.0714668158002 18.0632283724111 16.0288558532153 15.4037594064362 17.023405676616 18.2944240768448 14.8686067680562 15.0778069691578 16.8230689924561 18.1008175904247 19.4651781754267 18.8252586177594 18.1874855063791 14.9741274470511 18.5161392535675 20.2595095255842 18.8637002073889
TCGA-A2-A0CO 3 9.42059439996599 3 19.291782382837 21.4885925621053 7.15510701075523 12.5472919925209 16.2193954859804 16.5587163499321 15.3078651807405 15.4607019545878 18.6484116107032 16.9085971908832 16.6421039285966 17.8246159200205 19.2035877019177 17.3301458354357 16.3994544197543 15.6674687426516 18.5702403591523 20.0654472059925 18.8684517092271 18.3693005513827 16.0638082372507 18.4299461831225 20.4369869200779 18.5994522806289
TCGA-BH-A8FY 3 3 3 14.6936460510102 14.8714240079927 3 12.2289842922949 13.1578933820071 13.6505278521769 12.4308002320469 18.2011951808448 19.6431051192347 15.6733361849316 14.5599980695966 17.1835188385735 17.2935172396071 17.8557602604119 16.5326753005795 15.9980662561243 18.5662868318433 18.8113746420062 17.9129517349311 17.9824016590676 15.003628422774 18.4300104571336 20.499687801185 18.7547559083592
TCGA-AC-A2FF 8.83328875317039 9.10127533887708 3 20.3510832306495 20.7616027631642 8.11246738153863 12.1677427308042 16.2389572763654 15.0264488638402 14.3679083418838 17.2876574091882 20.0209447304894 16.2225373463061 17.4594738634379 17.872258540845 18.9974497004832 17.8289486236553 17.1374711644523 15.8516099227833 17.771081842375 19.4659626702279 18.671435748196 18.3122436924312 16.0186728091018 18.9178697073509 21.0780085602947 18.6473235845015
TCGA-3C-AALK 3 9.53192918433781 3 19.2293277462348 19.18194725254 3 10.7714953615938 13.3001454706185 15.3181423359837 16.0747034937502 15.9856261291855 19.7464507166842 15.4641077163105 15.5645887887686 16.4081136893037 17.6204827392013 18.2888648438364 16.5642184380345 16.6537659558689 18.8705947427793 19.077470036612 18.5526300335423 17.7713748383495 15.5472252386729 18.4892795246689 20.9222994710881 18.9396441345067
TCGA-A7-A0CJ 3 11.7216466417873 3 15.9636353882135 14.648285378597 3 3 9.53175680658667 12.1078711720755 13.5001245154898 12.4445920556999 20.7653020738744 13.5830710103134 13.825412159678 17.105475756422 16.1608082862968 18.5158095117545 16.4308425823133 15.7720980871712 18.2235493044876 19.1624057500317 18.3479830295706 19.0317203346654 15.412566898496 18.8640599827606 20.2225794182063 18.4413069843224
TCGA-A2-A0T5 3 9.36895471771858 10.3314271494453 17.4404811720698 19.1214870706058 3 8.81845612643106 12.9961504274938 15.4288952795079 14.1786366143859 17.3763101342513 19.8306907940502 14.1573087489416 15.1770718721831 16.5228425839506 17.1811839874198 17.1877174099317 15.8139194431078 15.8485547619645 18.3421890378119 20.2782222102624 18.3151895320442 18.2416621286582 15.897502559806 19.2720802027979 20.5060977878885 19.0096727751452
TCGA-AR-A0TT 3 9.50618151961726 3 15.477535974399 20.5882614461979 3 7.97800974646441 10.838712596615 16.8860606440653 13.4804064122146 15.2694534235805 18.5314142690154 14.3408007052429 16.4764291983499 18.0218448919386 16.8301769334585 17.2935790939553 17.2499343944358 15.7899624313615 18.1776622043396 19.3880417595396 17.9684158960193 18.334898643323 16.2113659928162 18.7892499606016 21.0481481067633 18.5003368458138
TCGA-BH-A209 8.73531744992964 9.99170547249002 3 15.5766699085392 20.0718334852198 5.86193287415726 9.02882337374443 12.6868208812875 11.9104630859646 12.9228915323774 15.1873217127574 19.6885795265154 14.0860693925809 16.3836884655347 15.7962393519654 16.3761694220719 18.0506319087027 17.2281831833012 15.3276309412512 17.7191924555593 19.2802221575271 18.2748821286035 18.120143805498 16.0173848126148 18.6445258144813 20.950214755003 19.3171452347306
TCGA-AC-A8OR 12.4058555504588 3 10.8460507505606 9.24556300947152 10.4844795049764 3 8.34590367659361 9.73903559714078 10.7246895196215 15.8099990997769 17.2566101631292 18.1851813575714 14.1010120896972 14.5428285463281 17.0093048886156 16.0091846537562 15.7506002135127 15.3128209146008 16.0439272712228 19.0670340968172 19.6961657834165 17.4542176895165 18.037763614749 15.88413513072 18.7006892291124 20.3602680799908 18.5657065289514
TCGA-A2-A04U 3 9.95307608336932 3 16.5846091506567 11.5529142788621 10.7038987864051 3 11.4802503837972 11.5630139008954 14.5394655599904 10.4931379875688 15.7503148477204 13.1285076916696 15.0473402369222 17.5459955283725 17.343789098145 16.5834106231725 13.8607239755326 17.2663308294044 18.1901469640943 20.5787393163613 18.4337836558441 17.6448932397277 15.8650973826893 19.6441920461143 20.429633172204 19.827983278268
TCGA-A2-A3KD 9.7848407242653 3 10.026202793741 18.2519714329756 18.2005860974208 3 10.3018396329484 13.4867593636711 16.5194153899357 14.3884206131567 16.8389522868401 20.3904230362434 14.8055137857913 15.6146121564805 17.8539379247962 16.9985562403632 17.04645694997 16.1424057827883 15.7290604412689 19.118460640876 20.2157287398202 18.6526809323234 18.509164738564 15.6009464706539 19.1408588296162 20.4155673131242 18.5887301761792
TCGA-A2-A0ST 9.2794287321072 12.3426600632727 10.5120552543312 19.9967052441923 22.5640130671523 6.35010239779199 10.3054280281295 15.3302761063546 15.7962034547685 13.700909645145 16.5272210859103 18.5539562600819 14.9173760760079 17.0850704789915 17.3720894215491 17.6664754394534 17.0265949378103 18.372473569507 15.0414923260279 17.9560451660759 19.8401058146539 18.0853210177883 18.5927879967446 16.1279647831913 18.5925162313718 20.7378222215691 18.4974534346225
TCGA-BH-A1FU 9.31053247133224 9.57974824345258 3 20.0057809782418 20.7768285942586 7.86793539802678 11.0114572161537 14.7145452599689 13.7785960676907 17.2848735669392 15.9829563720372 17.8402625657591 15.1715753809791 16.4969937338739 17.0243970876645 17.9899176960203 18.0447223182942 16.4917787038503 15.7974819442543 18.9378568442776 19.2940561261414 18.0755231507389 18.2962835414182 15.949907173459 18.9455220380049 21.0791143108402 17.8615510335425
TCGA-A7-A26H 3 3 8.76180754496374 16.7364419960856 18.0807301412945 5.67729351693726 9.54267790626196 12.9001652852504 15.6633293199231 15.4262474356294 16.052274779589 19.8030117611879 14.0863350384451 15.981897693225 16.5561454897824 16.782383616022 17.1903274361552 16.6965386035218 15.356979163737 18.1098383992221 20.7034387357946 17.8215526064295 18.3860813640028 15.999041996017 18.7347071963881 20.6096808630028 18.1273899731527
TCGA-AC-A2BK 10.525057915435 3 3 10.5699047815066 11.9850450496424 3 7.70236321597785 8.35993414454129 13.7874911473655 14.8408465422995 10.3943411509223 14.7889166666981 11.848747912351 17.3528961224414 15.9782370695254 16.566823874999 14.6625159974225 17.4255151484218 15.7456700236412 18.0834684733222 18.781630472833 18.3923971523165 16.7672298543971 16.202322310564 18.8199303969443 20.5411072395563 18.7892868559902
TCGA-BH-A0B0 3 3 3 18.0375011799695 19.5623753992922 7.81992808397869 10.287309681882 15.8922068629642 17.5209219829539 14.6926608417218 16.6012877962377 17.5624137989911 14.9947649132638 16.5518923049178 17.3371184594372 18.7565485302657 19.2563379060081 17.2914627369702 16.294466654529 18.8882336894242 19.2986545708771 17.9757274554669 17.8621248331605 16.2426624579286 18.2594087966834 21.0151878642826 19.081139947774
TCGA-A7-A6VX 3 9.46178192888052 3 14.8034288142192 15.2821117570143 7.75292146177571 8.91077169456416 10.1601874952602 12.6075076698706 13.2598222930945 14.9069570483968 18.3318073637018 14.1853718982873 14.8006989027208 16.8594725845297 17.2123198266654 17.7841639412357 16.1189332465054 14.9438910856124 18.0027229486763 19.6534778099643 18.3509087438449 17.5127135150717 16.2509125563348 19.0263088333679 20.554544114666 18.3118302833837
TCGA-AO-A03L 3 10.2063495727031 3 17.4850519907975 18.2657460605024 3 10.4534262727042 12.5147004421479 16.262484903128 13.0636878333272 15.2501213755033 17.4991968779216 15.3187309460054 15.7037404281812 17.1345057979518 17.1533038426986 16.7551127584688 15.7513561120443 15.7134074699169 19.5621166647578 18.714533966208 19.0983739816933 18.6300347595178 15.9362409772338 18.3499610526902 20.73497538075 18.4716730517647
TCGA-A8-A07S 11.5512249702087 10.2443042877302 9.22522013026823 15.4996015559934 14.5153583321408 3 7.73138591105175 11.2977311237022 12.0596312625916 13.6691200505991 16.4728682062369 18.5951108178754 14.0369367195522 14.6478962857484 17.7675762627987 16.4523454065908 17.6815999156984 15.4696420700672 15.7269745400633 18.7732303118479 20.5593428714238 17.9186892549006 18.4144244898503 16.0578415767118 18.9314014008437 20.9211119962307 19.0871858004711
