X114 X111 X5136 X196883 X5153 X5575 X57761 X6196 X6195 X1175 X207 X5576 X6774 X466 X801 X5566
TCGA-A2-A1G6 7.87478415470122 15.9146319566499 14.3403972616719 15.4505806047402 13.2729630626773 16.345850325811 18.2016577904901 17.2897953701025 17.477478371332 19.0199608430781 17.5090301610388 18.0760975061558 19.7143807525674 18.1489022422444 19.4210359002865 18.6142472477604
TCGA-A7-A13H 3 17.5643853425904 14.3975663339267 15.9234741641665 14.6025331405949 16.9642944564743 17.6707147760306 17.2725361752992 18.5128606100511 19.6148988487247 18.5286700629913 17.7361403769107 19.5949665496549 17.4504283292272 19.1487092439129 18.4386971042641
TCGA-B6-A0IP 6.69225137578995 15.3412365385515 13.1219149495299 14.8525289932203 13.2177971908705 15.597708609529 18.0683289336414 16.487436909053 18.4991362547315 19.7493272534994 18.3425856368765 18.1085387619987 19.9005966745057 17.7253580876825 19.2638591678243 18.6614546384272
TCGA-A2-A0CZ 3 15.6262100311082 13.9817050265894 15.06622804872 15.8712477973626 16.4796547044161 17.3875222043122 17.076511601766 18.1180387787048 20.2157277422914 18.4137292088179 18.1389187119929 19.6009617609754 16.701567241354 20.0638426298698 18.8878323522453
TCGA-AR-A2LK 5.89268045363607 14.1276165652364 13.2585939131619 13.7758531299227 14.0587699437789 14.6126456033068 18.6636685232402 16.0391580379893 17.2636718680848 19.1063100487247 18.4825642079802 18.3878779274331 19.9246113860283 17.7737251168557 19.9861715440832 17.8871952887035
TCGA-A8-A06R 3 13.6508495917405 13.6871003567014 13.7832947925419 13.7857430231104 16.2383463757167 18.6666672078227 17.5594494944153 17.2396121192807 19.7944951507475 19.5428183568634 17.9358631302854 18.6076908047042 17.7360196384991 20.0466046971514 18.1099382870999
TCGA-AC-A3YJ 3 11.3203888478177 13.3797279659688 14.7856254158436 13.5781630154183 17.1860831360093 18.1038824470947 17.5860340929326 18.9421952683576 20.5406953241506 18.5309739440887 17.0834898181632 18.8535951305904 16.6752148831547 19.7214618271944 18.4950236207768
TCGA-5T-A9QA 6.76996531331549 14.652768024177 12.2501033511151 14.0252478493081 11.7690179679787 15.5364995029568 18.8930533886234 16.0016584177531 18.0572277443004 19.988374019222 18.5179921818441 17.5731447006621 19.8849485773788 17.3310319465168 19.6145097308273 18.271629520363
TCGA-A2-A0CM 3 11.7370448258968 12.31243438149 13.8202148226862 13.7489238687414 16.4559539779833 16.3771228614574 16.1810303151367 18.2101113130298 19.6625105553307 18.2183794365929 17.9047112753762 19.8737120819173 17.2855318683083 20.2624608041704 18.0424340925597
TCGA-A2-A0D2 3 11.6994319089416 13.1173502712487 14.2525781616829 13.743272600603 15.9634320820133 19.5629035877651 15.7334742675198 18.2511680256777 20.9069855609542 18.5216604015254 17.7854263891665 19.6861772887637 16.8454772695971 19.7552548883781 19.4610504267755
TCGA-A2-A4RW 7.7433523787487 17.3440805543841 14.7889155431872 16.5293906291452 15.2977837399275 18.4368592683821 18.1144312188411 17.0202124216082 16.4572139259962 19.6543427639817 19.1586847576853 17.2777083515062 20.1946745292421 17.2916149221138 19.9240568305604 18.6762193953247
TCGA-A8-A095 3 13.6193273475667 13.7023246156574 13.7791282375347 13.6659762258319 16.0278655624473 17.5539361492064 16.3142961851738 17.6605894217364 19.9940891987591 18.6280825978378 17.9302624850846 19.9907308635481 17.5718644698812 19.777562601778 18.5892256716153
TCGA-A8-A09R 3 16.702005511849 12.5897473810981 13.7999682846327 13.4454085260848 14.6071422147518 18.100850414529 16.9039368121302 17.6628826506314 19.6622644664531 17.8123411177576 18.5823214341539 20.0222296962739 16.7166411752269 19.8882310720092 18.5653874610954
TCGA-A2-A1FX 5.71882010297424 16.0437824799503 14.1880835745442 15.430774718711 13.7428229568954 15.8671195666752 18.0958159500498 16.0066274059283 17.1812020799515 19.714298181278 18.5744269935315 18.3281841597685 19.1395758430444 17.2872967198833 19.977598856208 18.5073214047473
TCGA-A2-A0T6 5.92116667508023 14.7037974310693 14.8419193982534 14.5145346330989 15.2821946292693 15.4453481013787 16.5961597979516 17.5766154933341 17.5531002030135 19.4697198076487 18.203212192664 18.4550623717409 20.2761854577308 17.4606104552949 19.7540726561043 18.6244068954486
TCGA-E2-A15F 11.7770078861413 16.1512910800617 13.8461771108666 14.0521625950594 13.121592764423 15.7724024263868 17.2228973980505 16.0193740910551 17.0068792605248 19.9590118527129 17.6043600455079 18.9371009226446 20.1888182179133 16.8914673764708 19.4087650296075 18.8969059267082
TCGA-A7-A3IZ 3 18.3190004953817 13.5319215661798 14.8166323758859 12.5788120054288 15.3805976429359 18.1974721891422 15.9586498465913 16.8022538065156 19.4041844154963 18.370757344294 18.0063986193975 19.4497691134056 17.0952214085833 20.0085893729654 18.5609185112317
TCGA-BH-A1EU 7.16428505063954 15.491579575617 15.8901553651239 15.2909589099547 14.8181445398263 15.2233251535735 16.8602453648181 17.4026602640441 17.2990711037363 18.8689971916251 17.4245142918122 18.4510350553827 19.5851924117577 17.9308782488709 19.8396190418174 18.4292771572954
TCGA-AN-A04A 3 13.739265337474 14.0449232224264 13.9242860202016 14.6610119799839 16.4944890122963 18.9733918713928 17.6441848435068 17.7365914889851 19.9943000634757 19.0385234830831 18.1657230580633 19.658363161965 17.0488696904319 20.7664051663732 18.8184833233876
