X727897 X8858 X9245 X80031 X6480 X2159 X22901 X4124 X84752 X2683 X10905 X79001 X4249 X811 X1725 X3703 X9761 X4351 X85365 X23193 X22872
TCGA-A8-A095 17.3502190132038 12.1134849062713 10.9358973691185 14.0927084949447 17.8516553631179 13.8043788481567 16.3909924049333 17.7086387620539 16.2234973361302 20.0270368718967 17.7839346866303 18.5546105955859 17.7897683655526 22.6344919896307 17.8762806740052 19.3684501500815 20.2269014610264 16.0381970017316 17.8740001428171 21.079907157859 19.2935126243878
TCGA-A8-A09R 17.6810891827395 11.172919760217 10.3756749604456 13.6617297042599 16.564639314505 12.1794649375585 17.34151220921 17.1354987793569 16.3069761950212 20.0739730262937 17.531927791978 17.829710861247 18.0862545235915 22.2509684261498 18.6594127722552 18.5426615261957 19.6527541779168 16.3822074326248 18.4251963238808 20.4466937809231 19.0593856220483
TCGA-A2-A1FX 9.14553426577532 10.6494265766517 5.61826770307774 13.2685815213763 16.1977393341038 12.9715285095681 16.6214219320685 17.2924767003613 15.9840511579552 20.2372587805691 17.8331726859105 18.5114953471222 17.1897388173396 22.6575384052632 18.8790485014872 18.3926026664942 19.9867393871422 16.8375642656788 17.5647871923669 21.3655105962068 19.090433981913
TCGA-A2-A0T6 7.71629389825794 9.89020754692633 7.65596516087057 15.1406065937347 18.2857581185529 14.1756793516964 15.915093921918 17.8582714580231 17.2968622088604 20.5527146643962 17.8838131114549 18.0204427169455 17.8525259346344 22.3530328810994 18.3344558592142 19.0208454429002 19.8327317421921 16.1139610043294 18.0404759490982 21.0345592125821 19.673013494529
TCGA-E2-A15F 15.7335577544754 10.6202326096171 9.66864093290744 13.119205295432 16.5384458052824 12.1743231156843 16.9865558211109 17.2968985027834 16.367163331083 20.49273947046 17.3058927041424 18.2298767342864 17.8973328831387 22.735001894741 18.9065312277242 18.9677185776103 20.0644655976184 16.0148294997077 18.0625667762753 21.5514851907839 19.4490077769948
TCGA-A7-A3IZ 15.5991622125944 12.1424528250334 9.88877737142828 13.4263257107791 15.5239039670876 12.8930035030394 17.6921796229364 17.1171819602867 14.8102498310933 19.3025351607964 17.6440205844684 17.925125826819 17.3960188531948 22.2049578582977 18.8079153215042 18.3394084442022 19.9234640138074 16.4297460989642 18.0268375708708 20.4058357079399 18.9120305482411
TCGA-BH-A1EU 16.2755730490687 10.1011279178602 8.57765661826069 14.8113179176212 18.6944388091203 14.2916456164119 16.5154473088339 17.6373437630244 16.1679986236946 19.8579613173907 18.5997661134078 17.5163299740269 18.0859975418674 21.6865872374995 17.7834964798803 18.6243300491938 20.343293047224 16.096353551672 18.5157214549085 20.9850898136203 19.2184983628385
TCGA-AN-A04A 14.2997603457672 13.1215315867305 11.9512580521497 13.9769602240535 15.5320696618043 14.673837780219 17.3972835429644 16.8821371644663 17.2698944786542 19.7045192580298 17.0706760318646 19.1938817622854 17.6578108247084 22.4796343870925 18.2042772995046 19.2717414590533 19.5452863535945 17.3571614178985 18.6179568539085 21.1067190972399 19.8965535474255
TCGA-A7-A0CD 12.807243122635 9.11418306376237 9.56506797923821 13.4148633179484 18.2060317618422 12.332458507884 17.9355062401753 19.3320860354911 15.5141728464701 20.1636044190353 17.5819537850782 17.8612822348196 18.3378572499394 22.2746166287295 18.2375523839122 19.437837337911 19.9848198849232 16.7034124832123 18.6394382382676 21.0639705533194 19.2093289955997
TCGA-E2-A156 11.6042486997842 10.4844407571007 9.27360524515742 18.2611084101767 16.2153698244826 13.1476082073721 17.2984068310065 16.9886563353084 16.2483576283522 21.2957135826097 17.7862682427121 18.1844873890363 18.2937113319313 21.8425654470837 18.3517256293398 19.5146680908067 20.6216307760367 16.8369965754237 18.8217126460731 21.3272091642606 19.1374302669644
TCGA-A2-A0D4 16.5412062865266 10.9605895804807 8.611080096811 12.8743255103563 14.8014303211498 12.9374339556658 17.232939517061 15.3512955506537 15.3596628954283 19.9405777051681 17.0365778423702 17.6085839041012 17.7160004905128 22.0820308583838 18.9053309708702 18.562355283798 20.3623454295347 15.7084171330145 18.6477685847979 21.2853970431143 19.2530279572791
TCGA-A2-A04R 9.39536719501812 11.322757587452 10.1583835089536 13.2061716079367 14.4407101764841 13.867429035951 17.2221691604488 17.0716565438474 16.4581120690106 20.4654685048723 16.4425007215672 18.2210397867716 18.1982858722196 22.8123520051927 18.6615727857355 18.9362682789461 20.0044803173917 16.4194814980366 18.1745595971677 21.0934966407229 19.8960230652266
TCGA-AO-A0J4 17.9084505232319 9.30450021102011 9.34549065043668 14.0879627619125 18.639892488633 13.2630876985743 14.4708242801574 16.2802955625609 16.1523846518704 19.9910349970643 17.7332102267147 18.3727632542651 19.6416017682988 23.3172590214686 18.0658934129065 19.3629743476804 19.1930416498871 16.0164554618368 18.1843086066032 21.5827332194757 20.5748501949573
TCGA-A7-A6VW 16.1532766159082 10.9874248239077 12.2626268491285 9.82592425796317 18.5734824424108 11.9253207017584 13.0127168149205 16.2446955319312 17.0598482593387 20.0494554470307 16.2879924293336 18.8752529656389 17.1253511843908 23.5652448304617 19.4133770038701 18.821110962445 19.0666889409223 16.9733122146268 17.3241725310828 21.534901000226 18.3924462425948
TCGA-E2-A14Z 10.7374373887458 11.8275042713186 6.31785049532758 12.9832575713616 17.3511620625599 14.3524066087302 15.0266944436829 15.836112333823 16.943413894465 19.8298921958213 18.5284671487143 18.5608130250166 16.6091530600314 23.231630322187 18.6360443840102 19.413980399249 19.3073274862521 16.6894254050672 17.575890545889 21.0817488371633 19.341610647567
TCGA-A7-A5ZX 12.9844067215747 12.0186407443988 9.3101272752892 16.0195862183913 17.0842647383429 15.952186501643 16.4550639570648 16.2076405952482 17.004554941711 19.9432329810289 17.0659901756993 18.4043609948677 17.3435190859803 22.0481789962562 18.721721309284 18.5757476219042 19.5601114424628 16.539967326358 18.0099027150814 20.6592718557684 18.6255377487909
TCGA-3C-AALI 8.4169319979516 12.4934829915975 11.4496578266688 12.5838348991903 17.9440543910722 12.90557110872 18.3625996162854 15.9530793314018 17.9720905720864 19.1353504662826 16.7347220133061 18.5739478517603 16.3897328823356 22.7493672153742 18.4183268882079 17.9796498339335 18.8801687981987 17.6210743090278 18.1737827977209 21.4159022334868 18.7410521621293
TCGA-AC-A2B8 9.69095511388094 10.4053339155103 9.8049046869728 16.2128705946453 18.8746101611074 13.6819969722414 15.7367062307059 16.8286498174727 16.4673906437994 19.4581042123845 17.5803266629715 18.3953787244841 17.7161785607632 22.1848441936674 18.248513374564 18.2648895505716 19.6738581804847 16.2992521580277 17.7610459023901 20.8542130123652 19.4716009425082
TCGA-A1-A0SB 12.4174989297938 11.2697818942683 11.2706453119318 16.7893368865137 16.6566412801001 12.9186432858936 15.7968931630971 15.4479387039532 17.2428022836869 21.0870132938004 18.0087191133537 18.1040919602123 18.5415239128904 22.2390342353332 18.0535288889011 19.140160883787 19.7016600365557 16.2096777706068 18.0908910622318 21.4158343774561 19.4049186495199
TCGA-E9-A229 12.8872280942308 12.1734317095426 9.23176470802563 14.4395846801205 16.9559743533667 13.9832787865017 16.4404930065955 17.4759569503631 17.1721060364171 20.5225898651741 17.7813255064662 18.236369398402 18.0353679227044 23.0267038157631 18.359602633082 19.0051982351573 19.8733302225542 16.0769829812276 17.7888664596761 21.2243457826057 19.9238446619883
TCGA-D8-A1JC 12.44104842481 10.0341594205481 10.8781184122364 13.7164771579668 15.9482210837493 12.2417507957325 15.7415176678401 17.8084209270451 16.8569038732469 20.8578636265915 17.4036555514161 18.3204350356946 17.8405908671004 21.8675929050745 17.5000699135405 18.6086178002315 19.8005797094486 16.5195299982274 18.4578931787452 21.3539811674431 19.4989036607573
TCGA-A2-A0D1 8.3790770789755 11.0525111565143 8.8907060211713 12.2207594774876 16.1354780345464 15.1830145285086 13.5520607214287 16.3909667918192 15.8788896665361 20.2340207079097 16.7324252697816 19.501398073749 17.7977223383599 23.564039849824 20.0314458096463 20.3957605442584 20.273360918635 16.3909372718823 20.7180270170698 21.7942863981871 19.6811653165904
TCGA-AC-A2QJ 13.287199599972 9.75227074732802 9.79339935850849 13.2491539831131 16.0920216199274 13.2400680163868 15.1439287022158 16.2559996288932 17.3401892638485 19.7904055574635 15.8133711550625 21.3939877047303 18.2781144572456 25.0737234634726 19.7027659659532 19.6527308055473 20.4770332125884 17.238645429971 17.1582723483657 21.4705447471708 18.850449056514
TCGA-A2-A0CK 10.5788051689621 12.5303167599412 9.46081397940878 13.8912783250483 16.5647979201357 15.0437053660005 16.9396857748528 16.5623766982102 16.1907416697006 19.1420390036507 16.5015839731387 18.843420321521 17.4391369179552 22.3816782348121 19.0595529540568 18.021028910487 19.2967520345463 16.8932794697291 17.837785222683 20.1570548230757 18.7594629353158
TCGA-AQ-A7U7 16.4421647746153 13.6998422484133 9.38439810699581 14.5249426026976 18.5291360109103 15.0459547892869 15.717536724076 17.1907017294454 18.0180330379011 19.5900372859106 16.9266188506785 17.867536569832 17.1663574464694 22.7464586407017 18.4786947493843 18.6666023961497 19.0695283957837 16.4295507382957 17.9175393544219 20.8143622409006 19.3106573256279
TCGA-D8-A1XU 14.0985072141445 12.4245541766673 15.3651017301354 14.406058458533 17.8529430996744 12.8309775475859 15.3878565161795 18.391149441583 17.5429350490346 20.4267035146975 17.5743014011968 18.6248677265816 18.3000702906348 22.830373153006 18.3171263344408 19.4087195312275 21.4954202932305 15.8178970540916 19.25053797499 20.9832951424124 19.5422398102944
TCGA-D8-A1X8 16.2396901838603 12.7827076288382 7.74800706674632 16.0464560837148 17.7040738373672 15.0286969192881 16.7947132765876 17.4211828314931 17.6631252002491 21.5909254988391 18.0897411581972 17.8977805610392 17.9551333970355 22.7050409790354 17.8372389108839 19.2419004490107 20.4081403247749 16.5106488725005 18.9564097225829 21.3604413224404 19.911486322012
TCGA-A2-A0SY 10.963941117487 10.956372330908 8.84741235028592 13.2909214289621 17.3011528843602 14.8433110222558 16.5739452485101 16.1966045622945 16.898920511908 20.0287869625859 17.3613341864865 18.2511962334245 18.1040094938394 22.8758525547556 18.5351432681722 18.7381468914981 20.2690102097189 16.4845118683709 18.0030161802682 21.141155438102 19.5532416301277
TCGA-BH-A42V 12.3024489777432 12.166389607729 9.9093149851277 15.2686699670001 16.7779006667062 15.3517790572115 16.8356535079971 16.0399280398386 16.453130064805 19.6159550325349 16.8175012531994 18.4092317127394 17.2785436637588 22.34984757207 18.8107573341145 18.8241784252525 19.4294469344987 16.9001914838876 18.0084282488837 20.8219193798699 18.5844183164467
TCGA-A8-A08R 17.0242358975894 12.5534706612356 9.07406382575311 14.2353196854172 18.1665152488777 11.698930299837 14.8023399408416 16.3416183927098 15.5797384717862 20.4258450376794 17.5343209198528 18.8965743727691 18.4288655418311 22.6607990064984 16.7554795670807 19.5509814953391 19.3852213878566 15.4625643520888 17.6037746013169 21.7445640987053 19.7122059500022
TCGA-A1-A0SH 11.7877236676205 8.88881909274313 8.26569652194141 15.6351246625583 17.0150642499017 14.1851108607528 16.2788499398122 18.0021277181698 18.334069778434 21.6320409516111 18.2089267272627 18.7988838520863 17.7779302763254 23.001870397552 17.6844025431885 19.0183880969987 19.8723649274556 16.5164997391163 18.6682223810806 21.2487304642117 20.1377240288814
TCGA-AC-A2QI 9.84874308039418 11.5551645103566 9.2894670552108 16.2777097047344 16.8460943125073 15.2995865561318 16.1001563945994 17.6131536016694 17.005096263116 19.8707558846248 17.3438371182511 18.622125965277 18.2142778141362 22.2589461724987 18.2727934814578 18.7179497131894 19.9814236796064 16.528700118967 17.9589212152347 20.9263512793616 19.082392996983
TCGA-AC-A2FM 16.7532655902741 13.0693275944545 8.08232768739136 13.9335676982867 14.8551398569542 14.5160583161303 17.3236810328488 14.9791478523015 15.4971759679077 19.578169200999 16.2825149367856 17.8331842054 17.471033407635 22.4232017998969 19.0272738149914 18.3652477506528 20.3890168889874 16.3591260862016 18.0832602619538 20.6600882952379 18.7265216248317
TCGA-AQ-A0Y5 15.9185351565787 10.1244728478577 9.54959985069645 14.0790712006761 17.7078180875287 14.3480529878186 18.0595717500304 18.0209956302374 17.0556182496063 20.378234144242 17.929506057809 18.5978947565264 17.7871667420787 22.448230468072 18.6355330324436 19.6503985098545 20.4034554853275 17.0083665628103 17.9886973892729 21.1593182986588 19.397214425504
TCGA-BH-A1EV 17.8359713041743 16.7252836861272 7.05832733493317 13.5330515147555 19.0087916885204 13.3828417152637 15.93598843961 17.1587500674136 17.475933928936 21.2587670348576 17.6021737460629 18.5470626106688 16.6614061508778 22.2816041706928 17.7253684605497 19.5548237380237 20.2532659601335 17.4978862732299 18.3644616534743 21.3363664406787 19.7858708489999
TCGA-AC-A2FK 13.8617042865051 11.1878221222502 8.88640148812762 16.6355381822812 18.3565364578716 15.2137333511973 16.1199823546059 17.2848860562947 16.284473418118 19.913645837726 17.8289059810064 17.2251455828266 18.2542045369515 21.8960445496381 18.1366559163161 18.9933129236654 19.5924622911396 16.3083427473694 18.2785102490356 21.0101657690306 18.865136052242
TCGA-A8-A07B 17.1920481461704 10.0140922491932 12.0914368263732 13.8998081001364 17.4265258281803 13.6737446838377 16.305198962033 18.1640313390748 15.6296462665878 19.9028224815635 17.5154369885739 16.5850835957708 19.5537818843997 22.7496812945403 18.0553549622127 19.1490908782509 20.7131982509455 15.3201492027868 17.9602185622284 20.3028885191965 19.1464576900766
TCGA-B6-A40B 17.679713834602 12.7603779692373 11.2410970154269 14.8202023574796 17.3887026612929 14.622968188051 16.7649368135227 18.3894857820044 16.3390264054081 21.0005984190371 16.0288033696864 19.0271968275503 17.2914882165037 22.3873123133568 18.9743182196184 18.1652731985612 19.2879086275311 16.5571929509165 17.9939400011409 19.9934584558264 19.0792498747579
TCGA-AC-A2FB 9.78059374040355 11.0690560882877 9.74671051576569 15.1259857679251 17.9283122042795 14.8528741105397 16.8767238251236 16.6985443653965 16.399905152403 20.6168240159393 17.8310318436524 17.4921921844105 17.6594786962218 22.1343563150302 17.9208774814512 18.6644881368147 20.1176069654244 16.5244335699937 18.4824311244691 21.0208545195274 19.165693433388
TCGA-A2-A0CP 9.94014564972402 11.7120408592661 10.0827152820096 14.3021418721668 17.3919523828141 15.3174525074305 15.8445005990235 16.340982845602 17.6335716052729 20.3651734472673 16.9647971958792 19.4877126697163 17.1159143230938 22.760235816186 18.7352172625398 18.9465401203821 19.4144291541487 17.0388674624228 18.0958780732866 20.847248713121 19.4294376247221
TCGA-BH-A0BG 17.6622625300174 3 7.66544666989725 12.8573228739421 18.6732879955186 12.6824529394884 14.2053671757664 16.0996920000062 16.4233076673898 19.7236158442014 18.081697397428 18.4204752722371 18.2358330213486 23.0617512509048 17.3602078271104 18.9556265093889 19.1574461084616 16.70733633812 17.734043388341 21.2645587980853 19.9833745349717
TCGA-BH-A18K 17.8196574587861 12.6304225685153 11.3710812437374 13.976168179159 15.9634140376009 14.5095686927566 15.8292444388232 17.3898016252987 16.8159327960658 20.5202866669147 17.0067549396237 19.0291814531 17.0566061528189 23.0478888907187 18.6610796925742 19.4501419081658 20.3102812179593 16.393654161773 18.401953144194 21.0245205000096 19.7724449163089
TCGA-A2-A0SX 14.6539184963432 11.5967924393628 9.23876339543578 13.2553874895341 20.1963946584744 13.3421495025429 14.7625282756265 16.9475240852129 16.5746161976339 20.7672746488692 17.4803483260915 17.7486593907905 18.2444348128295 22.9814158749825 18.2622600633207 18.8219004590257 19.3074318796547 15.5706224698674 17.404700833014 21.1183331995551 19.0924094543461
TCGA-A8-A07F 16.5448395184071 11.3908221950351 8.62743424276351 12.7616677310745 17.7788239316035 14.0268094428814 15.7175153630263 17.3008429834267 16.5869664770673 21.2709954571421 17.912605295959 17.7311501655029 17.4707026794271 22.6209639997973 17.9561192271237 19.6786991549198 19.7429341825293 16.2802895424312 18.4459088792467 21.4330052733671 19.2955113740515
TCGA-BH-A1F2 16.1538813888444 9.849315267081 8.39830350115576 14.4091574050118 17.2397485680239 12.8238171896719 15.7533835730183 17.3226351422544 16.2974540152287 20.9332253263888 18.0648167471318 19.0904651387726 17.2630806154011 21.6851487912944 17.1391774270231 19.2380707644779 19.0438268972702 16.1957213406637 19.0003346575547 20.9928954478575 19.7787501855683
TCGA-E2-A1BC 14.4857697992406 3 8.60282970747221 14.9778158589173 18.2303266214989 14.6756717374631 15.6144117385118 17.0301831042202 16.357572100795 20.7085073194152 18.1461249868357 18.2585579619196 18.4879046383071 22.1766691118862 17.8330481902888 19.3295684934317 20.0457706817826 16.5552287873849 18.6577237023471 20.3639400968315 19.6853080345581
TCGA-LL-A440 12.1308103451058 12.3716352875508 9.57814589485049 14.8006448085628 17.6338302212904 16.3045842932287 16.6051482706968 16.9051718465834 17.5968780065839 19.587447741365 17.0821920801296 18.6435616624868 17.6523175091424 22.3467941914204 18.3410472607289 18.4632657559229 19.3872186473134 16.2582590188603 18.1229612819968 20.6637125529553 19.1059960898728
TCGA-BH-A0W7 17.9636558075405 14.4149520472589 9.93174467426783 12.8406506616443 17.3727651935448 15.1084803189538 15.8983290083828 16.5183087928628 17.1858283353483 20.1910293769493 16.8490547015822 19.1808516583812 17.3155196668423 23.0586374245361 18.6109031897679 19.315946581118 19.5727977584028 16.7067111092816 18.2298321566259 21.2868493919136 19.5472044545521
TCGA-A7-A3RF 7.76312781512254 12.4871507770563 6.87369599630137 20.8761484508032 16.8638621288337 13.4601436397372 16.7336774996956 16.1704496712374 17.5424348890979 19.4467928030291 16.7265210960648 19.2487064606918 17.8213757246989 23.4910690796047 20.1234662285794 19.6412705120065 20.3320809008115 17.9334574922703 18.0211333043289 21.5043268017643 18.9586471981887
TCGA-AN-A0FK 9.64638640466652 9.91514981020544 7.59076565413806 13.027122869557 17.4886952165978 13.2372807689642 16.2408626216604 17.4941107268055 15.9438552485856 21.0334566822737 17.0283307853355 18.6634236291183 16.8821745349005 23.4008942413325 19.5018853675819 20.4026298259295 18.6415832399629 16.1532490184478 18.9606386849877 22.0255871409753 19.1245114239448
TCGA-AC-A2FE 15.0305197355447 12.968718248847 10.0199453262644 14.1916348201882 17.5484547191641 15.3089132392701 16.6839332354644 16.4336800328129 17.2836206483351 19.9417972534482 16.6876460246884 18.4442342192026 17.5411246606237 22.3853051650387 18.5216011247737 18.4277342844249 20.0022152946035 16.5654595151866 18.5487967474487 20.1300582492816 18.9999795631073
TCGA-GM-A2DD 10.5603051730693 11.8141447931538 8.61906656654938 13.1044669540337 19.518212609239 15.3410103520197 14.3040070376126 16.0017609167026 16.9118256171238 20.726861182039 16.6238360353896 18.9830795779959 16.980102144172 23.5389680317697 18.6587905746583 18.5249415163141 20.1582531805007 16.799162801873 18.457092403602 20.9493050477522 19.5917650432395
TCGA-D8-A1XD 11.6120935635047 10.8913060147111 8.47412497755517 13.0309019865317 15.3671081728139 12.8648608855237 16.8089746358654 17.1286835533945 17.4170356334647 19.3711824597684 17.5120685500248 17.8029490083192 18.7711187448868 22.4225737616553 18.177728774039 19.3923177735421 20.412705428559 16.5188360164737 17.2403757240152 21.3650012019537 19.3996688498537
TCGA-AN-A0FZ 16.6894666750974 12.047503765662 13.1400294481057 12.8843883435482 14.9320632453676 13.3146312732254 16.1173880326456 16.3171787816506 15.4621854766726 19.886050730209 17.1990748928088 18.4094333101489 17.5548231227571 22.5333339082632 18.8568346114623 19.0006985164986 19.4847343867932 16.580205355379 18.3172117992887 21.271116861608 19.3080301489267
TCGA-A2-A04P 13.2079676973103 10.9428818254937 12.2785204532157 12.5163551637017 17.8867811395141 15.061883955672 14.5787362092913 16.1975795791942 17.8025637913382 20.3584421726307 16.7395400837472 19.5692658034995 16.8796707630393 23.7018114225076 18.0968185755417 18.8111432418064 19.242663120361 16.1746037342829 18.1300944144926 21.0998419037407 19.2480632556671
TCGA-AN-A0XT 13.828156062655 12.4904856390608 11.14278293032 14.9665204971908 16.2987592405054 14.1360100568505 16.0349408717248 17.7315343347138 14.7962645333262 20.1485466425343 17.3640841567449 17.8957642754881 17.7424890003644 22.4302782796344 18.9460338840234 18.5806119840367 20.2681739745476 15.9303841393144 18.6972007850129 21.1931821255364 18.5841248365822
TCGA-A8-A0A1 20.1498156750105 12.6974525379608 8.69495489856124 13.3270019478868 17.4743643819171 14.3585836977842 16.8690816471805 17.0048019131606 16.2469919461518 20.4685635113401 17.8545596275433 18.0193744929144 17.7110994206911 22.287725999614 17.7362384673552 18.4591102409357 20.1181318087161 15.8214881768676 18.1943783978298 21.1337333883826 19.4084642307746
TCGA-A8-A084 20.4427451995568 12.886605394189 12.1647328596966 13.54790573337 17.6970975759763 14.3739912386704 16.1499336010724 16.248256358863 16.7116093849589 20.3847329814642 17.4124706895122 18.0855092699669 17.674557359941 22.7697039901601 18.5260245676649 19.2682866458269 19.9664952820381 15.7429460345739 18.4486425824254 21.0708073605853 19.1585098582935
TCGA-A8-A0AB 10.1775052443611 9.30895197420612 7.40205214228726 13.8579727167082 16.6333031469167 12.9819403777914 17.8891253770056 17.5638876778436 15.3220282093704 20.339787296788 17.9410483604691 18.4567585637892 18.4806473524576 22.1324491090016 18.2311973435926 18.9135012734063 20.1139833994298 16.1883075441986 17.9331181196451 21.5080062456655 19.3312280963427
TCGA-AR-A1AM 11.4086758842807 10.0680842206882 7.82856054933821 14.2264932244536 17.2200468759661 14.9011263946034 16.547479679425 16.1212552542928 16.564011124851 19.8460222028734 17.4020991604755 18.0561676142805 17.4240847036538 22.2265143302603 18.2376433026892 18.0697521672211 19.6652676301218 16.2454485937954 17.8131567508276 20.7728405458968 18.6584466034937
TCGA-BH-A0B4 11.4224019681637 9.76248050318874 8.40993975338223 13.9508798127502 16.0298545295038 14.4591455023875 16.5024238688556 16.2685228938064 16.5110129717516 20.4857788229829 17.2853257114952 18.7060000939857 17.4307028376088 22.2114993085232 18.9950700116464 19.0027053201728 19.0484673584517 16.6456473512024 19.0107527063649 20.7855259859084 19.1812986558087
TCGA-A8-A09I 17.9823647915454 11.1277680476129 12.53528855374 11.3373877763869 15.9094791081631 12.09921386009 16.020825296478 17.1248351649688 15.6624708592018 20.9418331882721 16.5187508820372 18.5826437860693 17.3869621347087 22.6622071486017 18.2529070781819 19.1843700163792 20.0658674067826 16.8043790992236 18.3997575155529 20.6436194152756 19.8063159629038
TCGA-A7-A5ZW 13.0134926327992 9.68246969253902 9.14542655941088 15.511950705925 16.3350748566153 14.7131540737833 16.4947469664161 16.9376845776541 16.8028734043933 20.3107348852717 17.470103646797 18.8103973562772 17.4398762198828 22.0453093141824 18.0320698721975 18.8903137481232 19.5431277917319 16.2102463023374 18.5033794340889 20.5444406331493 18.9382851550869
TCGA-E9-A1R4 9.95112633029232 13.2196832472692 8.96139424240371 12.5030962102195 17.8465860560917 13.9208999139221 16.4022892200647 18.2321846648133 16.7785484154255 20.2964236409979 17.3885289655875 18.3969523982394 17.7578526414668 22.4390324147735 18.2655031083974 18.8545561481466 19.6102734898283 16.0072488196696 18.6699863215311 21.0130248030311 18.6347352036646
TCGA-A8-A085 5.09478634893205 12.0513990357187 8.71928349871338 13.1069071902582 14.0557613143106 11.9032149929835 18.4528994998713 18.2168117772067 16.3671543524527 19.3692643099934 17.7248615803059 18.3215405880284 17.6215256368293 22.4719965326868 18.5465892937599 18.5785616217218 20.0178831388465 16.3732075387543 18.1788928597585 21.2982646750345 19.2881687704488
TCGA-B6-A0RN 9.70365705577394 10.0520659386282 7.16539076017745 15.9101387081152 17.4385455806974 14.1117097983629 15.9709891131437 17.4196308813502 17.3258836360095 20.1854566548662 17.6334911003362 19.0264348234082 17.3458545837957 22.2912285682851 18.6316317413746 19.1339694617493 20.0754856088771 16.587731957256 18.3410031137472 21.0821497106701 19.4302608515257
TCGA-AC-A2FG 12.5949317367084 10.7519893402571 10.2907971667915 14.9748341920376 17.2361821799326 16.0714682643916 16.81051148436 16.5916640801726 16.2058257477449 20.1718559682823 17.3374855769234 18.2227227701091 17.5331434551297 22.2563153001372 18.3416939587851 18.6528026133752 20.1659700187748 16.5363496950518 18.6132345221444 21.0191858637008 19.14151959331
TCGA-A8-A06O 9.69300284667053 10.8440429339578 9.96882455056641 12.4584022750783 16.7548702304858 13.1233645150555 17.0394782228943 16.8032166451241 15.7022951937851 19.0671716917055 17.3734944288218 18.3129494269664 17.1885833473923 22.7194907763847 18.4746119066309 19.160579707157 20.5381889917901 16.9576939950066 18.2879417286268 20.8041431061007 19.5007607580758
TCGA-BH-A0BZ 16.0748573453497 9.19724062873128 8.82951003387035 12.7643002497184 16.4342786550005 13.7081026784136 16.3440965209301 16.5567902038483 16.4010665359823 21.3368296178158 17.1683193299436 18.7666870576194 17.1117168708038 23.297741585072 19.0013782065376 19.2080570121165 19.129208391229 16.2388163461891 18.4214666052497 21.3663521139956 19.0592351481326
TCGA-AO-A0J9 9.95855682261555 9.97964272698184 8.3669910019978 14.8337510656365 16.8270057774395 15.8777974629177 15.9217567016988 16.5029780129613 16.8675246483802 19.6131571095376 16.8541739922066 19.4383277821928 16.7919853675116 22.8636412644696 18.583834775284 18.4293632556041 19.4828198001881 15.9298499143262 18.3330076772407 20.4407857517499 19.649216840571
TCGA-D8-A27P 13.8496552177195 11.2154811298314 9.40673617750563 14.1934209111588 17.6092502516537 13.4341772973815 16.8436655172279 16.8836040299833 16.4492296747261 21.4802853625272 17.8509093911521 17.7223621823307 18.2092249934624 22.4914701793192 18.2332593485746 19.5663149078636 20.6259033767308 16.3944022640907 18.5164612926123 21.2839823712401 19.1194923821385
TCGA-A8-A07J 11.2121001637161 10.7875678567646 8.84780190141972 14.6426448062566 18.9781408622423 14.7409255371175 16.6846126287611 17.4937622919015 17.3852109065042 20.3954166343115 17.6724100479666 18.9974840838961 17.7175579962896 22.6329800074377 18.1037012937259 19.2265696634809 20.4425071081165 16.6039321387646 18.3655482024682 21.4227851446622 19.4843157931817
TCGA-A8-A07I 8.94606598256483 12.0648200864312 8.23555133347019 15.5772449138942 16.605449562458 13.2711596612007 15.2194263274614 17.2734925701875 17.2067471100872 20.8820013741932 17.3181962490625 18.0233444467278 17.67214931576 22.8645656808876 18.4246950434247 18.8860179263713 19.7120293345637 16.243737072834 18.1374682890201 21.2232611873214 20.1338627347413
TCGA-A8-A08B 18.4016523536021 13.3448696225607 11.947620398655 10.4433625268605 20.0023001643014 13.182086082563 14.7496428569764 16.5470809703476 16.2651618459012 20.7759127039953 17.1693328857391 18.7409473395884 16.6112779818485 23.4334602086046 18.1602945267661 19.8884230523213 19.4480871243348 17.6875996556795 18.5034153535958 21.5017342429418 19.3171950743393
TCGA-E9-A247 10.8492192904735 10.6552459811326 7.58121818852807 12.4676912015676 15.3166571833396 12.8377537162942 16.5884479623702 15.81205906 15.7497437013849 19.8002885988221 16.4035906697424 18.6958410134369 17.9860356471401 22.3668944302866 19.2750655851723 18.5516660191155 19.7592016862408 15.8601713072759 18.233531984388 21.3995861729264 19.3117322646784
TCGA-BH-A1FJ 15.7031733918668 9.98642610767629 9.53465780966727 12.674441319146 16.3404378477055 12.6991812543255 16.6940518015329 17.7230178638546 16.3748700312556 20.5610683962253 16.7981744047957 17.9657098092946 17.2731950331826 22.5222334869669 18.4511316457031 19.4210946440501 18.1509151571072 17.0066426257579 18.4426199466813 21.0197205721535 19.7756619956283
TCGA-A7-A4SD 17.2071814883106 14.0974372230315 13.7656573715766 11.3988001532899 18.7248648492493 13.4374036084826 14.1578040114452 16.0284890267753 17.3702448955154 21.2119004977932 16.4190840202984 18.1552848366351 17.3668000303968 23.6152455640582 17.9699406716066 19.0869732576399 19.2420035679432 16.3697623234466 17.5847036444945 21.4718369597276 18.9645054298619
